region_name,state_name,yearly_sunlight_kwh_kw_threshold_avg,yearly_sunlight_kwh_total,existing_installs_count,percent_covered,count_qualified,number_of_panels_total,estimated_max_panels
19056,Pennsylvania,996.2,79008090.6967712,30.0,99.61293260473587,3823.0,272852.0,79309.46667011765
19057,Pennsylvania,996.2,123296756.90490116,15.0,99.00596421471172,4727.0,422392.0,123767.07177765625
19060,Pennsylvania,1009.8,53930502.41574708,0.0,98.88174447861336,3056.0,181279.0,53407.11271117755
19061,Pennsylvania,1009.8,101708481.2670715,0.0,94.239009681003,5041.0,341357.0,100721.41143500843
19063,Pennsylvania,1009.8,136985475.3687317,1.0,98.01971636112071,7290.0,472503.0,135656.0461167872
19064,Pennsylvania,1009.8,90910766.68229352,27.0,99.01558654634948,6514.0,310128.0,90028.487504747
19066,Pennsylvania,994.5,11826307.2503418,8.0,98.51258581235696,990.0,41857.0,11891.71166449653
19067,Pennsylvania,996.2,274157754.0071839,69.0,94.77218780756094,12918.0,947545.0,275203.527411347
19070,Pennsylvania,1009.8,25243377.620190445,11.0,99.00199600798403,1901.0,85666.0,24998.393365211374
19072,Pennsylvania,994.5,25282459.23468628,24.0,98.05174065793676,1872.0,89136.0,25422.281784501036
19073,Pennsylvania,1009.192889892792,92128799.07280885,0.0,97.83834586466163,4493.0,316648.0,91289.58397893174
19074,Pennsylvania,1009.8,13926790.643481445,8.0,99.17822290703648,1506.0,47460.0,13791.632643574416
19075,Pennsylvania,994.5,24639040.258337423,12.0,99.24078091106291,2118.0,86023.0,24775.30443271737
19076,Pennsylvania,1009.8,17550423.232312005,4.0,98.43290891283056,1460.0,59436.0,17380.09826927313
19078,Pennsylvania,1009.8,37913437.90095216,23.0,98.34898946769144,2605.0,128163.0,37545.49207858206
19079,Pennsylvania,1009.8,43439358.66864012,3.0,96.52389819987586,1944.0,144854.0,43017.78438169947
19081,Pennsylvania,1009.8,23958913.2522339,11.0,98.27698309492848,1839.0,82938.0,23726.39458529798
19082,Pennsylvania,1009.8,56803299.46880491,7.0,92.71908271908272,5331.0,191828.0,56252.02957893138
19083,Pennsylvania,1009.7558865929836,93601323.48918156,38.0,98.87649663769066,9525.0,319083.0,92696.98224290794
19085,Pennsylvania,1002.1379764243616,23797063.548880003,7.0,97.8082191780822,1406.0,83521.0,23746.294531006766
19086,Pennsylvania,1009.8,28819618.13798831,1.0,99.08230570691138,2201.0,100069.0,28539.92685481116
19087,Pennsylvania,1003.916212554198,144260844.55734557,1.0,97.84731702194686,5877.0,498323.0,143698.0922843274
19090,Pennsylvania,994.5,127343882.89799188,20.0,99.28979465802068,5628.0,438017.0,128048.14771039908
19094,Pennsylvania,1009.8,13867454.939910896,2.0,97.8370583994232,988.0,47173.0,13732.872786602195
19095,Pennsylvania,994.5,29583648.83801877,15.0,98.3481575603558,991.0,102030.0,29747.2587612054
19096,Pennsylvania,995.150668286756,33925838.00697023,25.0,99.06794211429973,2511.0,118690.0,34091.157337387616
19102,Pennsylvania,997.9,7477415.601458742,0.0,97.05882352941175,215.0,26955.0,7493.151219018681
19103,Pennsylvania,997.9,29840997.3206787,2.0,95.62937062937064,1651.0,105857.0,29903.79529078936
19104,Pennsylvania,997.9,100860695.03967278,15.0,89.38323668950976,4612.0,346292.0,101072.94823095779
19106,Pennsylvania,997.9,33208698.320715327,3.0,96.64634146341464,1102.0,115317.0,33278.58334574138
19107,Pennsylvania,997.9,31367310.278002936,1.0,94.95313626532084,914.0,110949.0,31433.320250529046
19108,Pennsylvania,997.9,442913.9039276122,0.0,100.0,1.0,1562.0,443.8459804866341
19111,Pennsylvania,997.9,143751482.27352908,50.0,93.99582416342191,10937.0,485341.0,144053.99566442438
19114,Pennsylvania,997.9,157320576.5190247,22.0,98.30808360057505,6369.0,534784.0,157651.644973469
19115,Pennsylvania,997.9,146608065.7606568,42.0,99.34949733885276,7795.0,501658.0,146916.59060091875
19116,Pennsylvania,997.9,168797629.04064953,70.0,99.49295774647888,6485.0,575332.0,169152.85002570352
19118,Pennsylvania,997.8260520094566,31076057.850582883,19.0,97.74744027303754,2009.0,108570.0,31143.762771077025
19119,Pennsylvania,997.9,40480273.66470338,20.0,96.21094615555064,4821.0,140550.0,40565.46113308285
19120,Pennsylvania,997.9,78265313.85888669,2.0,89.83364996988091,6086.0,263706.0,78430.01689436486
19121,Pennsylvania,997.9,70095092.84794924,2.0,91.04923325262308,5961.0,237281.0,70242.60231280614
19122,Pennsylvania,997.9,63567947.69078065,7.0,93.11444652908068,2899.0,215291.0,63701.721305522246
19123,Pennsylvania,997.9,66580244.00836786,6.0,96.03784742755768,2417.0,224839.0,66720.35675755874
19124,Pennsylvania,997.9,166616491.4984987,5.0,89.51757532281205,7649.0,559498.0,166967.1224556556
19125,Pennsylvania,997.9,50035315.94368897,7.0,92.10055643879171,4917.0,168561.0,50140.61122726623
19126,Pennsylvania,997.9,20051917.4490906,5.0,94.87075106859352,2172.0,68610.0,20094.11509078124
19127,Pennsylvania,997.9,20033420.33014527,3.0,97.29729729729728,1830.0,68298.0,20075.579046142167
19128,Pennsylvania,997.887041682748,91275583.53650512,15.0,97.44145011228746,8776.0,313380.0,91468.85341108959
19129,Pennsylvania,997.9,48178513.46412351,5.0,91.6689062080086,1621.0,163747.0,48279.901256762714
19130,Pennsylvania,997.9,49298176.11851807,5.0,95.13537637607855,3810.0,168061.0,49401.92015083483
19131,Pennsylvania,997.9,74212647.88682865,6.0,90.83791312203569,4590.0,251452.0,74368.82241389784
19132,Pennsylvania,997.9,62313539.8357605,0.0,88.18197464287763,5157.0,210495.0,62444.67365042639
19133,Pennsylvania,997.9,41113693.292620845,2.0,87.51820262117745,3545.0,138789.0,41200.21374147795
19134,Pennsylvania,997.9,132507973.03573295,3.0,90.75466914560974,7551.0,444312.0,132786.8253690079
19135,Pennsylvania,997.9,56961527.00377196,10.0,92.11587523660604,4824.0,192942.0,57081.397939444796
19136,Pennsylvania,997.9,105855009.07298574,6.0,88.0669546436285,4135.0,358441.0,106077.77239501527
19137,Pennsylvania,997.9,63766382.52490841,2.0,87.98089678959937,1852.0,213167.0,63900.57372974086
19138,Pennsylvania,997.9,34796284.038848825,3.0,93.05634604439383,4256.0,117861.0,34869.510009869555
19139,Pennsylvania,997.9,50487093.11133425,2.0,88.45295055821371,4874.0,170512.0,50593.339123493584
19140,Pennsylvania,997.9,104009894.65169989,2.0,88.04251550044287,6871.0,350443.0,104228.77507936656
19141,Pennsylvania,997.9,40897444.92066047,4.0,92.89723441167466,3528.0,138745.0,40983.51029227425
19142,Pennsylvania,997.9,30098117.461920176,12.0,86.15398921331598,2701.0,101008.0,30161.456520613465
19143,Pennsylvania,997.9,69850874.38231815,10.0,86.73195322507334,7093.0,235296.0,69997.86990912733
19144,Pennsylvania,997.9,84752088.13599233,7.0,96.57142857142856,6860.0,289983.0,84930.44206432742
19145,Pennsylvania,997.9,106554319.81967154,11.0,89.70324748040314,6147.0,356391.0,106778.55478471945
19146,Pennsylvania,997.9,73078180.89968254,1.0,89.92572843267949,6749.0,245659.0,73231.9680325509
19147,Pennsylvania,997.9,61785897.44426573,5.0,94.41932854072482,6785.0,209221.0,61915.92087810976
19148,Pennsylvania,997.9,149891189.56109,2.0,91.9928825622776,7885.0,500895.0,150206.6234703778
19149,Pennsylvania,997.9,49016253.18178705,3.0,90.102627478373,4602.0,164342.0,49119.403930040135
19150,Pennsylvania,997.9,27163631.179907225,11.0,95.34723813889524,3872.0,91785.0,27220.794849090315
19151,Pennsylvania,997.9450022245284,32345236.776345816,4.0,92.3376153428623,3518.0,109702.0,32411.843041695436
19152,Pennsylvania,997.9,73298163.49056396,53.0,99.25175549671924,7044.0,247065.0,73452.41355903794
19153,Pennsylvania,998.1513214079632,123784352.98787844,2.0,93.44227948879112,3186.0,413199.0,124013.61430175921
19154,Pennsylvania,997.8889704318236,186065197.17561653,24.0,95.4645724874261,6392.0,632467.0,186458.81725208287
19301,Pennsylvania,1002.15,38095375.06012575,0.0,98.78246753246754,1573.0,131030.0,38013.645721823836
19311,Pennsylvania,1002.15,2031357.8578369136,0.0,2.2431039709002727,63.0,6999.0,2026.999808249178
19312,Pennsylvania,1002.178778817401,58533630.22264102,0.0,98.06534823731728,3068.0,201705.0,58406.37564857673
19317,Pennsylvania,1006.1451548933431,56866669.718542434,0.0,95.78189300411525,2735.0,193285.0,56519.349561018964
19319,Pennsylvania,1009.8,398934.6544372559,0.0,94.28571428571428,38.0,1417.0,395.06303667781333
19333,Pennsylvania,1002.1412820512822,29425627.10266112,0.0,97.86924939467312,1306.0,102229.0,29362.75316632983
19335,Pennsylvania,1002.15,2183166.0442199693,0.0,1.40546434845823,133.0,7653.0,2178.4823072593617
19341,Pennsylvania,1002.15,108186165.70072632,0.0,67.88079470198676,2788.0,368894.0,107954.06446213274
19342,Pennsylvania,1009.6414598041446,119817349.57421868,0.0,97.8887070376432,4738.0,405101.0,118673.1670047122
19348,Pennsylvania,1002.15,4602702.661267088,0.0,4.475796643152518,257.0,16052.0,4592.828080893168
19350,Pennsylvania,1002.15,20042323.14060056,0.0,33.85513398779517,1032.0,68995.0,19999.324592726196
19355,Pennsylvania,1002.15,182859538.13991705,0.0,82.69190545910897,5924.0,625866.0,182467.2335877035
19373,Pennsylvania,1009.705863192182,19135027.58675539,0.0,98.8095238095238,823.0,64920.0,18951.09089122258
19380,Pennsylvania,1002.15,263635843.02449623,0.0,93.07609316494256,11706.0,902199.0,263070.24200418725
19382,Pennsylvania,1002.312178716263,241561077.7651977,0.0,90.9202771841202,11273.0,826570.0,241003.833830078
19401,Pennsylvania,994.5,145815194.29728395,16.0,98.81774330842713,8676.0,497511.0,146621.6131697174
19403,Pennsylvania,994.5,261858303.31040064,2.0,97.78497751917482,12157.0,897556.0,263306.48899990006
19405,Pennsylvania,994.5,20332575.55116576,0.0,98.4480431848853,1280.0,68900.0,20445.023178648324
19406,Pennsylvania,994.5013272800884,251212503.74632847,1.0,98.5985847093104,6012.0,851431.0,252601.47659468907
19422,Pennsylvania,994.5,123591534.7025482,36.0,98.215624531414,5551.0,425719.0,124275.04746359799
19426,Pennsylvania,994.5,207378694.1589844,0.0,97.46099724686448,11226.0,707329.0,208525.5848758013
19428,Pennsylvania,994.5,142356638.38031015,32.0,98.4375,4758.0,484665.0,143143.9299952842
19436,Pennsylvania,994.5,1384848.522106934,0.0,95.55555555555556,40.0,4713.0,1392.50731232472
19437,Pennsylvania,994.5,209498.42463378905,0.0,100.0,18.0,729.0,210.65703834468482
19438,Pennsylvania,994.5,150993377.88311166,0.0,91.57782515991472,6770.0,516096.0,151828.43427160548
19440,Pennsylvania,994.6329726387384,143722859.0198119,30.0,92.19318557724117,4612.0,490562.0,144498.38581011293
19444,Pennsylvania,994.5,40557877.33963925,13.0,99.55998826635376,2809.0,140659.0,40782.17932593187
19446,Pennsylvania,994.5,301165009.6933837,72.0,98.62678924706157,14139.0,1036164.0,302830.57787167793
19453,Pennsylvania,994.5,6123495.500592037,0.0,95.43478260869566,358.0,21180.0,6157.36098601512
19454,Pennsylvania,994.5,186460725.45552048,26.0,98.48061261699284,7130.0,635205.0,187491.9310764409
19460,Pennsylvania,1000.4955998173724,197354384.3958404,0.0,73.91421999729401,8766.0,670358.0,197256.62404898624
19462,Pennsylvania,994.5,110729185.48796391,28.0,98.81566380133717,4463.0,380119.0,111341.56409046146
19464,Pennsylvania,994.5,1575213.7738952632,0.0,0.4871794871794871,48.0,5335.0,1583.9253633939297
19468,Pennsylvania,994.5,140661608.72677615,0.0,84.23568782120235,6276.0,479823.0,141439.52612043856
19473,Pennsylvania,994.5,81073902.9591919,0.0,96.98776278631942,5116.0,277660.0,81522.27547430055
19475,Pennsylvania,1002.15,9671238.115911871,0.0,13.004807692307692,455.0,33448.0,9650.489563350668
19492,Pennsylvania,994.5,3303462.8776794416,0.0,77.24137931034483,99.0,11251.0,3321.7324059119574
19506,Pennsylvania,984.3,831348.5255371094,0.0,2.8329654157468727,59.0,2938.0,844.6088850321136
19508,Pennsylvania,984.3,28323059.118157946,5.0,33.879400487974905,1567.0,97482.0,28774.823852644466
19510,Pennsylvania,984.3,55040774.4667664,5.0,86.21691413815364,2369.0,188056.0,55918.69802577101
19522,Pennsylvania,984.3,51135315.63928834,5.0,41.30248500428449,2740.0,177492.0,51950.94548337737
19525,Pennsylvania,994.5,801557.2152465818,0.0,1.1414790996784565,59.0,2814.0,805.9901611328123
19533,Pennsylvania,984.3,40375709.24603886,2.0,55.736137667304014,989.0,138412.0,41019.7188316965
19539,Pennsylvania,983.8457244655584,11255124.630621346,0.0,27.912229751532752,681.0,39358.0,11439.928385860821
19540,Pennsylvania,984.3,17109431.505902097,2.0,42.48486443801,1172.0,60052.0,17382.33415208991
19541,Pennsylvania,984.3,1734444.8062866223,0.0,11.753846153846156,139.0,6015.0,1762.109932222516
19547,Pennsylvania,984.3,1423815.576068115,1.0,3.1718368769606133,79.0,5033.0,1446.526034814706
19555,Pennsylvania,984.3,2381794.4138122564,0.0,3.41124447252053,36.0,8259.0,2419.785038923353
19560,Pennsylvania,984.3,47463732.2630737,4.0,80.78911564625851,2329.0,164850.0,48220.79880430123
19565,Pennsylvania,984.3,44668.80654296875,0.0,0.0344827586206896,1.0,154.0,45.38129284056563
19601,Pennsylvania,984.3,97544796.06029052,3.0,96.18106139438083,6056.0,336646.0,99100.67668423298
19602,Pennsylvania,984.3,45214015.91688843,3.0,95.2457264957265,2941.0,155597.0,45935.19853387019
19604,Pennsylvania,984.3,53872196.0071838,3.0,95.92936589840616,4723.0,186422.0,54731.48024706268
19605,Pennsylvania,984.3,243539684.710089,15.0,87.23937564087957,6378.0,834098.0,247424.24536227676
19606,Pennsylvania,984.3,144078697.83171996,29.0,86.25434988927555,8575.0,496676.0,146376.81380851363
19607,Pennsylvania,984.3,89057685.0660553,10.0,92.04320906336451,5703.0,309154.0,90478.19269130885
19608,Pennsylvania,984.3,84793850.01029056,3.0,60.58421379738968,4371.0,294092.0,86146.34766868898
19609,Pennsylvania,984.3,44441474.07783206,6.0,98.05714285714286,3403.0,154547.0,45150.334326762226
19610,Pennsylvania,984.3,122470961.19175406,10.0,95.70484581497796,4345.0,424887.0,124424.42465889877
19611,Pennsylvania,984.3,48311426.909613006,0.0,97.25562750539623,2112.0,166075.0,49082.014537857365
19701,Delaware,1020.0,216030057.38499737,0.0,94.30799220272904,11032.0,720206.0,211794.17390686017
19702,Delaware,1020.0,242013479.65773296,0.0,87.63751763046544,11070.0,806719.0,237268.1173115029
19703,Delaware,1020.0,22167577.505798336,0.0,48.73885350318472,1472.0,74667.0,21732.919123331703
19706,Delaware,1020.0,8979158.882849125,0.0,98.54651162790698,595.0,30296.0,8803.096943969731
19707,Delaware,1020.0,77995455.2276123,0.0,88.2943694435298,4587.0,265245.0,76466.13257609049
19709,Delaware,1020.0,1435955.0742553717,0.0,0.2369668246445497,32.0,4801.0,1407.7990924072271
19711,Delaware,1020.0,215989810.9123748,0.0,78.55764752844122,9803.0,730083.0,211754.7165807596
19713,Delaware,1020.0,197435604.7056034,0.0,91.1726525313717,7152.0,664762.0,193564.31833882685
19720,Delaware,1020.0,513747790.89631975,0.0,95.99980294595792,16956.0,1705316.0,503674.3048003135
19732,Delaware,1020.0,518797.1817687988,0.0,95.83333333333331,17.0,1816.0,508.62468800862626
19801,Delaware,1020.0,124477059.84539804,0.0,95.22477952247796,2983.0,415430.0,122036.33318176278
19802,Delaware,1020.0,92278164.81137694,0.0,96.99192956713132,4568.0,307756.0,90468.7890307617
19803,Delaware,1019.998918058871,125483083.75111084,0.0,99.14093336429067,6014.0,427455.0,123022.76162205533
19804,Delaware,1020.0,111938356.2131287,0.0,98.19734345351044,6117.0,375079.0,109743.4864834595
19805,Delaware,1020.0,118539403.84080195,0.0,96.93416110983368,8740.0,397552.0,116215.1018047078
19806,Delaware,1020.0,27866596.33370975,0.0,98.907681465821,2049.0,94456.0,27320.19248402917
19807,Delaware,1019.9981679154264,53822290.53735655,0.0,97.71014492753623,2459.0,184269.0,52767.04628534122
19808,Delaware,1020.0,201541768.60136136,0.0,98.32950191570882,11188.0,681472.0,197589.96921702093
19809,Delaware,1020.0,54802419.72769167,0.0,98.40168243953732,3274.0,186044.0,53727.86247812909
19810,Delaware,1019.9757668549706,104427067.86856088,0.0,99.01643138162464,6234.0,357149.0,102381.91069044218
19901,Delaware,1032.75,218653067.78273323,29.0,88.79017305315205,9146.0,723700.0,211719.26195374798
19904,Delaware,1032.75,160004283.6554382,19.0,75.10963361154336,8047.0,529577.0,154930.31581257633
19931,Delaware,1045.5,302149.9942077637,0.0,43.90243902439025,37.0,1005.0,289.00047269991745
19933,Delaware,1045.5,41815.13480834961,0.0,0.0428632661808829,2.0,134.0,39.995346540745686
19934,Delaware,1032.75,62106884.19721679,13.0,64.3567168418063,3696.0,204779.0,60137.384843589236
19936,Delaware,1032.75,546862.7602600099,0.0,91.89189189189187,26.0,1777.0,529.5209491745436
19940,Delaware,1045.5,18725538.036981195,2.0,25.0,650.0,60555.0,17910.60548730865
19943,Delaware,1032.75,9331788.4758667,5.0,15.56975189422077,732.0,31075.0,9035.863932090728
19946,Delaware,1032.75,4958379.182940677,1.0,18.639901679639493,329.0,16371.0,4801.141789339798
19956,Delaware,1045.5,40271731.076690696,1.0,23.51778656126482,1315.0,130870.0,38519.11150329096
19962,Delaware,1032.75,39959480.75411376,6.0,80.92613009922823,3071.0,130019.0,38692.30767767007
19973,Delaware,1045.5,90002789.11405636,10.0,43.039636013649485,3169.0,291494.0,86085.88150555367
19979,Delaware,1032.75,4938099.196362301,0.0,84.09506398537476,334.0,16337.0,4781.5049105420485
19980,Delaware,1032.75,1162434.3124023436,1.0,93.33333333333331,89.0,3897.0,1125.5718348122427
20001,District of Columbia,1037.0,48795998.73015136,2.0,89.80972515856237,3636.0,161416.0,47054.965024253965
20002,District of Columbia,1037.0,105533620.49234,9.0,72.12904877736526,6154.0,345286.0,101768.19719608486
20003,District of Columbia,1037.0,38472979.8586609,3.0,53.36941813261164,1946.0,126761.0,37100.26987334706
20005,District of Columbia,1037.0,7657906.024108882,0.0,75.10148849797022,380.0,25579.0,7384.673118716376
20006,District of Columbia,1037.0,3865527.299725342,0.0,23.02158273381295,26.0,13162.0,3727.605882088083
20007,District of Columbia,1037.0,59647463.79280395,15.0,95.8366375892149,4317.0,197484.0,57519.25148775694
20008,District of Columbia,1037.0,52618442.076660186,36.0,97.7922729553437,2580.0,175255.0,50741.02418192882
20009,District of Columbia,1037.0,49663433.4058532,10.0,95.46925566343042,3251.0,164084.0,47891.44976456432
20010,District of Columbia,1037.0,32851712.228051744,8.0,95.40864926652696,3021.0,108263.0,31679.56820448577
20011,District of Columbia,1037.0,106999385.59768993,36.0,97.30660435370802,10516.0,352278.0,103181.66402863059
20012,District of Columbia,1037.0,35827775.25587768,34.0,98.25052484254724,3214.0,118734.0,34549.445762659285
20015,District of Columbia,1037.0,34035297.01387941,44.0,98.58899415440436,3173.0,114042.0,32820.92286777185
20016,District of Columbia,1037.0,76449821.68245547,69.0,98.57889797559994,5532.0,252817.0,73722.10384036206
20017,District of Columbia,1037.0,49563170.1151245,15.0,98.16135084427768,3848.0,163791.0,47794.763852579075
20018,District of Columbia,1037.0,97883455.33522336,21.0,98.0108183563078,4273.0,319193.0,94390.9887514208
20019,District of Columbia,1037.0,119718448.96163334,74.0,97.25959554271564,8442.0,393992.0,115446.91317418838
20020,District of Columbia,1037.0,95328748.28839716,35.0,96.98927085614189,6312.0,313184.0,91927.43325785648
20024,District of Columbia,1037.0,3503382.623364257,0.0,8.274647887323944,42.0,11431.0,3378.382471903816
20032,District of Columbia,1037.0,114801976.68164682,18.0,97.88368336025847,4844.0,373524.0,110705.85986658324
20036,District of Columbia,1037.0,15035177.727102663,2.0,78.28125,328.0,50617.0,14498.724905595625
20037,District of Columbia,1037.0,11547513.469390864,2.0,77.834179357022,256.0,38598.0,11135.499970482993
20120,Virginia,1049.7547106636491,116295864.60513309,7.0,98.15842023518972,7905.0,380770.0,110783.8463821815
20121,Virginia,1049.75,48010059.67637942,0.0,62.02,2732.0,155204.0,45734.75558597706
20124,Virginia,1049.75,16621050.58457643,2.0,24.02714029135901,1025.0,54300.0,15833.34182860341
20147,Virginia,1056.55,16470882.038854985,0.0,0.9488084730803178,127.0,53580.0,15589.306742563045
20148,Virginia,1056.55,29876283.90026859,0.0,17.075171777253615,1598.0,96411.0,28277.207799222553
20151,Virginia,1049.76133478651,276653466.84084445,8.0,99.50699745547074,5396.0,898303.0,263539.3947873947
20152,Virginia,1056.55,63166393.33525392,0.0,44.30232558139535,3304.0,203942.0,59785.52206261315
20164,Virginia,1056.55,76982627.52937616,21.0,49.3029930299303,4018.0,253245.0,72862.26636635858
20166,Virginia,1056.55,238461375.56499645,5.0,56.31138595853037,1415.0,769971.0,225698.14544034496
20170,Virginia,1049.75,161604904.74156493,28.0,99.14495114006516,8028.0,533030.0,153946.08691742312
20171,Virginia,1049.751314670173,199683636.80802003,47.0,99.48387096774194,9095.0,652218.0,190219.94449300563
20190,Virginia,1049.75,69636903.79661256,2.0,97.49316317228806,1312.0,234203.0,66336.65520039301
20191,Virginia,1049.75,80595402.14837648,17.0,96.51181227207864,2552.0,268788.0,76775.80580936078
20194,Virginia,1049.75,29348341.42987669,4.0,99.6946564885496,2177.0,97688.0,27957.457899382414
20701,Maryland,1032.75,9979891.108892825,0.0,12.408759124087592,15.0,32397.0,9663.414290866933
20705,Maryland,1030.2,228169224.68599245,314.0,98.08333333333331,5919.0,752558.0,221480.5131877232
20706,Maryland,1030.2,111889410.33057854,162.0,37.09253673250949,3003.0,370859.0,108609.40626148178
20707,Maryland,1030.300869865776,166325003.8199339,309.0,97.85491419656786,6194.0,549766.0,161433.4304518273
20708,Maryland,1030.2,91494071.43465576,236.0,99.12408759124088,3576.0,308789.0,88811.95052868934
20712,Maryland,1030.2,6872184.086816413,6.0,41.39749505603165,528.0,22861.0,6670.728098249285
20715,Maryland,1030.2,35257503.39061281,117.0,25.19348268839104,2019.0,119700.0,34223.940390810334
20720,Maryland,1030.200204339205,88173387.16839598,443.0,96.65839968672498,6459.0,293401.0,85588.59413637227
20721,Maryland,1030.2,95176273.3476746,449.0,79.29122468659595,6065.0,316883.0,92386.20981137118
20722,Maryland,1030.2,2683138.4745849604,0.0,0.7898894154818326,15.0,8721.0,2604.4830854057077
20723,Maryland,1032.75,136568132.60457462,37.0,86.44387548847864,5724.0,451064.0,132237.35909423832
20724,Maryland,1031.0489442450996,59697728.58586422,107.0,80.76561766087364,2931.0,199656.0,57899.99487325304
20740,Maryland,1030.2,36354888.46047973,76.0,46.65918923249479,1833.0,121785.0,35289.15595076657
20743,Maryland,1030.2,37590676.11905519,11.0,20.33869165305596,1798.0,123724.0,36488.71686959347
20745,Maryland,1030.2,9896313.55577393,0.0,6.007782101167315,327.0,32267.0,9606.206130628936
20746,Maryland,1030.2,3915417.9118286152,0.0,4.281345565749236,206.0,13117.0,3800.638625343249
20748,Maryland,1030.2,1471101.7735412598,0.0,0.2658816826512202,28.0,4885.0,1427.9768720066586
20755,Maryland,1031.05,59381382.18031614,0.0,52.41020793950851,954.0,195869.0,57593.11593066888
20759,Maryland,1032.7539986559132,12534377.56816406,0.0,28.135223555070883,414.0,41388.0,12136.847288393012
20763,Maryland,1032.75,48867125.74526374,0.0,94.52054794520548,514.0,159504.0,47317.47832995763
20769,Maryland,1030.2,34188993.860418715,128.0,96.97211155378486,1857.0,114731.0,33186.753892854504
20770,Maryland,1030.2,23924651.265258823,16.0,41.81692094313453,689.0,82053.0,23223.30738231297
20772,Maryland,1030.2,29213148.598156743,85.0,13.773632787717297,1917.0,97376.0,28356.774022672045
20774,Maryland,1030.2,189715986.79566023,695.0,78.51000845785171,10035.0,630623.0,184154.5202831103
20777,Maryland,1032.75,11165.478601074215,0.0,0.3612281757977122,2.0,42.0,10.811405084555037
20781,Maryland,1030.2,208616.6494506836,0.0,0.0585651537335285,2.0,684.0,202.50111575488603
20782,Maryland,1030.2,4728540.491973878,2.0,7.551852508420493,351.0,15687.0,4589.924764098115
20783,Maryland,1030.2698396793576,29734384.32782592,92.0,29.42507922136713,1516.0,100478.0,28860.77334563138
20794,Maryland,1032.3716300940437,207640615.1811585,0.0,89.19325707405177,2396.0,676258.0,201129.71833819526
20814,Maryland,1038.7,33435536.398065176,9.0,46.88934620864335,2036.0,113204.0,32189.791468244126
20815,Maryland,1038.7,14859913.119549558,10.0,20.863013698630137,1064.0,50439.0,14306.26082559888
20816,Maryland,1038.7,5721351.932940671,3.0,12.475859405175743,498.0,19088.0,5508.185166978599
20817,Maryland,1038.7,65499552.705352776,22.0,39.77438727479305,3151.0,220068.0,63059.163093629315
20841,Maryland,1038.7,24966807.42626951,0.0,55.03850016739203,1551.0,81352.0,24036.59134135892
20850,Maryland,1038.7,254403271.50673825,0.0,97.74761767253828,8025.0,836372.0,244924.6861526314
20851,Maryland,1038.7,31167503.99486696,0.0,98.567954606863,2201.0,105767.0,30006.26166830361
20852,Maryland,1038.7,168593178.79154074,4.0,98.1064559415536,4949.0,562543.0,162311.71540535355
20853,Maryland,1038.7,50807055.46959224,47.0,65.70663094440724,3802.0,173170.0,48914.080552221276
20854,Maryland,1038.7,177278701.98035288,2.0,89.86218614309986,10620.0,594891.0,170673.6324062317
20855,Maryland,1038.7,65826117.44348758,0.0,77.69199512393337,2983.0,218836.0,63373.56064646922
20866,Maryland,1038.7,48148488.01649786,98.0,96.2991819244254,2120.0,158812.0,46354.56630066223
20868,Maryland,1038.7,2026834.8658935544,2.0,34.57142857142857,90.0,6713.0,1951.3188272778996
20874,Maryland,1038.7,149247415.7882354,0.0,90.3488977608054,9044.0,493302.0,143686.73898934765
20876,Maryland,1038.7,43171413.54611814,0.0,41.77276390008058,2272.0,143037.0,41562.92822385495
20877,Maryland,1038.7,150510576.052063,0.0,98.15742038854395,3951.0,496195.0,144902.8362877279
20878,Maryland,1038.7,193615252.63208625,0.0,77.814696485623,10414.0,639388.0,186401.51403878524
20879,Maryland,1038.7,120982639.94981076,0.0,98.58934169278996,4808.0,399534.0,116475.05530933932
20880,Maryland,1038.7,339323.2655273437,0.0,97.47474747474747,51.0,1170.0,326.6807216013707
20882,Maryland,1038.7,4717163.509259036,0.0,7.042253521126761,300.0,15681.0,4541.410907152243
20886,Maryland,1038.7,71146119.10593262,0.0,97.6530612244898,3862.0,238877.0,68495.3490959205
20895,Maryland,1038.7,56155314.67252805,97.0,97.78814324405656,3721.0,189252.0,54063.073719580294
20896,Maryland,1038.7,624317.1152954103,1.0,94.32624113475175,93.0,2188.0,601.0562388518439
20899,Maryland,1038.7,1902657.954071044,0.0,90.47619047619048,19.0,6164.0,1831.7685126321785
20901,Maryland,1038.7,55079365.99597777,174.0,94.8604342046965,4922.0,187081.0,53027.212858359264
20902,Maryland,1038.7,96120199.22174688,302.0,98.7153892891242,7371.0,326297.0,92538.9421601491
20903,Maryland,1038.0083713355043,35732973.14521484,70.0,76.29057187017001,1601.0,120254.0,34424.55199011613
20904,Maryland,1038.6082019848222,185359043.7254577,357.0,98.67383844941112,8149.0,616714.0,178468.6885499547
20905,Maryland,1038.7,40917295.01724853,138.0,61.45179462417512,2988.0,138057.0,39392.79389356747
20906,Maryland,1038.7,121314369.73162232,251.0,78.09602153754113,7812.0,408462.0,116794.42546608484
20910,Maryland,1038.7,44552083.02579344,76.0,54.26481346013168,2117.0,148621.0,42892.15656666356
20912,Maryland,1038.7,5903692.116522215,7.0,13.26946596004892,403.0,19634.0,5683.731699742192
21012,Maryland,1031.05,24308077.83498537,5.0,36.52839821314614,1915.0,82457.0,23576.04173898974
21032,Maryland,1031.05,6892198.773577878,2.0,38.06301050175029,502.0,23665.0,6684.640680449909
