zip,avg_payback_period,avg_needed_incentives,prop_adopt_1_years_1500_incentive,prop_adopt_2_years_1500_incentive,prop_adopt_3_years_1500_incentive,prop_adopt_4_years_1500_incentive,prop_adopt_5_years_1500_incentive
35064,15.080290662465845,10958.830378866092,0.001,0.001,0.001,0.001,0.001
35068,15.141557102017622,11057.63506862728,0.001,0.001,0.001,0.001,0.001
35071,15.145121167374896,10930.122791893751,0.0,0.0,0.0,0.0,0.0
35072,14.97952952020889,10950.624880168089,0.007,0.007,0.007,0.007,0.007
35073,15.065593480557624,10912.574336208116,0.001,0.001,0.001,0.001,0.001
35077,15.165854806448744,10985.599847377325,0.003,0.003,0.003,0.003,0.003
35080,15.046777832632538,10929.58403557436,0.0,0.0,0.0,0.0,0.0
35094,15.119681804623262,11034.240468432547,0.0,0.0,0.0,0.0,0.0
35096,14.946248456619818,10890.891072476603,0.006,0.006,0.006,0.006,0.006
35111,15.082255625365638,10910.928955243793,0.007,0.007,0.007,0.007,0.007
35114,15.027959478151079,10874.101691439919,0.002,0.002,0.002,0.002,0.002
35115,15.049015759616532,11016.793124659109,0.0,0.0,0.0,0.0,0.0
35116,15.142612579583187,11002.100556775316,0.0,0.0,0.0,0.0,0.0
35117,15.018975590657108,10830.175873164722,0.012,0.012,0.012,0.012,0.012
35118,15.144545478837353,11040.514905209426,0.0,0.0,0.0,0.0,0.0
35124,14.995473828505823,10877.931966907328,0.003,0.003,0.003,0.003,0.003
35126,15.11833986858589,11043.650804222501,0.001,0.001,0.001,0.001,0.001
35127,15.142590612082087,11073.121788964589,0.0,0.0,0.0,0.0,0.0
35147,14.939914587947627,10780.53223318889,0.013,0.013,0.013,0.013,0.013
35150,14.878399135942892,10762.46728111256,0.008,0.008,0.008,0.008,0.008
35151,15.02339457146213,10975.578803598226,0.0,0.0,0.0,0.0,0.0
35160,14.95521601176614,10877.522207724873,0.001,0.001,0.001,0.001,0.001
35173,15.133789226877917,10861.533997040277,0.0,0.0,0.0,0.0,0.0
35176,14.782249731132529,10376.152360012584,0.028,0.028,0.028,0.028,0.028
35179,16.501089734480555,11552.886965517782,0.004,0.004,0.004,0.004,0.004
35184,14.955146486960048,10857.071984865353,0.009,0.009,0.009,0.009,0.009
35188,14.940846485227809,11016.847586259693,0.002,0.002,0.002,0.002,0.002
35203,15.048732277461353,10859.652633908787,0.013,0.013,0.013,0.013,0.013
35204,14.956102896290089,10667.753401084381,0.016,0.016,0.016,0.016,0.016
35205,15.082286231017259,10853.133027864335,0.003,0.003,0.003,0.003,0.003
35206,15.083791294402848,10912.817446501507,0.0,0.0,0.0,0.0,0.0
35207,14.97346363054102,10590.862514307379,0.009,0.009,0.009,0.009,0.009
35208,15.085272685520799,10921.516349593498,0.001,0.001,0.001,0.001,0.001
35209,15.098553276464976,10858.746980951975,0.0,0.0,0.0,0.0,0.0
35210,15.107966255115747,10977.60111218702,0.0,0.0,0.0,0.0,0.0
35211,14.982844818855472,10742.677640517304,0.009,0.009,0.009,0.009,0.009
35212,14.921755564241693,10505.561371887023,0.025,0.025,0.025,0.025,0.025
35213,15.092456849530132,10600.58230295939,0.005,0.005,0.005,0.005,0.005
35214,15.10655894127781,10913.250907920561,0.0,0.0,0.0,0.0,0.0
35215,15.05674622792667,10833.163565587929,0.01,0.01,0.01,0.01,0.01
35216,15.092936888654203,10867.435576066915,0.0,0.0,0.0,0.0,0.0
35217,14.972955843506348,10730.5337336073,0.014,0.014,0.014,0.014,0.014
35218,14.959420566979526,10685.007261371999,0.024,0.024,0.024,0.024,0.024
35221,15.015732650902226,10792.676338634355,0.018,0.018,0.018,0.018,0.018
35222,15.108111693175498,10865.054478977014,0.0,0.0,0.0,0.0,0.0
35223,15.105975820239365,10565.604643573393,0.001,0.001,0.001,0.001,0.001
35224,15.052802374284607,10907.723597165026,0.008,0.008,0.008,0.008,0.008
35226,15.092778145827223,10764.71895216479,0.006,0.006,0.006,0.006,0.006
35228,15.064505789595447,10764.484028062514,0.012,0.012,0.012,0.012,0.012
35233,14.77729652089474,10303.347704411624,0.023,0.023,0.023,0.023,0.023
35234,14.967494121618612,10615.4823967883,0.005,0.005,0.005,0.005,0.005
35235,15.120404253467289,10969.294598628518,0.0,0.0,0.0,0.0,0.0
35242,15.03359469714263,10731.438866755449,0.002,0.002,0.002,0.002,0.002
35243,15.139525541011823,10807.03902214326,0.0,0.0,0.0,0.0,0.0
35244,15.098822160554912,10882.158728586439,0.002,0.002,0.002,0.002,0.002
35401,14.666815927989775,10362.939871060697,0.034,0.034,0.034,0.034,0.034
35404,14.734245158106605,10548.489152086093,0.022,0.022,0.022,0.022,0.022
35405,14.84396066524686,10787.875814938252,0.014,0.014,0.014,0.014,0.014
35406,14.885531141905236,10661.227491164598,0.012,0.012,0.012,0.012,0.012
35444,14.856919428993955,10839.051408784242,0.004,0.004,0.004,0.004,0.004
35452,14.93225969345542,10962.264508020316,0.0,0.0,0.0,0.0,0.0
35453,14.89373128440782,10933.478254767502,0.002,0.002,0.002,0.002,0.002
35456,14.859548216279144,10839.488712648377,0.007,0.007,0.007,0.007,0.007
35463,14.952949071645147,10988.891119776257,0.0,0.0,0.0,0.0,0.0
35473,14.952818411045046,10883.578689138678,0.0,0.0,0.0,0.0,0.0
35474,14.897273682309532,10908.939073011697,0.0,0.0,0.0,0.0,0.0
35475,14.95306418586003,10957.487098022912,0.0,0.0,0.0,0.0,0.0
35476,14.829335471322562,10666.088207964443,0.01,0.01,0.01,0.01,0.01
35490,14.917173454650579,10986.911236008553,0.003,0.003,0.003,0.003,0.003
35601,16.443725646605976,11494.808675616861,0.004,0.004,0.004,0.004,0.004
35603,16.48474653548643,11477.2178678904,0.0,0.0,0.0,0.0,0.0
35611,16.502657494156256,11470.901713088335,0.004,0.004,0.004,0.004,0.004
35613,16.60325683116076,11568.375230873142,0.0,0.0,0.0,0.0,0.0
35614,16.565477788983547,11559.823033156637,0.0,0.0,0.0,0.0,0.0
35616,16.521212190056854,11435.856870297921,0.005,0.005,0.005,0.005,0.005
35630,16.508766111775593,11398.465012655748,0.0,0.0,0.0,0.0,0.0
35633,16.639891262549483,11636.891286483578,0.0,0.0,0.0,0.0,0.0
35634,16.63935527897496,11654.622569957488,0.0,0.0,0.0,0.0,0.0
35645,16.639925388253104,11593.846119561282,0.0,0.0,0.0,0.0,0.0
35660,16.542297456661757,11403.957218827927,0.0,0.0,0.0,0.0,0.0
35661,16.543297321075016,11517.005262937964,0.009,0.009,0.009,0.009,0.009
35671,16.580425181825763,11624.947365777249,0.0,0.0,0.0,0.0,0.0
35673,16.490163821525616,11523.744678437903,0.0,0.0,0.0,0.0,0.0
35674,16.625673230856197,11582.22681891934,0.0,0.0,0.0,0.0,0.0
35741,16.726822983892536,11435.560620926899,0.0,0.0,0.0,0.0,0.0
35748,16.700823808813755,11485.389668265509,0.0,0.0,0.0,0.0,0.0
35749,16.70583424860633,11472.744699453266,0.0,0.0,0.0,0.0,0.0
35750,16.735713629955114,11638.164595891092,0.0,0.0,0.0,0.0,0.0
35754,16.692865945552388,11543.652600878844,0.001,0.001,0.001,0.001,0.001
35756,16.62837752878928,11477.703443117418,0.0,0.0,0.0,0.0,0.0
35757,16.666759366297818,11483.054520347545,0.006,0.006,0.006,0.006,0.006
35758,16.667653344411914,11417.125630609728,0.004,0.004,0.004,0.004,0.004
35759,16.687994551952457,11479.150413310432,0.004,0.004,0.004,0.004,0.004
35761,16.691469758055227,11547.663670941543,0.0,0.0,0.0,0.0,0.0
35763,16.73603904082589,11481.923904527319,0.0,0.0,0.0,0.0,0.0
35773,16.643508727296215,11593.549709352206,0.0,0.0,0.0,0.0,0.0
35775,16.554752223054333,11526.541693960899,0.014,0.014,0.014,0.014,0.014
35801,16.655912816384543,11399.777360682849,0.0,0.0,0.0,0.0,0.0
35802,16.696466844960767,11557.218659382761,0.0,0.0,0.0,0.0,0.0
35803,16.736633495409944,11531.503724437292,0.002,0.002,0.002,0.002,0.002
35805,16.59182257594269,11431.08654335495,0.0,0.0,0.0,0.0,0.0
35806,16.696188225314593,11495.38513619611,0.0,0.0,0.0,0.0,0.0
35808,16.701211501511295,11357.432621538714,0.0,0.0,0.0,0.0,0.0
35810,16.68846050675182,11619.53705152387,0.0,0.0,0.0,0.0,0.0
35811,16.69839508317983,11548.741233146598,0.0,0.0,0.0,0.0,0.0
35816,16.50965906069853,11256.096939784959,0.012,0.012,0.012,0.012,0.012
35824,16.69781998342129,11396.722983607342,0.0,0.0,0.0,0.0,0.0
35901,15.07736707451098,10841.669786621427,0.005,0.005,0.005,0.005,0.005
35903,15.101969540914185,10991.241839828674,0.008,0.008,0.008,0.008,0.008
35904,15.060357437278514,10881.373815343022,0.011,0.011,0.011,0.011,0.011
35905,15.14125210216367,10984.101687666742,0.004,0.004,0.004,0.004,0.004
35906,15.194930893557718,11072.436520312327,0.0,0.0,0.0,0.0,0.0
35950,16.35641711038923,11462.329459171793,0.002,0.002,0.002,0.002,0.002
35951,16.360101014771935,11389.677950750001,0.0,0.0,0.0,0.0,0.0
35954,15.110610674443913,10906.611092456595,0.004,0.004,0.004,0.004,0.004
35956,15.136831157044776,11023.992180431582,0.0,0.0,0.0,0.0,0.0
35957,14.983534377449988,10869.392508639707,0.01,0.01,0.01,0.01,0.01
35976,15.027979985784937,10898.966253041159,0.004,0.004,0.004,0.004,0.004
35980,15.084493184206712,10969.076665679335,0.0,0.0,0.0,0.0,0.0
36020,14.603944299653921,10653.330103386385,0.004,0.004,0.004,0.004,0.004
36022,14.642164810036082,10749.589991019619,0.009,0.009,0.009,0.009,0.009
36025,14.64497905880224,10776.42469300312,0.01,0.01,0.01,0.01,0.01
36043,14.590083901489871,10701.056471522435,0.0,0.0,0.0,0.0,0.0
36054,14.652414734213071,10802.938916702029,0.006,0.006,0.006,0.006,0.006
36064,14.62139585270864,10648.686272398394,0.0,0.0,0.0,0.0,0.0
36066,14.718632790757677,10775.308394009247,0.0,0.0,0.0,0.0,0.0
36067,14.6290393830319,10677.096913411584,0.011,0.011,0.011,0.011,0.011
36079,14.698993183142399,10869.40447313393,0.0,0.0,0.0,0.0,0.0
36081,15.689305675617685,10957.510654194803,0.017,0.017,0.017,0.017,0.017
36092,14.679081264011485,10843.691311480903,0.002,0.002,0.002,0.002,0.002
36093,14.707233006962838,10733.007627390802,0.003,0.003,0.003,0.003,0.003
36104,14.478155282238585,10455.861282305115,0.016,0.016,0.016,0.016,0.016
36105,14.586713992274346,10705.41901947644,0.0,0.0,0.0,0.0,0.0
36106,14.652135855628133,10760.35183613048,0.0,0.0,0.0,0.0,0.0
36107,14.529384647034945,10622.270116895083,0.001,0.001,0.001,0.001,0.001
36108,14.486791308379486,10422.62205031469,0.011,0.011,0.011,0.011,0.011
36109,14.561814207212262,10623.758016415577,0.004,0.004,0.004,0.004,0.004
36110,14.585813042612017,10716.462854795476,0.007,0.007,0.007,0.007,0.007
36111,14.592711168125913,10645.369560759902,0.009,0.009,0.009,0.009,0.009
36112,14.65211641287891,10960.291229242062,0.0,0.0,0.0,0.0,0.0
36113,14.65108408300384,10875.052805692918,0.0,0.0,0.0,0.0,0.0
36115,14.650911052126455,10929.68328147416,0.0,0.0,0.0,0.0,0.0
36116,14.590176998286685,10666.00986922465,0.0,0.0,0.0,0.0,0.0
36117,14.616630702682887,10739.93653214511,0.009,0.009,0.009,0.009,0.009
36201,14.925283528677165,10709.945482455652,0.01,0.01,0.01,0.01,0.01
36203,14.906112318483673,10712.590971022733,0.02,0.02,0.02,0.02,0.02
36205,14.83744245326909,10499.046831018157,0.004,0.004,0.004,0.004,0.004
36206,14.994669433829628,10877.23508600085,0.004,0.004,0.004,0.004,0.004
36207,14.94131088172997,10809.782063667071,0.012,0.012,0.012,0.012,0.012
36250,15.0480584268841,11102.272911513563,0.0,0.0,0.0,0.0,0.0
36260,14.914540523347295,10735.275522489363,0.014,0.014,0.014,0.014,0.014
36265,14.962947629992339,10822.829369106661,0.0,0.0,0.0,0.0,0.0
36268,14.89982831204617,10766.63220795814,0.02,0.02,0.02,0.02,0.02
36277,14.982680430153344,10954.59289421507,0.005,0.005,0.005,0.005,0.005
36301,14.397806079281615,10580.87218266347,0.007,0.007,0.007,0.007,0.007
36303,14.409236208176495,10526.423146291223,0.012,0.012,0.012,0.012,0.012
36305,14.447861301153283,10633.648728825456,0.007,0.007,0.007,0.007,0.007
36312,14.453072449172446,10647.026842553434,0.002,0.002,0.002,0.002,0.002
36321,14.386928391320772,10621.665307091716,0.012,0.012,0.012,0.012,0.012
36322,14.516987637731184,10742.898499757188,0.007,0.007,0.007,0.007,0.007
36330,14.477013544650832,10672.310992096467,0.005,0.005,0.005,0.005,0.005
36345,14.48802307294867,10640.349838587073,0.009,0.009,0.009,0.009,0.009
36350,14.557475870451592,10770.912083688037,0.0,0.0,0.0,0.0,0.0
36351,14.495848426685278,10706.82846481445,0.001,0.001,0.001,0.001,0.001
36360,14.406236204724767,10456.426151208172,0.026,0.026,0.026,0.026,0.026
36362,14.40271135287172,10425.00588728624,0.023,0.023,0.023,0.023,0.023
36376,14.32909567408933,10426.979700249136,0.016,0.016,0.016,0.016,0.016
36509,14.422665775111874,10420.418972699064,0.017,0.017,0.017,0.017,0.017
36511,15.36279161902739,10900.966107954091,0.0,0.0,0.0,0.0,0.0
36523,14.497303559111824,10680.642389458526,0.005,0.005,0.005,0.005,0.005
36526,15.361908860646519,11082.081091139347,0.0,0.0,0.0,0.0,0.0
36527,14.096873516129337,10393.813828602568,0.005,0.005,0.005,0.005,0.005
36530,15.29949594187545,11010.786866258537,0.005,0.005,0.005,0.005,0.005
36532,14.128600088298759,10359.977667644896,0.005,0.005,0.005,0.005,0.005
36535,14.051347548665296,10424.910023770391,0.006,0.006,0.006,0.006,0.006
36541,14.546464493662471,10804.81697892068,0.004,0.004,0.004,0.004,0.004
36542,15.365703349223308,11142.55966683139,0.0,0.0,0.0,0.0,0.0
36544,14.502207331566892,10643.6489679806,0.007,0.007,0.007,0.007,0.007
36551,14.130437208617849,10588.87204316114,0.002,0.002,0.002,0.002,0.002
36555,15.290837513148228,10808.355031008938,0.012,0.012,0.012,0.012,0.012
36561,15.360728412707871,10955.509182497988,0.0,0.0,0.0,0.0,0.0
36567,15.301907019305164,11038.359824459005,0.008,0.008,0.008,0.008,0.008
36571,14.542096280225984,10684.005993669754,0.008,0.008,0.008,0.008,0.008
36572,14.523917381083923,10660.235418330007,0.005,0.005,0.005,0.005,0.005
36575,14.546987845648534,10761.42304258407,0.0,0.0,0.0,0.0,0.0
36576,15.366440312324263,11135.015898565178,0.0,0.0,0.0,0.0,0.0
36580,15.227454426817017,10857.099236962427,0.017,0.017,0.017,0.017,0.017
36582,14.462671194086166,10631.617751194566,0.016,0.016,0.016,0.016,0.016
36587,14.474929088785753,10642.086334172714,0.008,0.008,0.008,0.008,0.008
36602,14.550867471922329,10629.276655082705,0.0,0.0,0.0,0.0,0.0
36603,14.358169842112003,10337.717997893713,0.02,0.02,0.02,0.02,0.02
36604,14.47190399522643,10513.783477296747,0.018,0.018,0.018,0.018,0.018
36605,14.515226337618785,10638.654995827295,0.001,0.001,0.001,0.001,0.001
36606,14.536719117213282,10734.21237690837,0.004,0.004,0.004,0.004,0.004
36607,14.42904413690289,10439.227260833695,0.016,0.016,0.016,0.016,0.016
36608,14.52598836799839,10604.747292789805,0.0,0.0,0.0,0.0,0.0
36609,14.460283165605903,10543.055929893195,0.009,0.009,0.009,0.009,0.009
36610,14.433908567531885,10511.390243304986,0.016,0.016,0.016,0.016,0.016
36611,14.400027336034825,10452.888847759048,0.024,0.024,0.024,0.024,0.024
36612,14.510211771273863,10613.694096335128,0.004,0.004,0.004,0.004,0.004
36613,14.514796600944573,10740.286233591049,0.007,0.007,0.007,0.007,0.007
36617,14.544127226900066,10751.262433208663,0.0,0.0,0.0,0.0,0.0
36618,14.507525931979536,10714.140396877361,0.002,0.002,0.002,0.002,0.002
36619,14.51032465145674,10697.494184204817,0.008,0.008,0.008,0.008,0.008
36693,14.4835364910214,10646.536858926467,0.008,0.008,0.008,0.008,0.008
36695,14.483905246966437,10602.094752502719,0.011,0.011,0.011,0.011,0.011
36752,14.752828541186693,10816.241737008912,0.0,0.0,0.0,0.0,0.0
36801,14.689425830190917,10754.306617738142,0.009,0.009,0.009,0.009,0.009
36804,14.637157050881509,10583.552289212792,0.016,0.016,0.016,0.016,0.016
36830,14.531805053178093,10332.46805401245,0.026,0.026,0.026,0.026,0.026
36832,14.406638907347988,10010.74456420767,0.04,0.04,0.04,0.04,0.04
36856,16.147425561749593,11455.196176311047,0.0,0.0,0.0,0.0,0.0
36867,14.687038029829662,10566.220576851736,0.016,0.016,0.016,0.016,0.016
36869,14.712754727259542,10667.727166830218,0.019,0.019,0.019,0.019,0.019
36870,14.71148329703057,10694.513300269693,0.0,0.0,0.0,0.0,0.0
36875,14.835033310386459,10965.865777860803,0.0,0.0,0.0,0.0,0.0
36877,14.737029591353657,10823.660447972645,0.005,0.005,0.005,0.005,0.005
36879,14.76341174367672,10848.276716573875,0.0,0.0,0.0,0.0,0.0
71601,18.331282377225268,11690.051117193409,0.0,0.038,0.062,0.13,0.971
71602,18.56188248324221,11920.425191255941,0.0,0.0,0.037,0.132,0.975
71603,18.567222627427075,11873.683955929146,0.0,0.0,0.047,0.113,0.967
71837,18.622927602879788,11843.91071579324,0.0,0.014,0.049,0.108,0.967
71854,18.39361663180826,11753.713963977289,0.0,0.027,0.057,0.124,0.972
71901,18.993554152789024,12009.777483192358,0.0,0.002,0.037,0.09,0.975
71913,18.997745455533238,12036.561027039104,0.0,0.002,0.029,0.071,0.979
71956,19.060161391600605,12090.10701155962,0.0,0.006,0.019,0.034,0.986
71964,18.99135566365759,12090.380919940246,0.002,0.007,0.012,0.021,0.996
71968,19.059097914371076,12143.395856879697,0.0,0.0,0.01,0.029,0.991
72002,18.711501152254677,11932.809976225433,0.002,0.008,0.037,0.088,0.97
72007,18.66079540946116,11929.975920019358,0.0,0.005,0.037,0.09,0.976
72011,18.816314254258344,12011.251990546223,0.0,0.0,0.029,0.088,0.974
72012,18.639396248495856,11967.09669221046,0.0,0.007,0.029,0.082,0.984
72015,18.745581749926576,11957.806895978312,0.0,0.006,0.036,0.083,0.983
72019,18.815817364294368,11971.660387529206,0.0,0.001,0.038,0.094,0.971
72022,18.813437874375747,12040.305194591005,0.0,0.001,0.019,0.074,0.986
72023,18.677408080577944,12003.892569618807,0.0,0.0,0.021,0.078,0.986
72065,18.74874788852097,11908.90017121594,0.0,0.009,0.04,0.108,0.968
72068,18.694584956634838,11982.16903474277,0.0,0.01,0.022,0.048,0.99
72076,18.848875943555683,11961.731458013943,0.0,0.004,0.041,0.1,0.979
72081,18.69455672720414,12013.206953766527,0.0,0.0,0.02,0.069,0.983
72082,18.636841033509643,11992.789041188686,0.0,0.008,0.016,0.089,0.991
72086,18.66650381430149,11964.727462282786,0.0,0.0,0.028,0.116,0.971
72103,18.779795594776036,12019.279440161625,0.0,0.003,0.026,0.066,0.988
72113,18.857933673133775,12006.961136860255,0.0,0.0,0.03,0.093,0.971
72114,18.79460763411925,11775.974379288025,0.0,0.012,0.079,0.168,0.96
72116,18.7871547700948,11927.434835239352,0.0,0.009,0.044,0.101,0.973
72117,18.79205505687133,11895.116731197939,0.0,0.005,0.054,0.109,0.972
72118,18.859067612895203,11991.77313964165,0.0,0.003,0.032,0.077,0.976
72120,18.858988227123778,12024.256227996366,0.0,0.0,0.027,0.077,0.974
72135,18.85207570996894,11944.44349624868,0.0,0.0,0.049,0.126,0.958
72142,18.716517132402206,11902.836411142354,0.0,0.011,0.047,0.101,0.974
72143,18.695400218811336,11956.76609217745,0.0,0.007,0.027,0.082,0.98
72167,18.81692246526937,11913.183118797937,0.0,0.0,0.048,0.136,0.965
72176,18.608676910998412,11948.38747820964,0.0,0.003,0.029,0.101,0.983
72201,18.792631056398477,11800.951928976732,0.0,0.021,0.07,0.142,0.951
72202,18.728767635728722,11821.225219849308,0.0,0.021,0.063,0.135,0.962
72204,18.791901275420233,11921.954795931202,0.0,0.012,0.045,0.101,0.974
72205,18.860617966684018,11959.769660485581,0.0,0.002,0.041,0.094,0.965
72206,18.730407695825246,11833.664816117756,0.0,0.017,0.061,0.142,0.968
72207,18.802793075632884,11853.271134790113,0.0,0.008,0.063,0.161,0.943
72209,18.64896586906849,11856.681212964964,0.0,0.02,0.049,0.094,0.979
72210,18.859722782510584,12003.025886499425,0.0,0.01,0.026,0.069,0.979
72211,18.862360369964513,11977.707322849636,0.0,0.0,0.038,0.119,0.966
72212,18.86164842850638,11865.216587230314,0.0,0.002,0.069,0.17,0.933
72223,18.857291948473005,11866.948973591172,0.0,0.003,0.064,0.151,0.94
72227,18.78846786861861,11790.58734807877,0.0,0.012,0.079,0.165,0.943
72364,18.872465174800446,12011.285403708971,0.0,0.0,0.032,0.081,0.976
72376,18.874186764829904,12017.696470419942,0.0,0.0,0.03,0.098,0.967
72401,18.466881443554115,11756.13718464287,0.003,0.027,0.054,0.126,0.973
72404,18.647156252835668,11944.593084931348,0.0,0.009,0.033,0.096,0.978
72411,18.71023021422816,12048.42149337114,0.0,0.004,0.008,0.052,0.993
72416,18.573314693403063,11885.574703845958,0.002,0.019,0.032,0.094,0.983
72417,18.71005254560701,12084.584821753082,0.0,0.0,0.002,0.041,0.999
72701,16.718068593195174,11159.849650167464,0.001,0.043,0.092,0.49,0.964
72703,16.913909943054716,11434.147416929129,0.0,0.009,0.054,0.473,0.967
72704,16.91522624523504,11424.925078838536,0.0,0.007,0.061,0.463,0.964
72712,16.481327091274935,11208.312818607432,0.0,0.01,0.093,0.578,0.954
72718,16.874448023634912,11401.95361494532,0.0,0.0,0.08,0.491,0.964
72719,16.80975778938258,11402.406171293449,0.0,0.01,0.06,0.512,0.974
72730,16.914798196257838,11521.883349853577,0.0,0.006,0.029,0.464,0.988
72745,16.828039647090208,11497.830759906004,0.004,0.005,0.019,0.476,0.986
72753,16.859141883045773,11413.18449779365,0.0,0.02,0.049,0.484,0.979
72756,18.373710090372793,11902.862489922682,0.0,0.003,0.031,0.121,0.98
72758,16.87056985974075,11434.655280269428,0.0,0.005,0.055,0.483,0.972
72762,16.558184972167204,11359.198118307087,0.0,0.011,0.052,0.552,0.973
72764,16.823699980426156,11450.71995983759,0.0,0.012,0.044,0.455,0.981
72774,17.782606270896604,11758.17538852072,0.0,0.0,0.033,0.233,0.98
72801,18.57858875611457,11873.513207579,0.0,0.005,0.045,0.116,0.972
72802,18.577348031709352,11955.815925444584,0.0,0.0,0.026,0.103,0.979
72834,18.44936519518172,11887.392007417175,0.0,0.014,0.035,0.096,0.983
72837,18.578564860081205,11976.596185522467,0.0,0.0,0.026,0.087,0.983
72847,18.509883094643858,11874.187011162898,0.0,0.012,0.038,0.105,0.98
72858,18.5757530705533,11912.402212467425,0.0,0.009,0.035,0.108,0.97
72901,17.709838598534763,11699.446258744836,0.0,0.013,0.032,0.218,0.987
72903,17.756947186577353,11712.45826633007,0.0,0.005,0.038,0.221,0.978
72904,17.748027704782288,11633.657547468285,0.0,0.017,0.056,0.231,0.981
72908,17.81228316007809,11791.691843832199,0.0,0.0,0.022,0.23,0.982
72916,17.812282089623373,11594.896581116856,0.0,0.009,0.076,0.284,0.959
72921,17.868122293061088,11756.298730117122,0.0,0.0,0.04,0.218,0.977
72923,17.81242632981896,11787.15730836862,0.0,0.003,0.022,0.188,0.986
72941,17.809682672224866,11775.882828295285,0.0,0.0,0.027,0.211,0.981
72956,17.713952412804787,11666.526703453432,0.0,0.017,0.039,0.206,0.981
85003,13.260641167719255,11375.346460052258,0.0,0.098,0.971,0.997,1.0
85004,13.255780687142869,11286.48523641746,0.0,0.126,0.959,0.999,1.0
85006,13.243680239733493,11430.94820828645,0.0,0.063,0.977,1.0,1.0
85007,13.242399005819804,11426.925952813675,0.0,0.069,0.977,0.997,0.998
85008,13.212915991487547,11558.375385748941,0.0,0.037,0.989,0.999,0.999
85009,13.236715059005194,11488.19202405922,0.001,0.044,0.985,1.0,1.0
85012,13.233353602752272,11312.385988170303,0.0,0.123,0.966,0.998,1.0
85013,13.236364101006261,11432.053910846926,0.0,0.073,0.978,0.998,0.999
85014,13.224743833325554,11489.986016364639,0.0,0.059,0.977,0.997,0.998
85015,13.241633571139282,11507.293260725575,0.0,0.055,0.986,0.996,0.998
85016,13.221342271373613,11367.733486879346,0.0,0.094,0.971,1.0,1.001
85017,13.255541610646999,11452.444978864249,0.0,0.054,0.982,0.998,1.0
85018,13.243291981387642,11290.237953656735,0.0,0.121,0.965,0.998,1.001
85019,14.101060128659181,11878.455359842554,0.0,0.044,0.981,0.996,0.999
85020,13.211009278598128,11502.239285463333,0.0,0.065,0.982,0.999,1.0
85021,13.231928338221977,11472.451094296066,0.0,0.054,0.984,0.997,0.999
85022,13.218804797270689,11518.909502667671,0.0,0.058,0.983,1.001,1.001
85023,13.21719503594874,11518.625246746076,0.0,0.044,0.982,0.999,0.999
85024,13.213386326604397,11469.92651478749,0.0,0.068,0.981,0.998,0.999
85027,13.2296626264886,11516.878753660567,0.0,0.052,0.982,0.999,0.999
85028,13.208180423403483,11415.835379780445,0.0,0.101,0.974,1.0,1.0
