zip,avg_payback_period,avg_needed_incentives,prop_adopt_1_years_4000_incentive,prop_adopt_2_years_4000_incentive,prop_adopt_3_years_4000_incentive,prop_adopt_4_years_4000_incentive,prop_adopt_5_years_4000_incentive
92705,8.120660812431568,12943.238808433414,0.0,0.121,0.955,1.0,1.0
92706,8.119666394702094,13066.089478739133,0.0,0.06,0.978,0.999,1.0
92707,8.11766074839339,13086.829401139606,0.0,0.053,0.986,0.998,1.0
92708,8.119919166740077,12968.771885086726,0.0,0.099,0.968,1.0,1.001
92780,8.124348282708413,13039.625984282487,0.0,0.07,0.975,1.001,1.001
92782,8.11443825675478,12883.639287433492,0.0,0.142,0.951,0.998,0.999
92801,8.12464700511266,13121.487751686622,0.0,0.04,0.985,1.001,1.001
92802,8.125290737826333,13079.573098810248,0.0,0.06,0.98,1.0,1.0
92804,8.125172615555169,13045.432831217036,0.0,0.069,0.973,0.998,0.998
92805,8.128184105514292,13072.298057829836,0.0,0.061,0.978,1.0,1.0
92806,8.119559269303585,13004.17729494528,0.0,0.087,0.967,0.998,0.999
92807,8.099817713671806,12880.924412817103,0.001,0.128,0.953,0.999,0.999
92808,8.110968689040687,12937.135598532735,0.0,0.118,0.952,1.0,1.0
92821,8.116829571330552,12999.86439371969,0.0,0.088,0.965,0.999,0.999
92823,8.11997287158572,12801.234751393571,0.0,0.177,0.935,1.0,1.0
92831,8.130486809337983,12966.962815751835,0.0,0.094,0.961,0.998,1.0
92832,8.111255204263001,13021.708160222654,0.0,0.067,0.977,1.0,1.0
92833,8.107710528805816,12971.9311721836,0.0,0.091,0.964,1.0,1.0
92835,8.11660314956277,12900.273578096992,0.0,0.129,0.957,1.001,1.001
92840,8.109869312442276,13074.090789156642,0.0,0.057,0.977,1.0,1.0
92841,8.126994261202345,13055.630220130723,0.0,0.062,0.981,1.0,1.001
92843,8.105182642347973,13038.944236533334,0.0,0.066,0.977,0.999,0.999
92844,8.10862236745898,12988.746580355344,0.0,0.067,0.977,1.0,1.0
92845,8.124162275068256,13013.904202182735,0.0,0.088,0.967,1.0,1.0
92860,7.4571955417085,12585.326329358266,0.0,0.119,0.969,0.999,0.999
92861,8.119261088712861,12728.270596798231,0.0,0.207,0.919,1.001,1.001
92865,8.123889843533696,13030.191615193353,0.0,0.08,0.971,0.999,0.999
92866,8.12320883659199,12972.056000443443,0.0,0.084,0.967,1.002,1.002
92867,8.108155204429144,12943.447000726004,0.0,0.116,0.958,1.0,1.0
92868,8.110080147335697,13041.18081110736,0.0,0.061,0.977,0.999,0.999
92869,8.109654712636235,12909.042306124666,0.0,0.125,0.953,1.001,1.001
92870,8.110937859620543,12957.845871851438,0.0,0.104,0.966,0.998,0.998
92879,7.457408444454997,12640.155531770235,0.0,0.073,0.983,1.0,1.0
92880,7.455343002524721,12539.12201383563,0.0,0.141,0.968,1.0,1.0
92881,7.454990060240831,12509.05663770984,0.0,0.135,0.965,1.0,1.0
92882,7.457701209900993,12643.08694294351,0.0,0.085,0.979,0.999,0.999
92883,7.4535212774690205,12542.661072221043,0.0,0.123,0.968,1.0,1.0
92886,8.121681987972279,12890.21310505925,0.0,0.138,0.951,0.999,1.001
92887,8.105366730005207,12904.561763407439,0.0,0.137,0.955,1.002,1.002
93001,7.754944878157652,12824.596356264468,0.0,0.066,0.979,0.999,1.0
93003,7.757959660841903,12796.16163090117,0.0,0.089,0.972,0.998,0.998
93004,7.7445718814136475,12800.615816878586,0.0,0.09,0.971,1.001,1.001
93010,7.7529962922316935,12781.088819615943,0.0,0.101,0.973,1.0,1.001
93012,7.755261716069612,12744.814289900349,0.0,0.113,0.968,1.001,1.001
93013,7.696206726568329,12698.744388061059,0.0,0.131,0.968,1.0,1.0
93021,7.748891051188194,12750.419916052959,0.0,0.126,0.969,1.0,1.001
93022,7.743843320938568,12834.459320093867,0.0,0.079,0.979,1.001,1.001
93023,7.7564348651399,12774.397929003173,0.0,0.099,0.968,0.999,0.999
93030,7.751638713801054,12897.74228754777,0.0,0.052,0.988,1.001,1.002
93033,7.745639226550652,12913.434579631603,0.0,0.04,0.991,1.002,1.002
93035,7.744527847532691,12760.637325595659,0.001,0.092,0.967,0.999,0.999
93036,7.740587136025442,12817.793277553734,0.003,0.064,0.979,1.0,1.0
93041,7.753289773183344,12921.058289135488,0.0,0.035,0.99,0.999,1.0
93060,7.75756035360077,12908.698986242714,0.0,0.043,0.985,0.999,0.999
93063,7.749016673059374,12776.961201479822,0.0,0.1,0.969,1.0,1.0
93065,7.75545860441254,12800.212499249388,0.0,0.099,0.971,1.0,1.0
93066,7.743110960841085,12648.834491402537,0.001,0.161,0.952,0.999,0.999
93101,7.696972599380157,12738.650383666552,0.0,0.095,0.974,1.0,1.0
93103,7.709360283877235,12742.91107304002,0.0,0.114,0.965,1.0,1.0
93105,6.12839887773168,11424.97230546341,0.003,0.367,0.98,0.999,0.999
93108,7.7124132881006515,12433.32032331105,0.0,0.245,0.921,0.998,0.998
93109,7.713980219837552,12622.583003099186,0.0,0.157,0.95,0.999,0.999
93110,7.717473928677184,12666.06497028498,0.0,0.132,0.964,0.999,1.0
93111,7.71072841424425,12704.169668520668,0.0,0.136,0.956,0.998,0.998
93117,6.146506551453227,11425.051350204252,0.0,0.326,0.98,1.0,1.0
93202,8.113721278999972,13116.64619482214,0.0,0.034,0.992,1.001,1.001
93215,6.431825872334604,11985.304265925639,0.0,0.102,0.993,1.0,1.0
93221,8.169005299633397,13111.347183109816,0.0,0.051,0.977,1.0,1.0
93223,8.171104547804253,13223.857373482579,0.0,0.013,0.997,1.001,1.001
93230,6.4584581385064315,11921.127198424012,0.005,0.103,0.987,0.999,0.999
93235,8.168002929139387,13142.918404084916,0.0,0.032,0.989,1.001,1.001
93245,6.460826615298443,11884.335465139373,0.007,0.104,0.986,0.998,0.998
93247,8.172842251628861,13061.097201719147,0.0,0.059,0.975,1.0,1.0
93250,6.443412728160885,11961.908592073461,0.0,0.087,0.99,0.999,0.999
93257,8.169526252163235,13131.830658567773,0.0,0.043,0.986,1.001,1.001
93267,8.172772054735553,13087.018509607702,0.0,0.048,0.985,1.0,1.001
93274,6.502212980025687,12016.159169672463,0.0,0.08,0.995,1.002,1.002
93277,8.166165141152213,13138.683681293749,0.0,0.045,0.984,1.0,1.0
93291,6.505423545055528,11954.168964017854,0.0,0.109,0.985,0.998,0.998
93292,6.495872621279776,11999.29469549261,0.0,0.088,0.991,0.998,0.998
93301,6.427639911822674,11821.745999210323,0.01,0.13,0.99,1.001,1.001
93304,6.415970178750062,11915.178927138575,0.006,0.112,0.988,0.999,0.999
93305,6.437142388090223,11835.114966961106,0.004,0.114,0.986,1.001,1.001
93306,6.43281675389192,11931.746893375011,0.0,0.121,0.989,1.0,1.0
93307,6.437404369589711,11973.892768452673,0.002,0.097,0.991,0.999,0.999
93308,6.438849694682911,11954.90439728438,0.0,0.111,0.992,0.999,0.999
93309,6.439378955747531,11950.555659942784,0.0,0.107,0.992,1.001,1.001
93311,6.428056294530651,11784.5645716924,0.0,0.178,0.983,0.999,0.999
93312,6.434497501907637,11878.372865593723,0.0,0.165,0.99,1.002,1.002
93313,6.4281048020926805,11988.531324489511,0.0,0.097,0.997,1.002,1.002
93314,6.434046308670346,11793.924807300817,0.0,0.184,0.985,0.998,0.998
93401,6.084827240295578,11473.46825898116,0.008,0.307,0.99,1.001,1.001
93405,6.117677892497581,11367.122968615602,0.002,0.332,0.984,1.001,1.001
93420,6.08958683252563,11554.780564633871,0.0,0.303,0.988,0.999,0.999
93422,6.0945035175212645,11626.366763792732,0.0,0.294,0.997,1.001,1.001
93424,6.097768497771421,11399.21140713505,0.0,0.35,0.984,1.001,1.001
93433,6.089232868103656,11639.940686318301,0.0,0.289,0.997,1.002,1.002
93444,6.088438006952689,11603.633161652833,0.0,0.304,0.998,1.001,1.001
93445,6.099632486847592,11634.179089345009,0.0,0.306,0.994,1.0,1.0
93446,6.097779843255333,11600.648649172525,0.0,0.308,0.991,0.999,0.999
93449,6.095654476639513,11449.732516199461,0.005,0.327,0.991,1.002,1.002
93454,6.125239829888806,11655.573963398527,0.006,0.258,0.988,0.998,0.998
93455,6.124235149080275,11667.075882059471,0.0,0.287,0.994,1.002,1.002
93458,6.121736024835486,11747.143196659019,0.0,0.234,0.997,0.999,0.999
93465,6.085719875607107,11617.994370652103,0.0,0.327,0.999,1.002,1.002
93534,7.22978207066253,12507.24422890151,0.0,0.064,0.984,1.001,1.001
93535,7.2342799933814765,12474.423865912537,0.0,0.066,0.982,0.999,0.999
93536,5.742258457467498,11268.339770765055,0.0,0.552,0.996,0.999,0.999
93543,7.2307394742743645,12610.401148817766,0.0,0.036,0.994,1.0,1.0
93550,7.24028682462429,12559.026368450153,0.0,0.056,0.987,1.001,1.001
93551,7.228036799221811,12455.308329235704,0.0,0.106,0.978,1.0,1.0
93552,7.224500727482051,12605.24374661089,0.0,0.04,0.989,0.997,0.998
93611,6.528184746016294,11971.009127200208,0.0,0.126,0.992,1.0,1.0
93612,6.528699558212514,12084.24451222378,0.0,0.076,0.994,0.999,0.999
93616,6.531341077552109,12063.99599810222,0.0,0.088,0.993,1.001,1.001
93618,6.493105866178914,11938.984952640569,0.003,0.096,0.99,1.001,1.001
93619,6.520692595493739,11851.561629141224,0.002,0.178,0.979,1.001,1.001
93625,6.54921293942,11899.418245730621,0.0,0.147,0.985,1.0,1.0
93631,6.5257838609120675,11959.432978873192,0.0,0.106,0.985,1.001,1.001
93635,6.533252141665512,12006.160781404233,0.008,0.086,0.991,1.0,1.0
93636,6.491331633826876,11908.350903837001,0.0,0.147,0.988,1.0,1.0
93637,6.495545456855001,11954.957806914488,0.0,0.107,0.988,1.0,1.0
93638,6.4943221676821485,12022.717642830821,0.0,0.085,0.992,0.999,0.999
93646,6.530383883733593,12005.764420536249,0.003,0.096,0.994,1.002,1.002
93648,6.541302556464633,12024.372366905996,0.0,0.088,0.992,1.0,1.0
93650,6.54168799249887,12068.212792885353,0.001,0.075,0.992,1.0,1.0
93654,6.537074842473536,12022.283370645442,0.004,0.08,0.993,1.001,1.001
93657,6.526381193078116,12061.362317409195,0.0,0.082,0.995,1.001,1.001
93662,6.529713728358948,11977.885633311824,0.01,0.081,0.992,1.001,1.001
93673,6.496443851108782,12053.19121126719,0.0,0.05,0.997,1.002,1.002
93701,6.5413554579631965,11894.606265357976,0.018,0.108,0.984,1.0,1.0
93702,6.547654842710644,11974.82209481201,0.0,0.097,0.99,1.001,1.001
93703,6.529650497774972,11913.365851350196,0.011,0.09,0.984,1.0,1.0
93704,6.5399620098844755,11935.68516735467,0.0,0.127,0.986,1.0,1.0
93705,6.534218587537418,11979.92384148962,0.002,0.096,0.987,0.999,0.999
93706,6.56182807537056,11812.292511382273,0.0,0.15,0.976,0.998,0.998
93710,6.542261916993195,11922.22696865161,0.001,0.098,0.986,1.001,1.001
93711,6.536962662411238,11971.05287434065,0.0,0.128,0.983,0.999,1.0
93720,6.538075464140961,11960.253457954488,0.0,0.124,0.99,1.0,1.0
93721,6.53823432177336,11991.936684737419,0.0,0.116,0.99,1.0,1.0
93722,6.533251693287113,12004.406855207668,0.0,0.089,0.991,1.001,1.001
93723,6.531852341275587,11950.68208415068,0.0,0.123,0.988,1.002,1.002
93725,6.534255918606639,12038.823379610025,0.0,0.071,0.992,1.001,1.001
93726,6.54283024743118,11971.234914313916,0.0,0.101,0.988,1.0,1.0
93727,6.534180103137971,11993.286956172127,0.0,0.111,0.987,1.0,1.0
93728,6.543727477019832,11915.423977492926,0.001,0.12,0.984,0.999,0.999
93730,6.53303564844734,11731.572983701924,0.006,0.217,0.972,0.999,0.999
93737,6.523918103970616,12049.728485511141,0.0,0.089,0.995,1.0,1.0
93901,6.578095609524214,12025.729148866558,0.0,0.095,0.99,1.001,1.001
93905,6.568253779815805,12090.174615805923,0.0,0.064,0.99,0.998,0.998
93906,6.567973200997167,12052.55940461056,0.004,0.084,0.993,1.001,1.001
93907,6.5646238034296225,12003.241300309248,0.005,0.087,0.988,1.0,1.0
93908,6.573017443658525,11759.853296687315,0.0,0.236,0.967,1.001,1.001
93923,6.566720464469118,11794.196045338731,0.002,0.195,0.973,1.001,1.001
93924,6.566396343167144,11799.888899763506,0.003,0.201,0.975,1.0,1.0
93933,6.575702175095105,12002.864165075162,0.0,0.123,0.986,0.999,0.999
93940,6.568859625760018,11981.038753187508,0.002,0.127,0.99,1.0,1.0
93950,6.565481566639439,11980.217342931686,0.0,0.127,0.986,0.999,0.999
93953,6.568992049251929,11761.794603896087,0.0,0.222,0.971,0.998,0.998
93955,6.566944125823812,12011.387601748102,0.007,0.083,0.986,0.999,0.999
94002,6.636969499493053,11671.056103154096,0.002,0.289,0.96,0.998,0.998
94005,6.642402809243044,11832.126029682751,0.0,0.224,0.965,0.999,1.0
94010,6.63567675418489,11680.933371565301,0.0,0.259,0.97,1.0,1.0
94014,6.631084539770526,11978.70871776455,0.002,0.126,0.982,0.999,0.999
94015,6.632980498440492,11955.814387098539,0.0,0.151,0.984,1.001,1.001
94018,6.631693504588549,11638.15953140693,0.0,0.301,0.965,1.0,1.0
94019,6.630638347189711,11840.514305229064,0.001,0.222,0.975,0.999,0.999
94022,6.472053172488366,11468.939701025207,0.002,0.367,0.96,0.999,0.999
94024,6.462017966244349,11385.50344267902,0.003,0.392,0.958,1.001,1.001
94025,6.636621254920009,11616.699123537668,0.001,0.294,0.955,1.0,1.0
94027,6.6364959872298375,11511.701127826775,0.0,0.382,0.951,1.001,1.001
94028,6.622091006715688,11660.925567527245,0.001,0.306,0.961,0.999,0.999
94030,6.637334065435578,11793.695567828621,0.0,0.226,0.971,1.001,1.001
94037,6.629711227943129,11810.878004215956,0.0,0.249,0.974,1.0,1.0
94038,6.629964942198322,11931.293107321617,0.0,0.195,0.975,1.001,1.001
94040,6.471726755828674,11609.775374215342,0.0,0.277,0.971,1.001,1.001
94041,6.46654633136694,11614.37433890958,0.0,0.278,0.966,1.001,1.001
94043,6.469580245457502,11598.614499690957,0.0,0.286,0.967,0.999,0.999
94044,6.63300990735769,11868.803546840238,0.002,0.194,0.98,1.0,1.0
94061,6.630972760822208,11874.570147276323,0.0,0.204,0.976,1.001,1.001
94062,6.6286383122314145,11677.91572715647,0.0,0.303,0.966,1.0,1.0
94063,6.629996081728439,11961.465614281187,0.001,0.144,0.984,1.002,1.002
94065,6.62620031531272,11754.39102618234,0.002,0.28,0.963,1.001,1.001
94066,6.637162757199655,11909.113788108922,0.0,0.166,0.977,0.999,0.999
94070,6.636789703778407,11702.491687692625,0.0,0.303,0.952,0.998,0.998
94080,6.636964422625108,11878.87971503874,0.0,0.183,0.974,1.003,1.003
94085,6.473178523544005,11689.734525377546,0.0,0.274,0.975,1.0,1.0
94086,6.4609160779607535,11635.763634853685,0.0,0.274,0.969,0.998,0.998
94087,6.4657492042599625,11575.546130464276,0.0,0.313,0.971,1.0,1.0
94089,6.4658064529915915,11718.75157229046,0.0,0.229,0.978,0.999,0.999
94102,8.590456587154799,13211.203819528035,0.0,0.088,0.96,0.997,0.998
94103,8.600280328436162,13090.69965941399,0.0,0.136,0.93,0.997,0.999
94104,8.581559319986438,13309.811806176525,0.0,0.057,0.969,0.998,0.998
94105,8.602201085758843,12886.832266634394,0.0,0.22,0.896,1.0,1.0
94107,8.588927827975585,13091.281271553298,0.0,0.144,0.931,1.0,1.001
94108,8.575850698638138,13226.079545620572,0.0,0.086,0.971,1.001,1.001
94109,8.583821374291158,13081.341991725696,0.0,0.128,0.941,1.001,1.001
94110,8.576617274742826,13058.422822265615,0.0,0.147,0.93,0.999,0.999
94111,8.579095940081519,13068.0119642817,0.0,0.147,0.932,1.0,1.0
94112,7.17087649956924,12316.188659637506,0.0,0.153,0.965,0.998,0.998
94114,8.594435871788306,13017.497441850617,0.0,0.171,0.91,0.999,0.999
94115,8.582603818624396,13058.828026557696,0.0,0.148,0.927,0.998,0.998
94116,8.58187193278683,13137.658343611101,0.0,0.128,0.94,1.001,1.001
94117,8.590177276867768,13020.855507992532,0.0,0.16,0.917,0.997,0.997
94118,8.587002973640814,13089.542434132083,0.0,0.147,0.936,0.998,0.999
94121,8.596189913208587,13132.869146075831,0.0,0.122,0.936,1.0,1.0
94122,8.59170514030891,13091.638511942148,0.0,0.137,0.938,0.999,1.0
94123,8.59574728028365,13007.152600290738,0.0,0.173,0.91,1.0,1.0
94124,7.186626999439303,12341.520326742791,0.0,0.121,0.971,1.0,1.0
94127,8.589715787040266,13021.821427160237,0.0,0.166,0.914,0.999,1.0
94129,8.58139644201558,12968.584918075432,0.0,0.196,0.906,1.001,1.001
94130,8.58950666181242,13187.121502754933,0.0,0.095,0.958,1.001,1.001
94131,8.594665966576349,13032.955205008331,0.0,0.164,0.92,0.998,0.999
94132,7.166493234741697,12348.041397173281,0.0,0.126,0.972,1.0,1.0
94133,7.1682578723602735,12254.350924845565,0.0,0.163,0.961,0.999,0.999
94134,7.163972681146985,12352.56578778452,0.0,0.135,0.97,0.999,0.999
94158,8.587431410895352,13082.893884717398,0.0,0.142,0.923,1.0,1.0
94301,6.470802492833433,11617.322105293897,0.0,0.321,0.974,0.999,0.999
94303,6.547798552304671,11783.578684687554,0.0,0.257,0.978,1.0,1.0
94304,6.469066535726328,11656.023825076458,0.0,0.255,0.974,0.999,0.999
94305,6.4931849866387035,11580.67419067673,0.0,0.245,0.968,1.0,1.0
94306,6.473709210922461,11534.182430730187,0.0,0.312,0.963,0.999,0.999
94401,6.642207470558034,11980.550249767866,0.0,0.151,0.981,1.0,1.0
94402,6.632143028132969,11686.54238791621,0.0,0.252,0.968,1.001,1.001
94403,6.634268416857634,11777.46011920548,0.0,0.233,0.969,1.002,1.002
94404,6.629043641578284,11739.162943516145,0.004,0.256,0.969,1.001,1.001
94501,6.56510828243486,11889.209260097827,0.0,0.196,0.973,0.998,0.998
94502,6.57473386093341,11588.809242119829,0.0,0.318,0.963,1.001,1.001
94503,6.7137298240509775,11954.984523448726,0.005,0.142,0.98,1.001,1.001
94505,6.556265106319014,11750.921097214707,0.0,0.221,0.973,1.001,1.001
94506,6.543558267963908,11518.949048499542,0.002,0.345,0.955,1.0,1.0
94507,6.544740960740415,11466.327282078195,0.003,0.36,0.969,1.0,1.0
94508,6.7117731144233845,12123.180468744013,0.0,0.098,0.984,0.999,0.999
94509,6.559608637625723,12017.345209510418,0.0,0.1,0.993,0.999,0.999
94510,6.59203158131836,11898.337151715192,0.001,0.163,0.985,1.002,1.002
94513,6.5485297557591675,11846.992383775378,0.0,0.188,0.98,0.999,0.999
94514,6.548418440904899,12066.00975984298,0.0,0.078,0.993,1.0,1.0
94515,6.718642804837646,12053.303919956074,0.0,0.134,0.979,1.002,1.002
94517,6.551275328903986,11782.29978002765,0.0,0.223,0.974,0.999,1.0
94518,6.5454689346663795,11875.183218623959,0.0,0.179,0.985,1.002,1.002
94519,6.545346738837427,11946.41718423244,0.0,0.128,0.99,1.0,1.0
94520,6.557715377105102,11972.351299074844,0.0,0.101,0.982,0.998,0.998
94521,6.5559993786725945,11898.518537212152,0.0,0.167,0.98,1.001,1.001
94523,6.543843526482609,11785.298274867648,0.002,0.192,0.979,0.999,0.999
94525,6.569563745278321,11871.332980181047,0.0,0.151,0.982,0.998,0.998
94526,6.547370026998886,11574.27510769749,0.0,0.308,0.962,1.001,1.001
94530,6.550265897718846,11804.21986862702,0.0,0.19,0.98,0.998,0.998
94531,6.547413327063512,11935.603053804283,0.0,0.148,0.978,0.998,0.998
94533,6.597120184690524,12022.96611276536,0.0,0.097,0.985,1.0,1.0
94534,6.584684509031326,11835.230047926061,0.002,0.164,0.974,0.999,0.999
94535,6.585236653940319,12198.81282843788,0.0,0.021,1.001,1.002,1.002
94536,6.555465701336487,11748.770016199203,0.003,0.234,0.975,0.998,0.998
94538,6.560610845838206,11840.349203052314,0.0,0.183,0.982,1.001,1.001
94539,6.555164520615946,11614.993687276887,0.0,0.321,0.963,1.001,1.001
94541,6.566797335414207,11984.393128712141,0.0,0.112,0.991,1.0,1.0
94542,6.562294361860006,11833.05706448168,0.0,0.21,0.981,1.0,1.0
94544,6.555719105086116,11923.20534313877,0.005,0.133,0.981,0.999,0.999
94545,6.555662632711048,11965.362998085573,0.001,0.135,0.982,1.0,1.0
94546,6.566189273924605,11851.86196987021,0.0,0.169,0.977,1.0,1.0
94547,6.549110844966963,11835.897287722271,0.0,0.183,0.974,1.0,1.0
94549,6.547905108701265,11572.447468892877,0.0,0.313,0.964,0.998,0.998
94550,6.5636027552837595,11712.877824196896,0.0,0.248,0.965,0.999,0.999
94551,6.564822650042478,11892.344047132685,0.0,0.177,0.982,1.001,1.001
94552,6.563780642498002,11556.173020183944,0.0,0.306,0.965,1.001,1.001
94553,6.552368004201063,11910.777516246253,0.0,0.171,0.98,1.001,1.001
94555,6.558967971825508,11675.036278992615,0.0,0.277,0.961,1.0,1.0
94556,6.548616764687459,11606.42309242345,0.0,0.309,0.969,0.999,0.999
94558,6.719456297261584,12037.180724346965,0.0,0.128,0.985,1.0,1.0
94559,6.712818804684743,12103.033309548759,0.0,0.108,0.984,1.0,1.0
94560,6.5652696691171135,11762.62702652303,0.0,0.224,0.981,0.999,0.999
94561,6.5482602029169374,11945.664901814382,0.003,0.15,0.982,1.0,1.0
94563,6.5439830831186985,11517.98825669939,0.002,0.346,0.963,1.002,1.002
94564,6.551524885204882,11980.543734301971,0.0,0.125,0.987,0.999,0.999
94565,6.5504457675934145,11994.71548344636,0.0,0.118,0.987,1.0,1.0
94566,6.56186493197723,11669.684949020158,0.0,0.27,0.964,1.0,1.0
94568,6.5575781741832975,11681.837329650207,0.0,0.27,0.965,1.001,1.001
94572,6.541074813633004,11925.960890928282,0.004,0.123,0.987,1.001,1.001
94574,6.7143500265947935,11963.548511786727,0.0,0.184,0.974,1.0,1.0
94576,6.709718424822794,12087.43586853055,0.0,0.114,0.986,1.0,1.0
94577,6.562869465467526,11919.46103451991,0.003,0.154,0.982,1.002,1.002
94578,6.56613512661357,12021.722721207809,0.0,0.094,0.992,0.999,0.999
94579,6.56486918977365,12006.852083928534,0.0,0.118,0.992,1.001,1.001
94580,6.563506914562843,11953.285102724163,0.0,0.134,0.981,0.998,0.998
94582,6.548282984697253,11622.876730977128,0.0,0.316,0.962,0.999,0.999
94583,6.544127334863467,11655.180313910816,0.0,0.262,0.967,1.0,1.0
94585,6.589773605378415,12015.478493025046,0.0,0.098,0.986,1.001,1.001
94587,6.56160478480198,11814.467933171501,0.0,0.211,0.974,0.999,0.999
94588,6.555317120065227,11738.537909006665,0.0,0.259,0.973,0.998,0.998
94589,6.589745723848773,12093.840420660172,0.0,0.082,0.993,0.999,0.999
94590,6.598107682824588,12008.453261285696,0.0,0.098,0.984,0.999,0.999
94591,6.58672375195946,11957.9076614933,0.001,0.133,0.985,0.999,0.999
94592,6.590345868111769,11979.905665258042,0.002,0.137,0.981,1.0,1.0
94595,6.5464143165754605,11952.984535159452,0.0,0.147,0.985,1.0,1.0
94596,6.55176501905888,11844.020196129997,0.0,0.189,0.985,1.002,1.002
94597,6.552225971569474,11785.541957503277,0.009,0.201,0.977,1.002,1.002
94598,6.554062186766992,11649.466307853965,0.0,0.262,0.975,1.001,1.001
94599,6.717953265786684,12118.589287562361,0.0,0.115,0.986,1.001,1.001
94601,6.566868551639816,12014.540872690342,0.0,0.103,0.989,1.0,1.0
94602,6.565351224528753,11829.665414551248,0.0,0.203,0.973,1.0,1.0
94603,6.56608344662671,12112.639156512418,0.0,0.065,0.995,0.998,0.999
94605,6.565471370979948,11853.962616205705,0.0,0.176,0.978,1.0,1.0
94606,6.570823756464787,11986.242375022148,0.0,0.12,0.982,0.998,0.998
94607,6.562853131744889,11902.199511041159,0.0,0.165,0.986,1.002,1.002
94608,6.566045475411475,11767.280551833463,0.008,0.196,0.972,1.001,1.001
94609,6.563317586092547,11845.030902483093,0.0,0.186,0.978,1.0,1.0
94610,6.561438315705018,11854.219544318423,0.0,0.194,0.979,0.998,0.998
94611,6.563861311023002,11716.03751592737,0.0,0.259,0.971,0.999,0.999
94612,6.574563725337579,11886.26693009019,0.0,0.17,0.98,0.999,0.999
94618,6.5643353950381345,11628.330363374076,0.0,0.286,0.969,0.999,0.999
94619,6.560320992326251,11888.232232371687,0.0,0.19,0.981,1.0,1.0
94621,6.5673042197244875,12000.256017246247,0.0,0.094,0.986,0.999,0.999
94702,6.563131163313784,11863.496889523443,0.0,0.183,0.982,1.0,1.0
94703,6.566458498099095,11816.444027907151,0.001,0.186,0.977,1.0,1.0
94704,6.5843266396046864,11768.380055808011,0.0,0.19,0.976,1.001,1.001
94705,6.566676846046088,11641.057718808874,0.0,0.272,0.959,0.999,0.999
94706,6.573038151649231,11765.880207580689,0.002,0.204,0.977,1.0,1.0
94707,6.559971894852929,11615.806879905631,0.0,0.291,0.958,0.999,0.999
94708,6.559836229913452,11574.573476225545,0.0,0.308,0.965,1.0,1.0
94709,6.567947177602993,11764.631841707645,0.01,0.193,0.975,1.002,1.002
94710,6.56430026722133,11920.085324361711,0.0,0.165,0.984,1.0,1.0
94720,6.595852381912258,11538.608517406637,0.0,0.294,0.954,1.001,1.001
94801,6.551368828613203,11982.240453883287,0.001,0.104,0.989,1.001,1.001
94803,6.548461811931555,11928.208816016233,0.0,0.129,0.984,1.001,1.001
94804,6.557778352609056,11927.04581246635,0.008,0.117,0.988,1.001,1.001
94805,6.551341191800327,11993.080311880949,0.0,0.108,0.992,1.002,1.002
94806,6.551721265173174,12045.573028781064,0.0,0.086,0.991,1.0,1.0
94901,6.688466971777703,11895.98095877419,0.006,0.178,0.974,1.0,1.0
94903,6.7022365031420446,11917.1326696263,0.0,0.183,0.979,0.998,0.999
94904,6.683586839483258,11822.296987816866,0.0,0.232,0.971,0.999,0.999
94920,6.680316381879272,11730.711881965522,0.0,0.293,0.957,0.998,0.998
94925,6.689853287032604,11680.969483573079,0.001,0.306,0.956,0.999,0.999
94928,6.768872335199536,12183.989872815124,0.0,0.093,0.992,1.002,1.002
94930,6.681720439060639,11885.374102586395,0.001,0.18,0.97,0.998,0.998
94931,6.7621675871758,12142.805223033007,0.0,0.107,0.987,1.003,1.003
94939,6.693189621561139,11771.93707196193,0.0,0.261,0.966,1.002,1.002
94941,6.683921339536106,11728.112468981593,0.0,0.312,0.957,1.0,1.0
94945,6.6879835420706355,12005.379607692103,0.0,0.164,0.982,1.001,1.001
94947,6.689264865232525,11901.362594861508,0.0,0.199,0.971,0.998,0.998
94949,6.686631678633514,11967.23299932054,0.0,0.163,0.974,1.0,1.0
94951,6.7665636782847605,12046.158181210672,0.0,0.162,0.977,1.001,1.001
94952,6.769294364583402,12048.418656744096,0.0,0.138,0.981,1.0,1.0
94954,6.7663482629716025,12093.425649554067,0.0,0.12,0.986,1.0,1.0
94957,6.681135059301376,11637.381591640755,0.0,0.33,0.964,1.001,1.001
94960,6.684277745116595,11790.620757246357,0.0,0.242,0.96,1.0,1.0
94965,6.679333012668081,11911.59243393632,0.003,0.181,0.976,0.998,0.998
95002,6.461152338575213,11854.405118203555,0.0,0.17,0.986,1.0,1.0
95003,6.6488840158595774,11937.315780894543,0.0,0.181,0.98,1.0,1.0
95004,6.56964873981629,11680.118745768283,0.007,0.24,0.967,1.0,1.0
95005,6.648109319268596,12029.131340113268,0.0,0.12,0.983,0.998,0.998
95006,6.653184722859268,11957.551015960371,0.0,0.168,0.976,0.999,0.999
95007,6.64310502468602,11761.02657300966,0.0,0.245,0.961,1.0,1.0
95008,6.472202279179735,11688.755732758387,0.0,0.248,0.977,0.999,0.999
95010,6.647040927204379,12049.904709061937,0.002,0.091,0.983,0.998,0.998
95012,6.569876823779458,12173.648673145435,0.0,0.032,0.998,1.001,1.001
95014,6.468819490778247,11502.236078502478,0.0,0.349,0.964,1.001,1.001
