zip,avg_payback_period,avg_needed_incentives,prop_adopt_1_years_500_incentive,prop_adopt_2_years_500_incentive,prop_adopt_3_years_500_incentive,prop_adopt_4_years_500_incentive,prop_adopt_5_years_500_incentive
33967,15.340567458476576,13275.578918214416,0.0,0.006,0.013,0.044,0.084
33971,15.377289684077509,13325.93298893562,0.0,0.003,0.011,0.03,0.068
33972,15.349598321737743,13291.048855054449,0.0,0.002,0.02,0.032,0.07
33973,14.831552008388444,13121.547083759024,0.0,0.0,0.022,0.051,0.163
33974,14.850847993267097,13157.53442825621,0.0,0.0,0.015,0.044,0.123
33976,14.927861149259844,13258.48612252845,0.0,0.0,0.012,0.018,0.092
33980,15.338117801728634,13295.444248318487,0.0,0.001,0.015,0.04,0.079
33981,15.377832875632254,13336.450778766353,0.0,0.0,0.012,0.033,0.064
33982,15.332316000924056,13293.508987397798,0.0,0.0,0.009,0.046,0.084
33983,15.379369822724334,13344.084201658014,0.0,0.0,0.01,0.03,0.074
33990,15.416463809684682,13346.140578944021,0.0,0.0,0.007,0.032,0.083
33991,15.402824110380225,13341.601641669044,0.0,0.005,0.01,0.028,0.056
33993,15.402813252562778,13278.785250631108,0.0,0.0,0.015,0.046,0.104
34102,15.459251399049274,13167.963115850444,0.0,0.0,0.007,0.1,0.206
34103,15.398024195661591,13163.670598320468,0.0,0.0,0.009,0.088,0.199
34104,15.399513000428769,13324.11244601708,0.0,0.003,0.012,0.037,0.068
34105,15.464227202157586,13214.952746064564,0.0,0.0,0.001,0.083,0.173
34108,15.412343975066422,13088.320199827618,0.0,0.0,0.01,0.113,0.21
34109,15.379618793063498,13188.369848208446,0.0,0.001,0.018,0.07,0.149
34110,15.35933306782982,13179.518660723237,0.0,0.001,0.02,0.075,0.166
34112,15.41371380823633,13319.029884623973,0.0,0.0,0.012,0.037,0.079
34113,15.433884196449169,13315.506650360314,0.0,0.0,0.0,0.052,0.114
34114,15.393169127038037,13248.446434326122,0.0,0.0,0.013,0.064,0.118
34116,15.461742477865585,13394.532857059456,0.0,0.0,0.0,0.024,0.07
34117,15.440251998575492,13327.913487569353,0.0,0.002,0.004,0.044,0.09
34119,15.414616493517311,13235.29750086872,0.0,0.0,0.009,0.068,0.16
34120,15.42441235278198,13312.573195155426,0.0,0.0,0.008,0.048,0.092
34134,15.369682361878718,13094.591959526466,0.0,0.007,0.012,0.106,0.207
34135,15.390230097585997,13302.48343240791,0.0,0.0,0.012,0.041,0.099
34142,15.39419867699683,13322.567541055056,0.0,0.0,0.013,0.038,0.077
34145,14.871956177659559,12975.192851734222,0.0,0.005,0.017,0.11,0.242
34201,15.538054054523048,13270.614040150604,0.0,0.0,0.0,0.07,0.148
34202,15.543943984801077,13276.06308153967,0.0,0.0,0.0,0.07,0.147
34203,15.540215902606285,13372.198008326326,0.0,0.0,0.006,0.034,0.076
34205,15.461610728201688,13348.382968428901,0.0,0.0,0.015,0.034,0.064
34207,15.501459388068357,13360.77690876662,0.0,0.0,0.01,0.033,0.064
34208,15.538748701859872,13342.0412967912,0.0,0.0,0.013,0.039,0.079
34209,15.443960356855417,13303.162843593911,0.0,0.005,0.012,0.046,0.082
34210,15.45788506618751,13282.574365334762,0.0,0.0,0.015,0.055,0.1
34211,15.491506891968948,13184.907320850953,0.0,0.0,0.011,0.094,0.173
34212,15.54104959813863,13318.173926195388,0.0,0.0,0.003,0.052,0.118
34219,15.54033031195203,13385.529832614306,0.0,0.0,0.001,0.036,0.078
34221,15.4999710735312,13356.349726127788,0.0,0.0,0.01,0.032,0.086
34222,15.541431297124097,13439.584918415472,0.0,0.0,0.0,0.015,0.056
34223,15.394525990681407,13289.948029364172,0.0,0.0,0.007,0.051,0.102
34224,15.331531567279303,13264.295012819728,0.0,0.0,0.021,0.047,0.086
34228,15.41205904974766,13106.404033329336,0.0,0.007,0.011,0.111,0.212
34229,15.397715385928837,13201.208217612411,0.0,0.0,0.01,0.079,0.14
34231,15.331902378343482,13253.57259793542,0.0,0.007,0.016,0.048,0.098
34232,15.396072406292864,13331.293512123757,0.0,0.003,0.009,0.031,0.097
34233,15.444149493473827,13365.065280159066,0.0,0.0,0.004,0.03,0.079
34234,15.398784779792802,13312.631516950696,0.0,0.0,0.01,0.043,0.092
34235,15.389514572936998,13277.821300152373,0.0,0.0,0.015,0.055,0.094
34236,15.377646401545734,13152.637992199136,0.0,0.0,0.012,0.09,0.184
34237,15.441349452365067,13400.414583218666,0.0,0.0,0.0,0.02,0.067
34238,15.393507076546781,13208.416786810343,0.0,0.0,0.011,0.08,0.139
34239,15.321273887091724,13201.044529279454,0.0,0.005,0.019,0.064,0.129
34240,15.443394442996354,13234.772200232346,0.0,0.0,0.0,0.084,0.167
34241,15.351837284515117,13207.316737068675,0.0,0.008,0.012,0.063,0.127
34242,15.40592506490867,13114.155405523543,0.0,0.0,0.01,0.114,0.207
34243,15.47047736526145,13350.078057170502,0.0,0.0,0.008,0.039,0.075
34250,15.047440381736113,13185.483258441049,0.0,0.0,0.0,0.063,0.147
34269,15.905986719268139,13499.454289210606,0.0,0.0,0.0,0.026,0.05
34275,15.397863275978157,13266.781294675164,0.0,0.0,0.01,0.053,0.117
34285,15.405670586464991,13309.978313974545,0.0,0.0,0.007,0.044,0.084
34286,15.407266962212631,13374.839616759762,0.0,0.0,0.006,0.024,0.051
34287,15.441614964150466,13397.472367073926,0.0,0.0,0.001,0.022,0.072
34288,15.346128536246088,13290.063359236403,0.0,0.006,0.013,0.04,0.084
34289,15.441691626644625,13430.039063071856,0.0,0.0,0.0,0.008,0.047
34291,15.439794036372056,13392.145664484175,0.0,0.0,0.003,0.022,0.057
34292,15.445269945100211,13350.319240819676,0.0,0.0,0.0,0.035,0.089
34293,15.438793600621008,13361.798390245724,0.0,0.0,0.0,0.032,0.096
34420,14.301668217983988,13022.327605460112,0.0,0.0,0.015,0.038,0.29
34428,14.015790289618769,12848.805856684347,0.0,0.0,0.032,0.065,0.376
34429,14.038357075117561,12842.146523604784,0.0,0.007,0.026,0.065,0.368
34432,14.2492374753034,12983.577891606847,0.0,0.002,0.023,0.037,0.258
34434,14.116319563792006,12994.486624113963,0.0,0.0,0.009,0.031,0.361
34436,13.987035647315285,12851.386950958566,0.0,0.009,0.028,0.051,0.355
34442,14.070257027839247,12923.261093517607,0.0,0.004,0.017,0.039,0.363
34446,14.018559229881694,12868.646163185347,0.0,0.006,0.031,0.051,0.374
34448,14.03308963624937,12907.890344240655,0.0,0.003,0.021,0.043,0.358
34450,13.942249772503562,12766.499996927465,0.0,0.012,0.038,0.074,0.377
34452,14.014852242433376,12907.825610959773,0.0,0.002,0.022,0.043,0.353
34453,14.020646968260017,12913.5446847573,0.0,0.008,0.022,0.033,0.367
34461,14.087584903461838,12981.721970220653,0.0,0.0,0.006,0.038,0.35
34465,14.075290341232067,12951.641885364204,0.0,0.0,0.02,0.038,0.355
34470,14.301987460879943,13078.961735167608,0.0,0.0,0.004,0.026,0.277
34471,14.28696122796109,12946.620167670493,0.0,0.0,0.012,0.065,0.318
34472,14.253204042350877,12976.462428078441,0.0,0.0,0.025,0.04,0.294
34473,15.953826718469978,13496.922531739248,0.0,0.0,0.009,0.026,0.039
34474,14.293687834726786,13018.061608505546,0.0,0.0,0.009,0.043,0.285
34475,14.208184565084673,12849.970349638936,0.0,0.0,0.032,0.079,0.33
34476,14.309488570333949,13067.329057068608,0.0,0.0,0.005,0.031,0.274
34479,14.289201403012513,12972.14873935211,0.0,0.0,0.021,0.045,0.278
34480,14.289147868633059,12999.06954294049,0.0,0.0,0.01,0.048,0.3
34481,14.30361600265287,13037.944659098328,0.0,0.0,0.007,0.038,0.283
34482,14.28581245497981,13053.417400490589,0.0,0.0,0.007,0.028,0.284
34484,14.10343590484069,12856.114686931127,0.0,0.0,0.023,0.074,0.376
34488,14.270548511295825,12996.651032987113,0.0,0.0,0.019,0.041,0.282
34491,14.300027148914367,13020.96229645653,0.0,0.0,0.011,0.039,0.273
34601,13.854268906702819,12805.51377232567,0.0,0.005,0.027,0.058,0.431
34604,13.91984248245767,12894.666847256172,0.0,0.0,0.01,0.044,0.436
34606,13.918670458789528,12917.04372593489,0.0,0.0,0.016,0.03,0.4
34607,15.447726272591865,13291.033472315123,0.0,0.0,0.016,0.055,0.098
34608,13.951592081454017,12953.67701172175,0.0,0.0,0.005,0.029,0.417
34609,13.897786640631422,12859.667623413618,0.0,0.002,0.022,0.043,0.411
34610,13.739637117947032,12785.879673177486,0.0,0.007,0.023,0.052,0.471
34613,13.874057055888247,12855.69963364971,0.0,0.004,0.024,0.044,0.405
34614,15.505886761751729,13340.039363808603,0.0,0.002,0.009,0.04,0.083
34638,13.707066960331142,12677.826089490682,0.004,0.009,0.022,0.087,0.495
34639,13.808513917267499,12832.763262587016,0.0,0.0,0.002,0.06,0.484
34652,13.712920136105563,12760.078371728325,0.0,0.014,0.028,0.042,0.455
34653,13.735859748540742,12811.44281629962,0.0,0.008,0.022,0.04,0.462
34654,13.747095227246792,12837.65627392603,0.0,0.006,0.014,0.04,0.465
34655,13.809265735982919,12876.781316562154,0.0,0.0,0.004,0.046,0.472
34667,13.741419010612391,12805.878101229297,0.0,0.006,0.023,0.038,0.455
34668,13.694803292685041,12775.787266381158,0.0,0.009,0.028,0.042,0.457
34669,13.77740011138563,12870.887980902968,0.0,0.0,0.014,0.035,0.454
34677,13.419818361294062,12661.46143118407,0.0,0.004,0.019,0.076,0.582
34679,15.525312763580919,13494.330843821914,0.0,0.0,0.0,0.0,0.0
34681,13.464105630742202,12705.376352677165,0.0,0.0,0.008,0.071,0.595
34683,13.401395738071166,12643.08448267218,0.0,0.006,0.025,0.065,0.598
34684,13.426935247922522,12682.331629957216,0.0,0.0,0.019,0.066,0.587
34685,13.415038173789181,12652.491240772384,0.0,0.002,0.011,0.077,0.581
34688,13.442990706409033,12623.247933591187,0.0,0.002,0.014,0.096,0.596
34689,13.440200366281083,12671.445443383795,0.0,0.0,0.022,0.074,0.59
34690,13.760891489871415,12865.06304980295,0.0,0.007,0.017,0.024,0.456
34691,13.697657954261771,12758.300742901376,0.0,0.014,0.028,0.047,0.472
34695,13.41226697470357,12613.008790174154,0.0,0.005,0.013,0.092,0.591
34698,13.423265759498944,12716.090652408384,0.0,0.0,0.012,0.056,0.589
34705,14.18102315869494,13068.608140151899,0.0,0.0,0.001,0.015,0.339
34711,14.117056781553726,12900.802429772602,0.0,0.005,0.019,0.055,0.347
34714,14.140819028350807,13002.221382408314,0.0,0.001,0.012,0.025,0.327
34715,14.182438111773036,13046.604942971047,0.0,0.0,0.001,0.02,0.342
34731,14.10980296197774,12959.94183141648,0.0,0.005,0.014,0.036,0.333
34734,14.128684748981147,12874.736798479054,0.0,0.0,0.016,0.075,0.35
34736,14.178778860868128,13002.75511913476,0.0,0.0,0.007,0.043,0.336
34737,14.149004105850743,13003.462534420265,0.0,0.003,0.004,0.032,0.329
34741,13.999321460498464,12904.717125750236,0.0,0.0,0.023,0.043,0.376
34743,14.056065730681025,13001.211881381485,0.0,0.0,0.009,0.018,0.379
34744,14.055237613604575,12986.535090189413,0.0,0.0,0.004,0.031,0.391
34746,14.021523354270352,12912.883445031319,0.0,0.0,0.01,0.054,0.396
34747,14.052326937144036,12896.277203940317,0.0,0.0,0.015,0.065,0.387
34748,14.11187871196215,12950.876198689344,0.0,0.007,0.015,0.038,0.332
34756,14.168092727198008,12924.741356502724,0.001,0.002,0.002,0.066,0.364
34758,14.02486764751108,12998.66166275054,0.0,0.001,0.006,0.018,0.356
34759,14.087760418217256,12948.677987684143,0.0,0.0,0.014,0.04,0.385
34760,14.160522339185187,12871.773913002882,0.0,0.0,0.014,0.081,0.393
34761,14.151770642159619,12960.298535002452,0.0,0.002,0.009,0.045,0.362
34762,14.178443317179159,12996.48216632172,0.0,0.0,0.0,0.046,0.359
34769,14.018901144312423,12965.273747621422,0.0,0.0,0.009,0.032,0.369
34771,14.05480880059574,12942.434828211837,0.0,0.0,0.01,0.045,0.394
34772,13.98524490293403,12903.243804862092,0.0,0.002,0.016,0.044,0.384
34785,14.035367699144006,12847.799140292926,0.0,0.008,0.036,0.054,0.357
34786,14.160509140515202,12821.605876306872,0.0,0.0,0.01,0.1,0.392
34787,14.132241099495737,12848.291405960259,0.0,0.006,0.013,0.081,0.353
34788,14.149616851163856,12960.965656921238,0.0,0.0,0.018,0.037,0.314
34797,14.181574125393675,12890.45330039279,0.0,0.0,0.017,0.08,0.373
34945,16.113367074536434,13538.167046371138,0.0,0.0,0.0,0.025,0.06
34946,15.89624970188421,13183.817109948915,0.0,0.0,0.043,0.104,0.157
34947,15.987257098672032,13408.96486285933,0.0,0.0,0.018,0.046,0.091
34949,16.07330859808003,13457.640353866722,0.0,0.0,0.009,0.045,0.089
34950,15.982105766277012,13336.954963648252,0.0,0.0,0.024,0.075,0.121
34951,16.071316353821537,13519.602681266486,0.0,0.0,0.008,0.026,0.046
34952,16.00286504255773,13474.582203353139,0.0,0.001,0.016,0.028,0.054
34953,16.11433146683779,13537.632396390201,0.0,0.0,0.005,0.025,0.051
34957,16.1510267063003,13509.015497708504,0.0,0.0,0.001,0.038,0.082
34981,16.11430397322716,13588.915382615138,0.0,0.0,0.0,0.012,0.027
34982,16.114857266549166,13552.750605132058,0.0,0.0,0.002,0.024,0.043
34983,16.0771817541517,13528.136816186168,0.0,0.0,0.004,0.03,0.055
34984,16.070351958703966,13508.8284047595,0.0,0.0,0.007,0.033,0.058
34986,16.112301689656505,13536.075033169485,0.0,0.0,0.001,0.025,0.067
34990,16.15210913706415,13467.807791791925,0.0,0.0,0.0,0.048,0.125
34994,16.017780153465782,13403.66160777252,0.0,0.006,0.021,0.048,0.085
34996,16.112439696386044,13464.736901821881,0.0,0.0,0.006,0.049,0.1
34997,16.08218185063681,13446.269861338009,0.0,0.0,0.009,0.051,0.077
30002,15.216811577128304,13497.21269540014,0.0,0.0,0.0,0.0,0.0
30004,15.173898315859287,13318.39608872914,0.002,0.002,0.002,0.002,0.004
30005,15.27204799446788,13384.274998600717,0.0,0.0,0.0,0.0,0.0
30008,15.365711891481775,13619.911850676031,0.0,0.0,0.0,0.0,0.0
30009,15.275211318981706,13371.434966766537,0.0,0.0,0.0,0.0,0.0
30011,15.188101086226222,13584.94067279016,0.0,0.0,0.0,0.0,0.0
30012,15.077836093635463,13562.41461509858,0.0,0.0,0.0,0.0,0.0
30013,15.033870066074243,13517.552797187649,0.0,0.0,0.0,0.0,0.0
30014,15.011438355577043,13536.989374683108,0.0,0.0,0.0,0.0,0.0
30016,14.942921534121842,13432.930588884978,0.0,0.0,0.0,0.0,0.0
30017,15.213576306078382,13500.789031163991,0.0,0.0,0.0,0.0,0.0
30019,15.240203002643325,13529.312663092896,0.0,0.0,0.0,0.0,0.0
30021,15.180958479967975,13554.367376038486,0.0,0.0,0.0,0.0,0.0
30022,15.248816384393756,13390.791524989381,0.0,0.0,0.0,0.0,0.0
30024,15.213232174475984,13429.011034166642,0.0,0.0,0.0,0.0,0.0
30028,15.255323163865,13548.238450717721,0.0,0.0,0.0,0.0,0.0
30030,15.239573870215423,13418.46299765291,0.0,0.0,0.0,0.0,0.0
30032,15.170941044794358,13553.257824538794,0.0,0.0,0.0,0.0,0.0
30033,15.186791750476432,13473.919949935056,0.0,0.0,0.0,0.0,0.0
30034,15.240622398487945,13548.886553832921,0.0,0.0,0.0,0.0,0.0
30035,15.215320406287868,13580.471988467227,0.0,0.0,0.0,0.0,0.0
30038,15.20451304240006,13529.588873668881,0.0,0.0,0.0,0.0,0.0
30039,15.207352641162542,13592.876890765847,0.0,0.0,0.0,0.0,0.0
30040,15.253426490681816,13469.944026337107,0.0,0.0,0.0,0.0,0.0
30041,15.247429083263466,13416.3276374249,0.0,0.0,0.0,0.0,0.0
30043,15.198357743638882,13514.76445153763,0.0,0.0,0.0,0.0,0.0
30044,15.205192438157573,13561.33581586658,0.0,0.0,0.0,0.0,0.0
30045,15.239437036259842,13587.2006998284,0.0,0.0,0.0,0.0,0.0
30046,15.180574591987204,13563.255169570737,0.0,0.0,0.0,0.0,0.0
30047,15.157931018177974,13490.191332908149,0.0,0.0,0.0,0.0,0.0
30052,15.180093165740601,13581.635800165974,0.0,0.0,0.0,0.0,0.0
30058,15.146967831756939,13514.739875819281,0.0,0.0,0.0,0.0,0.0
30060,15.365385221586893,13611.908841449353,0.0,0.0,0.0,0.0,0.0
30062,15.348452889970485,13444.513715758058,0.0,0.0,0.0,0.0,0.0
30064,15.409279199701809,13536.285389027527,0.0,0.0,0.0,0.0,0.0
30066,15.329434595640025,13492.980264621152,0.0,0.0,0.002,0.002,0.002
30067,15.281555484065478,13475.799366317106,0.0,0.0,0.0,0.0,0.0
30068,15.35081303707456,13411.54995727859,0.0,0.0,0.0,0.0,0.0
30071,15.215471746819903,13560.74096565606,0.0,0.0,0.0,0.0,0.0
30072,15.209094501571615,13609.008200650898,0.0,0.0,0.0,0.0,0.0
30075,15.299538715741296,13407.807621447684,0.0,0.0,0.0,0.0,0.0
30076,15.244102249839724,13448.423629948024,0.0,0.0,0.0,0.0,0.0
30078,15.203768188808407,13542.81429130498,0.0,0.0,0.0,0.0,0.0
30079,15.164848550577716,13508.780886019575,0.0,0.0,0.0,0.0,0.0
30080,15.366038962989418,13561.427342975987,0.0,0.0,0.0,0.0,0.0
30082,15.407747340172644,13549.006374513045,0.0,0.0,0.0,0.0,0.0
30083,15.199068036032898,13602.162405864692,0.0,0.0,0.0,0.0,0.0
30084,15.193767991485606,13552.369187393882,0.0,0.0,0.0,0.0,0.0
30087,15.238328567720483,13563.552902931404,0.0,0.0,0.0,0.0,0.0
30088,15.240896008625343,13611.148765664399,0.0,0.0,0.0,0.0,0.0
30092,15.202136137795744,13489.22251096654,0.0,0.0,0.0,0.0,0.0
30093,15.127585441952164,13515.434295258183,0.0,0.0,0.0,0.0,0.0
30094,15.069350620766054,13524.753869425702,0.0,0.0,0.0,0.0,0.0
30096,15.15417970314991,13482.849774930462,0.0,0.0,0.0,0.0,0.0
30097,15.25689479680391,13464.26218997669,0.0,0.0,0.0,0.0,0.0
30101,15.367991258508415,13521.608274670958,0.0,0.0,0.0,0.0,0.0
30102,15.32972163208562,13583.819453965096,0.0,0.0,0.0,0.0,0.0
30103,15.575527211155775,13629.134409715914,0.0,0.0,0.0,0.0,0.0
30106,15.34638704279466,13587.441208538605,0.0,0.0,0.0,0.0,0.0
30107,15.356115060172943,13588.821648887939,0.0,0.0,0.0,0.0,0.0
30114,15.374086324060023,13561.959257494498,0.0,0.0,0.0,0.0,0.0
30115,15.35052976045218,13548.00563989499,0.0,0.0,0.0,0.0,0.0
30116,15.276971424831011,13524.50746986081,0.0,0.0,0.0,0.0,0.0
30117,15.241277728469896,13497.530840594516,0.0,0.0,0.0,0.0,0.0
30120,15.441100096272976,13597.262667087045,0.0,0.0,0.0,0.0,0.0
30121,15.48956162294416,13667.313691734355,0.0,0.0,0.0,0.0,0.0
30122,15.23179957911586,13446.069771301887,0.0,0.0,0.0,0.0,0.0
30126,15.37553801118955,13588.796595839258,0.0,0.0,0.0,0.0,0.0
30127,15.403865804355355,13612.120246541434,0.0,0.0,0.0,0.0,0.0
30132,15.318701222852836,13585.658373285047,0.0,0.0,0.0,0.0,0.0
30134,15.317012444692558,13557.522583208765,0.0,0.0,0.0,0.0,0.0
30135,15.396865844525298,13584.54058588209,0.0,0.0,0.0,0.0,0.0
30137,15.370146102275092,13505.524512307857,0.0,0.0,0.0,0.0,0.0
30141,15.358947518618018,13627.49883455476,0.0,0.0,0.0,0.0,0.0
30144,15.351533452333111,13557.676652156368,0.0,0.0,0.0,0.0,0.0
30147,15.469860198970657,13566.598268337402,0.0,0.0,0.0,0.0,0.0
30152,15.376022090570533,13509.929587327226,0.0,0.0,0.0,0.0,0.0
30157,15.336791400215487,13615.68502847486,0.0,0.0,0.0,0.0,0.0
30161,15.51677230926283,13635.401015418907,0.0,0.0,0.0,0.0,0.0
30165,15.526823643321903,13642.64173584431,0.0,0.0,0.0,0.0,0.0
30168,15.381882555079907,13646.705961699323,0.0,0.0,0.0,0.0,0.0
30173,15.473404592490462,13626.316218331654,0.0,0.0,0.003,0.003,0.003
30180,15.29691616504729,13571.422564409235,0.0,0.0,0.0,0.0,0.0
30187,15.377618913141196,13603.274322044297,0.0,0.0,0.0,0.0,0.0
30188,15.350746206575092,13562.607593452509,0.0,0.0,0.0,0.0,0.0
30189,15.370056432375286,13545.63760776105,0.0,0.0,0.0,0.0,0.0
30205,15.153082180175897,13500.206955242767,0.0,0.0,0.0,0.0,0.0
30213,15.214303072903345,13551.618997624431,0.0,0.0,0.0,0.0,0.0
30214,15.08014292079545,13453.115724964538,0.004,0.004,0.005,0.005,0.005
30215,15.161013142221003,13490.759761890162,0.0,0.0,0.0,0.0,0.0
30223,15.010924571797586,13492.273519350163,0.0,0.0,0.0,0.0,0.0
30228,14.99495792291479,13504.171278190235,0.0,0.0,0.0,0.0,0.0
30234,15.072510234318461,13646.794251629377,0.0,0.0,0.0,0.0,0.0
30236,14.98582930105363,13477.386741013448,0.0,0.0,0.0,0.0,0.0
30238,14.985245719782759,13490.52640117995,0.0,0.0,0.0,0.0,0.0
30248,15.018199499043233,13539.243358951064,0.0,0.0,0.0,0.0,0.0
30252,15.019063986171435,13494.776111434554,0.0,0.0,0.0,0.0,0.0
30253,14.989321819054574,13518.9982565111,0.0,0.0,0.0,0.0,0.0
30260,14.993657028253283,13474.199995814452,0.0,0.0,0.0,0.0,0.0
30268,15.166703642428955,13483.604695668186,0.0,0.0,0.0,0.0,0.0
30269,15.202278679116223,13434.82697583609,0.0,0.0,0.0,0.0,0.0
30273,15.017477009613344,13496.896112572987,0.0,0.0,0.0,0.0,0.0
30274,15.003814294930311,13498.708184410467,0.0,0.0,0.0,0.0,0.0
30276,15.175548686153443,13517.970609941576,0.0,0.0,0.0,0.0,0.0
30277,15.193088352120194,13500.020200849744,0.0,0.0,0.0,0.0,0.0
30281,15.022387305784692,13573.656191769796,0.0,0.0,0.0,0.0,0.0
30288,15.101891334119767,13444.44171573031,0.0,0.0,0.0,0.0,0.0
30290,15.174194873025026,13484.304698731134,0.0,0.0,0.0,0.0,0.0
30291,15.216659213160344,13579.87909258691,0.0,0.0,0.0,0.0,0.0
30294,15.05603495934054,13498.32259055227,0.0,0.0,0.0,0.0,0.0
30296,15.055838701911373,13517.412625484723,0.0,0.0,0.0,0.0,0.0
30297,15.0479231848262,13553.156962176487,0.0,0.0,0.0,0.0,0.0
30305,15.213268246006038,13336.463147373606,0.0,0.0,0.0,0.0,0.0
30306,15.262007251577916,13423.937187327578,0.0,0.0,0.0,0.0,0.0
30307,15.184352885230034,13333.027813930683,0.0,0.0,0.0,0.0,0.0
30308,15.167484872118955,13403.459229982735,0.0,0.0,0.0,0.0,0.0
30309,15.227432013804965,13449.581817663133,0.0,0.0,0.0,0.0,0.0
30310,15.135996997695768,13471.908178143249,0.0,0.0,0.0,0.0,0.0
30311,15.184262531288324,13449.21243435414,0.0,0.0,0.0,0.0,0.0
30312,15.18024316138556,13386.658227616894,0.0,0.0,0.0,0.0,0.0
30313,15.20410677862236,13506.344244967115,0.0,0.0,0.0,0.0,0.0
30314,15.176785238547836,13436.93897082059,0.0,0.0,0.0,0.0,0.0
30315,15.212056266637632,13427.354652500237,0.0,0.0,0.0,0.0,0.0
30316,15.202805198050855,13433.879749460126,0.0,0.0,0.0,0.0,0.0
30317,15.177985914580793,13396.395179374871,0.0,0.0,0.0,0.0,0.0
30318,15.116871693334698,13350.273356472751,0.0,0.0,0.0,0.0,0.0
30319,15.213997405060757,13399.603076598343,0.0,0.0,0.0,0.0,0.0
30324,15.205940990586265,13485.01937840454,0.0,0.0,0.0,0.0,0.0
30326,15.244922450367177,13474.488747315821,0.0,0.0,0.0,0.0,0.0
30327,15.223043219195265,13280.369897408296,0.0,0.0,0.0,0.0,0.0
30328,15.249028428220162,13489.331458401759,0.0,0.0,0.0,0.0,0.0
30329,15.110876078020956,13420.277699329597,0.0,0.0,0.0,0.0,0.0
30331,15.209134043566836,13518.89207619976,0.0,0.0,0.0,0.0,0.0
30336,15.019639899781014,13231.685822875064,0.0,0.0,0.0,0.0,0.0
30337,15.199796474850933,13525.210471989953,0.0,0.0,0.0,0.0,0.0
30338,15.190222488110038,13364.424541967752,0.0,0.0,0.0,0.0,0.0
30339,15.377419661949652,13570.797310575483,0.0,0.0,0.0,0.0,0.0
30340,15.206685738243692,13553.425018082344,0.0,0.0,0.0,0.0,0.0
30341,15.242278949454674,13547.824802144989,0.0,0.0,0.0,0.0,0.0
30342,15.242672974125814,13417.823125920766,0.0,0.0,0.0,0.0,0.0
30344,15.247523153596454,13614.768267741087,0.0,0.0,0.0,0.0,0.0
30345,15.202729724658145,13465.244808179437,0.0,0.0,0.0,0.0,0.0
30346,15.168133755789006,13539.727290923685,0.0,0.0,0.0,0.0,0.0
30349,15.189598757581404,13550.125169131159,0.0,0.0,0.0,0.0,0.0
30350,15.252282928521762,13518.379130923713,0.0,0.0,0.0,0.0,0.0
30354,15.145528430190899,13491.754856195175,0.0,0.0,0.0,0.0,0.0
30360,15.191494062812728,13514.643228039125,0.0,0.0,0.0,0.0,0.0
30363,15.159630292849933,13266.72515013878,0.0,0.0,0.0,0.0,0.0
30458,14.914290217010187,13452.444301211897,0.0,0.0,0.0,0.0,0.0
30461,14.911770960277511,13436.916181667686,0.0,0.0,0.0,0.0,0.0
30501,15.024302993946694,13455.872022407848,0.0,0.0,0.0,0.0,0.0
30504,15.054379042733931,13526.447429225462,0.0,0.0,0.0,0.0,0.0
30506,15.221878322196565,13530.147322912631,0.0,0.0,0.0,0.0,0.0
30507,15.001140714306676,13489.156166697536,0.0,0.0,0.0,0.0,0.0
30517,16.666248125555022,13882.511579174901,0.0,0.0,0.0,0.0,0.0
30518,15.18019439716126,13508.370892198764,0.0,0.0,0.0,0.0,0.0
30519,15.192565470340261,13482.187504458503,0.0,0.0,0.0,0.0,0.0
30542,15.076703338472528,13499.031322978373,0.0,0.0,0.0,0.0,0.0
30548,15.135544888623508,13492.829912326952,0.0,0.0,0.0,0.0,0.0
30564,15.07053875065195,13587.044890216133,0.0,0.0,0.0,0.0,0.0
30565,15.052258635033574,13527.328108034493,0.0,0.0,0.0,0.0,0.0
30566,14.969578227643371,13442.593891365985,0.0,0.0,0.0,0.0,0.0
30601,14.936759325100205,13327.763697265069,0.0,0.0,0.0,0.0,0.0
30605,15.018162641604402,13484.37396762235,0.0,0.0,0.0,0.0,0.0
30606,14.963384022694147,13382.13390433339,0.0,0.0,0.0,0.0,0.0
30607,15.064919857158852,13581.864683299298,0.0,0.0,0.0,0.0,0.0
30619,15.03988249701851,13561.701953938298,0.0,0.0,0.0,0.0,0.0
30620,15.187715334752424,13561.053574096222,0.0,0.0,0.0,0.0,0.0
30621,15.039346773738801,13445.25239682651,0.0,0.0,0.0,0.0,0.0
30622,15.054488185198519,13437.688717927407,0.0,0.0,0.0,0.0,0.0
30646,15.040235630506793,13554.300104886868,0.0,0.0,0.0,0.0,0.0
30655,16.595895929591023,13854.05496286758,0.0,0.0,0.0,0.0,0.0
30677,15.034061778253557,13424.229591649839,0.0,0.0,0.0,0.0,0.0
30680,15.085575870421618,13531.102732204588,0.0,0.0,0.0,0.0,0.0
30683,15.0202630839297,13528.558025237438,0.0,0.0,0.0,0.0,0.0
30701,15.616957521227842,13650.421537986658,0.0,0.0,0.0,0.0,0.0
30705,15.654339503238246,13682.624008723193,0.0,0.0,0.0,0.0,0.0
30707,15.903570214887187,13718.198816914222,0.0,0.0,0.0,0.0,0.0
30720,15.657627344339813,13666.837878338873,0.0,0.0,0.0,0.0,0.0
30721,15.600553121991895,13652.354441529598,0.0,0.0,0.0,0.0,0.0
