zip,avg_payback_period,avg_needed_incentives,prop_adopt_1_years_5000_incentive,prop_adopt_2_years_5000_incentive,prop_adopt_3_years_5000_incentive,prop_adopt_4_years_5000_incentive,prop_adopt_5_years_5000_incentive
35061,15.084749718285371,11060.282169740594,0.006,0.006,0.006,0.006,0.006
35064,15.122832303536846,11000.194020006984,0.01,0.01,0.01,0.01,0.01
35068,15.143153233716733,11077.646916507772,0.0,0.0,0.0,0.0,0.0
35071,15.116832406067582,10962.626293450976,0.005,0.005,0.005,0.005,0.005
35072,15.024567909649964,11019.179512658182,0.007,0.007,0.007,0.007,0.007
35073,15.053659564111289,10882.682741315431,0.024,0.024,0.024,0.024,0.024
35077,15.167451008239325,11007.112428051607,0.014,0.014,0.014,0.014,0.014
35080,15.021780519244661,10885.069751512561,0.007,0.007,0.007,0.007,0.007
35094,15.119555220014176,11051.337717364408,0.007,0.007,0.007,0.007,0.007
35096,14.976572511704044,10943.416147326647,0.012,0.012,0.012,0.012,0.012
35111,15.058762412410783,10878.50367996113,0.018,0.018,0.018,0.018,0.018
35114,15.020805658055556,10878.069347084014,0.009,0.009,0.009,0.009,0.009
35115,14.992718751867928,10983.22516162885,0.005,0.005,0.005,0.005,0.005
35116,15.114032035345764,10956.312673799956,0.013,0.013,0.013,0.013,0.013
35117,15.058702819964568,10887.206720647548,0.018,0.018,0.018,0.018,0.018
35118,15.06356656246592,10904.925322818237,0.019,0.019,0.019,0.019,0.019
35124,15.046596214692324,10954.535255775807,0.002,0.002,0.002,0.002,0.002
35126,15.142710420351856,11088.19824971465,0.004,0.004,0.004,0.004,0.004
35127,15.125494986047277,11048.662043619574,0.006,0.006,0.006,0.006,0.006
35147,15.008361147174494,10836.421307649467,0.022,0.022,0.022,0.022,0.022
35150,14.872990485962527,10736.595506043828,0.033,0.033,0.033,0.033,0.033
35151,15.024426236068217,11014.132749655299,0.003,0.003,0.003,0.003,0.003
35160,14.990901021013098,10933.412945368756,0.012,0.012,0.012,0.012,0.012
35173,15.133533975264827,10866.435972813155,0.008,0.008,0.008,0.008,0.008
35176,14.87250898613091,10484.523794991683,0.046,0.046,0.046,0.046,0.046
35179,16.54693614234198,11622.5458242416,0.002,0.002,0.002,0.002,0.002
35184,14.926652799090206,10819.435968913658,0.03,0.03,0.03,0.03,0.03
35188,14.971660470090931,11014.8293505362,0.009,0.009,0.009,0.009,0.009
35203,15.066852339561807,10920.719840958931,0.018,0.018,0.018,0.018,0.018
35204,14.890772475808575,10553.83755124633,0.056,0.056,0.056,0.056,0.056
35205,15.11885575698515,10923.105849632151,0.013,0.013,0.013,0.013,0.013
35206,15.03490301321338,10850.317565067815,0.023,0.023,0.023,0.023,0.023
35207,14.776435578090991,10376.333849533523,0.078,0.078,0.078,0.078,0.078
35208,15.029251305990549,10877.290769225549,0.026,0.026,0.026,0.026,0.026
35209,15.092626021528043,10830.021800026734,0.011,0.011,0.011,0.011,0.011
35210,15.060346933426896,10877.114692599613,0.023,0.023,0.023,0.023,0.023
35211,15.02283223766585,10819.840161180211,0.028,0.028,0.028,0.028,0.028
35212,14.922275938222713,10512.505036271039,0.058,0.058,0.058,0.058,0.058
35213,15.074561322030304,10510.688795606633,0.019,0.019,0.019,0.019,0.019
35214,14.998417894254592,10722.960899647456,0.038,0.038,0.038,0.038,0.038
35215,15.004061321684302,10813.821404728153,0.03,0.03,0.03,0.03,0.03
35216,15.013250738353888,10770.64996651656,0.018,0.018,0.018,0.018,0.018
35217,14.975606591424842,10693.679878315923,0.045,0.045,0.045,0.045,0.045
35218,15.016870753940056,10789.317161750916,0.035,0.035,0.035,0.035,0.035
35221,15.055663596606925,10889.001223950574,0.025,0.025,0.025,0.025,0.025
35222,15.115282255116067,10838.598708829051,0.013,0.013,0.013,0.013,0.013
35223,15.053480174027237,10455.683853976692,0.026,0.026,0.026,0.026,0.026
35224,15.031357576857003,10946.74515790782,0.022,0.022,0.022,0.022,0.022
35226,15.138997648595481,10879.261638958844,0.0,0.0,0.0,0.0,0.0
35228,14.952125317013671,10668.748971287467,0.051,0.051,0.051,0.051,0.051
35233,14.876710477055749,10385.222464703002,0.069,0.069,0.069,0.069,0.069
35234,14.873502807350068,10468.301620013304,0.066,0.066,0.066,0.066,0.066
35235,15.007024181063647,10804.371515702596,0.033,0.033,0.033,0.033,0.033
35242,15.018428472171,10722.425167469159,0.01,0.01,0.01,0.01,0.01
35243,15.086277555478944,10686.204977678284,0.025,0.025,0.025,0.025,0.025
35244,15.070888064847592,10846.62865256476,0.006,0.006,0.006,0.006,0.006
35401,14.72083043008901,10442.908274551979,0.061,0.061,0.061,0.061,0.061
35404,14.73650978500018,10497.846888321437,0.054,0.054,0.054,0.054,0.054
35405,14.889446887310731,10826.895844163162,0.023,0.023,0.023,0.023,0.023
35406,14.945847442051564,10729.025905883123,0.011,0.011,0.011,0.011,0.011
35444,14.858417170675294,10816.273525944764,0.026,0.026,0.026,0.026,0.026
35452,14.952821310927733,10989.598237371541,0.01,0.01,0.01,0.01,0.01
35453,14.95373962662122,10966.189750876974,0.008,0.008,0.008,0.008,0.008
35456,14.796737745781572,10697.509408408225,0.034,0.034,0.034,0.034,0.034
35463,14.874034470669537,10855.44779575816,0.027,0.027,0.027,0.027,0.027
35473,14.85100271669469,10707.753677565473,0.036,0.036,0.036,0.036,0.036
35474,14.898720873810174,10925.351919077222,0.0,0.0,0.0,0.0,0.0
35475,14.927311711428946,10884.355406987219,0.017,0.017,0.017,0.017,0.017
35476,14.815174435106474,10693.55717369132,0.037,0.037,0.037,0.037,0.037
35490,14.953121154771804,11036.028932748084,0.0,0.0,0.0,0.0,0.0
35601,16.43489944709336,11473.072290499034,0.017,0.017,0.017,0.017,0.017
35603,16.480420752028316,11478.506892061048,0.008,0.008,0.008,0.008,0.008
35611,16.56068263067952,11531.5328733147,0.008,0.008,0.008,0.008,0.008
35613,16.595548186956517,11560.044498543533,0.0,0.0,0.0,0.0,0.0
35614,16.562843200233175,11510.641194950867,0.007,0.007,0.007,0.007,0.007
35616,16.66997225816198,11601.19333104882,0.011,0.011,0.011,0.011,0.011
35630,16.436678888228872,11324.693172067542,0.031,0.031,0.031,0.031,0.031
35633,16.56867989300033,11586.61406633724,0.01,0.01,0.01,0.01,0.01
35634,16.641163883304085,11653.55745534125,0.002,0.002,0.002,0.002,0.002
35645,16.593487439642143,11593.490187708445,0.005,0.005,0.005,0.005,0.005
35660,16.432700146206045,11257.69932516623,0.04,0.04,0.04,0.04,0.04
35661,16.62701913179315,11537.811076167573,0.015,0.015,0.015,0.015,0.015
35671,16.6019280317177,11608.967803501464,0.001,0.001,0.001,0.001,0.001
35673,16.493512840904327,11541.612524474547,0.007,0.007,0.007,0.007,0.007
35674,16.626645357215562,11531.268949589848,0.017,0.017,0.017,0.017,0.017
35741,16.734418106099756,11456.802742819647,0.0,0.0,0.0,0.0,0.0
35748,16.734644471318084,11469.569754404367,0.008,0.008,0.008,0.008,0.008
35749,16.652734242235052,11509.637939111699,0.003,0.003,0.003,0.003,0.003
35750,16.703294269364672,11645.70224819869,0.004,0.004,0.004,0.004,0.004
35754,16.733115863803366,11574.109147572517,0.0,0.0,0.0,0.0,0.0
35756,16.625605443963085,11454.494316335797,0.003,0.003,0.003,0.003,0.003
35757,16.73483935606254,11575.805327248743,0.0,0.0,0.0,0.0,0.0
35758,16.644361326860498,11429.206213211575,0.012,0.012,0.012,0.012,0.012
35759,16.694600285816353,11509.564450234868,0.005,0.005,0.005,0.005,0.005
35761,16.668730333498917,11483.309670957442,0.015,0.015,0.015,0.015,0.015
35763,16.7017824778237,11469.188305035532,0.004,0.004,0.004,0.004,0.004
35773,16.624922724689394,11548.848864571866,0.009,0.009,0.009,0.009,0.009
35775,16.651796038522406,11609.960079952818,0.016,0.016,0.016,0.016,0.016
35801,16.701801554463273,11428.39398859669,0.005,0.005,0.005,0.005,0.005
35802,16.735478847115484,11586.436200822724,0.003,0.003,0.003,0.003,0.003
35803,16.642219299820972,11422.668810496256,0.013,0.013,0.013,0.013,0.013
35805,16.565695082511784,11345.170279309523,0.032,0.032,0.032,0.032,0.032
35806,16.694232820380908,11517.054232363713,0.01,0.01,0.01,0.01,0.01
35808,16.73528041586725,11333.323154363774,0.008,0.008,0.008,0.008,0.008
35810,16.696025633496266,11614.055529799227,0.01,0.01,0.01,0.01,0.01
35811,16.73548664675304,11564.69515624867,0.001,0.001,0.001,0.001,0.001
35816,16.508556171973133,11306.136063925876,0.041,0.041,0.041,0.041,0.041
35824,16.738766722834693,11401.465961412212,0.008,0.008,0.008,0.008,0.008
35901,15.137487091845308,10899.341976930678,0.022,0.022,0.022,0.022,0.022
35903,15.101376112036764,10963.031808964375,0.017,0.017,0.017,0.017,0.017
35904,15.061053740775368,10850.984373553958,0.03,0.03,0.03,0.03,0.03
35905,15.110721635524303,10938.496430784076,0.015,0.015,0.015,0.015,0.015
35906,15.191339550092453,11087.91813738684,0.003,0.003,0.003,0.003,0.003
35950,16.402160106558732,11511.484137198007,0.0,0.0,0.0,0.0,0.0
35951,16.337487706698408,11399.193007746411,0.011,0.011,0.011,0.011,0.011
35954,15.12305674289386,10955.296282204363,0.017,0.017,0.017,0.017,0.017
35956,15.149919608025545,11025.700587299234,0.011,0.011,0.011,0.011,0.011
35957,14.986014797587428,10882.460852803462,0.019,0.019,0.019,0.019,0.019
35976,15.037855443609415,10892.552088771185,0.014,0.014,0.014,0.014,0.014
35980,14.974169128439392,10869.285591394879,0.024,0.024,0.024,0.024,0.024
36020,14.529065773322127,10563.230764598138,0.039,0.039,0.039,0.039,0.039
36022,14.691504300445121,10818.461634291027,0.009,0.009,0.009,0.009,0.009
36025,14.676987191724427,10837.488822044339,0.006,0.006,0.006,0.006,0.006
36043,14.579031070799436,10612.671420040171,0.029,0.029,0.029,0.029,0.029
36054,14.691301954818803,10838.95539072309,0.012,0.012,0.012,0.012,0.012
36064,14.627129059185703,10625.156130686484,0.022,0.022,0.022,0.022,0.022
36066,14.71926216749742,10811.389731185633,0.017,0.017,0.017,0.017,0.017
36067,14.654385291016673,10769.08362689821,0.014,0.014,0.014,0.014,0.014
36079,14.667147252528881,10794.774039977141,0.015,0.015,0.015,0.015,0.015
36081,15.873555572193032,11068.921339951567,0.037,0.037,0.037,0.037,0.037
36092,14.670429746699243,10817.471020398478,0.011,0.011,0.011,0.011,0.011
36093,14.711620277849052,10800.116344288153,0.009,0.009,0.009,0.009,0.009
36104,14.63024141100252,10608.199087643756,0.035,0.035,0.035,0.035,0.035
36105,14.596598124487551,10715.917817203894,0.019,0.019,0.019,0.019,0.019
36106,14.590667808802937,10702.879698856499,0.016,0.016,0.016,0.016,0.016
36107,14.528017616529223,10579.742467319145,0.037,0.037,0.037,0.037,0.037
36108,14.395159067384267,10269.402564799308,0.071,0.071,0.071,0.071,0.071
36109,14.588998970097098,10654.313498146847,0.027,0.027,0.027,0.027,0.027
36110,14.614383039632791,10704.735025168922,0.025,0.025,0.025,0.025,0.025
36111,14.624263713026933,10692.800435108398,0.022,0.022,0.022,0.022,0.022
36112,14.652445304137052,10959.965672990618,0.0,0.0,0.0,0.0,0.0
36113,14.653083595634579,10895.28854704936,0.0,0.0,0.0,0.0,0.0
36115,14.651523147722923,10920.034082989407,0.002,0.002,0.002,0.002,0.002
36116,14.599635424337961,10666.521938604206,0.024,0.024,0.024,0.024,0.024
36117,14.630263182961343,10744.50750585705,0.015,0.015,0.015,0.015,0.015
36201,14.86332803134342,10672.796844387578,0.041,0.041,0.041,0.041,0.041
36203,14.970937071213474,10832.24824058126,0.023,0.023,0.023,0.023,0.023
36205,14.702362486875062,10274.704119998023,0.071,0.071,0.071,0.071,0.071
36206,15.047813783505761,10961.601580908322,0.005,0.005,0.005,0.005,0.005
36207,14.932258821139952,10792.278231349086,0.027,0.027,0.027,0.027,0.027
36250,15.046138218644604,11095.946737140182,0.002,0.002,0.002,0.002,0.002
36260,14.914260943567003,10774.376224621668,0.027,0.027,0.027,0.027,0.027
36265,14.984858346662897,10873.33473193663,0.017,0.017,0.017,0.017,0.017
36268,14.956552501662687,10908.343414613386,0.018,0.018,0.018,0.018,0.018
36277,14.986478306506166,10972.84983826195,0.014,0.014,0.014,0.014,0.014
36301,14.432756563958192,10648.354035666674,0.021,0.021,0.021,0.021,0.021
36303,14.45452498491063,10658.749216477314,0.013,0.013,0.013,0.013,0.013
36305,14.42615892693615,10545.429569332502,0.037,0.037,0.037,0.037,0.037
36312,14.472769115958094,10701.088663995923,0.007,0.007,0.007,0.007,0.007
36321,14.456142570768327,10723.72728885421,0.015,0.015,0.015,0.015,0.015
36322,14.513448184959138,10721.423638714145,0.018,0.018,0.018,0.018,0.018
36330,14.46545707830056,10637.234058795244,0.021,0.021,0.021,0.021,0.021
36345,14.434589894633527,10527.096187220091,0.032,0.032,0.032,0.032,0.032
36350,14.516698188358097,10719.290240368375,0.017,0.017,0.017,0.017,0.017
36351,14.495359667241635,10687.309759167452,0.023,0.023,0.023,0.023,0.023
36360,14.42102575368743,10414.883319532244,0.046,0.046,0.046,0.046,0.046
36362,14.320322931547578,10247.724491539633,0.057,0.057,0.057,0.057,0.057
36376,14.3574201443817,10480.307445277165,0.035,0.035,0.035,0.035,0.035
36509,14.457116036268687,10507.119380665492,0.042,0.042,0.042,0.042,0.042
36511,15.361523326454131,10840.18945311147,0.012,0.012,0.012,0.012,0.012
36523,14.450190717399916,10622.865238785282,0.028,0.028,0.028,0.028,0.028
36526,15.306971689279903,11025.684881560612,0.01,0.01,0.01,0.01,0.01
36527,14.130673054677883,10443.529608271418,0.026,0.026,0.026,0.026,0.026
36530,15.274470157808942,11029.92562226061,0.01,0.01,0.01,0.01,0.01
36532,14.033002955219112,10321.613825275459,0.034,0.034,0.034,0.034,0.034
36535,14.082044836998731,10425.281691907869,0.033,0.033,0.033,0.033,0.033
36541,14.550349903491298,10832.616311293981,0.007,0.007,0.007,0.007,0.007
36542,15.364503244200018,11102.82211875837,0.007,0.007,0.007,0.007,0.007
36544,14.432378250727044,10502.696787651728,0.039,0.039,0.039,0.039,0.039
36551,14.128620609721917,10591.375268478825,0.007,0.007,0.007,0.007,0.007
36555,15.289442988833692,10803.890894727147,0.025,0.025,0.025,0.025,0.025
36561,15.364420987562744,10998.505187989935,0.006,0.006,0.006,0.006,0.006
36567,15.3254290255793,11052.33490519605,0.016,0.016,0.016,0.016,0.016
36571,14.53286818804413,10703.775975435883,0.019,0.019,0.019,0.019,0.019
36572,14.541514728493299,10697.17339749391,0.008,0.008,0.008,0.008,0.008
36575,14.525107704845428,10747.897007054828,0.014,0.014,0.014,0.014,0.014
36576,15.305272413846541,11096.016448020251,0.01,0.01,0.01,0.01,0.01
36580,15.198243848916233,10838.499805232066,0.036,0.036,0.036,0.036,0.036
36582,14.515221367111813,10683.156841996044,0.022,0.022,0.022,0.022,0.022
36587,14.492716964941541,10651.195758817881,0.02,0.02,0.02,0.02,0.02
36602,14.45516212784191,10455.28525715856,0.045,0.045,0.045,0.045,0.045
36603,14.52103666112083,10532.901469561826,0.035,0.035,0.035,0.035,0.035
36604,14.433185326211033,10512.799824827258,0.02,0.02,0.02,0.02,0.02
36605,14.473208292405436,10598.39789661308,0.028,0.028,0.028,0.028,0.028
36606,14.482295270019188,10608.649976703999,0.025,0.025,0.025,0.025,0.025
36607,14.447451493513856,10503.985256326278,0.037,0.037,0.037,0.037,0.037
36608,14.421220899756289,10418.817851437421,0.045,0.045,0.045,0.045,0.045
36609,14.448986009958638,10501.289199466859,0.036,0.036,0.036,0.036,0.036
36610,14.43569768487497,10525.332795177324,0.039,0.039,0.039,0.039,0.039
36611,14.446124999185608,10499.722745898853,0.042,0.042,0.042,0.042,0.042
36612,14.414280576908025,10514.581244893454,0.039,0.039,0.039,0.039,0.039
36613,14.498739963413819,10733.901145271057,0.015,0.015,0.015,0.015,0.015
36617,14.50226788852039,10665.203854100235,0.023,0.023,0.023,0.023,0.023
36618,14.540249520806451,10760.226491223231,0.014,0.014,0.014,0.014,0.014
36619,14.478344773225636,10628.495303815911,0.021,0.021,0.021,0.021,0.021
36693,14.511419019584396,10659.060201983799,0.02,0.02,0.02,0.02,0.02
36695,14.51729822586618,10636.854941976493,0.021,0.021,0.021,0.021,0.021
36752,14.717664170875773,10703.180892761566,0.023,0.023,0.023,0.023,0.023
36801,14.673028060825512,10668.245609876582,0.032,0.032,0.032,0.032,0.032
36804,14.644736187835656,10635.428424342103,0.033,0.033,0.033,0.033,0.033
36830,14.65087997781068,10472.004026842485,0.037,0.037,0.037,0.037,0.037
36832,14.513520758935458,10212.06147284552,0.076,0.076,0.076,0.076,0.076
36856,16.14789028960514,11440.476782588608,0.0,0.0,0.0,0.0,0.0
36867,14.660810731418351,10531.286500267383,0.042,0.042,0.042,0.042,0.042
36869,14.716263076368728,10658.980608269017,0.034,0.034,0.034,0.034,0.034
36870,14.583419178843172,10512.212638610628,0.044,0.044,0.044,0.044,0.044
36875,14.82731350003581,10930.95896595765,0.011,0.011,0.011,0.011,0.011
36877,14.709639875695352,10785.385461269161,0.012,0.012,0.012,0.012,0.012
36879,14.766991738054646,10832.511398809043,0.01,0.01,0.01,0.01,0.01
71601,18.44092998653012,11821.501705145358,0.008,0.033,0.074,0.965,0.985
71602,18.4981539597233,11889.094323489368,0.0,0.028,0.06,0.973,0.986
71603,18.500535859398756,11869.13714782852,0.0,0.036,0.065,0.962,0.986
71837,18.474955804953083,11783.809936203807,0.018,0.045,0.072,0.96,0.984
71854,18.551550263721726,11842.20053195958,0.003,0.036,0.077,0.963,0.98
71901,19.06071976164091,12008.32513194003,0.0,0.025,0.058,0.947,0.983
71913,19.061050203799176,12064.273151336092,0.0,0.015,0.051,0.955,0.987
71956,19.059937069991218,12104.981175130293,0.002,0.012,0.024,0.961,0.992
71964,19.05906064817507,12147.535968923434,0.0,0.005,0.012,0.982,0.998
71968,19.060805523193995,12113.320640353064,0.003,0.01,0.015,0.968,0.992
72002,18.819420033701274,12006.46981584511,0.0,0.016,0.059,0.959,0.983
72007,18.665735896622806,12003.46054786218,0.0,0.004,0.047,0.971,0.994
72011,18.765057158502188,12004.38099103902,0.0,0.02,0.045,0.966,0.991
72012,18.69576255925093,11976.17485703322,0.003,0.022,0.036,0.969,0.989
72015,18.81644925188868,12002.290836133829,0.0,0.019,0.047,0.976,0.991
72019,18.815797007483457,11971.594399991738,0.0,0.026,0.063,0.967,0.986
72022,18.764234270786798,11981.552093935856,0.007,0.021,0.043,0.972,0.99
72023,18.675776408102873,12000.772427408709,0.0,0.011,0.041,0.973,0.99
72065,18.816619474234113,11964.259282577976,0.0,0.027,0.063,0.955,0.977
72068,18.638636164171967,11981.606880848183,0.0,0.019,0.032,0.985,0.993
72076,18.735330715993143,11931.104017200309,0.002,0.028,0.06,0.963,0.993
72081,18.695566105951052,11998.471773703988,0.0,0.018,0.04,0.966,0.99
72082,18.6996162793985,12012.49217316421,0.0,0.014,0.02,0.971,0.992
72086,18.669105448034287,11947.067415028561,0.0,0.024,0.06,0.953,0.988
72103,18.76931568176707,12001.133828674965,0.005,0.018,0.034,0.98,0.992
72113,18.85992459184879,11993.353687810095,0.0,0.019,0.069,0.949,0.985
72114,18.864543859562282,11811.07624813592,0.0,0.06,0.111,0.921,0.972
72116,18.859280499358444,11989.727200218855,0.0,0.022,0.065,0.959,0.985
72117,18.712633088963425,11831.31272618619,0.009,0.055,0.079,0.946,0.98
72118,18.78763076177635,11963.351409983148,0.005,0.031,0.047,0.961,0.986
72120,18.858896184242443,12012.843582324793,0.001,0.016,0.051,0.97,0.984
72135,18.85845598451814,11969.58718529255,0.0,0.01,0.09,0.94,0.976
72142,18.659761044661014,11883.423333643881,0.0,0.04,0.069,0.965,0.988
72143,18.693900764575034,11940.91864542358,0.0,0.031,0.05,0.964,0.985
72167,18.821793532225307,11933.56600806597,0.002,0.032,0.075,0.918,0.979
72176,18.4999956495374,11844.81473908793,0.015,0.037,0.056,0.972,0.992
72201,18.732226160239495,11840.271195244331,0.0,0.044,0.109,0.936,0.984
72202,18.724433951237206,11826.382292460194,0.007,0.041,0.101,0.94,0.977
72204,18.725424140995624,11887.263829230578,0.01,0.039,0.069,0.961,0.985
72205,18.858920202404043,11965.550276918575,0.002,0.025,0.063,0.955,0.986
72206,18.85751122615062,11913.704692179474,0.0,0.036,0.078,0.943,0.982
72207,18.861834185491176,11892.053040806217,0.002,0.033,0.119,0.922,0.964
72209,18.861405731791717,11928.89090001853,0.0,0.038,0.059,0.965,0.987
72210,18.86182140859938,12030.51411147184,0.0,0.02,0.04,0.97,0.987
72211,18.796942913781113,11932.681218869986,0.001,0.029,0.079,0.947,0.979
72212,18.85981473974334,11880.240513373134,0.0,0.025,0.132,0.931,0.966
72223,18.86121417261182,11903.358718397873,0.0,0.026,0.121,0.924,0.97
72227,18.864435916799533,11868.048065795478,0.0,0.044,0.116,0.922,0.973
72364,18.77759656251126,11945.097263684094,0.005,0.032,0.061,0.967,0.989
72376,18.87304281424848,11989.155674979515,0.0,0.022,0.062,0.94,0.985
72401,18.713984197619556,11928.214631597846,0.0,0.033,0.06,0.949,0.984
72404,18.71182143908888,11965.237066716592,0.001,0.028,0.052,0.956,0.992
72411,18.711549115363887,12050.317977384972,0.0,0.006,0.013,0.983,0.997
72416,18.708456573691645,11980.746152333159,0.001,0.019,0.042,0.968,0.991
72417,18.70884823593149,12074.697547205591,0.0,0.003,0.006,1.0,1.001
72701,16.68947255533442,11172.578974995353,0.031,0.079,0.145,0.959,0.985
72703,16.91760180320478,11386.630378454049,0.007,0.049,0.138,0.962,0.982
72704,16.869176153847278,11444.98336634551,0.004,0.036,0.12,0.972,0.987
72712,16.48205300600011,11198.350234562124,0.006,0.07,0.222,0.952,0.977
72718,16.87785124363999,11343.179118774215,0.0,0.07,0.16,0.937,0.976
72719,16.872343995882503,11444.9980591504,0.002,0.036,0.118,0.964,0.987
72730,16.915510136138188,11548.36123939483,0.0,0.017,0.091,0.984,0.994
72745,16.872570866945935,11537.849158191899,0.0,0.022,0.069,0.982,0.993
72753,16.873752616887092,11475.91806474685,0.0,0.04,0.093,0.98,0.993
72756,18.373498199792785,11882.004876395664,0.0,0.027,0.053,0.973,0.985
72758,16.880807152886312,11452.95580921736,0.0,0.037,0.125,0.959,0.989
72762,16.52090126368269,11329.452817133308,0.005,0.043,0.144,0.97,0.987
72764,16.909044329314224,11509.981413398811,0.005,0.021,0.068,0.976,0.989
72774,17.740311466196207,11752.184328577794,0.0,0.024,0.05,0.979,0.992
72801,18.451925127084532,11824.558095919989,0.003,0.044,0.07,0.962,0.986
72802,18.57989915372076,11925.749230613072,0.007,0.019,0.047,0.968,0.984
72834,18.49796347889756,11918.369612332055,0.004,0.026,0.043,0.976,0.993
72837,18.575713145416163,11988.57024828963,0.0,0.009,0.039,0.968,0.993
72847,18.505142110576326,11867.106513659139,0.007,0.034,0.056,0.973,0.987
72858,18.51930568180923,11915.002682405828,0.0,0.025,0.055,0.97,0.988
72901,17.8139612516191,11776.43324983449,0.0,0.02,0.049,0.981,0.993
72903,17.810668286026704,11725.352910404019,0.0,0.035,0.064,0.966,0.984
72904,17.813910151768688,11708.939630321598,0.0,0.033,0.052,0.972,0.983
72908,17.754581988725533,11729.183914768051,0.006,0.026,0.052,0.977,0.988
72916,17.753672607362166,11572.349732862353,0.012,0.057,0.11,0.945,0.98
72921,17.81149273394746,11721.809207723898,0.004,0.031,0.065,0.972,0.987
72923,17.763697411046138,11754.903163147357,0.001,0.023,0.041,0.982,0.992
72941,17.81077179478674,11757.907101635086,0.005,0.019,0.049,0.973,0.99
72956,17.86831730549535,11778.160974066182,0.0,0.015,0.057,0.979,0.989
85003,13.261441452469207,11338.177057103325,0.012,0.486,0.982,1.0,1.0
85004,13.2603161796341,11293.5206367707,0.016,0.501,0.983,1.0,1.0
85006,13.25774577541378,11423.271211459007,0.016,0.475,0.987,1.0,1.0
85007,13.232794158911174,11432.160152304798,0.015,0.456,0.985,0.998,0.998
85008,13.21726253571274,11551.002500163568,0.004,0.457,0.995,0.999,0.999
85009,13.235536918943682,11507.976707647736,0.012,0.46,0.993,1.0,1.0
85012,13.239877394470083,11295.060579252266,0.014,0.497,0.987,1.0,1.0
85013,13.22838102257608,11469.648287593327,0.01,0.445,0.992,0.999,0.999
85014,13.22002520410242,11532.951760134858,0.0,0.455,0.99,0.998,0.998
85015,13.242830471890287,11425.439159133397,0.024,0.46,0.987,0.998,0.998
85016,13.223581815031126,11406.761031860338,0.005,0.457,0.988,1.001,1.001
85017,13.251761652696384,11486.099388004519,0.009,0.453,0.987,1.0,1.0
85018,13.220385848304733,11320.099646319832,0.0,0.477,0.985,1.001,1.001
85019,14.084181554465902,11882.081864523212,0.001,0.174,0.985,0.999,0.999
85020,13.222319915915664,11443.184335716336,0.007,0.46,0.986,1.0,1.0
85021,13.22450267945643,11494.125069224903,0.006,0.452,0.992,0.999,0.999
85022,13.219855105725104,11503.740961337076,0.002,0.474,0.994,1.001,1.001
85023,13.211032561145005,11533.25630447716,0.0,0.442,0.994,0.999,0.999
85024,13.205543415639324,11491.170890765688,0.001,0.486,0.99,0.999,0.999
85027,13.226254928302003,11493.734141820107,0.006,0.454,0.995,0.999,0.999
85028,13.210099386250292,11409.492177081465,0.0,0.491,0.99,1.0,1.0
