,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
967,7519487.647262221,[18348.09991349],[0.41805699],[15598.20289363],3.7699380004490394e-10,[1.03299165],[0.00033917],[37311.18771097],[498.17476863],15100.028125,[15876.72286493],[36119.54451772],[1191.64319326],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.47093498]
930,7417533.544865045,[18110.50760002],[0.42354149],[15598.20289363],3.821755851032926e-10,[1.03299165],[0.00033938],[36828.03951314],[498.17476863],15100.028125,[15671.13278565],[35651.82708735],[1176.21242579],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.43893847]
971,7363322.83905096,[18349.41189673],[0.4180271],[15598.20289363],3.8498926157330744e-10,[1.03299165],[0.00034639],[37313.85565223],[498.17476863],15100.028125,[15877.85813203],[36122.12725038],[1191.72840185],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.47111167]
973,7164887.728027692,[18254.40988595],[0.42020265],[15598.20289363],3.95651729676502e-10,[1.03299165],[0.00035414],[37120.66737259],[498.17476863],15100.028125,[15795.65231215],[35935.10901014],[1185.55836245],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.45831776]
985,7123084.705240888,[18165.34976226],[0.4222628],[15598.20289363],3.97973678516888e-10,[1.03299165],[0.00035448],[36939.56202607],[498.17476863],15100.028125,[15718.58804343],[35759.78779881],[1179.77422727],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.44632405]
931,6974557.507937883,[18215.1864987],[0.42110749],[15598.20289363],4.064487559684978e-10,[1.03299165],[0.00036302],[37040.90591655],[498.17476863],15100.028125,[15761.71207571],[35857.89497224],[1183.01094431],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.45303556]
925,6950102.305908413,[18311.30237828],[0.4188971],[15598.20289363],4.0787892001563515e-10,[1.03299165],[0.00036622],[37236.35926823],[498.17476863],15100.028125,[15844.88173307],[36047.10594273],[1189.2533255],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.46597946]
906,6851867.505622487,[18986.68130831],[0.40399643],[15598.20289363],4.1372665484350453e-10,[1.03299165],[0.00038517],[38609.75434203],[498.17476863],15100.028125,[16429.29124422],[37376.63758061],[1233.11676142],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.55693261]
969,6617399.623301368,[17579.81168724],[0.43632728],[15598.20289363],4.2838582886095057e-10,[1.03299165],[0.00036927],[35748.85992984],[498.17476863],15100.028125,[15211.91837258],[34607.11429761],[1141.74563222],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.36746976]
960,6303332.667683857,[17387.23908922],[0.44115983],[15598.20289363],4.4973038422446753e-10,[1.03299165],[0.00038342],[35357.26012459],[498.17476863],15100.028125,[15045.28412791],[34228.02139099],[1129.23873359],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.34153604]
945,6155125.794897821,[17502.85631875],[0.4382457],[15598.20289363],4.605592666980023e-10,[1.03299165],[0.00039526],[35592.36981846],[498.17476863],15100.028125,[15145.32842243],[34455.62216104],[1136.74765742],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.35710619]
923,6015264.771648253,[18282.6354177],[0.41955393],[15598.20289363],4.712677380210032e-10,[1.03299165],[0.00042247],[37178.06449373],[498.17476863],15100.028125,[15820.07603708],[35990.67298436],[1187.39150937],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.46211889]
929,5982396.824009837,[17669.73495016],[0.43410676],[15598.20289363],4.738569349252914e-10,[1.03299165],[0.00041055],[35931.72048534],[498.17476863],15100.028125,[15289.72952094],[34784.13466014],[1147.58582519],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.37957971]
959,5734553.316863349,[18548.24924321],[0.41354585],[15598.20289363],4.943367104454197e-10,[1.03299165],[0.00044959],[37718.19493496],[498.17476863],15100.028125,[16049.91330179],[36513.55276156],[1204.6421734],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.49788905]
928,5633778.973931203,[17991.21193154],[0.4263499],[15598.20289363],5.03179169017701e-10,[1.03299165],[0.00044389],[36585.44964822],[498.17476863],15100.028125,[15567.90551545],[35416.98504765],[1168.46460057],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.42287295]
949,5421646.228164834,[18530.39061719],[0.4139444],[15598.20289363],5.228670597881572e-10,[1.03299165],[0.00047508],[37681.87910112],[498.17476863],15100.028125,[16034.46012367],[36478.39678134],[1203.48231977],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.49548403]
952,5371809.678661324,[18784.35662485],[0.40834784],[15598.20289363],5.277179185615791e-10,[1.03299165],[0.00048606],[38198.32349748],[498.17476863],15100.028125,[16254.21846049],[36978.34699761],[1219.97649987],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.52968559]
941,5340364.168589377,[18373.16632648],[0.41748664],[15598.20289363],5.308252645401322e-10,[1.03299165],[0.00047822],[37362.16070788],[498.17476863],15100.028125,[15898.41298511],[36168.88954112],[1193.27116675],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.47431067]
926,5152995.483587221,[18940.21026553],[0.40498766],[15598.20289363],5.501266654630702e-10,[1.03299165],[0.0005109],[38515.25464949],[498.17476863],15100.028125,[16389.07956721],[37285.1560154],[1230.09863409],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.55067437]
942,4709350.131093549,[17625.78599931],[0.43518919],[15598.20289363],6.019514675316433e-10,[1.03299165],[0.00052024],[35842.34951162],[498.17476863],15100.028125,[15251.70022547],[34697.61801294],[1144.73149868],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.37366111]
907,4532024.814059944,[18502.68496767],[0.41456424],[15598.20289363],6.25504126486145e-10,[1.03299165],[0.00056749],[37625.53916976],[498.17476863],15100.028125,[16010.48625601],[36423.85623242],[1201.68293734],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.49175292]
927,4405782.67495455,[17899.63525102],[0.42853116],[15598.20289363],6.434271573691143e-10,[1.03299165],[0.00056472],[36399.2268386],[498.17476863],15100.028125,[15488.66365474],[35236.70981454],[1162.51702406],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.41054033]
934,4300581.107317646,[18012.35619493],[0.42584942],[15598.20289363],6.591667850906357e-10,[1.03299165],[0.00058218],[36628.44688413],[498.17476863],15100.028125,[15586.20177564],[35458.60903959],[1169.83784454],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.42572044]
939,4241488.489865594,[18321.58878491],[0.41866192],[15598.20289363],6.683503277930455e-10,[1.03299165],[0.00060043],[37257.27685919],[498.17476863],15100.028125,[15853.78262353],[36067.35546852],[1189.92139067],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.46736473]
966,4233067.579031218,[18698.75387764],[0.41021725],[15598.20289363],6.696798880732428e-10,[1.03299165],[0.00061401],[38024.24878757],[498.17476863],15100.028125,[16180.14588074],[36809.83187869],[1214.41690887],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.51815748]
954,4175368.914355296,[18354.68167707],[0.41790708],[15598.20289363],6.789340728158892e-10,[1.03299165],[0.00061104],[37324.57184435],[498.17476863],15100.028125,[15882.41810514],[36132.50118918],[1192.07065516],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.47182135]
933,4142423.5793719026,[18647.86341272],[0.41133675],[15598.20289363],6.843337404336442e-10,[1.03299165],[0.00062573],[37920.76212147],[498.17476863],15100.028125,[16136.11005078],[36709.65036553],[1211.11175595],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.51130407]
978,3984731.7569786943,[18784.19260363],[0.40835141],[15598.20289363],7.114155720939928e-10,[1.03299165],[0.00065525],[38197.9899574],[498.17476863],15100.028125,[16254.07653192],[36978.02411012],[1219.96584728],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.5296635]
984,3879710.8779852134,[17901.09649678],[0.42849618],[15598.20289363],7.30673060876188e-10,[1.03299165],[0.00064135],[36402.19830787],[498.17476863],15100.028125,[15489.92807962],[35239.58638114],[1162.61192673],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.41073712]
972,3849766.740602759,[18164.98530252],[0.42227127],[15598.20289363],7.363563596292729e-10,[1.03299165],[0.00065587],[36938.82089072],[498.17476863],15100.028125,[15718.2726742],[35759.0703338],[1179.75055692],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.44627497]
982,3842057.5612208527,[17714.62740877],[0.43300665],[15598.20289363],7.378338760836556e-10,[1.03299165],[0.00064089],[36023.01009886],[498.17476863],15100.028125,[15328.57523943],[34872.50866971],[1150.50142915],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.38562536]
922,3803677.854451354,[18324.49965677],[0.41859541],[15598.20289363],7.452787357411457e-10,[1.03299165],[0.00066964],[37263.19616892],[498.17476863],15100.028125,[15856.30141872],[36073.08572758],[1190.11044134],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.46775674]
955,3676416.15604317,[17923.86123906],[0.42795195],[15598.20289363],7.710770767537698e-10,[1.03299165],[0.00067768],[36448.49081644],[498.17476863],15100.028125,[15509.62655009],[35284.40040146],[1164.09041498],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.41380284]
990,3590830.695135214,[18081.69144253],[0.42421648],[15598.20289363],7.894552718324007e-10,[1.03299165],[0.00069994],[36769.44134406],[498.17476863],15100.028125,[15646.19798866],[35595.1004242],[1174.34091986],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.43505781]
921,3572965.899060916,[18516.46936626],[0.41425562],[15598.20289363],7.934025408071122e-10,[1.03299165],[0.00072035],[37653.56998961],[498.17476863],15100.028125,[16022.41398026],[36450.99180509],[1202.57818452],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.49360926]
903,3369401.3713758895,[17822.69858675],[0.43038103],[15598.20289363],8.413364601245214e-10,[1.03299165],[0.00073525],[36242.77476259],[498.17476863],15100.028125,[15422.08988948],[35085.25449856],[1157.52026403],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.40017929]
919,3150116.7908836724,[17936.51195976],[0.42765012],[15598.20289363],8.999032133462198e-10,[1.03299165],[0.00079145],[36474.21628212],[498.17476863],15100.028125,[15520.57329594],[35309.30424827],[1164.91203385],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.41550651]
932,3088137.780952968,[18428.30468174],[0.4162375],[15598.20289363],9.179642955105805e-10,[1.03299165],[0.00082948],[37474.28553458],[498.17476863],15100.028125,[15946.12454052],[36277.43332968],[1196.8522049],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.48173614]
909,3070436.2779863486,[17842.05231104],[0.42991419],[15598.20289363],9.23256490569873e-10,[1.03299165],[0.00080772],[36282.13090538],[498.17476863],15100.028125,[15438.83678526],[35123.35368646],[1158.77721892],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.40278565]
968,3046778.1606476577,[19005.91631548],[0.40358756],[15598.20289363],9.304255423471663e-10,[1.03299165],[0.00086709],[38648.86907142],[498.17476863],15100.028125,[16445.93541335],[37414.50306537],[1234.36600606],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.55952299]
24,9821.846714086712,[9878.69159841],[0.77647443],[15598.20289363],9.339499484590591e-10,[1.03299165],[0.13980448],[20088.49517415],[498.17476863],15100.028125,[8548.09214662],[19446.90963357],[641.58554057],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[1.33036144]
912,3026673.0896813567,[18271.80835096],[0.41980253],[15598.20289363],9.366060154288225e-10,[1.03299165],[0.00083913],[37156.04746082],[498.17476863],15100.028125,[15810.70731013],[35969.35913056],[1186.68833027],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.46066081]
938,3001142.587936392,[18332.22296615],[0.41841906],[15598.20289363],9.445736546897388e-10,[1.03299165],[0.00084907],[37278.90165598],[498.17476863],15100.028125,[15862.98444547],[36088.28961344],[1190.61204255],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.46879684]
33,9622.300290343812,[10391.37247141],[0.73816538],[15598.20289363],9.533181209902048e-10,[1.03299165],[0.15010972],[21131.04085346],[498.17476863],15100.028125,[8991.7180358],[20456.15853145],[674.88232201],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[1.39940407]
946,2863046.155855264,[17755.14728164],[0.43201846],[15598.20289363],9.90134307382576e-10,[1.03299165],[0.00086201],[36105.40798145],[498.17476863],15100.028125,[15363.63733278],[34952.27493208],[1153.13304937],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.39108217]
45,9263.987530640628,[10187.83938541],[0.75291248],[15598.20289363],9.901905849996022e-10,[1.03299165],[0.15286179],[20717.15270084],[498.17476863],15100.028125,[8815.59961397],[20055.48912179],[661.66357905],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[1.37199431]
26,9238.99464052204,[9992.28995563],[0.767647],[15598.20289363],9.928692016078218e-10,[1.03299165],[0.15033327],[20319.49945524],[498.17476863],15100.028125,[8646.38949861],[19670.53610935],[648.96334589],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[1.34565971]
937,2848483.5855760383,[18321.4178972],[0.41866582],[15598.20289363],9.951962640356334e-10,[1.03299165],[0.00089405],[37256.92935598],[498.17476863],15100.028125,[15853.63475334],[36067.01906385],[1189.91029212],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.46734172]
948,2845026.346152166,[18576.91016906],[0.41290782],[15598.20289363],9.9640561373574e-10,[1.03299165],[0.00090762],[37776.47743775],[498.17476863],15100.028125,[16074.71377589],[36569.97384016],[1206.5035976],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.50174881]
47,8978.751992867921,[10289.93296922],[0.74544232],[15598.20289363],1.0216467989850404e-09,[1.03299165],[0.15929838],[20924.76182047],[498.17476863],15100.028125,[8903.9418153],[20256.46762981],[668.29419066],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[1.38574323]
18,8943.662413603888,[11208.08922689],[0.68437637],[15598.20289363],1.0256551296526091e-09,[1.03299165],[0.17419311],[22791.84891065],[498.17476863],15100.028125,[9698.42803014],[22063.92376856],[727.92514209],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[1.50939116]
947,2751894.1313124457,[18564.69759417],[0.41317945],[15598.20289363],1.0301269188651938e-09,[1.03299165],[0.00093772],[37751.64294938],[498.17476863],15100.028125,[16064.14616029],[36545.93251466],[1205.71043472],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.50010415]
914,2736025.2603280623,[18358.30179621],[0.41782467],[15598.20289363],1.0361016265588838e-09,[1.03299165],[0.00093267],[37331.93342103],[498.17476863],15100.028125,[15885.55061632],[36139.62765213],[1192.3057689],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.47230887]
940,2714618.0505386833,[18160.10347353],[0.42238479],[15598.20289363],1.044272221637061e-09,[1.03299165],[0.00092987],[36928.89360458],[498.17476863],15100.028125,[15714.04839777],[35749.46010492],[1179.43349966],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.44561754]
5,8757.264265943864,[10933.74330683],[0.70154852],[15598.20289363],1.047486173058337e-09,[1.03299165],[0.17354624],[22233.96159973],[498.17476863],15100.028125,[9461.0348307],[21523.85423985],[710.10735988],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[1.47244505]
17,8585.36767982167,[9844.73157176],[0.77915293],[15598.20289363],1.0684589844595454e-09,[1.03299165],[0.15938953],[20019.43685559],[498.17476863],15100.028125,[8518.70632826],[19380.05689678],[639.37995881],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[1.32578805]
924,2613496.9006980206,[17766.69953742],[0.43173756],[15598.20289363],1.084677093657533e-09,[1.03299165],[0.00094493],[36128.89969918],[498.17476863],15100.028125,[15373.63357024],[34975.01637229],[1153.88332689],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.39263791]
936,2533181.337262629,[18363.62484322],[0.41770356],[15598.20289363],1.1190672301397108e-09,[1.03299165],[0.00100764],[37342.75793187],[498.17476863],15100.028125,[15890.1566814],[36150.10645019],[1192.65148168],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.47302572]
10,8186.6229905523605,[11017.50684579],[0.69621481],[15598.20289363],1.1205002652473612e-09,[1.03299165],[0.18706534],[22404.29624694],[498.17476863],15100.028125,[9533.51593232],[21688.74874603],[715.5475009],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[1.48372546]
868,199502.2484041108,[18422.60586882],[0.41636626],[15598.20289363],1.1540733727968476e-09,[1.03299165],[0.01283566],[37462.6968971],[498.17476863],15100.028125,[15941.19332291],[36266.21480963],[1196.48208747],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.48096868]
890,198784.93967080425,[18504.68727831],[0.41451938],[15598.20289363],1.1582378075400158e-09,[1.03299165],[0.01293937],[37629.61090408],[498.17476863],15100.028125,[16012.21886763],[36427.79792385],[1201.81298023],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.49202257]
866,198613.2996117276,[17829.52465203],[0.43021626],[15598.20289363],1.159238747588339e-09,[1.03299165],[0.01247804],[36256.65568781],[498.17476863],15100.028125,[15427.99652543],[35098.69209536],[1157.96359246],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.40109855]
854,198555.69245984487,[18258.73777095],[0.42010305],[15598.20289363],1.1595750786286297e-09,[1.03299165],[0.01278213],[37129.46820376],[498.17476863],15100.028125,[15799.39725746],[35943.62876072],[1185.83944304],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.4589006]
42,7864.084368652117,[10355.66259367],[0.74071083],[15598.20289363],1.166456614956982e-09,[1.03299165],[0.18303938],[21058.42418155],[498.17476863],15100.028125,[8960.81806059],[20385.86108785],[672.5630937],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[1.39459503]
882,197316.447323953,[17976.31306955],[0.42670326],[15598.20289363],1.166857785140838e-09,[1.03299165],[0.01266345],[36555.15254721],[498.17476863],15100.028125,[15555.01343922],[35387.65557422],[1167.49697299],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.42086652]
891,197272.383645106,[18338.61688678],[0.41827317],[15598.20289363],1.1671184199329696e-09,[1.03299165],[0.01292156],[37291.90380739],[498.17476863],15100.028125,[15868.51714403],[36100.87650266],[1191.02730473],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.4696579]
875,196965.46738380863,[18581.90493555],[0.41279683],[15598.20289363],1.168937051527101e-09,[1.03299165],[0.01311339],[37786.6343843],[498.17476863],15100.028125,[16079.03577783],[36579.80639456],[1206.82798974],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.50242146]
838,196340.73731685715,[18092.92158672],[0.42395317],[15598.20289363],1.172656453483324e-09,[1.03299165],[0.01280894],[36792.27804213],[498.17476863],15100.028125,[15655.91550098],[35617.20776474],[1175.07027739],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.43657017]
6,7822.269889605167,[10392.06910398],[0.7381159],[15598.20289363],1.1726919886239162e-09,[1.03299165],[0.18466476],[21132.4574682],[498.17476863],15100.028125,[8992.32083622],[20457.5299024],[674.9275658],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[1.39949789]
859,195881.5029472631,[18274.14602006],[0.41974883],[15598.20289363],1.1754056877860178e-09,[1.03299165],[0.01296757],[37160.80115254],[498.17476863],15100.028125,[15812.73010948],[35973.96099906],[1186.84015348],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.46097563]
874,195461.26151488227,[18255.26355962],[0.420183],[15598.20289363],1.1779328083317233e-09,[1.03299165],[0.01298202],[37122.40333318],[498.17476863],15100.028125,[15796.39100118],[35936.78952769],[1185.61380549],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.45843273]
864,194292.90419636155,[18606.74275165],[0.41224579],[15598.20289363],1.1850161674643302e-09,[1.03299165],[0.01331154],[37837.14252537],[498.17476863],15100.028125,[16100.52809173],[36628.70140868],[1208.44111669],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.50576636]
846,193317.53070989854,[18482.29822937],[0.41502152],[15598.20289363],1.1909951045350154e-09,[1.03299165],[0.01328922],[37584.0823746],[498.17476863],15100.028125,[15992.8454869],[36383.7234827],[1200.35889191],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.48900744]
830,192920.88061345546,[17163.60420239],[0.44690797],[15598.20289363],1.193443819892186e-09,[1.03299165],[0.01236642],[34902.49460224],[498.17476863],15100.028125,[14851.77149511],[33787.78015137],[1114.71445087],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.31141918]
837,192341.0254960257,[17746.00701226],[0.43224098],[15598.20289363],1.1970417236911531e-09,[1.03299165],[0.01282459],[36086.82108101],[498.17476863],15100.028125,[15355.72820189],[34934.28165931],[1152.5394217],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.38985125]
893,191642.34296468497,[18274.430589],[0.4197423],[15598.20289363],1.201405853917755e-09,[1.03299165],[0.01325462],[37161.37982854],[498.17476863],15100.028125,[15812.97634872],[35974.52119333],[1186.85863521],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[2.46101395]
34,7634.390065098257,[9277.43077308],[0.82679695],[15598.20289363],1.20155155214433e-09,[1.03299165],[0.16891498],[18865.82058535],[498.17476863],15100.028125,[8027.81748395],[18263.28477599],[602.53580936],[0.96806204],[1.03299165],[1.03299165],[1.03299165],[1.24938976]
