,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
879,7682330.765593888,[10520.58282482],[0.62417807],[22297.5232653],7.273984810672929e-10,[2.49503678],[0.00031785],[35723.01595384],[13360.77192601],8936.751339285714,[10633.78430849],[14317.63101535],[21405.38493849],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.99731565]
977,7508942.084100939,[10507.92135981],[0.62493017],[22297.5232653],7.441948103157602e-10,[2.49503678],[0.0003248],[35680.0234957],[13360.77192601],8936.751339285714,[10620.98660609],[14300.3998232],[21379.6236725],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.9925049]
940,7498359.36429869,[10715.95185943],[0.6127983],[22297.5232653],7.452451207601165e-10,[2.49503678],[0.0003317],[36386.39851128],[13360.77192601],8936.751339285714,[10831.25551413],[14583.51188867],[21802.88662261],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.07154649]
905,7398101.336564485,[10323.22048391],[0.63611129],[22297.5232653],7.553445777135739e-10,[2.49503678],[0.00032387],[35052.86505341],[13360.77192601],8936.751339285714,[10434.29834855],[14049.0374193],[21003.82763411],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.92232745]
975,7280873.601479383,[10597.43721003],[0.61965143],[22297.5232653],7.675062136519018e-10,[2.49503678],[0.00033783],[35983.97777265],[13360.77192601],8936.751339285714,[10711.46564697],[14422.22338895],[21561.75438369],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.02651662]
895,7243200.109144608,[10032.56217609],[0.65454039],[22297.5232653],7.714981839165922e-10,[2.49503678],[0.00032148],[34065.92435437],[13360.77192601],8936.751339285714,[10140.51255699],[13653.47583566],[20412.4485187],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.81189126]
928,7022818.958168347,[10354.64478434],[0.63418082],[22297.5232653],7.957083563217738e-10,[2.49503678],[0.00034221],[35159.5673915],[13360.77192601],8936.751339285714,[10466.06077449],[14091.80325708],[21067.76413442],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[3.93426717]
916,6892136.261885934,[10543.6292087],[0.62281374],[22297.5232653],8.107958864441285e-10,[2.49503678],[0.00035507],[35801.27077609],[13360.77192601],8936.751339285714,[10657.07867148],[14348.99521124],[21452.27556485],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.00607216]
880,6695688.394972576,[10790.87174622],[0.60854371],[22297.5232653],8.345841981155121e-10,[2.49503678],[0.00037406],[36640.79167141],[13360.77192601],8936.751339285714,[10906.981539],[14685.47157215],[21955.32009926],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.10001244]
939,6611870.84823418,[10664.00213721],[0.61578355],[22297.5232653],8.451640780977951e-10,[2.49503678],[0.00037434],[36210.00136804],[13360.77192601],8936.751339285714,[10778.74681284],[14512.81267301],[21697.18869503],[0.4007957],[2.49503678],[2.49503678],[2.49503678],[4.05180809]
