,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
952,8618839.745539734,[10283.52608025],[0.63153785],[20978.46384952],2.0041687638363737,[2.1611328],[0.00026345],[33218.06267724],[11271.30291202],9707.1609375,[10509.86098619],[15370.6716923],[17847.39098493],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.42201627]
929,8602993.960139338,[10046.00338591],[0.64646961],[20978.46384952],2.007860226167403,[2.1611328],[0.00025784],[32450.81186403],[11271.30291202],9707.1609375,[10267.11054446],[15015.64917127],[17435.16269275],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.3429766]
844,8538561.864365648,[9929.6828717],[0.65404263],[20978.46384952],2.023011564817593,[2.1611328],[0.00025677],[32075.07088746],[11271.30291202],9707.1609375,[10148.22987797],[14841.78619654],[17233.28469093],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.30426899]
901,8529724.434731463,[10625.66514891],[0.61120277],[20978.46384952],2.0251075554313607,[2.1611328],[0.00027506],[34323.24750767],[11271.30291202],9707.1609375,[10859.53035267],[15882.06314078],[18441.1843669],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.5358688]
904,8502066.978844777,[10230.49081917],[0.63481177],[20978.46384952],2.0316952855703376,[2.1611328],[0.00026569],[33046.74705914],[11271.30291202],9707.1609375,[10455.6584474],[15291.40047932],[17755.34657982],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.4043679]
882,8413197.244835911,[10189.13184749],[0.63738855],[20978.46384952],2.0531563561195307,[2.1611328],[0.00026741],[32913.14843715],[11271.30291202],9707.1609375,[10413.38918688],[15229.58168582],[17683.56675133],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.390605]
905,8386563.157179151,[10485.5200986],[0.61937185],[20978.46384952],2.0596767799614604,[2.1611328],[0.00027606],[33870.54801248],[11271.30291202],9707.1609375,[10716.30078479],[15672.58989776],[18197.95811472],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.48923318]
984,8360865.15737936,[9927.11130142],[0.65421206],[20978.46384952],2.066007413512268,[2.1611328],[0.00026216],[32066.76414695],[11271.30291202],9707.1609375,[10145.60170881],[14837.94249913],[17228.82164782],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.30341326]
972,8258878.059303028,[10384.75150382],[0.62538193],[20978.46384952],2.091520092013552,[2.1611328],[0.00027763],[33545.04317385],[11271.30291202],9707.1609375,[10613.31432717],[15521.97220348],[18023.07097037],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.45570073]
917,8218094.003878733,[10184.06612638],[0.63770559],[20978.46384952],2.1018997093936216,[2.1611328],[0.00027362],[32896.78503807],[11271.30291202],9707.1609375,[10408.21197197],[15222.010009],[17674.77502907],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.3889193]
939,8116925.6264091525,[10905.91448111],[0.59549669],[20978.46384952],2.1280975326816995,[2.1611328],[0.00029667],[35228.51480698],[11271.30291202],9707.1609375,[11145.94782269],[16300.94869069],[18927.5661163],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.62912648]
978,8107739.484447841,[10209.05757817],[0.63614451],[20978.46384952],2.130508686379993,[2.1611328],[0.00027803],[32977.51295235],[11271.30291202],9707.1609375,[10433.75347224],[15259.36445315],[17718.14849921],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.39723562]
919,8072238.269519894,[10140.61026445],[0.64043837],[20978.46384952],2.139878534525659,[2.1611328],[0.00027738],[32756.41299697],[11271.30291202],9707.1609375,[10363.79966976],[15157.05701703],[17599.35597995],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.37445863]
916,7962037.314332293,[9898.85862611],[0.65607927],[20978.46384952],2.169496162424198,[2.1611328],[0.00027451],[31975.50175972],[11271.30291202],9707.1609375,[10116.72720723],[14795.71354058],[17179.78821914],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.29401171]
987,7955475.403559204,[10629.66976724],[0.6109725],[20978.46384952],2.1712856268519323,[2.1611328],[0.00029502],[34336.1833102],[11271.30291202],9707.1609375,[10863.6231105],[15888.04879911],[18448.13451109],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.53720141]
953,7875151.501418299,[10902.13319545],[0.59570323],[20978.46384952],2.1934320114871735,[2.1611328],[0.00030567],[35216.30041837],[11271.30291202],9707.1609375,[11142.08331296],[16295.29684521],[18921.00357316],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.62786819]
988,7707290.547484476,[10610.51147417],[0.61207567],[20978.46384952],2.24120386951806,[2.1611328],[0.00030397],[34274.29778815],[11271.30291202],9707.1609375,[10844.04315366],[15859.41311222],[18414.88467593],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.53082616]
872,7596904.853897488,[9870.38010375],[0.65797222],[20978.46384952],2.2737693482708536,[2.1611328],[0.00028688],[31883.50983658],[11271.30291202],9707.1609375,[10087.62188783],[14753.14701096],[17130.36282562],[0.46272029],[2.1611328],[2.1611328],[2.1611328],[3.284535]
