,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
989,7800659.588150665,[10293.61665724],[0.60837347],[18259.07345387],4.590859886212755e-10,[1.20920791],[0.00026299],[30012.93493708],[3159.04532887],15100.028125,[10910.03355298],[24820.32633303],[5192.60860405],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.98760788]
915,7552127.442251954,[10371.65356807],[0.60379604],[18259.07345387],4.74193999811041e-10,[1.20920791],[0.00027371],[30240.46592113],[3159.04532887],15100.028125,[10992.74358036],[25008.49164531],[5231.97427582],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.00267613]
920,7521037.043626476,[10161.20698922],[0.61630113],[18259.07345387],4.761542189130633e-10,[1.20920791],[0.00026926],[29626.87016669],[3159.04532887],15100.028125,[10769.69474215],[24501.05553839],[5125.8146283],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.96204073]
948,7154508.003317098,[10013.64927351],[0.62538273],[18259.07345387],5.00547838826068e-10,[1.20920791],[0.00027895],[29196.63847373],[3159.04532887],15100.028125,[10613.30076683],[24145.25924454],[5051.37922919],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.93354862]
980,7056350.50357193,[10645.03149632],[0.58828979],[18259.07345387],5.075107191899533e-10,[1.20920791],[0.00030066],[31037.54961358],[3159.04532887],15100.028125,[11282.49231194],[25667.67000966],[5369.87960391],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.05546303]
934,6963096.64221906,[10651.13532425],[0.58795266],[18259.07345387],5.143075994681154e-10,[1.20920791],[0.00030486],[31055.34644794],[3159.04532887],15100.028125,[11288.96165792],[25682.38777177],[5372.95867617],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.05664163]
976,6875617.697438033,[10667.08803434],[0.58707337],[18259.07345387],5.208511695259879e-10,[1.20920791],[0.0003092],[31101.8595119],[3159.04532887],15100.028125,[11305.86967073],[25720.85350092],[5381.00601098],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.05972196]
982,6843347.309321091,[10519.96490666],[0.59528367],[18259.07345387],5.233072876553241e-10,[1.20920791],[0.00030637],[30672.89494038],[3159.04532887],15100.028125,[11149.93630807],[25366.10510085],[5306.78983953],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.03131376]
905,6714383.626726469,[10277.83554602],[0.6093076],[18259.07345387],5.333584909669729e-10,[1.20920791],[0.00030507],[29966.92220122],[3159.04532887],15100.028125,[10893.30741496],[24782.27436904],[5184.64783219],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[1.98456069]
960,6436223.936849131,[10539.54898506],[0.59417754],[18259.07345387],5.564090923594172e-10,[1.20920791],[0.00032636],[30729.99592737],[3159.04532887],15100.028125,[11170.69314792],[25413.32691151],[5316.66901586],[0.82698764],[1.20920791],[1.20920791],[1.20920791],[2.03509528]
