,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
962,7436580.555254417,[11046.75818428],[0.85186654],[19053.53994301],3.3121439608941223,[1.47212507],[0.00020559],[22366.81341024],[6110.65869301],12942.88125,[7791.56674313],[15193.5551491],[7173.25826114],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.72811702]
979,7292501.360651329,[10647.21229411],[0.88383357],[19053.53994301],3.377582554689939,[1.47212507],[0.00020207],[21557.83685575],[6110.65869301],12942.88125,[7509.75660315],[14644.02537615],[6913.8114796],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.66561343]
973,7236660.067309207,[11213.81748011],[0.83917575],[19053.53994301],3.403645486549305,[1.47212507],[0.00021446],[22705.06505257],[6110.65869301],12942.88125,[7909.39802284],[15423.32614453],[7281.73890803],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.75425121]
954,7136580.0128303915,[10452.47861389],[0.90029973],[19053.53994301],3.451376616181148,[1.47212507],[0.00020271],[21163.55177975],[6110.65869301],12942.88125,[7372.40585814],[14376.19142337],[6787.36035638],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.63514996]
992,7035799.274137,[10947.67999142],[0.85957606],[19053.53994301],3.500814110250434,[1.47212507],[0.00021535],[22166.20582783],[6110.65869301],12942.88125,[7721.68430888],[15057.28440231],[7108.92142552],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.71261757]
980,6800012.004424502,[11204.12909256],[0.8399014],[19053.53994301],3.6222032196063956,[1.47212507],[0.00022804],[22685.44858654],[6110.65869301],12942.88125,[7902.56455034],[15410.00087316],[7275.44771338],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.75273559]
969,6769184.895319024,[10413.23237161],[0.90369285],[19053.53994301],3.638698862077358,[1.47212507],[0.0002129],[21084.08834229],[6110.65869301],12942.88125,[7344.72445958],[14322.21269617],[6761.87564612],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.62901041]
991,6384287.929309628,[10611.39952877],[0.88681645],[19053.53994301],3.8580693177558607,[1.47212507],[0.00023004],[21485.32531647],[6110.65869301],12942.88125,[7484.49692545],[14594.76900463],[6890.55631184],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.66001101]
14,9900.610897041399,[5525.30951826],[1.70313783],[19053.53994301],3.8685805007827354,[1.47212507],[0.07723794],[11187.31531614],[6110.65869301],12942.88125,[3897.14495147],[7599.43265536],[3587.88266078],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.8643605]
29,9878.73914444124,[6218.95876377],[1.51317351],[19053.53994301],3.8771456257839882,[1.47212507],[0.0871269],[12591.77470483],[6110.65869301],12942.88125,[4386.39386075],[8553.46802845],[4038.30667638],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.97287261]
960,6338249.09640515,[10906.92179435],[0.86278822],[19053.53994301],3.886092988954709,[1.47212507],[0.00023816],[22083.68107501],[6110.65869301],12942.88125,[7692.93648916],[15001.22615386],[7082.45492114],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.7062415]
963,6299656.852036267,[10718.93224029],[0.87791988],[19053.53994301],3.9098995317224263,[1.47212507],[0.00023549],[21703.05110115],[6110.65869301],12942.88125,[7560.34255227],[14742.66797693],[6960.38312422],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[1.67683305]
63,9736.917415115908,[5740.16386236],[1.63938938],[19053.53994301],3.933617656309914,[1.47212507],[0.08159037],[11622.33950558],[6110.65869301],12942.88125,[4048.68732564],[7894.940285],[3727.39922058],[0.67929011],[1.47212507],[1.47212507],[1.47212507],[0.89797158]
