,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
961,6577627.499145078,[10529.11626647],[0.7087394],[11321.14713267],1.3858227415424938e-09,[0.74974345],[0.000166],[15973.63862493],[-3778.88099233],15100.028125,[9365.04299658],[21305.47281723],[-5331.8341923],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.05785489]
964,6571261.4688455025,[10522.63419523],[0.709176],[11321.14713267],1.3871652827888476e-09,[0.74974345],[0.00016606],[15963.80472617],[-3778.88099233],15100.028125,[9359.27756725],[21292.35646549],[-5328.55173932],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.05720364]
940,6475367.5647859555,[11324.86251987],[0.65893953],[11321.14713267],1.4077078532625106e-09,[0.74974345],[0.00018136],[17180.85894307],[-3778.88099233],15100.028125,[10072.81349592],[22915.65070322],[-5734.79176014],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.13780311]
930,6337357.927918534,[10659.94040835],[0.7000414],[11321.14713267],1.4383637278168434e-09,[0.74974345],[0.00017443],[16172.11089107],[-3778.88099233],15100.028125,[9481.40354221],[21570.19305853],[-5398.08216746],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.07099873]
941,6126663.123219369,[10735.86102],[0.69509093],[11321.14713267],1.48782878875192e-09,[0.74974345],[0.00018172],[16287.28944776],[-3778.88099233],15100.028125,[9548.93055725],[21723.81701774],[-5436.52756999],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.07862643]
958,5759245.783384844,[10998.2599515],[0.67850729],[11321.14713267],1.5827464422525789e-09,[0.74974345],[0.00019803],[16685.37278175],[-3778.88099233],15100.028125,[9782.31930646],[22254.7764222],[-5569.40364045],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.10498952]
959,5697147.309375978,[10583.20105778],[0.70511744],[11321.14713267],1.5999982585510786e-09,[0.74974345],[0.00019264],[16055.69023208],[-3778.88099233],15100.028125,[9413.14830602],[21414.91239619],[-5359.22216412],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.06328876]
928,5556760.791365146,[10397.60702673],[0.71770356],[11321.14713267],1.6404207623756853e-09,[0.74974345],[0.00019404],[15774.12700228],[-3778.88099233],15100.028125,[9248.07309584],[21039.36629304],[-5265.23929076],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.04464223]
942,5525471.815983133,[10244.87215659],[0.72840339],[11321.14713267],1.6497099392205736e-09,[0.74974345],[0.00019227],[15542.4141444],[-3778.88099233],15100.028125,[9112.22421833],[20730.31009671],[-5187.89595231],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.02929703]
954,5226838.366708835,[10861.56241626],[0.68704661],[11321.14713267],1.7439654977221356e-09,[0.74974345],[0.00021549],[16477.99003721],[-3778.88099233],15100.028125,[9660.73471544],[21978.17147763],[-5500.18144042],[1.33378958],[0.74974345],[0.74974345],[0.74974345],[1.09125559]
