,income,energy_consumptions,energy_ratios,npv,payback_periods,ov_multiplier,portion_of_income_spent_on_electricity,npv_energy_consumptions,npv_actual,installation_cost,solar_installation_right_sized,installation_cost_right_sized,npv_actual_right_sized,payback_period,multiplier,multiplier_right_sized,ov_multiplier_right_sized,ov_multiplier_check
821,8899513.701259678,[10722.58947247],[0.8017735],[32499.52891882],2.0407423173156767,[2.15228267],[0.00031133],[40534.55088268],[17399.50079382],15100.028125,[8278.36659839],[18833.28401134],[21701.26687135],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.68440234]
904,8763039.649032312,[10754.10630772],[0.79942376],[32499.52891882],2.072524482494707,[2.15228267],[0.00031711],[40653.69381596],[17399.50079382],15100.028125,[8302.69914575],[18888.64055659],[21765.05325937],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.69229259]
931,8730583.185371822,[10528.27889925],[0.81657109],[32499.52891882],2.080229215858255,[2.15228267],[0.00031161],[39799.99960311],[17399.50079382],15100.028125,[8128.34927625],[18491.99460346],[21308.00499965],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.63575665]
959,8722698.189249516,[10995.47001256],[0.78187546],[32499.52891882],2.0821096660291403,[2.15228267],[0.00032573],[41566.11981158],[17399.50079382],15100.028125,[8489.0438004],[19312.57464592],[22253.54516566],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.75271804]
916,8721222.50809229,[10657.61685072],[0.8066614],[32499.52891882],2.0824619709953973,[2.15228267],[0.00031577],[40288.93520849],[17399.50079382],15100.028125,[8228.2045379],[18719.16532372],[21569.76988477],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.66813643]
945,8639190.311306134,[10475.21558696],[0.82070751],[32499.52891882],2.102235690990987,[2.15228267],[0.00031332],[39599.40463138],[17399.50079382],15100.028125,[8087.38178857],[18398.793569],[21200.61106238],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.62247224]
851,8516251.079939986,[10452.90297506],[0.82245938],[32499.52891882],2.132583227433365,[2.15228267],[0.00031716],[39515.0563772],[17399.50079382],15100.028125,[8070.15535446],[18359.6034314],[21155.45294581],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.61688628]
903,8436180.569924116,[10381.66057158],[0.82810337],[32499.52891882],2.152824262491415,[2.15228267],[0.00031799],[39245.73907879],[17399.50079382],15100.028125,[8015.15271402],[18234.4724244],[21011.26665439],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.59905073]
993,8254443.482323728,[10739.46119372],[0.80051392],[32499.52891882],2.200222734892186,[2.15228267],[0.00033619],[40598.33096539],[17399.50079382],15100.028125,[8291.39239724],[18862.91770372],[21735.41326167],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.68862618]
855,8226759.23130235,[10859.64596705],[0.79165455],[32499.52891882],2.207626806991918,[2.15228267],[0.0003411],[41052.66485762],[17399.50079382],15100.028125,[8384.18095505],[19074.01167275],[21978.65318488],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.71871446]
919,8176302.132260822,[11107.39067908],[0.7739971],[32499.52891882],2.221250379438882,[2.15228267],[0.00035103],[41989.21294255],[17399.50079382],15100.028125,[8575.45206119],[19509.1534392],[22480.05950334],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.7807374]
907,8169491.607672955,[10931.11978819],[0.78647827],[32499.52891882],2.2231021324060767,[2.15228267],[0.00034575],[41322.85698309],[17399.50079382],15100.028125,[8439.36226132],[19199.5491445],[22123.30783859],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.73660795]
824,8116174.226299035,[10695.23535078],[0.80382412],[32499.52891882],2.2377063019226195,[2.15228267],[0.00034051],[40431.14423446],[17399.50079382],15100.028125,[8257.24787068],[18785.23890581],[21645.90532865],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.67755423]
837,8087195.846757079,[10525.48679088],[0.8167877],[32499.52891882],2.2457245450503094,[2.15228267],[0.00033631],[39789.44460995],[17399.50079382],15100.028125,[8126.19363123],[18487.09051104],[21302.35409891],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.63505765]
970,7962748.433406508,[10811.98923438],[0.79514398],[32499.52891882],2.280822302196184,[2.15228267],[0.00035086],[40872.50835156],[17399.50079382],15100.028125,[8347.38761284],[18990.3068192],[21882.20153236],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.70678359]
846,7954350.488577028,[10968.51870705],[0.78379664],[32499.52891882],2.283230320284801,[2.15228267],[0.00035632],[41464.23592733],[17399.50079382],15100.028125,[8468.23606661],[19265.23705154],[22198.99887579],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.74597077]
980,7764940.732903907,[10352.38506414],[0.83044517],[32499.52891882],2.3389250270425785,[2.15228267],[0.0003445],[39135.06902572],[17399.50079382],15100.028125,[7992.55058199],[18183.05257403],[20952.01645169],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.5917216]
971,7764060.439427314,[10598.9398844],[0.81112717],[32499.52891882],2.339190215658717,[2.15228267],[0.00035275],[40067.11896876],[17399.50079382],15100.028125,[8182.90303313],[18616.10440038],[21451.01456837],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.65344665]
872,7747698.349214319,[10514.12297689],[0.8176705],[32499.52891882],2.344130268769825,[2.15228267],[0.00035067],[39746.48604124],[17399.50079382],15100.028125,[8117.42020775],[18467.13097263],[21279.35506861],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.63221272]
899,7715483.3761731,[11446.16192299],[0.75108916],[32499.52891882],2.3539178724404817,[2.15228267],[0.00038334],[43269.86816665],[17399.50079382],15100.028125,[8837.00012822],[20104.1752917],[23165.69287496],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.86554885]
888,7697273.268100849,[10564.70063956],[0.81375596],[32499.52891882],2.3594867404483244,[2.15228267],[0.00035466],[39937.68452423],[17399.50079382],15100.028125,[8156.46865163],[18555.96618245],[21381.71834178],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.64487484]
925,7646436.557167911,[10937.55309766],[0.78601567],[32499.52891882],2.375173595949901,[2.15228267],[0.00036962],[41347.1767904],[17399.50079382],15100.028125,[8444.32909273],[19210.84868596],[22136.32810444],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.73821853]
865,7620199.558326383,[10881.16409764],[0.79008901],[32499.52891882],2.383351521791394,[2.15228267],[0.00036898],[41134.00973812],[17399.50079382],15100.028125,[8400.79401051],[19111.8063739],[22022.20336421],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.72410153]
843,7609195.320367542,[10806.12511593],[0.79557548],[32499.52891882],2.386798268284437,[2.15228267],[0.00036696],[40850.34025418],[17399.50079382],15100.028125,[8342.86022489],[18980.00701163],[21870.33324255],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.70531551]
884,7349227.495151638,[10692.76011497],[0.80401019],[32499.52891882],2.4712276529298753,[2.15228267],[0.00037596],[40421.78711301],[17399.50079382],15100.028125,[8255.33686686],[18780.89137212],[21640.8957409],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.67693456]
968,7347777.757440497,[10354.18207518],[0.83030104],[32499.52891882],2.4717152332622607,[2.15228267],[0.00036413],[39141.8622575],[17399.50079382],15100.028125,[7993.93796293],[18186.20886566],[20955.65339184],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.59217148]
954,7327717.611889561,[10895.4342449],[0.7890542],[32499.52891882],2.478481728638564,[2.15228267],[0.00038421],[41187.95510382],[17399.50079382],15100.028125,[8411.81126625],[19136.87063072],[22051.0844731],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.72767407]
942,7319601.657187104,[10785.41286961],[0.7971033],[32499.52891882],2.4812298625374556,[2.15228267],[0.00038075],[40772.04185393],[17399.50079382],15100.028125,[8326.86935174],[18943.62777522],[21828.41407871],[0.46462298],[2.15228267],[2.15228267],[2.15228267],[2.70013019]
