zip,panels_1_years_10000_incentive,panels_2_years_10000_incentive,panels_3_years_10000_incentive,panels_4_years_10000_incentive,panels_5_years_10000_incentive
90014,27,226,237,238,238
90015,157,1642,1704,1709,1709
90016,520,9015,9285,9285,9285
90017,45,546,560,562,562
90018,480,8092,8282,8290,8290
90019,722,10359,10625,10625,10625
90020,90,1561,1605,1606,1606
90021,185,1550,1621,1623,1623
90022,339,10745,10942,10942,10942
90023,215,7323,7411,7426,7426
90024,432,3426,3633,3633,3633
90025,503,4494,4746,4746,4746
90026,724,9533,9870,9900,9900
90027,490,6327,6611,6618,6618
90028,152,2055,2106,2112,2112
90029,160,3653,3716,3724,3724
90031,302,5678,5800,5800,5800
90032,377,7923,8169,8169,8169
90033,233,6190,6285,6310,6310
90034,467,6744,6960,6967,6967
90035,563,5014,5311,5311,5311
90036,536,5320,5536,5541,5541
90037,343,8240,8349,8365,8365
90038,166,3115,3198,3198,3198
90039,617,6845,7161,7161,7161
90040,155,3218,3308,3308,3308
90041,482,5454,5675,5675,5675
90042,545,9192,9565,9565,9565
90043,884,11513,11907,11943,11943
90044,813,14986,15324,15354,15354
90045,1027,9959,10572,10583,10583
90046,608,6563,6850,6850,6850
90047,671,12518,12866,12905,12905
90048,530,4385,4611,4611,4611
90049,1222,7620,8202,8210,8210
90056,280,2445,2610,2615,2615
90057,72,1403,1434,1439,1439
90058,91,2068,2112,2112,2112
90059,322,6825,6951,6979,6979
90061,372,5624,5793,5810,5810
90062,317,6444,6569,6589,6589
90063,265,9017,9136,9145,9145
90064,731,6648,7035,7035,7035
90065,890,8900,9252,9271,9271
90066,1217,10978,11472,11494,11494
90067,23,199,211,212,212
90068,454,4467,4683,4683,4683
90069,365,3241,3412,3415,3415
90077,551,2664,2928,2928,2928
90094,48,332,355,355,355
90201,238,13012,13171,13171,13171
90210,1108,6332,6869,6876,6876
90211,207,1636,1727,1729,1729
90212,251,1962,2070,2076,2076
90220,482,11218,11482,11505,11505
90221,316,10003,10197,10217,10217
90222,275,6568,6702,6709,6709
90230,673,5854,6209,6209,6209
90232,449,3899,4114,4114,4114
90240,394,6224,6450,6457,6457
90241,261,8832,8994,9003,9003
90242,270,8220,8423,8423,8423
90245,554,4766,5125,5125,5125
90247,409,9116,9284,9293,9293
90248,188,4149,4277,4282,4282
90249,399,6909,7130,7137,7137
90250,642,16039,16450,16450,16450
90254,522,4703,5102,5107,5107
90255,297,9739,9857,9887,9887
90260,209,7601,7740,7740,7740
90262,325,10650,10780,10812,10812
90265,830,5378,5929,5935,5935
90266,1644,10323,11385,11396,11396
90270,88,3458,3500,3503,3503
90272,1316,6839,7693,7693,7693
90274,1269,8182,9123,9123,9123
90275,1774,12836,13981,13995,13995
90277,639,7918,8405,8405,8405
90278,1055,10209,10850,10850,10850
90280,460,15080,15310,15325,15325
90290,203,1492,1626,1626,1626
90291,795,6270,6684,6691,6691
90292,187,1579,1675,1675,1675
90293,159,1743,1846,1848,1848
90301,192,5680,5814,5820,5820
90302,177,4685,4785,4785,4785
90303,236,5228,5352,5352,5352
90304,149,4416,4492,4501,4501
90305,195,4331,4433,4438,4438
90401,83,671,708,708,708
90402,612,3046,3341,3341,3341
90403,416,2882,3103,3106,3106
90404,321,3148,3307,3307,3307
90405,680,5219,5518,5523,5523
90501,656,9404,9806,9806,9806
90502,190,4536,4634,4638,4638
90503,661,9589,10019,10019,10019
90504,605,8673,9016,9025,9025
90505,759,9508,9997,9997,9997
90601,460,7803,8077,8077,8077
90602,175,4740,4857,4857,4857
90603,387,5804,6028,6034,6034
90604,551,9112,9502,9502,9502
90605,541,9354,9644,9663,9663
90606,258,7359,7572,7579,7579
90620,401,11956,12533,12558,12558
90621,183,6322,6538,6552,6552
90623,243,4020,4323,4332,4332
90630,457,12690,13416,13442,13442
90631,605,16063,16768,16785,16785
90638,702,12991,13490,13490,13490
90640,690,12627,12992,13005,13005
90650,844,21750,22217,22217,22217
90660,777,13899,14330,14345,14345
90670,228,5857,6025,6025,6025
90680,241,5774,5985,5997,5997
90701,190,4037,4136,4140,4140
90703,1083,13979,14609,14623,14623
90706,538,15020,15328,15359,15359
90710,264,5684,5860,5860,5860
90712,576,9538,9935,9935,9935
90713,656,8797,9241,9241,9241
90715,198,4183,4304,4304,4304
90716,58,2370,2396,2398,2398
90717,396,5415,5647,5652,5652
90720,403,6628,7204,7211,7211
90723,239,9460,9575,9584,9584
90731,774,11899,12280,12304,12304
90732,473,5385,5698,5704,5704
90740,263,5922,6261,6267,6267
90744,353,9620,9806,9816,9816
90745,715,12825,13249,13262,13262
90746,570,7880,8219,8243,8243
90755,148,2688,2785,2788,2788
90802,180,2956,3057,3057,3057
90803,558,8106,8453,8461,8461
90804,185,5654,5769,5775,5775
90805,499,16926,17185,17219,17219
90806,210,7360,7495,7502,7502
90807,514,7936,8284,8284,8284
90808,1090,12861,13583,13597,13597
90810,344,7654,7818,7834,7834
90813,228,6578,6679,6692,6692
90814,187,4027,4144,4152,4152
90815,851,11452,11979,11991,11991
91001,973,8872,9448,9448,9448
91006,920,9094,9685,9685,9685
91007,432,7552,7858,7858,7858
91008,62,479,517,517,517
91010,346,6119,6295,6295,6295
91011,993,5430,6048,6048,6048
91016,631,10171,10518,10518,10518
91020,142,1479,1538,1545,1545
91024,273,2817,2997,3000,3000
91030,405,4240,4506,4506,4506
91040,352,5465,5687,5692,5692
91042,341,6111,6293,6306,6306
91101,132,1341,1405,1406,1406
91103,367,4603,4806,4825,4825
91104,488,7078,7366,7381,7381
91105,350,2470,2693,2693,2693
91106,272,3724,3891,3895,3895
91107,883,8883,9481,9490,9490
91108,599,3826,4182,4186,4186
91201,223,4338,4468,4468,4468
91202,274,3952,4087,4099,4099
91203,100,1626,1671,1672,1672
91204,93,1893,1932,1934,1934
91205,254,4053,4157,4161,4161
91206,282,4612,4774,4779,4779
91207,214,2433,2548,2553,2553
91208,382,3763,3940,3940,3940
91214,786,7414,7946,7946,7946
91301,909,6765,7393,7393,7393
91302,1167,7056,7788,7788,7788
91303,129,3141,3216,3216,3216
91304,517,9416,9777,9777,9777
91306,518,8665,8924,8933,8933
91307,698,7561,8011,8019,8019
91311,756,9928,10373,10384,10384
91316,453,4954,5140,5150,5150
91320,1101,12764,13920,13920,13920
91321,340,6068,6288,6295,6295
91324,441,5882,6103,6109,6109
91325,545,6373,6645,6652,6652
91326,1069,9658,10296,10296,10296
91331,652,17574,18045,18063,18063
91335,601,12775,13089,13089,13089
91340,367,7036,7187,7194,7194
91342,707,17195,17690,17690,17690
91343,670,10259,10642,10642,10642
91344,1015,14032,14694,14709,14709
91345,326,4394,4507,4525,4525
91350,589,9621,10159,10159,10159
91351,405,8181,8418,8435,8435
91352,682,10144,10480,10490,10490
91354,717,7566,8050,8050,8050
91355,511,7784,8108,8108,8108
91356,569,5729,6108,6108,6108
91360,669,11820,12603,12628,12628
91361,572,6608,7130,7137,7137
91362,933,10299,11088,11121,11121
91364,684,6791,7202,7202,7202
91367,683,8431,8856,8874,8874
91377,349,3737,4103,4107,4107
91381,497,4416,4779,4779,4779
91384,2,30,32,32,32
91387,281,3628,3791,3795,3795
91390,265,2658,2849,2849,2849
91401,464,6605,6837,6837,6837
91402,296,6910,7030,7037,7037
91403,438,4213,4443,4443,4443
91405,304,5842,5949,5967,5967
91406,592,9151,9348,9376,9376
91411,205,3193,3302,3302,3302
91423,546,5410,5672,5672,5672
91436,719,4256,4636,4636,4636
91501,159,3358,3451,3454,3454
91502,57,1504,1526,1528,1528
91504,534,5873,6143,6149,6149
91505,674,8397,8738,8756,8756
91506,606,5444,5713,5724,5724
91601,379,5099,5257,5257,5257
91602,220,2907,3009,3012,3012
91604,635,5436,5771,5771,5771
91605,559,9536,9791,9801,9801
91606,366,6869,7031,7038,7038
91607,315,4242,4360,4369,4369
91701,746,11660,12057,12057,12057
91702,374,12195,12494,12494,12494
91706,464,15228,15507,15507,15507
91708,76,1766,1811,1811,1811
91709,1580,19238,19998,20038,20038
91710,996,20624,21154,21154,21154
91711,846,9507,10041,10051,10051
91722,333,8310,8541,8541,8541
91723,185,4196,4295,4304,4304
91724,340,7055,7243,7243,7243
91730,756,14688,15142,15142,15142
91731,112,5278,5342,5342,5342
91732,350,10995,11243,11254,11254
91733,293,9020,9158,9167,9167
91737,558,6756,7053,7060,7060
91739,1104,9181,9757,9767,9767
91740,328,6635,6840,6840,6840
91741,748,8615,9038,9038,9038
91744,521,16388,16791,16791,16791
91745,1006,13905,14560,14575,14575
91746,300,7120,7325,7333,7333
91748,536,11262,11634,11658,11658
91750,732,10754,11250,11250,11250
91752,446,8430,8754,8754,8754
91754,489,7934,8257,8265,8265
91755,254,5881,6039,6045,6045
91761,576,14872,15160,15160,15160
91762,417,12786,13007,13033,13033
91763,206,8131,8229,8237,8237
91764,279,10170,10325,10325,10325
91765,984,12143,12769,12769,12769
91766,555,13841,14197,14225,14225
91767,456,10068,10348,10358,10358
91768,193,6543,6656,6656,6656
91770,534,14130,14433,14433,14433
91773,739,9673,10128,10128,10128
91775,486,6178,6470,6476,6476
91776,356,7670,7907,7907,7907
91780,729,9967,10405,10415,10415
91784,1035,8595,9163,9172,9172
91786,474,11907,12126,12150,12150
91789,1044,12496,13156,13169,13169
91790,590,10793,11149,11149,11149
91791,452,7980,8211,8219,8219
91792,253,5864,6009,6021,6021
91801,499,9374,9585,9594,9594
91803,300,6458,6638,6651,6651
91902,1039,5635,5720,5720,5720
91910,2506,16863,17051,17051,17051
91911,2226,16481,16614,16614,16614
91913,1974,10013,10134,10134,10134
91914,1009,3993,4066,4066,4066
91915,1257,6449,6527,6527,6527
91932,690,5299,5347,5347,5347
91935,77,327,335,335,335
91941,1798,9803,9942,9942,9942
91942,1533,9665,9753,9753,9753
91945,841,7359,7381,7381,7381
91950,1400,10716,10792,10792,10792
91977,2024,13319,13481,13481,13481
91978,383,2756,2776,2776,2776
92003,376,2031,2052,2052,2052
92007,900,3150,3207,3207,3207
92008,1613,8084,8190,8190,8190
92009,3466,11782,12035,12035,12035
92010,1030,4656,4727,4727,4727
92011,1840,7045,7196,7196,7196
92014,1889,5662,5795,5795,5795
92019,1709,10741,10839,10839,10839
92020,1871,12291,12427,12427,12427
92021,1632,11047,11159,11159,11159
92024,4255,15955,16380,16380,16380
92025,2092,10972,11150,11150,11150
92026,2196,13030,13161,13161,13161
92027,2258,13346,13480,13480,13480
92028,1242,7797,7860,7860,7860
92029,1503,7416,7491,7491,7491
92037,2979,11548,11844,11844,11844
92040,1748,11340,11489,11489,11489
92054,1186,9488,9555,9555,9555
92056,2249,14827,14977,14977,14977
92057,2143,14117,14288,14288,14288
92058,931,7118,7161,7161,7161
92059,13,36,36,36,36
92064,3436,14449,14684,14684,14684
92067,668,1778,1841,1841,1841
92069,2013,11227,11375,11375,11375
92071,2494,15073,15303,15303,15303
92075,1046,3832,3902,3902,3902
92078,2744,12883,13079,13079,13079
92081,1301,8168,8234,8234,8234
92082,175,924,938,938,938
92083,944,7884,7932,7932,7932
92084,2183,12803,12919,12919,12919
92091,400,1370,1415,1415,1415
92101,474,2303,2340,2340,2340
92102,971,8382,8441,8441,8441
92103,1356,7088,7211,7211,7211
92104,1487,9937,10048,10048,10048
92105,1373,11727,11822,11822,11822
92106,1645,6169,6321,6321,6321
92107,1382,7648,7764,7764,7764
92108,233,1510,1530,1530,1530
92109,1996,10766,10908,10908,10908
92110,1127,6436,6521,6521,6521
92111,1692,11482,11574,11574,11574
92113,1123,9113,9187,9187,9187
92114,2102,16385,16551,16551,16551
92115,1762,11902,12059,12059,12059
92116,1350,8269,8344,8344,8344
92117,2839,15212,15443,15443,15443
92118,1292,5525,5650,5650,5650
92119,1361,6884,7017,7017,7017
92120,1887,8978,9115,9115,9115
92121,639,2532,2583,2583,2583
92122,1311,6121,6272,6272,6272
