zip,panels_1_years_6500_incentive,panels_2_years_6500_incentive,panels_3_years_6500_incentive,panels_4_years_6500_incentive,panels_5_years_6500_incentive
72401,454,909,3279,15826,16070
72404,63,246,1165,6878,6997
72411,0,0,5,36,36
72416,12,22,109,590,596
72417,0,0,8,63,63
72701,400,825,5416,8231,8401
72703,82,427,4739,7258,7431
72704,57,407,3922,6151,6322
72712,107,1090,7715,10279,10589
72718,0,32,238,364,374
72719,27,172,1730,2667,2708
72730,12,44,899,1440,1451
72745,15,54,1552,2446,2474
72753,0,0,1,1,1
72756,26,232,1510,6490,6582
72758,44,543,5409,8517,8709
72762,176,621,8352,11398,11679
72764,160,567,7520,12118,12229
72774,0,0,1,2,2
72801,39,271,1030,5408,5485
72802,5,78,486,2453,2475
72834,15,38,207,1078,1089
72837,0,0,3,16,16
72847,3,8,38,187,189
72858,3,13,62,308,312
72901,107,243,2658,7066,7131
72903,50,348,3120,8123,8239
72904,134,378,2490,6279,6331
72908,10,124,1906,4877,4931
72916,27,201,1001,2329,2375
72921,0,15,135,353,357
72923,5,46,601,1637,1649
72941,0,3,44,114,115
72956,192,416,3886,10484,10612
85003,67,2024,2207,2227,2227
85004,65,1451,1611,1627,1627
85006,183,6540,7005,7047,7047
85007,142,4423,4853,4877,4877
85008,95,9921,10534,10555,10555
85009,310,12660,13442,13482,13482
85012,74,1967,2217,2228,2228
85013,113,5137,5588,5627,5627
85014,80,6179,6640,6660,6660
85015,99,7629,8207,8240,8240
85016,294,9216,10078,10149,10149
85017,222,7398,7841,7912,7912
85018,417,10651,11831,11926,11926
85019,61,5205,6680,6727,6727
85020,73,9613,10418,10449,10449
85021,204,8585,9195,9242,9242
85022,180,13946,14997,15027,15027
85023,148,9246,9850,9889,9889
85024,100,7169,7655,7709,7709
85027,169,11333,12009,12057,12057
85028,24,7303,8074,8123,8123
85029,244,11526,12123,12184,12184
85031,83,5193,6887,6915,6915
85032,250,19490,20781,20823,20823
85033,25,9305,12262,12324,12324
85034,108,2855,3132,3166,3166
85035,29,7467,9603,9622,9622
85037,234,11998,12986,13012,13012
85040,162,7253,9394,9508,9508
85041,215,13356,17807,17897,17897
85042,63,9387,12529,12604,12604
85043,131,7711,9994,10034,10034
85044,101,9201,12524,12574,12574
85045,16,1605,2304,2320,2320
85048,58,8604,11460,11599,11599
85050,353,9327,10673,10695,10695
85051,45,8633,11259,11270,11270
85053,135,8399,8947,9010,9010
85054,54,1203,1319,1329,1329
85083,140,5562,6293,6363,6363
85085,138,3713,4163,4167,4167
85118,56,5798,6162,6175,6175
85119,60,7685,9996,10046,10046
85120,99,11237,14121,14206,14206
85132,80,3091,3303,3316,3316
85140,32,8015,10594,10658,10658
85142,143,14915,20227,20411,20411
85143,106,9994,13219,13272,13272
85201,31,8059,10343,10405,10405
85202,56,6949,9234,9272,9272
85203,123,7779,10212,10263,10263
85204,50,12784,16743,16794,16794
85205,51,12939,16863,16914,16914
85206,118,11272,14642,14716,14716
85207,172,14046,18906,19077,19077
85208,174,12168,15749,15812,15812
85209,243,11998,16117,16230,16230
85210,117,6955,8918,8963,8963
85212,89,5462,7414,7451,7451
85213,80,8517,11440,11486,11486
85215,226,7656,8342,8367,8367
85224,124,10230,13650,13732,13732
85225,142,15257,20166,20288,20288
85226,38,9594,12581,12657,12657
85233,115,9583,12726,12829,12829
85234,82,11980,16379,16478,16478
85248,368,14540,15868,16012,16012
85249,113,11583,15943,16120,16120
85250,190,6641,7262,7298,7298
85251,338,9467,10492,10534,10534
85253,418,6915,8319,8378,8378
85254,616,14656,16619,16653,16653
85255,156,14828,17126,17265,17265
85256,59,1633,1776,1794,1794
85257,209,8652,9470,9518,9518
85258,317,9233,10404,10563,10563
85259,198,7457,8585,8602,8602
85260,282,11639,12717,12794,12794
85262,369,5204,6211,6255,6255
85266,221,5899,6836,6870,6870
85268,114,7551,10279,10393,10393
85281,401,9947,10717,10847,10847
85282,179,11163,14805,14909,14909
85283,169,8958,11961,12045,12045
85284,79,5232,7133,7234,7234
85286,41,9847,13400,13494,13494
85295,216,9776,13462,13503,13503
85296,234,11000,14632,14647,14647
85297,0,7639,10417,10533,10533
85298,126,8834,12494,12607,12607
85301,168,9939,12863,12954,12954
85302,226,8174,10673,10759,10759
85303,80,6769,8821,8848,8848
85304,78,8072,8717,8726,8726
85305,13,3060,3252,3255,3255
85306,161,7548,8041,8073,8073
85307,6,2754,2914,2917,2917
85308,437,21114,22883,22998,22998
85310,83,6739,7533,7563,7563
85323,35,10827,11543,11566,11566
85326,227,14451,15117,15147,15147
85329,4,144,152,154,154
85331,245,12701,14433,14462,14462
85335,131,10337,10848,10892,10892
85338,49,11485,12336,12361,12361
85339,324,12445,13444,13485,13485
85340,191,9253,10029,10059,10059
85345,442,18072,19130,19226,19226
85350,4,203,220,221,221
85351,407,16121,16850,16969,16969
85353,86,10074,10685,10717,10717
85355,28,3680,4051,4075,4075
85363,31,2121,2240,2246,2246
85364,645,18972,20021,20162,20162
85365,394,13219,14008,14092,14092
85367,147,8202,8600,8661,8661
85373,125,8350,8884,8902,8902
85374,384,16969,18175,18266,18266
85375,120,16133,17022,17056,17056
85377,7,206,231,234,234
85378,41,3226,3415,3439,3439
85379,29,13502,14427,14456,14456
85381,93,7845,8420,8437,8437
85382,209,13945,14825,14915,14915
85383,54,15856,17829,17937,17937
85387,53,3366,3566,3570,3570
85388,204,8423,9238,9266,9266
85392,123,10536,11175,11197,11197
85395,272,10167,11278,11335,11335
85396,72,2996,3261,3278,3278
85607,167,5545,5735,5764,5764
85621,39,1711,3197,3240,3240
85626,5,101,110,111,111
85648,7,1168,2243,2254,2254
85658,24,3157,3447,3454,3454
85701,71,1733,1886,1907,1907
85704,270,10856,11702,11761,11761
85705,456,13921,15031,15183,15183
85706,348,12081,12841,12919,12919
85708,6,643,664,666,666
85710,205,16246,16981,17084,17084
85711,202,12600,13409,13476,13476
85712,174,9690,10160,10211,10211
85713,291,13105,13741,13852,13852
85714,75,4663,4947,4972,4972
85715,36,6807,7243,7272,7272
85716,194,10052,10699,10785,10785
85718,240,10132,11296,11421,11421
85719,397,11020,11909,12005,12005
85730,153,12131,12719,12770,12770
85735,1,185,195,196,196
85736,0,12,15,15,15
85737,237,7471,8123,8148,8148
85739,2,70,75,75,75
85741,23,10806,11340,11363,11363
85742,171,9298,10021,10051,10051
85743,35,2010,2200,2204,2204
85745,380,11643,12541,12642,12642
85746,189,11785,12528,12591,12591
85747,133,7665,8314,8339,8339
85748,138,7073,7656,7671,7671
85749,161,7702,8440,8474,8474
85750,153,9137,10160,10232,10232
85755,30,6776,7407,7421,7421
85756,80,6957,7286,7315,7315
85757,48,2100,2262,2268,2268
85901,83,3782,3904,3927,3927
85929,47,1864,1940,1948,1948
86001,295,7800,8348,8432,8432
86004,166,6484,6857,6905,6905
86005,1,52,55,55,55
86011,1,15,17,17,17
86040,13,2049,2599,2607,2607
86301,100,9577,9988,10028,10028
86303,110,4306,4562,4581,4581
86305,42,4881,5184,5215,5215
86314,121,13025,13469,13482,13482
86315,30,1689,1742,1750,1750
86323,39,3462,3547,3551,3551
86325,0,12,13,13,13
86327,47,2033,2143,2147,2147
86329,0,107,109,109,109
86336,231,6571,6978,7013,7013
86351,67,1750,1863,1872,1872
86403,0,2604,8829,8874,8874
86404,75,6801,7524,7532,7532
86406,115,10264,11412,11470,11470
86434,0,1,1,1,1
90001,128,4221,9768,9827,9827
90002,93,3680,8346,8422,8422
90003,12,7456,11616,11674,11674
90004,73,4292,6577,6610,6610
90005,16,1128,1726,1737,1737
90006,9,2996,4470,4501,4501
90007,96,2701,3955,4015,4015
90008,122,4048,6026,6093,6093
90010,1,196,303,305,305
90011,115,5463,12709,12798,12798
90012,0,1027,1593,1599,1599
90013,13,357,545,557,557
90014,7,156,234,238,238
90015,0,1121,1687,1709,1709
90016,112,6171,9248,9285,9285
90017,12,360,555,562,562
90018,41,5508,8216,8290,8290
90019,181,6832,10508,10625,10625
90020,13,1063,1595,1606,1606
90021,58,1063,1593,1623,1623
90022,142,4766,10876,10942,10942
90023,15,3250,7397,7426,7426
90024,40,2366,3593,3633,3633
90025,66,3033,4722,4746,4746
90026,30,6636,9811,9900,9900
90027,53,4249,6558,6618,6618
90028,36,1378,2089,2112,2112
90029,11,2459,3698,3724,3724
90031,46,3840,5765,5800,5800
90032,0,3667,8120,8169,8169
90033,63,2808,6260,6310,6310
90034,28,4422,6939,6967,6967
90035,64,3394,5284,5311,5311
90036,83,3534,5480,5541,5541
90037,42,5407,8324,8365,8365
90038,42,2106,3179,3198,3198
90039,0,4671,7096,7161,7161
90040,26,1462,3284,3308,3308
90041,11,3609,5630,5675,5675
90042,10,4295,9527,9565,9565
90043,107,5422,11764,11943,11943
90044,153,6795,15155,15354,15354
90045,53,5027,10445,10583,10583
90046,0,4464,6788,6850,6850
90047,77,5962,12789,12905,12905
90048,23,2952,4569,4611,4611
90049,25,5298,8136,8210,8210
90056,16,1279,2589,2615,2615
90057,24,952,1428,1439,1439
90058,23,924,2095,2112,2112
90059,98,3056,6916,6979,6979
90061,12,2742,5746,5810,5810
90062,73,4285,6556,6589,6589
90063,55,3914,9099,9145,9145
90064,21,4596,6965,7035,7035
90065,9,5961,9178,9271,9271
90066,115,7751,11368,11494,11494
90067,1,137,210,212,212
90068,56,3045,4622,4683,4683
90069,20,2211,3381,3415,3415
90077,18,1882,2896,2928,2928
90094,1,230,348,355,355
90201,0,5648,13105,13171,13171
90210,96,4515,6794,6876,6876
90211,14,1126,1705,1729,1729
90212,23,1351,2051,2076,2076
90220,0,5259,11436,11505,11505
90221,0,4460,10176,10217,10217
90222,114,2868,6655,6709,6709
90230,56,3986,6159,6209,6209
90232,41,2663,4073,4114,4114
90240,13,2928,6411,6457,6457
90241,0,3889,8967,9003,9003
90242,17,3684,8380,8423,8423
90245,41,2501,5079,5125,5125
90247,130,3903,9209,9293,9293
90248,21,1880,4247,4282,4282
90249,0,3087,7066,7137,7137
90250,0,7106,16351,16450,16450
90254,0,2518,5040,5107,5107
90255,10,4192,9838,9887,9887
90260,39,3398,7709,7740,7740
90262,32,4730,10780,10812,10812
90265,30,2964,5834,5935,5935
90266,23,5995,11225,11396,11396
90270,7,1494,3486,3503,3503
90272,0,4131,7501,7693,7693
90274,0,4657,8977,9123,9123
90275,0,7039,13799,13995,13995
90277,34,4329,8329,8405,8405
90278,22,5142,10731,10850,10850
90280,15,6467,15233,15325,15325
90290,2,791,1596,1626,1626
90291,20,4418,6637,6691,6691
90292,13,1101,1661,1675,1675
90293,0,928,1826,1848,1848
90301,47,2526,5803,5820,5820
90302,24,2133,4742,4785,4785
90303,43,2234,5314,5352,5352
90304,23,1924,4483,4501,4501
90305,0,1892,4406,4438,4438
90401,17,465,697,708,708
90402,57,2190,3287,3341,3341
90403,40,2028,3075,3106,3106
90404,10,2118,3284,3307,3307
90405,55,3699,5463,5523,5523
90501,127,4316,9727,9806,9806
90502,32,2074,4606,4638,4638
90503,30,4684,9919,10019,10019
90504,27,4282,8926,9025,9025
90505,80,4534,9897,9997,9997
90601,73,3558,8021,8077,8077
90602,10,2112,4828,4857,4857
90603,0,2830,5973,6034,6034
90604,0,4418,9435,9502,9502
90605,87,4377,9557,9663,9663
90606,0,3422,7572,7579,7579
90620,0,1604,12358,12558,12558
90621,0,635,6466,6552,6552
90623,17,684,4254,4332,4332
90630,0,1961,13187,13442,13442
90631,0,2117,16617,16785,16785
90638,14,6171,13328,13490,13490
90640,221,5806,12875,13005,13005
90650,0,9709,22084,22217,22217
90660,58,6345,14259,14345,14345
90670,54,2709,5983,6025,6025
90680,0,620,5907,5997,5997
90701,29,1845,4120,4140,4140
90703,0,6792,14404,14623,14623
90706,123,6765,15251,15359,15359
90710,59,2590,5807,5860,5860
90712,50,4441,9836,9935,9935
90713,9,4232,9195,9241,9241
90715,22,1883,4282,4304,4304
90716,7,1009,2386,2398,2398
90717,45,2529,5596,5652,5652
90720,0,1540,7010,7211,7211
90723,0,4113,9555,9584,9584
90731,49,5458,12218,12304,12304
90732,0,2758,5624,5704,5704
90740,0,846,6160,6267,6267
90744,0,4383,9757,9816,9816
90745,53,5883,13143,13262,13262
90746,0,3725,8161,8243,8243
90755,0,1237,2763,2788,2788
90802,40,1374,3030,3057,3057
90803,17,3905,8394,8461,8461
90804,29,2512,5752,5775,5775
90805,0,7542,17081,17219,17219
90806,23,3244,7450,7502,7502
90807,58,3835,8243,8284,8284
90808,0,6390,13488,13583,13597
90810,16,3498,7779,7834,7834
90813,87,2837,6638,6692,6692
90814,0,1927,4110,4152,4152
90815,72,5522,11883,11991,11991
91001,9,4507,9344,9448,9448
91006,58,4523,9617,9685,9685
91007,8,3517,7819,7858,7858
91008,0,258,507,517,517
91010,44,2814,6251,6295,6295
91011,18,3142,5933,6048,6048
91016,42,4775,10423,10518,10518
91020,15,1038,1533,1545,1545
91024,6,1438,2970,3000,3000
91030,5,2133,4460,4506,4506
91040,6,2670,5641,5692,5692
91042,0,2825,6243,6306,6306
91101,34,917,1395,1406,1406
91103,10,2352,4758,4825,4825
91104,30,3376,7285,7381,7381
91105,3,1343,2642,2693,2693
91106,31,1802,3860,3895,3895
91107,0,4546,9471,9490,9490
91108,0,2147,4127,4186,4186
91201,0,2935,4455,4468,4468
91202,8,2692,4066,4099,4099
91203,5,1092,1662,1672,1672
91204,25,1262,1920,1934,1934
91205,58,2734,4136,4161,4161
91206,0,2248,4731,4779,4779
91207,0,1649,2530,2553,2553
91208,0,2510,3920,3940,3940
91214,0,3850,7874,7946,7946
91301,0,3689,7282,7393,7393
91302,62,4123,7663,7788,7788
91303,45,2081,3196,3216,3216
91304,39,4410,9708,9777,9777
91306,107,5774,8888,8933,8933
91307,32,3564,7939,8019,8019
91311,73,4829,10239,10384,10384
91316,52,3378,5109,5150,5150
91320,70,3539,13641,13920,13920
91321,0,2791,6251,6295,6295
91324,12,4009,6084,6109,6109
91325,126,4253,6618,6652,6652
91326,0,5045,10100,10296,10296
91331,0,7873,17972,18063,18063
91335,131,8552,13011,13089,13089
91340,65,4693,7130,7194,7194
91342,0,7829,17548,17690,17690
91343,213,7027,10567,10642,10642
91344,15,6943,14547,14709,14709
91345,63,2968,4489,4525,4525
91350,0,4841,10088,10159,10159
91351,0,3791,8350,8435,8435
91352,0,6808,10448,10490,10490
91354,40,3876,7969,8050,8050
91355,57,3778,8035,8108,8108
91356,49,2855,6022,6108,6108
91360,0,2980,12464,12628,12628
91361,0,2322,7037,7137,7137
91362,0,3266,10810,11121,11121
91364,0,3493,7108,7202,7202
91367,0,4335,8803,8874,8874
91377,8,1129,4021,4107,4107
91381,19,2356,4712,4779,4779
91384,0,15,32,32,32
91387,49,1793,3730,3795,3795
91390,0,1359,2826,2849,2849
91401,143,4351,6782,6837,6837
91402,0,4687,6988,7037,7037
91403,0,2876,4429,4443,4443
91405,66,3938,5907,5967,5967
91406,56,6079,9310,9376,9376
91411,33,2191,3279,3302,3302
91423,40,3643,5638,5672,5672
91436,0,2935,4608,4636,4636
91501,0,2216,3448,3454,3454
91502,14,979,1519,1528,1528
91504,18,4085,6112,6149,6149
91505,26,5703,8695,8756,8756
91506,23,3633,5662,5724,5724
91601,111,3431,5215,5257,5257
91602,24,1961,2982,3012,3012
91604,52,3726,5719,5771,5771
91605,118,6341,9762,9801,9801
91606,77,4624,6989,7038,7038
91607,48,2842,4334,4369,4369
91701,0,6726,11997,12057,12057
91702,0,5380,12445,12494,12494
91706,93,6655,15445,15507,15507
91708,0,968,1804,1811,1811
91709,0,11199,19838,20038,20038
91710,64,11425,21048,21154,21154
91711,0,4743,9990,10051,10051
91722,9,3792,8490,8541,8541
91723,22,1898,4278,4304,4304
91724,22,3122,7200,7243,7243
91730,15,8259,15036,15142,15142
91731,27,2275,5316,5342,5342
91732,68,4967,11198,11254,11254
91733,55,3859,9103,9167,9167
91737,28,3904,6961,7060,7060
91739,0,5577,9699,9767,9767
91740,21,3078,6819,6840,6840
91741,36,4109,8948,9038,9038
91744,0,7522,16657,16791,16791
91745,29,6938,14415,14575,14575
91746,22,3220,7289,7333,7333
91748,0,5194,11576,11658,11658
91750,23,5338,11126,11250,11250
91752,0,2924,8710,8754,8754
91754,50,3747,8174,8265,8265
91755,0,2768,6009,6045,6045
91761,121,8087,15054,15160,15160
91762,0,7122,12981,13033,13033
91763,8,4374,8213,8237,8237
91764,0,5608,10305,10325,10325
91765,0,5880,12577,12769,12769
91766,28,6387,14083,14225,14225
91767,52,4589,10306,10358,10358
91768,27,2789,6636,6656,6656
91770,43,6177,14346,14433,14433
91773,61,4806,10057,10128,10128
91775,0,3096,6418,6476,6476
91776,111,3491,7875,7907,7907
91780,0,4926,10332,10415,10415
91784,37,5260,9071,9172,9172
91786,0,6512,12089,12150,12150
91789,0,6103,13011,13169,13169
91790,11,5168,11038,11149,11149
91791,0,3735,8137,8219,8219
91792,18,2679,5985,6021,6021
91801,38,4207,9508,9594,9594
91803,33,2989,6618,6651,6651
91902,371,5429,5715,5720,5720
91910,750,16574,17051,17051,17051
91911,581,16232,16597,16614,16614
91913,658,9668,10124,10134,10134
91914,334,3797,4058,4066,4066
91915,345,6253,6514,6527,6527
91932,198,5219,5342,5347,5347
91935,35,311,334,335,335
91941,556,9485,9922,9942,9942
91942,361,9421,9743,9753,9753
91945,177,7227,7381,7381,7381
91950,366,10533,10770,10792,10792
91977,567,13062,13467,13481,13481
91978,105,2693,2776,2776,2776
92003,86,1955,2052,2052,2052
92007,263,2967,3207,3207,3207
92008,549,7756,8182,8190,8190
92009,1504,10844,12035,12035,12035
92010,331,4467,4718,4727,4727
92011,539,6736,7189,7196,7196
92014,800,5152,5795,5795,5795
92019,562,10428,10828,10839,10839
92020,533,12018,12427,12427,12427
92021,526,10812,11159,11159,11159
92024,1784,15202,16364,16380,16380
92025,734,10649,11106,11150,11150
92026,526,12688,13109,13161,13161
92027,645,12983,13427,13480,13480
92028,424,7538,7852,7860,7860
92029,501,7050,7491,7491,7491
92037,1028,11040,11820,11844,11844
92040,506,11087,11489,11489,11489
92054,306,9297,9555,9555,9555
92056,450,14527,14977,14977,14977
92057,572,13774,14274,14288,14288
92058,158,7039,7147,7161,7161
92059,3,35,36,36,36
92064,954,13832,14669,14684,14684
92067,278,1615,1839,1841,1841
92069,648,10863,11364,11375,11375
92071,872,14721,15272,15303,15303
92075,359,3602,3898,3902,3902
92078,1006,12334,13066,13079,13079
92081,420,7929,8234,8234,8234
92082,47,904,938,938,938
92083,214,7742,7916,7932,7932
92084,646,12389,12919,12919,12919
92091,190,1278,1408,1415,1415
92101,166,2223,2336,2340,2340
92102,279,8238,8441,8441,8441
92103,498,6865,7211,7211,7211
92104,412,9747,10028,10048,10048
92105,272,11597,11810,11822,11822
92106,683,5796,6308,6321,6321
92107,443,7415,7764,7764,7764
92108,74,1479,1527,1530,1530
92109,676,10395,10897,10908,10908
92110,404,6240,6501,6521,6521
92111,545,11134,11574,11574,11574
92113,276,9021,9177,9187,9187
92114,629,16088,16518,16551,16551
92115,555,11636,12059,12059,12059
92116,325,8061,8336,8344,8344
92117,787,14857,15413,15443,15443
92118,463,5305,5650,5650,5650
92119,400,6708,7017,7017,7017
92120,529,8659,9115,9115,9115
92121,222,2395,2573,2583,2583
92122,633,5846,6247,6272,6272
92123,438,7094,7405,7420,7420
92124,341,6529,6801,6801,6801
92126,1053,16128,16994,16994,16994
92127,1294,11134,12089,12089,12089
92128,825,12839,13502,13502,13502
92129,1320,12597,13604,13618,13618
92130,1599,11550,12753,12791,12791
92131,1049,9022,9873,9893,9893
92139,274,7216,7378,7386,7386
92154,686,14828,15239,15254,15254
92173,1,15,15,15,15
92201,106,5064,17601,17707,17707
92203,78,3503,11070,11193,11193
92210,0,1058,2691,2732,2732
