zip,panels_1_years_6000_incentive,panels_2_years_6000_incentive,panels_3_years_6000_incentive,panels_4_years_6000_incentive,panels_5_years_6000_incentive
35243,144,144,144,144,144
35244,134,134,134,134,134
35401,677,677,677,677,677
35404,316,316,316,316,316
35405,314,314,314,314,314
35406,175,175,175,175,175
35444,0,0,0,0,0
35452,0,0,0,0,0
35453,40,40,40,40,40
35456,16,16,16,16,16
35463,0,0,0,0,0
35473,102,102,102,102,102
35474,14,14,14,14,14
35475,22,22,22,22,22
35476,139,139,139,139,139
35490,2,2,2,2,2
35601,168,168,168,168,168
35603,47,47,47,47,47
35611,135,135,135,135,135
35613,16,16,16,16,16
35614,11,11,11,11,11
35616,1,1,1,1,1
35630,298,298,298,298,298
35633,20,20,20,20,20
35634,4,4,4,4,4
35645,2,2,2,2,2
35660,125,125,125,125,125
35661,93,93,93,93,93
35671,3,3,3,3,3
35673,7,7,7,7,7
35674,35,35,35,35,35
35741,0,0,0,0,0
35748,5,5,5,5,5
35749,92,92,92,92,92
35750,1,1,1,1,1
35754,1,1,1,1,1
35756,12,12,12,12,12
35757,83,83,83,83,83
35758,339,339,339,339,339
35759,40,40,40,40,40
35761,21,21,21,21,21
35763,26,26,26,26,26
35773,4,4,4,4,4
35775,1,1,1,1,1
35801,165,165,165,165,165
35802,69,69,69,69,69
35803,70,70,70,70,70
35805,223,223,223,223,223
35806,139,139,139,139,139
35808,13,13,13,13,13
35810,173,173,173,173,173
35811,99,99,99,99,99
35816,215,215,215,215,215
35824,35,35,35,35,35
35901,97,97,97,97,97
35903,50,50,50,50,50
35904,52,52,52,52,52
35905,1,1,1,1,1
35906,1,1,1,1,1
35950,59,59,59,59,59
35951,26,26,26,26,26
35954,49,49,49,49,49
35956,3,3,3,3,3
35957,73,73,73,73,73
35976,35,35,35,35,35
35980,1,1,1,1,1
36020,17,17,17,17,17
36022,24,24,24,24,24
36025,17,17,17,17,17
36043,3,3,3,3,3
36054,75,75,75,75,75
36064,3,3,3,3,3
36066,175,175,175,175,175
36067,188,188,188,188,188
36079,9,9,9,9,9
36081,113,113,113,113,113
36092,20,20,20,20,20
36093,50,50,50,50,50
36104,191,191,191,191,191
36105,79,79,79,79,79
36106,130,130,130,130,130
36107,85,85,85,85,85
36108,485,485,485,485,485
36109,305,305,305,305,305
36110,96,96,96,96,96
36111,133,133,133,133,133
36112,0,0,0,0,0
36113,1,1,1,1,1
36115,1,1,1,1,1
36116,443,443,443,443,443
36117,331,331,331,331,331
36201,137,137,137,137,137
36203,110,110,110,110,110
36205,11,11,11,11,11
36206,54,54,54,54,54
36207,116,116,116,116,116
36250,0,0,0,0,0
36260,1,1,1,1,1
36265,75,75,75,75,75
36268,3,3,3,3,3
36277,4,4,4,4,4
36301,319,319,319,319,319
36303,343,343,343,343,343
36305,77,77,77,77,77
36312,0,0,0,0,0
36321,1,1,1,1,1
36322,24,24,24,24,24
36330,169,169,169,169,169
36345,43,43,43,43,43
36350,9,9,9,9,9
36351,1,1,1,1,1
36360,131,131,131,131,131
36362,23,23,23,23,23
36376,0,0,0,0,0
36509,22,22,22,22,22
36511,1,1,1,1,1
36523,7,7,7,7,7
36526,66,66,66,66,66
36527,150,150,150,150,150
36530,2,2,2,2,2
36532,473,473,473,473,473
36535,267,267,267,267,267
36541,28,28,28,28,28
36542,22,22,22,22,22
36544,64,64,64,64,64
36551,65,65,65,65,65
36555,8,8,8,8,8
36561,108,108,108,108,108
36567,48,48,48,48,48
36571,104,104,104,104,104
36572,37,37,37,37,37
36575,156,156,156,156,156
36576,23,23,23,23,23
36580,37,37,37,37,37
36582,223,223,223,223,223
36587,9,9,9,9,9
36602,26,26,26,26,26
36603,177,177,177,177,177
36604,156,156,156,156,156
36605,314,314,314,314,314
36606,146,146,146,146,146
36607,165,165,165,165,165
36608,351,351,351,351,351
36609,257,257,257,257,257
36610,231,231,231,231,231
36611,115,115,115,115,115
36612,60,60,60,60,60
36613,93,93,93,93,93
36617,100,100,100,100,100
36618,140,140,140,140,140
36619,96,96,96,96,96
36693,175,175,175,175,175
36695,447,447,447,447,447
36752,0,0,0,0,0
36801,104,104,104,104,104
36804,47,47,47,47,47
36830,409,409,409,409,409
36832,139,139,139,139,139
36856,2,2,2,2,2
36867,411,411,411,411,411
36869,290,290,290,290,290
36870,205,205,205,205,205
36875,2,2,2,2,2
36877,64,64,64,64,64
36879,1,1,1,1,1
71601,261,425,782,6657,6801
71602,0,215,590,5986,6078
71603,0,579,1270,12164,12390
71837,0,0,1,6,6
71854,286,656,1349,11602,11781
71901,6,218,514,5889,5973
71913,20,295,650,9912,10044
71956,0,0,0,8,8
71964,1,1,2,118,118
71968,0,0,1,43,43
72002,30,130,278,3596,3677
72007,9,62,128,1735,1758
72011,0,11,29,379,385
72012,24,94,188,3421,3449
72015,49,316,672,9719,9818
72019,6,207,408,5425,5526
72022,5,82,272,5368,5417
72023,0,226,750,11712,11854
72065,1,6,15,158,160
72068,0,0,1,15,15
72076,24,468,1008,11747,11855
72081,0,6,19,336,339
72082,2,4,19,261,263
72086,0,38,139,1467,1497
72103,9,82,144,3097,3113
72113,0,201,553,6704,6814
72114,32,303,598,3825,3905
72116,47,217,435,5032,5115
72117,17,297,543,5440,5546
72118,13,194,383,6117,6174
72120,0,246,577,9213,9402
72135,0,13,30,261,267
72142,7,33,62,739,751
72143,42,143,430,5847,5912
72167,0,1,1,11,11
72176,0,59,172,2057,2082
72201,12,39,81,583,599
72202,52,178,360,2762,2822
72204,82,322,652,7296,7401
72205,5,210,442,5078,5194
72206,139,505,1045,8426,8557
72207,20,144,375,2337,2434
72209,123,310,549,6318,6396
72210,36,93,200,3491,3534
72211,0,198,531,5171,5284
72212,7,234,524,3298,3453
72223,11,337,759,5022,5177
72227,29,191,377,2274,2354
72364,0,1,2,26,27
72376,0,0,0,2,2
72401,422,860,1769,15794,16037
72404,63,225,568,6857,6976
72411,0,0,1,36,36
72416,11,18,46,589,596
72417,0,0,1,63,63
72701,366,782,3656,8197,8392
72703,67,390,3104,7243,7416
72704,45,382,2579,6138,6297
72712,96,940,5567,10172,10535
72718,0,28,160,363,372
72719,27,150,1216,2659,2700
72730,9,41,578,1438,1450
72745,12,47,988,2441,2471
72753,0,0,0,1,1
72756,13,199,609,6490,6576
72758,35,438,3711,8508,8709
72762,117,597,5728,11398,11655
72764,123,530,4697,12094,12217
72774,0,0,0,2,2
72801,17,238,548,5374,5474
72802,0,58,220,2448,2473
72834,14,35,75,1077,1088
72837,0,0,1,16,16
72847,2,7,15,187,189
72858,3,10,27,306,312
72901,93,229,1157,7052,7109
72903,41,307,1394,8106,8231
72904,90,339,1146,6273,6311
72908,0,109,802,4862,4916
72916,19,174,554,2313,2368
72921,0,14,57,351,357
72923,5,36,231,1636,1649
72941,0,3,18,114,115
72956,181,416,1697,10473,10612
85003,33,1826,2207,2227,2227
85004,37,1274,1604,1627,1627
85006,141,5821,6991,7047,7047
85007,132,3939,4843,4877,4877
85008,74,8780,10524,10555,10555
85009,297,11204,13428,13482,13482
85012,47,1794,2208,2228,2228
85013,84,4591,5582,5627,5627
85014,73,5472,6633,6660,6660
85015,25,6804,8199,8240,8240
85016,213,8263,10078,10149,10149
85017,190,6591,7833,7912,7912
85018,262,9710,11783,11926,11926
85019,40,3791,6680,6727,6727
85020,31,8370,10407,10449,10449
85021,185,7577,9168,9242,9242
85022,105,12250,14952,15027,15027
85023,69,8196,9820,9889,9889
85024,54,6251,7648,7709,7709
85027,109,9848,11985,12057,12057
85028,16,6377,8050,8123,8123
85029,219,10198,12111,12184,12184
85031,76,3769,6887,6915,6915
85032,104,17241,20761,20823,20823
85033,12,6778,12262,12324,12324
85034,95,2557,3125,3166,3166
85035,19,5177,9593,9622,9622
85037,169,10698,12973,13012,13012
85040,114,5197,9385,9508,9508
85041,197,10066,17807,17897,17897
85042,50,7040,12516,12604,12604
85043,121,5590,9974,10034,10034
85044,88,7137,12511,12574,12574
85045,16,1318,2285,2320,2320
85048,46,6707,11414,11599,11599
85050,150,8451,10609,10695,10695
85051,23,6300,11247,11270,11270
85053,108,7373,8938,9010,9010
85054,44,1052,1318,1329,1329
85083,32,4933,6274,6363,6363
85085,100,3254,4159,4167,4167
85118,37,5062,6162,6175,6175
85119,50,5676,9996,10046,10046
85120,85,7870,14121,14206,14206
85132,60,2717,3300,3316,3316
85140,0,5894,10594,10658,10658
85142,123,11646,20186,20411,20411
85143,66,7618,13192,13272,13272
85201,10,5839,10343,10405,10405
85202,46,5089,9225,9272,9272
85203,103,5778,10191,10263,10263
85204,0,9445,16710,16794,16794
85205,34,9235,16829,16914,16914
85206,74,8079,14628,14716,14716
85207,114,10996,18848,19077,19077
85208,158,8825,15749,15812,15812
85209,146,8966,16101,16230,16230
85210,81,5037,8900,8963,8963
85212,22,4150,7391,7451,7451
85213,80,6454,11371,11486,11486
85215,159,6777,8317,8367,8367
85224,96,7292,13650,13732,13732
85225,122,10874,20126,20288,20288
85226,38,7240,12530,12657,12657
85233,115,7287,12701,12829,12829
85234,0,9343,16297,16478,16478
85248,176,12845,15852,16012,16012
85249,32,9444,15879,16120,16120
85250,146,5817,7254,7298,7298
85251,254,8358,10471,10534,10534
85253,226,6338,8261,8378,8378
85254,416,13192,16536,16653,16653
85255,156,13238,17075,17265,17265
85256,49,1446,1776,1794,1794
85257,95,7701,9460,9518,9518
85258,190,8262,10373,10563,10563
85259,95,6622,8499,8602,8602
85260,128,10137,12691,12794,12794
85262,219,4704,6161,6255,6255
85266,62,5265,6795,6870,6870
85268,114,5850,10258,10393,10393
85281,336,8918,10684,10847,10847
85282,149,8462,14805,14909,14909
85283,169,6643,11936,12045,12045
85284,36,4242,7104,7234,7234
85286,41,7497,13400,13494,13494
85295,149,7332,13408,13503,13503
85296,103,8114,14588,14647,14647
85297,0,6071,10396,10533,10533
85298,25,7092,12443,12607,12607
85301,78,7286,12850,12954,12954
85302,205,6096,10652,10759,10759
85303,44,4919,8804,8848,8848
85304,35,6982,8700,8726,8726
85305,0,2589,3252,3255,3255
85306,113,6450,8041,8073,8073
85307,0,2381,2914,2917,2917
85308,276,18242,22814,22998,22998
85310,38,5990,7495,7563,7563
85323,0,9615,11543,11566,11566
85326,136,12484,15087,15147,15147
85329,3,125,152,154,154
85331,101,11546,14375,14462,14462
85335,98,8888,10838,10892,10892
85338,0,10029,12324,12361,12361
85339,162,10837,13404,13485,13485
85340,70,8025,10009,10059,10059
85345,365,15842,19111,19226,19226
85350,3,180,220,221,221
85351,322,14305,16850,16969,16969
85353,32,8767,10663,10717,10717
85355,28,3200,4051,4075,4075
85363,25,1847,2235,2246,2246
85364,565,16855,20021,20162,20162
85365,267,11643,13965,14092,14092
85367,130,7345,8592,8661,8661
85373,80,7273,8884,8902,8902
85374,219,14942,18156,18266,18266
85375,51,14202,17005,17056,17056
85377,4,183,230,234,234
85378,38,2806,3411,3439,3439
85379,0,11738,14398,14456,14456
85381,51,6764,8394,8437,8437
85382,164,12063,14825,14915,14915
85383,36,13794,17811,17937,17937
85387,29,2910,3562,3570,3570
85388,158,7366,9238,9266,9266
85392,67,9484,11130,11197,11197
85395,113,9091,11244,11335,11335
85396,29,2584,3255,3278,3278
85607,110,5308,5724,5764,5764
85621,23,1016,3191,3240,3240
85626,4,97,110,111,111
85648,2,651,2239,2254,2254
85658,0,2787,3440,3454,3454
85701,51,1550,1882,1907,1907
85704,188,9881,11690,11761,11761
85705,426,12569,15016,15183,15183
85706,335,10688,12829,12919,12919
85708,5,577,664,666,666
85710,137,14348,16947,17084,17084
85711,175,11333,13395,13476,13476
85712,133,8586,10139,10211,10211
85713,221,11624,13713,13852,13852
85714,65,4166,4947,4972,4972
85715,0,6015,7229,7272,7272
85716,151,9027,10677,10785,10785
85718,103,9071,11250,11421,11421
85719,288,9782,11909,12005,12005
85730,153,10840,12694,12770,12770
85735,1,164,195,196,196
85736,0,9,15,15,15
85737,139,6615,8123,8148,8148
85739,1,63,75,75,75
85741,0,9522,11340,11363,11363
85742,151,8063,9971,10051,10051
85743,22,1801,2197,2204,2204
85745,278,10276,12541,12642,12642
85746,151,10524,12516,12591,12591
85747,83,6748,8314,8339,8339
85748,92,6298,7625,7671,7671
85749,102,6947,8423,8474,8474
85750,72,8114,10119,10232,10232
85755,15,5998,7399,7421,7421
85756,66,6020,7278,7315,7315
85757,41,1859,2250,2268,2268
85901,79,3561,3904,3927,3927
85929,35,1702,1936,1948,1948
86001,228,7285,8339,8432,8432
86004,145,6028,6843,6905,6905
86005,1,47,55,55,55
86011,1,14,17,17,17
86040,0,1642,2599,2607,2607
86301,90,8915,9988,10028,10028
86303,87,3990,4562,4581,4581
86305,37,4537,5184,5215,5215
86314,94,12216,13469,13482,13482
86315,23,1563,1738,1750,1750
86323,28,3249,3547,3551,3551
86325,0,12,13,13,13
86327,41,1890,2143,2147,2147
86329,0,100,109,109,109
86336,203,6122,6971,7013,7013
86351,58,1619,1861,1872,1872
86403,0,1178,8803,8874,8874
86404,38,5702,7524,7532,7532
86406,80,8829,11412,11470,11470
86434,0,1,1,1,1
90001,98,2091,9758,9827,9827
90002,67,2004,8346,8422,8422
90003,0,5317,11593,11674,11674
90004,66,3064,6550,6610,6610
90005,5,815,1723,1737,1737
90006,0,2046,4470,4501,4501
90007,76,1899,3943,4015,4015
90008,92,2869,6020,6093,6093
90010,0,142,302,305,305
90011,90,2706,12696,12798,12798
90012,0,758,1591,1599,1599
90013,7,276,545,557,557
90014,5,119,233,238,238
90015,0,815,1683,1709,1709
90016,93,4257,9229,9285,9285
90017,10,264,554,562,562
90018,33,3826,8199,8290,8290
90019,170,5026,10487,10625,10625
90020,11,745,1595,1606,1606
90021,47,812,1592,1623,1623
90022,131,2470,10876,10942,10942
90023,0,1621,7374,7426,7426
90024,29,1778,3585,3633,3633
90025,38,2302,4689,4746,4746
90026,0,4772,9781,9900,9900
90027,13,3236,6552,6618,6618
90028,30,998,2085,2112,2112
90029,0,1685,3698,3724,3724
90031,29,2656,5754,5800,5800
90032,0,2038,8111,8169,8169
90033,25,1527,6260,6310,6310
90034,21,3208,6925,6967,6967
90035,58,2624,5269,5311,5311
90036,61,2660,5458,5541,5541
90037,8,3711,8324,8365,8365
90038,26,1488,3175,3198,3198
90039,0,3444,7039,7161,7161
90040,23,852,3278,3308,3308
90041,0,2735,5630,5675,5675
90042,0,2458,9527,9565,9565
90043,72,3583,11716,11943,11943
90044,107,3911,15124,15354,15354
90045,0,3450,10445,10583,10583
90046,0,3377,6774,6850,6850
90047,0,3588,12763,12905,12905
90048,18,2234,4560,4611,4611
90049,25,4306,8095,8210,8210
90056,16,881,2573,2615,2615
90057,14,654,1426,1439,1439
90058,17,462,2091,2112,2112
90059,49,1699,6916,6979,6979
90061,6,1592,5734,5810,5810
90062,66,3070,6549,6589,6589
90063,55,2204,9099,9145,9145
90064,14,3423,6944,7035,7035
90065,0,4459,9141,9271,9271
90066,69,5753,11322,11494,11494
90067,0,107,209,212,212
90068,47,2259,4622,4683,4683
90069,17,1665,3368,3415,3415
90077,15,1571,2884,2928,2928
90094,0,183,346,355,355
90201,0,2943,13105,13171,13171
90210,89,3572,6732,6876,6876
90211,9,877,1694,1729,1729
90212,17,1043,2045,2076,2076
90220,0,2974,11425,11505,11505
90221,0,2388,10156,10217,10217
90222,101,1595,6635,6709,6709
90230,37,3033,6135,6209,6209
90232,25,2036,4052,4114,4114
90240,13,1751,6398,6457,6457
90241,0,2026,8958,8994,9003
90242,0,2032,8372,8423,8423
90245,31,1768,5033,5125,5125
90247,112,2165,9181,9293,9293
90248,17,1034,4243,4282,4282
90249,0,1768,7052,7137,7137
90250,0,4145,16335,16450,16450
90254,0,1847,5020,5107,5107
90255,0,2076,9818,9887,9887
90260,31,1757,7686,7740,7740
90262,11,2435,10780,10812,10812
90265,12,2330,5810,5935,5935
90266,11,4545,11156,11396,11396
90270,0,722,3486,3503,3503
90272,0,3300,7455,7693,7693
90274,0,3644,8904,9123,9123
90275,0,5335,13757,13995,13995
90277,8,2774,8287,8405,8405
90278,11,3599,10676,10850,10850
90280,0,3295,15218,15325,15325
90290,0,551,1596,1626,1626
90291,0,3362,6604,6691,6691
90292,8,845,1656,1675,1675
90293,0,595,1818,1848,1848
90301,17,1397,5803,5820,5820
90302,14,1088,4733,4785,4785
90303,43,1168,5298,5352,5352
90304,14,937,4470,4501,4501
90305,0,1084,4402,4438,4438
90401,12,356,692,708,708
90402,47,1756,3264,3341,3341
90403,34,1587,3056,3106,3106
90404,0,1582,3260,3307,3307
90405,39,2776,5446,5523,5523
90501,117,2632,9698,9806,9806
90502,14,1037,4601,4638,4638
90503,20,3093,9899,10019,10019
90504,0,2539,8889,9025,9025
90505,80,2836,9877,9997,9997
90601,48,2106,8004,8077,8077
90602,5,1085,4828,4857,4857
90603,0,1705,5961,6034,6034
90604,0,2727,9426,9502,9502
90605,87,2686,9547,9663,9663
90606,0,1821,7564,7579,7579
90620,0,1391,12320,12558,12558
90621,0,543,6460,6552,6552
90623,13,619,4245,4332,4332
90630,0,1759,13160,13429,13442
90631,0,1747,16550,16785,16785
90638,14,4038,13288,13490,13490
90640,169,3176,12862,13005,13005
90650,0,5554,22061,22217,22217
90660,14,3669,14230,14345,14345
90670,54,1472,5977,6025,6025
90680,0,553,5889,5997,5997
90701,12,970,4111,4140,4140
90703,0,4552,14389,14623,14623
90706,77,3751,15236,15359,15359
90710,53,1447,5807,5860,5860
90712,50,2911,9816,9935,9935
90713,0,2735,9167,9241,9241
90715,17,1086,4261,4304,4304
90716,0,539,2386,2398,2398
90717,28,1613,5590,5652,5652
90720,0,1375,6952,7211,7211
90723,0,1951,9555,9584,9584
90731,37,3491,12194,12304,12304
90732,0,1744,5595,5704,5704
90740,0,758,6135,6261,6267
90744,0,2334,9728,9816,9816
90745,0,3869,13103,13262,13262
90746,0,2412,8153,8243,8243
90755,0,777,2760,2788,2788
90802,24,812,3014,3057,3057
90803,8,2485,8385,8461,8461
90804,23,1426,5746,5775,5775
90805,0,3788,17064,17219,17219
90806,0,1652,7442,7502,7502
90807,58,2518,8218,8284,8284
90808,0,4264,13433,13583,13597
90810,0,2011,7763,7834,7834
90813,67,1385,6638,6692,6692
90814,0,1104,4110,4152,4152
90815,48,3678,11835,11991,11991
91001,0,2929,9287,9448,9448
91006,39,2838,9569,9685,9685
91007,0,2269,7772,7858,7858
91008,0,182,505,517,517
91010,31,1646,6244,6295,6295
91011,6,2488,5884,6048,6048
91016,42,2850,10392,10518,10518
91020,9,724,1528,1545,1545
91024,0,1003,2964,3000,3000
91030,0,1409,4456,4506,4506
91040,0,1755,5624,5692,5692
91042,0,1671,6230,6306,6306
91101,25,695,1389,1406,1406
91103,5,1681,4748,4825,4825
91104,22,2165,7277,7381,7381
91105,0,976,2629,2693,2693
91106,16,1148,3837,3895,3895
91107,0,2980,9424,9490,9490
91108,0,1653,4111,4186,4186
91201,0,2140,4450,4468,4468
91202,0,2013,4066,4099,4099
91203,0,791,1662,1672,1672
91204,17,884,1920,1934,1934
91205,50,1956,4136,4161,4161
91206,0,1450,4698,4779,4779
91207,0,1264,2522,2553,2553
91208,0,1915,3905,3940,3940
91214,0,2675,7859,7946,7946
91301,0,2772,7267,7393,7393
91302,54,3096,7617,7788,7788
91303,39,1469,3193,3216,3216
91304,20,2703,9669,9777,9777
91306,89,4176,8870,8933,8933
91307,24,2424,7899,8019,8019
91311,0,2995,10228,10384,10384
91316,52,2539,5098,5150,5150
91320,56,2759,13572,13920,13920
91321,0,1613,6225,6295,6295
91324,6,2779,6060,6109,6109
91325,86,3083,6598,6652,6652
91326,0,3535,10090,10296,10296
91331,0,4615,17936,18063,18063
91335,131,5910,12971,13089,13089
91340,22,3263,7130,7194,7194
91342,0,4241,17548,17690,17690
91343,181,5007,10546,10642,10642
91344,0,4677,14518,14709,14709
91345,54,2145,4484,4525,4525
91350,0,3166,10078,10159,10159
91351,0,2271,8342,8435,8435
91352,0,4773,10417,10490,10490
91354,40,2732,7945,8050,8050
91355,57,2489,8011,8108,8108
91356,43,2005,6010,6108,6108
91360,0,2084,12426,12628,12628
91361,0,1565,7001,7137,7137
91362,0,2478,10788,11121,11121
91364,0,2477,7072,7202,7202
91367,0,2908,8776,8874,8874
91377,0,904,4004,4107,4107
91381,14,1720,4674,4779,4779
91384,0,10,32,32,32
91387,34,1156,3727,3795,3795
91390,0,952,2812,2849,2849
91401,137,3319,6762,6837,6837
91402,0,3181,6981,7037,7037
91403,0,2106,4412,4443,4443
91405,54,2816,5901,5967,5967
91406,47,4359,9301,9376,9376
91411,26,1532,3276,3302,3302
91423,40,2728,5598,5672,5672
91436,0,2443,4571,4636,4636
91501,0,1612,3444,3454,3454
91502,11,677,1519,1528,1528
91504,6,2942,6106,6149,6149
91505,9,4251,8686,8756,8756
91506,6,2765,5644,5724,5724
91601,105,2405,5204,5257,5257
91602,24,1413,2982,3012,3012
91604,40,2935,5708,5771,5771
91605,98,4518,9742,9801,9801
91606,35,3181,6968,7038,7038
91607,31,2033,4329,4369,4369
91701,0,4609,11985,12057,12057
91702,0,2896,12432,12494,12494
91706,93,3374,15445,15507,15507
91708,0,636,1800,1811,1811
91709,0,7799,19758,20038,20038
91710,42,7546,21005,21154,21154
91711,0,3052,9920,10051,10051
91722,0,2169,8473,8541,8541
91723,17,986,4278,4304,4304
91724,14,1963,7178,7243,7243
91730,0,5128,15021,15142,15142
91731,21,1194,5310,5342,5342
91732,23,2619,11186,11254,11254
91733,37,2008,9103,9167,9167
91737,0,2711,6954,7060,7060
91739,0,3917,9650,9767,9767
91740,21,1785,6819,6840,6840
91741,36,2694,8921,9038,9038
91744,0,4030,16640,16791,16791
91745,15,4402,14386,14575,14575
91746,7,1830,7281,7333,7333
91748,0,3191,11564,11658,11658
91750,0,3187,11058,11250,11250
91752,0,1462,8693,8754,8754
91754,33,2222,8166,8265,8265
91755,0,1375,5996,6045,6045
91761,91,5058,15054,15160,15160
91762,0,4570,12981,13033,13033
91763,8,2557,8213,8237,8237
91764,0,3311,10305,10325,10325
91765,0,3809,12577,12769,12769
91766,0,3883,14069,14225,14225
91767,0,2590,10275,10358,10358
91768,13,1451,6629,6656,6656
91770,29,3175,14332,14433,14433
91773,61,2833,10027,10128,10128
91775,0,2021,6385,6476,6476
91776,87,1971,7860,7907,7907
91780,0,2947,10228,10415,10415
91784,18,3812,9007,9172,9172
91786,0,4107,12077,12150,12150
91789,0,4200,12958,13169,13169
91790,0,2974,11015,11149,11149
91791,0,2262,8120,8219,8219
91792,0,1535,5967,6021,6021
91801,29,2459,9498,9594,9594
91803,27,1778,6591,6651,6651
91902,291,5429,5715,5720,5720
91910,614,16522,17034,17051,17051
91911,498,16182,16597,16614,16614
91913,557,9628,10124,10134,10134
91914,240,3777,4058,4066,4066
91915,280,6240,6514,6527,6527
91932,155,5213,5342,5347,5347
91935,28,307,334,335,335
91941,497,9435,9922,9942,9942
91942,322,9392,9734,9753,9753
91945,155,7204,7381,7381,7381
91950,345,10512,10770,10792,10792
91977,486,13035,13467,13481,13481
91978,89,2690,2773,2776,2776
92003,68,1949,2052,2052,2052
92007,231,2928,3207,3207,3207
92008,442,7715,8182,8190,8190
92009,1240,10747,12023,12035,12035
92010,274,4458,4713,4727,4727
92011,460,6693,7189,7196,7196
92014,661,5094,5795,5795,5795
92019,400,10395,10828,10839,10839
92020,434,11969,12415,12427,12427
92021,425,10801,11159,11159,11159
92024,1342,15104,16364,16380,16380
92025,679,10616,11106,11150,11150
92026,408,12622,13109,13161,13161
92027,591,12916,13400,13480,13480
92028,369,7491,7852,7860,7860
92029,366,7012,7491,7491,7491
92037,839,10969,11820,11844,11844
92040,460,11041,11489,11489,11489
92054,297,9278,9555,9555,9555
92056,315,14422,14977,14977,14977
92057,543,13716,14274,14288,14288
92058,136,7025,7147,7161,7161
92059,2,34,36,36,36
92064,764,13715,14669,14684,14684
92067,228,1605,1839,1841,1841
92069,546,10818,11364,11375,11375
92071,658,14706,15272,15303,15303
92075,293,3566,3898,3902,3902
92078,888,12243,13066,13079,13079
92081,354,7913,8234,8234,8234
92082,38,901,938,938,938
92083,175,7718,7916,7932,7932
92084,581,12363,12919,12919,12919
92091,172,1271,1408,1415,1415
92101,141,2207,2336,2340,2340
92102,262,8222,8441,8441,8441
92103,404,6836,7211,7211,7211
92104,372,9737,10028,10048,10048
92105,225,11585,11810,11822,11822
92106,607,5745,6308,6321,6321
92107,419,7376,7764,7764,7764
92108,64,1473,1527,1530,1530
92109,589,10341,10897,10908,10908
92110,378,6221,6494,6521,6521
92111,475,11111,11574,11574,11574
92113,239,8984,9177,9187,9187
92114,513,16071,16518,16551,16551
92115,495,11612,12023,12059,12059
92116,217,8044,8336,8344,8344
92117,663,14749,15413,15443,15443
92118,412,5288,5650,5650,5650
92119,330,6673,7017,7017,7017
92120,438,8577,9115,9115,9115
92121,178,2379,2570,2583,2583
92122,558,5808,6247,6272,6272
92123,371,7049,7405,7420,7420
92124,307,6481,6788,6801,6801
92126,917,16060,16994,16994,16994
92127,1028,10953,12089,12089,12089
92128,636,12785,13502,13502,13502
92129,1075,12516,13604,13618,13618
92130,1279,11461,12753,12791,12791
92131,831,8943,9873,9893,9893
92139,222,7208,7378,7386,7386
92154,579,14782,15239,15254,15254
92173,1,15,15,15,15
92201,35,2213,17565,17707,17707
92203,67,1847,11059,11193,11193
92210,0,722,2680,2732,2732
92211,46,2735,15298,15468,15468
92220,97,1224,10745,10832,10832
92223,0,2458,16865,16933,16950
