zip,panels_1_years_7500_incentive,panels_2_years_7500_incentive,panels_3_years_7500_incentive,panels_4_years_7500_incentive,panels_5_years_7500_incentive
85307,12,2879,2917,2917,2917
85308,689,22194,22952,22998,22998
85310,272,7155,7555,7563,7563
85323,115,11289,11555,11566,11566
85326,272,14844,15117,15147,15147
85329,6,150,153,154,154
85331,751,13379,14447,14462,14462
85335,240,10674,10848,10892,10892
85338,259,12003,12348,12361,12361
85339,473,13012,13458,13485,13485
85340,362,9656,10029,10059,10059
85345,558,18688,19188,19226,19226
85350,6,216,220,221,221
85351,441,16664,16867,16969,16969
85353,193,10524,10696,10717,10717
85355,102,3920,4071,4075,4075
85363,40,2220,2242,2246,2246
85364,726,19497,20041,20162,20162
85365,591,13656,14022,14092,14092
85367,182,8470,8609,8661,8661
85373,205,8617,8893,8902,8902
85374,511,17700,18229,18266,18266
85375,188,16748,17039,17056,17056
85377,13,216,232,234,234
85378,83,3381,3418,3439,3439
85379,231,14109,14456,14456,14456
85381,203,8124,8420,8437,8437
85382,314,14512,14825,14915,14915
85383,610,16753,17919,17937,17937
85387,64,3473,3566,3570,3570
85388,324,8942,9247,9266,9266
85392,246,10939,11186,11197,11197
85395,646,10655,11301,11335,11335
85396,114,3143,3274,3278,3278
85607,219,5597,5741,5764,5764
85621,68,2853,3210,3240,3240
85626,8,104,110,111,111
85648,20,2062,2243,2254,2254
85658,97,3302,3454,3454,3454
85701,107,1814,1892,1907,1907
85704,388,11326,11702,11761,11761
85705,562,14590,15137,15183,15183
85706,387,12545,12880,12919,12919
85708,9,660,664,666,666
85710,342,16776,17033,17084,17084
85711,323,13112,13422,13476,13476
85712,256,9976,10180,10211,10211
85713,387,13520,13769,13852,13852
85714,105,4882,4947,4972,4972
85715,160,7069,7258,7272,7272
85716,302,10451,10742,10785,10785
85718,662,10554,11376,11421,11421
85719,481,11476,11921,12005,12005
85730,268,12553,12719,12770,12770
85735,2,191,195,196,196
85736,0,14,15,15,15
85737,375,7765,8132,8148,8148
85739,3,72,75,75,75
85741,91,11170,11340,11363,11363
85742,311,9599,10031,10051,10051
85743,71,2133,2202,2204,2204
85745,519,12086,12579,12642,12642
85746,302,12314,12554,12591,12591
85747,283,8056,8323,8339,8339
85748,261,7410,7656,7671,7671
85749,288,7931,8457,8474,8474
85750,440,9557,10201,10232,10232
85755,171,7036,7414,7421,7421
85756,132,7169,7286,7315,7315
85757,66,2198,2262,2268,2268
85901,106,3852,3907,3927,3927
85929,62,1901,1944,1948,1948
86001,388,8036,8365,8432,8432
86004,249,6622,6877,6905,6905
86005,2,53,55,55,55
86011,1,16,17,17,17
86040,44,2490,2604,2607,2607
86301,211,9787,9998,10028,10028
86303,183,4402,4562,4581,4581
86305,125,5053,5194,5215,5215
86314,242,13267,13469,13482,13482
86315,40,1715,1743,1750,1750
86323,53,3497,3547,3551,3551
86325,0,13,13,13,13
86327,64,2091,2143,2147,2147
86329,0,109,109,109,109
86336,330,6704,6985,7013,7013
86351,84,1795,1866,1872,1872
86403,53,6695,8838,8874,8874
86404,188,7314,7524,7532,7532
86406,379,11125,11412,11470,11470
86434,0,1,1,1,1
90001,187,8217,9797,9827,9827
90002,143,7058,8363,8422,8422
90003,82,10903,11628,11674,11674
90004,119,6088,6596,6610,6610
90005,38,1620,1726,1737,1737
90006,54,4245,4483,4501,4501
90007,136,3674,3975,4015,4015
90008,153,5647,6038,6093,6093
90010,2,278,304,305,305
90011,154,11029,12734,12798,12798
90012,16,1445,1593,1599,1599
90013,28,480,549,557,557
90014,11,206,235,238,238
90015,24,1536,1697,1709,1709
90016,149,8625,9266,9285,9285
90017,16,511,557,562,562
90018,99,7727,8257,8290,8290
90019,234,9796,10572,10625,10625
90020,31,1500,1600,1606,1606
90021,89,1443,1602,1623,1623
90022,175,9313,10876,10942,10942
90023,67,6175,7404,7426,7426
90024,123,3204,3611,3633,3633
90025,147,4262,4727,4746,4746
90026,79,9107,9860,9900,9900
90027,93,5950,6598,6618,6618
90028,61,1958,2095,2112,2112
90029,30,3504,3709,3724,3724
90031,64,5435,5777,5800,5800
90032,16,6630,8144,8169,8169
90033,126,5294,6266,6310,6310
90034,77,6353,6960,6967,6967
90035,186,4721,5311,5311,5311
90036,171,4922,5513,5541,5541
90037,142,7839,8332,8365,8365
90038,61,2971,3182,3198,3198
90039,14,6436,7153,7161,7161
90040,63,2723,3291,3308,3308
90041,34,5085,5664,5675,5675
90042,38,7872,9546,9565,9565
90043,155,9757,11847,11943,11943
90044,230,12946,15232,15354,15354
90045,106,8466,10498,10583,10583
90046,41,6159,6829,6850,6850
90047,206,10621,12802,12905,12905
90048,92,4053,4597,4611,4611
90049,131,6996,8194,8210,8210
90056,31,2066,2602,2615,2615
90057,40,1356,1431,1439,1439
90058,44,1783,2097,2112,2112
90059,154,5783,6923,6979,6979
90061,81,4776,5758,5810,5810
90062,99,6127,6569,6589,6589
90063,82,7673,9118,9145,9145
90064,49,6178,7021,7035,7035
90065,121,8400,9234,9271,9271
90066,172,10266,11460,11494,11494
90067,2,185,211,212,212
90068,80,4140,4659,4683,4683
90069,78,3023,3405,3415,3415
90077,29,2433,2919,2928,2928
90094,4,310,351,355,355
90201,0,11178,13131,13171,13171
90210,227,5692,6835,6876,6876
90211,22,1530,1719,1729,1729
90212,37,1808,2063,2076,2076
90220,23,9587,11448,11505,11505
90221,10,8747,10176,10217,10217
90222,134,5703,6668,6709,6709
90230,112,5543,6203,6209,6209
90232,99,3623,4097,4114,4114
90240,19,5203,6450,6457,6457
90241,0,7608,8994,9003,9003
90242,42,7040,8397,8423,8423
90245,46,4049,5115,5125,5125
90247,139,7862,9237,9293,9293
90248,43,3619,4260,4282,4282
90249,21,5968,7116,7137,7137
90250,49,13423,16351,16450,16450
90254,0,3935,5091,5107,5107
90255,69,8414,9838,9887,9887
90260,39,6386,7725,7740,7740
90262,152,9016,10780,10812,10812
90265,53,4577,5899,5935,5935
90266,34,8599,11362,11396,11396
90270,21,2998,3489,3503,3503
90272,0,5739,7670,7693,7693
90274,0,6867,9095,9123,9123
90275,0,10657,13953,13995,13995
90277,50,6615,8363,8405,8405
90278,22,8556,10829,10850,10850
90280,46,12980,15294,15325,15325
90290,11,1268,1618,1626,1626
90291,127,5862,6671,6691,6691
90292,23,1454,1670,1675,1675
90293,6,1477,1833,1848,1848
90301,76,4842,5808,5820,5820
90302,43,3969,4761,4785,4785
90303,64,4500,5336,5352,5352
90304,63,3830,4492,4501,4501
90305,36,3749,4424,4438,4438
90401,21,627,703,708,708
90402,70,2799,3331,3341,3341
90403,118,2671,3087,3106,3106
90404,50,2943,3297,3307,3307
90405,122,4860,5490,5523,5523
90501,137,8083,9796,9806,9806
90502,37,3898,4624,4638,4638
90503,70,8037,9979,10019,10019
90504,45,7318,8953,9025,9025
90505,80,8119,9967,9997,9997
90601,121,6665,8045,8077,8077
90602,29,4083,4843,4857,4857
90603,24,4903,6022,6034,6034
90604,57,7773,9483,9502,9502
90605,97,7914,9634,9663,9663
90606,0,6305,7572,7579,7579
90620,13,4800,12420,12558,12558
90621,20,2232,6512,6552,6552
90623,48,1603,4280,4332,4332
90630,0,5237,13281,13442,13442
90631,0,7258,16651,16785,16785
90638,81,10830,13423,13490,13490
90640,273,10779,12927,13005,13005
90650,0,18285,22128,22217,22217
90660,158,11942,14273,14345,14345
90670,78,4884,6001,6025,6025
90680,24,2256,5937,5997,5997
90701,41,3430,4124,4140,4140
90703,15,12032,14492,14623,14623
90706,169,12668,15266,15359,15359
90710,76,4922,5837,5860,5860
90712,60,8097,9905,9935,9935
90713,18,7236,9213,9241,9241
90715,30,3584,4295,4304,4304
90716,10,2039,2386,2398,2398
90717,74,4526,5630,5652,5652
90720,0,2958,7096,7211,7211
90723,29,8264,9555,9584,9584
90731,160,10104,12243,12304,12304
90732,0,4570,5664,5704,5704
90740,0,2363,6211,6267,6267
90744,39,8198,9796,9816,9816
90745,106,10864,13236,13262,13262
90746,33,6715,8202,8243,8243
90755,3,2259,2779,2788,2788
90802,79,2535,3039,3057,3057
90803,59,6813,8453,8461,8461
90804,69,4782,5752,5775,5775
90805,17,14619,17167,17219,17219
90806,38,6301,7465,7502,7502
90807,116,6553,8267,8284,8284
90808,0,10858,13570,13597,13597
90810,63,6425,7787,7834,7834
90813,141,5688,6638,6692,6692
90814,4,3413,4131,4152,4152
90815,84,9559,11955,11991,11991
91001,9,7521,9439,9448,9448
91006,145,7806,9666,9685,9685
91007,55,6516,7842,7858,7858
91008,1,399,517,517,517
91010,69,5151,6263,6295,6295
91011,30,4462,6006,6048,6048
91016,126,8719,10465,10518,10518
91020,40,1409,1535,1545,1545
91024,9,2324,2985,3000,3000
91030,14,3547,4501,4506,4506
91040,23,4602,5670,5692,5692
91042,25,5152,6274,6306,6306
91101,53,1257,1396,1406,1406
91103,58,3874,4782,4825,4825
91104,81,6051,7329,7381,7381
91105,16,2079,2674,2693,2693
91106,39,3206,3875,3895,3895
91107,114,7431,9481,9490,9490
91108,0,3156,4169,4186,4186
91201,0,4102,4464,4468,4468
91202,70,3715,4083,4099,4099
91203,13,1519,1669,1672,1672
91204,33,1806,1924,1934,1934
91205,67,3782,4140,4161,4161
91206,38,3947,4746,4779,4779
91207,8,2270,2548,2553,2553
91208,67,3518,3932,3940,3940
91214,40,6208,7938,7946,7946
91301,0,5715,7363,7393,7393
91302,86,5843,7772,7788,7788
91303,48,3035,3209,3216,3216
91304,68,7971,9757,9777,9777
91306,161,8121,8906,8933,8933
91307,56,6076,7987,8019,8019
91311,83,8353,10332,10384,10384
91316,118,4671,5129,5150,5150
91320,98,7984,13850,13920,13920
91321,13,5287,6263,6295,6295
91324,92,5558,6097,6109,6109
91325,159,6040,6625,6652,6652
91326,0,8097,10244,10296,10296
91331,127,14968,18009,18063,18063
91335,157,12357,13063,13089,13089
91340,65,6799,7158,7194,7194
91342,18,14862,17672,17690,17690
91343,308,9812,10599,10642,10642
91344,88,11914,14650,14709,14709
91345,118,4181,4498,4525,4525
91350,0,8180,10139,10159,10159
91351,25,7016,8401,8435,8435
91352,94,9735,10469,10490,10490
91354,48,6285,8026,8050,8050
91355,81,6462,8084,8108,8108
91356,73,4836,6090,6108,6108
91360,0,7009,12527,12628,12628
91361,0,4629,7073,7137,7137
91362,0,6510,10999,11121,11121
91364,14,5718,7159,7202,7202
91367,9,7030,8821,8874,8874
91377,29,2403,4070,4107,4107
91381,33,3680,4774,4779,4779
91384,0,26,32,32,32
91387,57,3048,3761,3795,3795
91390,34,2211,2846,2849,2849
91401,164,6270,6816,6837,6837
91402,56,6594,7002,7037,7037
91403,75,3885,4438,4443,4443
91405,113,5669,5925,5967,5967
91406,132,8728,9339,9376,9376
91411,50,3081,3292,3302,3302
91423,68,5126,5666,5672,5672
91436,116,3968,4622,4636,4636
91501,0,3175,3451,3454,3454
91502,18,1424,1522,1528,1528
91504,37,5541,6137,6149,6149
91505,166,7986,8730,8756,8756
91506,149,5090,5702,5724,5724
91601,142,4788,5230,5257,5257
91602,87,2759,3003,3012,3012
91604,87,5066,5754,5771,5771
91605,167,9076,9781,9801,9801
91606,148,6559,7010,7038,7038
91607,70,3975,4351,4369,4369
91701,0,10360,12045,12057,12057
91702,62,10497,12470,12494,12494
91706,124,13139,15461,15507,15507
91708,5,1635,1804,1811,1811
91709,40,17278,19998,20038,20038
91710,127,18483,21069,21154,21154
91711,40,8158,10041,10051,10051
91722,26,7038,8532,8541,8541
91723,34,3577,4291,4304,4304
91724,22,5845,7236,7243,7243
91730,106,13493,15066,15142,15142
91731,37,4518,5337,5342,5342
91732,79,9606,11209,11254,11254
91733,73,7755,9139,9167,9167
91737,71,6107,7004,7060,7060
91739,0,8253,9757,9767,9767
91740,41,5540,6819,6840,6840
91741,45,7299,8993,9038,9038
91744,67,14037,16673,16791,16791
91745,117,11645,14488,14575,14575
91746,66,6015,7303,7333,7333
91748,12,9689,11623,11658,11658
91750,56,9144,11227,11250,11250
91752,26,6110,8736,8754,8754
91754,108,6665,8240,8265,8265
91755,12,5058,6015,6045,6045
91761,182,13555,15100,15160,15160
91762,13,11614,12994,13033,13033
91763,25,7456,8229,8237,8237
91764,31,9208,10315,10325,10325
91765,0,10353,12756,12769,12769
91766,100,11878,14111,14225,14225
91767,135,8462,10327,10358,10358
91768,60,5644,6643,6656,6656
91770,101,12268,14404,14433,14433
91773,91,8216,10108,10128,10128
91775,26,5213,6470,6476,6476
91776,127,6546,7891,7907,7907
91780,83,8467,10373,10415,10415
91784,46,7688,9154,9172,9172
91786,49,10741,12101,12150,12150
91789,53,10395,13117,13169,13169
91790,45,9155,11116,11149,11149
91791,25,6697,8202,8219,8219
91792,54,4997,6003,6021,6021
91801,86,7923,9537,9594,9594
91803,73,5426,6631,6651,6651
91902,531,5481,5720,5720,5720
91910,1023,16642,17051,17051,17051
91911,764,16265,16614,16614,16614
91913,830,9749,10124,10134,10134
91914,472,3862,4062,4066,4066
91915,476,6306,6527,6527,6527
91932,251,5229,5342,5347,5347
91935,47,316,334,335,335
91941,745,9604,9932,9942,9942
91942,459,9480,9743,9753,9753
91945,258,7249,7381,7381,7381
91950,420,10565,10792,10792,10792
91977,715,13089,13467,13481,13481
91978,141,2712,2776,2776,2776
92003,140,1988,2052,2052,2052
92007,413,2996,3207,3207,3207
92008,721,7838,8190,8190,8190
92009,1926,11024,12035,12035,12035
92010,454,4505,4718,4727,4727
92011,863,6779,7189,7196,7196
92014,1072,5297,5795,5795,5795
92019,692,10525,10839,10839,10839
92020,681,12167,12427,12427,12427
92021,637,10846,11159,11159,11159
92024,2307,15333,16380,16380,16380
92025,879,10716,11106,11150,11150
92026,841,12767,13135,13161,13161
92027,900,13077,13427,13480,13480
92028,534,7648,7860,7860,7860
92029,725,7177,7491,7491,7491
92037,1430,11170,11832,11844,11844
92040,725,11144,11489,11489,11489
92054,430,9393,9555,9555,9555
92056,765,14602,14977,14977,14977
92057,900,13888,14288,14288,14288
92058,222,7054,7147,7161,7161
92059,3,35,36,36,36
92064,1571,13950,14684,14684,14684
92067,386,1661,1839,1841,1841
92069,830,11011,11364,11375,11375
92071,1178,14798,15272,15303,15303
92075,507,3652,3898,3902,3902
92078,1215,12517,13066,13079,13079
92081,478,8003,8234,8234,8234
92082,66,910,938,938,938
92083,325,7805,7924,7932,7932
92084,878,12467,12919,12919,12919
92091,234,1305,1412,1415,1415
92101,223,2251,2336,2340,2340
92102,321,8255,8441,8441,8441
92103,642,6923,7211,7211,7211
92104,533,9787,10028,10048,10048
92105,402,11645,11810,11822,11822
92106,848,5941,6308,6321,6321
92107,613,7446,7764,7764,7764
92108,87,1493,1528,1530,1530
92109,916,10493,10897,10908,10908
92110,489,6286,6514,6521,6521
92111,684,11273,11574,11574,11574
92113,313,9067,9177,9187,9187
92114,745,16170,16551,16551,16551
92115,688,11697,12059,12059,12059
92116,450,8094,8336,8344,8344
92117,1111,14981,15443,15443,15443
92118,598,5339,5650,5650,5650
92119,575,6729,7017,7017,7017
92120,829,8760,9115,9115,9115
92121,320,2423,2578,2583,2583
92122,734,5927,6253,6272,6272
92123,571,7138,7420,7420,7420
92124,450,6570,6801,6801,6801
92126,1358,16264,16994,16994,16994
92127,1705,11339,12089,12089,12089
92128,1150,12988,13502,13502,13502
92129,1728,12788,13618,13618,13618
92130,2187,11768,12765,12791,12791
92131,1494,9210,9873,9893,9893
92139,340,7238,7378,7386,7386
92154,792,14904,15239,15254,15254
92173,1,15,15,15,15
