zip,panels_1_years_9000_incentive,panels_2_years_9000_incentive,panels_3_years_9000_incentive,panels_4_years_9000_incentive,panels_5_years_9000_incentive
72019,201,369,5419,5520,5581
72022,76,223,5346,5412,5450
72023,226,559,11652,11831,11890
72065,6,13,158,160,161
72068,0,0,15,15,15
72076,444,816,11687,11843,11987
72081,4,16,333,339,341
72082,4,11,261,262,263
72086,36,118,1464,1496,1506
72103,78,122,3091,3110,3132
72113,159,484,6676,6793,6911
72114,287,535,3813,3897,3949
72116,202,388,5022,5110,5161
72117,252,510,5412,5529,5557
72118,169,358,6117,6174,6230
72120,227,473,9185,9393,9431
72135,11,27,259,265,272
72142,33,53,736,750,756
72143,143,358,5847,5900,5942
72167,1,1,11,11,11
72176,48,130,2053,2080,2093
72201,37,80,582,596,612
72202,167,322,2748,2817,2865
72204,292,592,7281,7393,7476
72205,174,416,5052,5178,5262
72206,479,888,8400,8557,8644
72207,129,321,2324,2434,2484
72209,303,529,6312,6389,6428
72210,82,175,3491,3531,3552
72211,166,445,5149,5278,5353
72212,195,478,3276,3443,3538
72223,262,706,5006,5172,5332
72227,174,331,2271,2337,2404
72364,1,2,26,27,27
72376,0,0,2,2,2
72401,795,1558,15778,16005,16216
72404,197,442,6836,6962,7025
72411,0,1,36,36,36
72416,17,33,588,595,599
72417,0,1,63,63,63
72701,757,2279,8171,8375,8486
72703,367,1934,7236,7408,7476
72704,369,1675,6138,6271,6367
72712,844,4285,10129,10535,10685
72718,25,113,360,372,377
72719,142,787,2656,2700,2728
72730,38,345,1435,1448,1456
72745,47,584,2436,2469,2474
72753,0,0,1,1,1
72756,166,384,6476,6556,6622
72758,420,2451,8482,8665,8762
72762,562,3830,11374,11655,11714
72764,493,2823,12081,12217,12291
72774,0,0,2,2,2
72801,221,443,5363,5469,5513
72802,48,143,2445,2470,2495
72834,31,55,1074,1086,1094
72837,0,1,16,16,16
72847,7,11,187,189,190
72858,9,21,305,311,315
72901,221,629,7038,7102,7138
72903,299,755,8106,8214,8280
72904,326,698,6241,6305,6356
72908,99,386,4857,4916,4951
72916,160,380,2313,2363,2414
72921,13,35,349,356,361
72923,33,119,1634,1649,1657
72941,3,10,114,115,116
72956,395,950,10452,10601,10655
85003,156,2145,2218,2227,2227
85004,161,1547,1622,1627,1627
85006,388,6843,7026,7047,7047
85007,279,4731,4863,4877,4877
85008,306,10386,10545,10555,10555
85009,539,13199,13482,13482,13482
85012,203,2117,2221,2228,2228
85013,327,5475,5610,5627,5627
85014,287,6493,6646,6660,6660
85015,396,8034,8216,8240,8240
85016,771,9794,10139,10149,10149
85017,348,7754,7872,7912,7912
85018,1156,11342,11890,11926,11926
85019,236,6599,6694,6727,6727
85020,470,10188,10439,10449,10449
85021,444,9047,9223,9242,9242
85022,661,14667,15027,15027,15027
85023,366,9691,9879,9889,9889
85024,347,7516,7686,7709,7709
85027,543,11791,12045,12057,12057
85028,601,7839,8123,8123,8123
85029,475,11953,12160,12184,12184
85031,166,6811,6901,6915,6915
85032,854,20302,20802,20823,20823
85033,271,12164,12299,12324,12324
85034,264,3033,3154,3166,3166
85035,135,9516,9603,9622,9622
85037,494,12713,13012,13012,13012
85040,333,9318,9461,9508,9508
85041,572,17468,17861,17897,17897
85042,479,12226,12604,12604,12604
85043,302,9783,10034,10034,10034
85044,579,12071,12562,12574,12574
85045,248,2139,2320,2320,2320
85048,867,11055,11587,11599,11599
85050,1154,10096,10695,10695,10695
85051,259,11045,11259,11270,11270
85053,324,8848,9001,9010,9010
85054,106,1278,1329,1329,1329
85083,648,6026,6363,6363,6363
85085,350,4004,4163,4167,4167
85118,253,6045,6175,6175,6175
85119,311,9835,10026,10046,10046
85120,440,14007,14163,14206,14206
85132,149,3240,3313,3316,3316
85140,394,10392,10647,10658,10658
85142,1246,19593,20390,20411,20411
85143,319,13020,13272,13272,13272
85201,261,10228,10395,10405,10405
85202,268,9096,9272,9272,9272
85203,441,9996,10242,10263,10263
85204,336,16492,16760,16794,16794
85205,592,16508,16914,16914,16914
85206,456,14510,14687,14716,14716
85207,953,18391,19058,19077,19077
85208,333,15606,15796,15812,15812
85209,616,15874,16165,16230,16230
85210,341,8757,8927,8963,8963
85212,417,7131,7451,7451,7451
85213,608,11016,11486,11486,11486
85215,594,8074,8359,8367,8367
85224,522,13402,13705,13732,13732
85225,670,19842,20288,20288,20288
85226,658,12163,12644,12657,12657
85233,590,12431,12816,12829,12829
85234,890,15769,16462,16478,16478
85248,1184,15452,15980,16012,16012
85249,1657,14946,16104,16120,16120
85250,518,6991,7298,7298,7298
85251,676,10143,10524,10534,10534
85253,1547,7600,8361,8378,8378
85254,1497,15854,16636,16653,16653
85255,1884,16159,17247,17265,17265
85256,131,1735,1780,1794,1794
85257,542,9213,9489,9518,9518
85258,1235,9972,10531,10563,10563
85259,1076,8043,8602,8602,8602
85260,988,12255,12781,12794,12794
85262,1007,5742,6242,6255,6255
85266,972,6354,6870,6870,6870
85268,788,9895,10372,10393,10393
85281,715,10554,10782,10847,10847
85282,522,14551,14879,14909,14909
85283,555,11683,12021,12045,12045
85284,737,6728,7227,7234,7234
85286,729,12941,13481,13494,13494
85295,932,12841,13489,13503,13503
85296,791,14032,14632,14647,14647
85297,610,10038,10533,10533,10533
85298,1060,11838,12595,12607,12607
85301,479,12682,12928,12954,12954
85302,431,10468,10727,10759,10759
85303,195,8715,8839,8848,8848
85304,375,8525,8717,8726,8726
85305,88,3200,3255,3255,3255
85306,258,7920,8073,8073,8073
85307,38,2894,2917,2917,2917
85308,1103,22332,22975,22998,22998
85310,552,7306,7563,7563,7563
85323,254,11381,11566,11566,11566
85326,424,14950,15132,15147,15147
85329,7,151,153,154,154
85331,1559,13654,14447,14462,14462
85335,338,10729,10870,10892,10892
85338,506,12126,12348,12361,12361
85339,689,13147,13485,13485,13485
85340,574,9757,10049,10059,10059
85345,654,18899,19207,19226,19226
85350,9,218,221,221,221
85351,577,16731,16884,16969,16969
85353,300,10567,10706,10717,10717
85355,183,3969,4075,4075,4075
85363,54,2224,2242,2246,2246
85364,968,19698,20102,20162,20162
85365,746,13754,14050,14092,14092
85367,312,8522,8644,8661,8661
85373,329,8724,8902,8902,8902
85374,712,17809,18266,18266,18266
85375,461,16817,17056,17056,17056
85377,26,222,233,234,234
85378,131,3394,3425,3439,3439
85379,535,14181,14456,14456,14456
85381,372,8251,8420,8437,8437
85382,672,14602,14855,14915,14915
85383,1578,17166,17937,17937,17937
85387,118,3509,3570,3570,3570
85388,482,9025,9266,9266,9266
85392,381,10973,11197,11197,11197
85395,975,10814,11324,11335,11335
85396,193,3189,3278,3278,3278
85607,294,5608,5747,5764,5764
85621,146,3132,3230,3240,3240
85626,12,106,110,111,111
85648,54,2216,2250,2254,2254
85658,204,3354,3454,3454,3454
85701,160,1827,1901,1907,1907
85704,623,11455,11749,11761,11761
85705,790,14772,15168,15183,15183
85706,516,12596,12919,12919,12919
85708,11,662,664,666,666
85710,599,16827,17067,17084,17084
85711,485,13247,13449,13476,13476
85712,399,10027,10190,10211,10211
85713,567,13644,13783,13852,13852
85714,139,4907,4952,4972,4972
85715,341,7098,7265,7272,7272
85716,528,10591,10753,10785,10785
85718,1278,10840,11399,11421,11421
85719,781,11644,11957,12005,12005
85730,345,12642,12732,12770,12770
85735,6,194,195,196,196
85736,1,15,15,15,15
85737,546,7854,8140,8148,8148
85739,5,73,75,75,75
85741,273,11272,11352,11363,11363
85742,582,9790,10041,10051,10051
85743,106,2151,2202,2204,2204
85745,772,12275,12617,12642,12642
85746,479,12377,12566,12591,12591
85747,375,8139,8331,8339,8339
85748,414,7472,7671,7671,7671
85749,687,8160,8474,8474,8474
85750,829,9782,10232,10232,10232
85755,445,7162,7414,7421,7421
85756,227,7220,7286,7315,7315
85757,109,2218,2266,2268,2268
85901,138,3864,3919,3927,3927
85929,72,1907,1946,1948,1948
86001,616,8154,8407,8432,8432
86004,407,6719,6905,6905,6905
86005,2,54,55,55,55
86011,2,16,17,17,17
86040,89,2542,2604,2607,2607
86301,321,9847,10008,10028,10028
86303,297,4452,4562,4581,4581
86305,250,5095,5205,5215,5215
86314,310,13348,13469,13482,13482
86315,68,1726,1747,1750,1750
86323,85,3515,3547,3551,3551
86325,0,13,13,13,13
86327,86,2102,2145,2147,2147
86329,0,109,109,109,109
86336,512,6747,7013,7013,7013
86351,129,1818,1872,1872,1872
86403,168,8670,8847,8874,8874
86404,286,7366,7524,7532,7532
86406,551,11217,11435,11470,11470
86434,0,1,1,1,1
90001,285,9611,9817,9827,9827
90002,286,8195,8380,8422,8422
90003,351,11347,11639,11674,11674
90004,297,6359,6603,6610,6610
90005,80,1686,1728,1737,1737
90006,131,4407,4488,4501,4501
90007,252,3839,3999,4015,4015
90008,250,5873,6062,6093,6093
90010,12,291,304,305,305
90011,256,12516,12786,12798,12798
90012,70,1543,1593,1599,1599
90013,55,522,554,557,557
90014,21,224,236,238,238
90015,109,1620,1700,1709,1709
90016,381,8922,9275,9285,9285
90017,33,538,559,562,562
90018,373,8042,8274,8290,8290
90019,499,10264,10614,10625,10625
90020,61,1557,1603,1606,1606
90021,152,1520,1611,1623,1623
90022,240,10701,10898,10942,10942
90023,163,7293,7404,7426,7426
90024,319,3368,3629,3633,3633
90025,380,4433,4737,4746,4746
90026,526,9484,9860,9900,9900
90027,384,6261,6611,6618,6618
90028,116,2034,2099,2112,2112
90029,104,3616,3713,3724,3724
90031,168,5638,5783,5800,5800
90032,278,7874,8160,8169,8169
90033,177,6184,6266,6310,6310
90034,293,6632,6960,6967,6967
90035,430,4945,5311,5311,5311
90036,420,5237,5530,5541,5541
90037,284,8173,8340,8365,8365
90038,112,3099,3188,3198,3198
90039,423,6773,7161,7161,7161
90040,102,3192,3301,3308,3308
90041,289,5352,5675,5675,5675
90042,297,9087,9565,9565,9565
90043,573,11406,11883,11943,11943
90044,491,14925,15278,15354,15354
90045,550,9789,10562,10583,10583
90046,355,6481,6843,6850,6850
90047,426,12453,12866,12905,12905
90048,309,4293,4606,4611,4611
90049,755,7439,8194,8210,8210
90056,167,2398,2605,2615,2615
90057,55,1401,1434,1439,1439
90058,68,2059,2106,2112,2112
90059,231,6769,6930,6979,6979
90061,221,5583,5775,5810,5810
90062,224,6378,6569,6589,6589
90063,165,8971,9127,9145,9145
90064,492,6501,7028,7035,7035
90065,593,8789,9252,9271,9271
90066,804,10806,11460,11494,11494
90067,15,195,211,212,212
90068,285,4407,4669,4683,4683
90069,270,3204,3409,3415,3415
90077,352,2573,2925,2928,2928
90094,27,326,353,355,355
90201,106,12946,13144,13171,13171
90210,792,6133,6855,6876,6876
90211,145,1605,1726,1729,1729
90212,133,1914,2070,2076,2076
90220,253,11183,11471,11505,11505
90221,184,9952,10197,10217,10217
90222,214,6541,6682,6709,6709
90230,417,5786,6209,6209,6209
90232,305,3842,4106,4114,4114
90240,239,6108,6450,6457,6457
90241,99,8769,8994,9003,9003
90242,185,8153,8423,8423,8423
90245,400,4689,5125,5125,5125
90247,260,9033,9274,9293,9293
90248,81,4119,4269,4282,4282
90249,221,6845,7130,7137,7137
90250,280,15891,16417,16450,16450
90254,302,4575,5102,5107,5107
90255,227,9689,9857,9887,9887
90260,155,7570,7732,7740,7740
90262,238,10563,10780,10812,10812
90265,457,5212,5917,5935,5935
90266,891,10003,11385,11396,11396
90270,60,3440,3496,3503,3503
90272,739,6570,7678,7693,7693
90274,639,7899,9123,9123,9123
90275,978,12445,13967,13995,13995
90277,235,7800,8405,8405,8405
90278,652,9926,10850,10850,10850
90280,337,15018,15294,15325,15325
90290,136,1465,1624,1626,1626
90291,548,6189,6677,6691,6691
90292,122,1532,1673,1675,1675
90293,79,1713,1844,1848,1848
90301,146,5634,5814,5820,5820
90302,129,4656,4776,4785,4785
90303,155,5196,5346,5352,5352
90304,113,4389,4492,4501,4501
90305,151,4295,4433,4438,4438
90401,64,659,706,708,708
90402,385,2946,3334,3341,3341
90403,267,2830,3103,3106,3106
90404,222,3092,3303,3307,3307
90405,509,5087,5501,5523,5523
90501,431,9336,9796,9806,9806
90502,139,4504,4624,4638,4638
90503,280,9459,10009,10019,10019
90504,298,8582,9016,9025,9025
90505,449,9378,9997,9997,9997
90601,299,7754,8069,8077,8077
90602,127,4702,4852,4857,4857
90603,236,5713,6028,6034,6034
90604,304,9017,9502,9502,9502
90605,387,9209,9644,9663,9663
90606,91,7321,7572,7579,7579
90620,50,11505,12520,12558,12558
90621,65,6093,6525,6552,6552
90623,108,3873,4315,4332,4332
90630,0,12261,13416,13442,13442
90631,185,15475,16752,16785,16785
90638,527,12815,13477,13490,13490
90640,469,12536,12979,13005,13005
90650,355,21528,22195,22217,22217
90660,460,13755,14316,14345,14345
90670,186,5803,6025,6025,6025
90680,96,5576,5967,5997,5997
90701,128,3984,4128,4140,4140
90703,351,13789,14609,14623,14623
90706,338,14974,15313,15359,15359
90710,164,5655,5842,5860,5860
90712,378,9468,9925,9935,9935
90713,397,8622,9232,9241,9241
90715,134,4157,4304,4304,4304
90716,38,2365,2394,2398,2398
90717,283,5324,5647,5652,5652
90720,7,6333,7204,7211,7211
90723,182,9402,9565,9584,9584
90731,492,11776,12280,12304,12304
90732,279,5322,5692,5704,5704
90740,75,5753,6261,6267,6267
90744,226,9551,9796,9816,9816
90745,503,12679,13249,13262,13262
90746,388,7764,8219,8243,8243
90755,111,2662,2785,2788,2788
90802,122,2947,3054,3057,3057
90803,347,7963,8453,8461,8461
90804,133,5608,5763,5775,5775
90805,276,16771,17167,17219,17219
90806,150,7307,7487,7502,7502
90807,340,7754,8267,8284,8284
90808,613,12684,13583,13597,13597
90810,157,7599,7818,7834,7834
90813,201,6551,6659,6692,6692
90814,108,3998,4135,4152,4152
90815,455,11260,11967,11991,11991
91001,567,8683,9448,9448,9448
91006,600,8939,9675,9685,9685
91007,251,7458,7850,7858,7858
91008,37,470,517,517,517
91010,188,6043,6269,6295,6295
91011,515,5237,6048,6048,6048
91016,273,10055,10486,10518,10518
91020,99,1460,1536,1545,1545
91024,165,2739,2994,3000,3000
91030,279,4172,4501,4506,4506
91040,205,5403,5687,5692,5692
91042,202,6060,6293,6306,6306
91101,98,1327,1402,1406,1406
91103,198,4531,4806,4825,4825
91104,332,7004,7366,7381,7381
91105,232,2386,2691,2693,2693
91106,132,3689,3887,3895,3895
91107,579,8712,9481,9490,9490
91108,306,3692,4178,4186,4186
91201,134,4298,4468,4468,4468
91202,225,3911,4083,4099,4099
91203,70,1606,1671,1672,1672
91204,79,1886,1928,1934,1934
91205,166,4032,4149,4161,4161
91206,158,4526,4770,4779,4779
91207,128,2405,2548,2553,2553
91208,256,3723,3932,3940,3940
91214,460,7247,7946,7946,7946
91301,488,6565,7386,7393,7393
91302,692,6846,7780,7788,7788
91303,90,3132,3216,3216,3216
91304,263,9289,9777,9777,9777
91306,268,8576,8924,8933,8933
91307,393,7401,8003,8019,8019
91311,404,9762,10363,10384,10384
91316,294,4882,5129,5150,5150
91320,460,12443,13892,13920,13920
91321,151,6005,6282,6295,6295
91324,343,5821,6103,6109,6109
91325,385,6299,6625,6652,6652
91326,627,9412,10296,10296,10296
91331,452,17502,18045,18063,18063
91335,432,12697,13089,13089,13089
91340,216,7000,7187,7194,7194
91342,548,17018,17672,17690,17690
91343,553,10238,10642,10642,10642
91344,530,13812,14680,14709,14709
91345,276,4339,4502,4525,4525
91350,274,9510,10159,10159,10159
91351,228,8122,8418,8435,8435
91352,504,10060,10480,10490,10490
91354,338,7405,8050,8050,8050
91355,251,7622,8100,8108,8108
91356,300,5637,6096,6108,6108
91360,139,11668,12603,12628,12628
91361,164,6415,7130,7137,7137
91362,178,9999,11088,11121,11121
91364,252,6647,7188,7202,7202
91367,390,8298,8847,8874,8874
91377,148,3647,4099,4107,4107
91381,320,4325,4779,4779,4779
91384,1,30,32,32,32
91387,133,3590,3776,3795,3795
91390,191,2621,2846,2849,2849
91401,307,6577,6830,6837,6837
91402,183,6889,7030,7037,7037
91403,310,4155,4443,4443,4443
91405,227,5830,5949,5967,5967
91406,395,9076,9348,9376,9376
91411,129,3167,3292,3302,3302
91423,324,5331,5666,5672,5672
91436,473,4182,4636,4636,4636
91501,97,3313,3451,3454,3454
91502,41,1500,1526,1528,1528
91504,332,5805,6143,6149,6149
91505,411,8283,8738,8756,8756
91506,411,5410,5713,5724,5724
91601,326,5041,5236,5257,5257
91602,181,2879,3006,3012,3012
91604,393,5344,5754,5771,5771
91605,402,9448,9791,9801,9801
91606,296,6820,7031,7038,7038
91607,206,4211,4356,4369,4369
91701,445,11455,12045,12057,12057
91702,175,12120,12494,12494,12494
91706,279,15136,15476,15507,15507
91708,51,1759,1808,1811,1811
91709,860,18958,19998,20038,20038
91710,657,20433,21132,21154,21154
91711,483,9316,10041,10051,10051
91722,171,8268,8541,8541,8541
91723,95,4158,4295,4304,4304
91724,225,6968,7243,7243,7243
91730,514,14582,15127,15142,15142
91731,86,5262,5342,5342,5342
91732,248,10972,11243,11254,11254
91733,156,8965,9149,9167,9167
91737,325,6693,7046,7060,7060
91739,576,8986,9757,9767,9767
91740,178,6587,6826,6840,6840
91741,396,8452,9029,9038,9038
91744,319,16321,16774,16791,16791
91745,612,13817,14560,14575,14575
91746,146,7033,7318,7333,7333
91748,221,11180,11634,11658,11658
91750,450,10642,11250,11250,11250
91752,289,8281,8736,8754,8754
91754,390,7834,8257,8265,8265
91755,176,5809,6021,6045,6045
91761,379,14827,15160,15160,15160
91762,221,12721,13007,13033,13033
91763,164,8098,8229,8237,8237
91764,207,10077,10325,10325,10325
91765,447,12015,12769,12769,12769
91766,327,13798,14182,14225,14225
91767,300,10006,10337,10358,10358
91768,73,6510,6643,6656,6656
91770,375,14029,14419,14433,14433
91773,405,9602,10118,10128,10128
91775,266,6081,6470,6476,6476
91776,293,7614,7907,7907,7907
91780,458,9863,10394,10415,10415
91784,678,8448,9163,9172,9172
91786,279,11786,12126,12150,12150
91789,621,12311,13156,13169,13169
91790,301,10637,11149,11149,11149
91791,263,7857,8211,8219,8219
91792,169,5834,6009,6021,6021
91801,250,9297,9566,9594,9594
91803,180,6385,6631,6651,6651
91902,657,5595,5720,5720,5720
91910,1262,16778,17051,17051,17051
91911,930,16348,16614,16614,16614
91913,1154,9881,10134,10134,10134
91914,655,3944,4066,4066,4066
91915,671,6410,6527,6527,6527
91932,305,5283,5347,5347,5347
91935,62,322,335,335,335
91941,1053,9733,9932,9942,9942
91942,703,9607,9753,9753,9753
91945,354,7322,7381,7381,7381
91950,560,10652,10792,10792,10792
91977,999,13251,13481,13481,13481
91978,211,2742,2776,2776,2776
92003,222,2011,2052,2052,2052
92007,580,3095,3207,3207,3207
92008,966,8002,8190,8190,8190
92009,2588,11505,12035,12035,12035
92010,610,4585,4722,4727,4727
92011,1201,6959,7189,7196,7196
92014,1356,5563,5795,5795,5795
92019,919,10676,10839,10839,10839
92020,880,12266,12427,12427,12427
92021,794,10935,11159,11159,11159
92024,2913,15726,16380,16380,16380
92025,1157,10861,11150,11150,11150
92026,1262,12924,13148,13161,13161
92027,1142,13265,13480,13480,13480
92028,707,7719,7860,7860,7860
92029,1032,7267,7491,7491,7491
92037,2092,11359,11844,11844,11844
92040,920,11271,11489,11489,11489
92054,536,9479,9555,9555,9555
92056,1139,14767,14977,14977,14977
92057,1129,14031,14288,14288,14288
92058,351,7097,7154,7161,7161
92059,4,35,36,36,36
92064,2247,14273,14684,14684,14684
92067,513,1730,1841,1841,1841
92069,1149,11102,11364,11375,11375
92071,1423,14997,15303,15303,15303
92075,710,3785,3902,3902,3902
92078,1751,12765,13079,13079,13079
92081,659,8086,8234,8234,8234
92082,95,917,938,938,938
92083,428,7845,7932,7932,7932
92084,1150,12712,12919,12919,12919
92091,315,1344,1415,1415,1415
92101,281,2279,2336,2340,2340
92102,405,8340,8441,8441,8441
92103,772,7031,7211,7211,7211
92104,693,9847,10048,10048,10048
92105,509,11716,11822,11822,11822
92106,1183,6049,6314,6321,6321
92107,846,7570,7764,7764,7764
92108,124,1508,1530,1530,1530
92109,1211,10624,10908,10908,10908
92110,632,6351,6521,6521,6521
92111,904,11401,11574,11574,11574
92113,414,9104,9187,9187,9187
92114,1010,16270,16551,16551,16551
92115,905,11830,12059,12059,12059
92116,700,8203,8344,8344,8344
92117,1527,15104,15443,15443,15443
92118,864,5463,5650,5650,5650
92119,835,6785,7017,7017,7017
92120,1103,8878,9115,9115,9115
92121,436,2490,2583,2583,2583
92122,897,6065,6272,6272,6272
92123,787,7264,7420,7420,7420
92124,661,6665,6801,6801,6801
92126,1867,16637,16994,16994,16994
92127,2418,11581,12089,12089,12089
92128,1623,13164,13502,13502,13502
92129,2326,13128,13618,13618,13618
92130,2968,12151,12791,12791,12791
92131,1969,9537,9893,9893,9893
