zip,panels_1_years_7000_incentive,panels_2_years_7000_incentive,panels_3_years_7000_incentive,panels_4_years_7000_incentive,panels_5_years_7000_incentive
72019,17,268,2179,5447,5570
72022,16,125,1973,5385,5434
72023,0,321,4677,11771,11854
72065,3,9,62,158,161
72068,0,0,6,15,15
72076,132,552,4380,11771,11915
72081,1,9,129,337,340
72082,3,5,100,262,263
72086,3,56,621,1476,1502
72103,16,85,1085,3101,3126
72113,0,270,2421,6745,6856
72114,124,351,1560,3837,3925
72116,62,280,1890,5048,5130
72117,90,342,2090,5496,5546
72118,31,245,2158,6142,6192
72120,28,322,3538,9241,9402
72135,0,16,104,262,269
72142,13,42,301,740,754
72143,84,209,2219,5859,5924
72167,0,1,4,11,11
72176,19,82,859,2068,2085
72201,17,55,236,587,604
72202,86,207,1111,2776,2842
72204,120,420,2812,7311,7438
72205,37,300,1879,5109,5215
72206,235,644,3282,8470,8618
72207,27,206,935,2364,2449
72209,219,342,2291,6357,6409
72210,43,111,1214,3509,3549
72211,0,257,2049,5214,5289
72212,14,319,1435,3344,3496
72223,21,519,2112,5054,5246
72227,58,218,963,2303,2371
72364,0,1,9,26,27
72376,0,0,1,2,2
72401,503,1023,6493,15875,16086
72404,63,267,2688,6885,7004
72411,0,0,13,36,36
72416,12,23,235,591,597
72417,0,0,24,63,63
72701,493,901,7040,8239,8409
72703,90,457,6351,7303,7438
72704,134,433,5253,6176,6348
72712,107,1229,9232,10332,10642
72718,2,34,303,366,375
72719,33,189,2257,2673,2714
72730,16,45,1209,1440,1454
72745,20,62,2112,2449,2474
72753,0,0,1,1,1
72756,40,245,3218,6523,6589
72758,53,639,7247,8525,8727
72762,269,679,10461,11480,11714
72764,185,604,10528,12143,12254
72774,0,0,1,2,2
72801,100,310,2347,5413,5491
72802,8,83,1061,2458,2478
72834,16,42,471,1081,1090
72837,0,0,7,16,16
72847,5,9,82,188,190
72858,3,14,134,309,313
72901,150,264,4466,7074,7131
72903,75,365,5277,8139,8264
72904,166,384,4013,6286,6337
72908,10,139,2971,4892,4941
72916,27,230,1517,2332,2380
72921,0,16,218,354,358
72923,8,50,1039,1639,1651
72941,0,4,73,114,115
72956,246,438,6534,10495,10612
85003,78,2084,2211,2227,2227
85004,78,1502,1616,1627,1627
85006,247,6751,7012,7047,7047
85007,181,4628,4853,4877,4877
85008,116,10281,10534,10555,10555
85009,337,12997,13455,13482,13482
85012,105,2039,2219,2228,2228
85013,192,5391,5594,5627,5627
85014,140,6413,6640,6660,6660
85015,140,7902,8207,8240,8240
85016,406,9581,10098,10149,10149
85017,245,7690,7849,7912,7912
85018,560,11044,11843,11926,11926
85019,81,6114,6687,6727,6727
85020,125,9989,10439,10449,10449
85021,241,8872,9195,9242,9242
85022,255,14427,15012,15027,15027
85023,178,9642,9869,9889,9889
85024,162,7439,7678,7709,7709
85027,217,11647,12021,12057,12057
85028,73,7611,8082,8123,8123
85029,292,11831,12123,12184,12184
85031,104,6230,6887,6915,6915
85032,396,20073,20781,20823,20823
85033,25,11350,12262,12324,12324
85034,133,2973,3135,3166,3166
85035,48,8997,9603,9622,9622
85037,299,12583,12986,13012,13012
85040,190,8690,9413,9508,9508
85041,215,16216,17825,17897,17897
85042,63,11229,12579,12604,12604
85043,141,9179,10004,10034,10034
85044,113,11077,12524,12574,12574
85045,63,1923,2311,2320,2320
85048,150,10038,11506,11599,11599
85050,513,9765,10695,10695,10695
85051,79,10256,11259,11270,11270
85053,198,8695,8956,9010,9010
85054,61,1246,1319,1329,1329
85083,229,5836,6338,6363,6363
85085,200,3909,4163,4167,4167
85118,87,5934,6162,6175,6175
85119,80,9122,10006,10046,10046
85120,128,13098,14121,14206,14206
85132,99,3187,3303,3316,3316
85140,64,9667,10615,10658,10658
85142,286,17795,20329,20411,20411
85143,173,11932,13232,13272,13272
85201,73,9550,10353,10405,10405
85202,102,8402,9244,9272,9272
85203,154,9216,10222,10263,10263
85204,84,15502,16760,16794,16794
85205,186,15155,16880,16914,16914
85206,132,13347,14642,14716,14716
85207,305,16714,18963,19077,19077
85208,222,14307,15749,15812,15812
85209,308,14868,16117,16230,16230
85210,170,8147,8927,8963,8963
85212,127,6460,7451,7451,7451
85213,195,10110,11452,11486,11486
85215,301,7915,8350,8367,8367
85224,192,12427,13663,13732,13732
85225,243,18097,20187,20288,20288
85226,190,11151,12594,12657,12657
85233,128,11366,12765,12829,12829
85234,231,14534,16412,16478,16478
85248,544,15180,15900,16012,16012
85249,370,13546,16040,16120,16120
85250,255,6904,7283,7298,7298
85251,412,9911,10492,10534,10534
85253,635,7157,8353,8378,8378
85254,848,15355,16636,16653,16653
85255,449,15502,17213,17265,17265
85256,67,1694,1778,1794,1794
85257,285,9071,9479,9518,9518
85258,559,9581,10489,10563,10563
85259,387,7733,8602,8602,8602
85260,475,11998,12755,12794,12794
85262,538,5454,6224,6255,6255
85266,351,6112,6857,6870,6870
85268,218,8920,10289,10393,10393
85281,455,10370,10738,10847,10847
85282,284,13327,14849,14909,14909
85283,169,10634,11997,12045,12045
85284,246,6063,7162,7234,7234
85286,41,11644,13427,13494,13494
85295,351,11545,13476,13503,13503
85296,278,12801,14632,14647,14647
85297,53,9028,10448,10533,10533
85298,265,10512,12519,12607,12607
85301,207,11802,12876,12954,12954
85302,258,9693,10705,10759,10759
85303,106,8043,8830,8848,8848
85304,166,8377,8717,8726,8726
85305,29,3174,3255,3255,3255
85306,178,7879,8049,8073,8073
85307,12,2856,2917,2917,2917
85308,574,22125,22883,22998,22998
85310,189,7117,7555,7563,7563
85323,58,11243,11543,11566,11566
85326,257,14799,15117,15147,15147
85329,4,149,152,154,154
85331,491,13278,14447,14462,14462
85335,196,10652,10848,10892,10892
85338,185,11941,12348,12361,12361
85339,392,12985,13458,13485,13485
85340,262,9606,10029,10059,10059
85345,481,18630,19130,19226,19226
85350,4,213,220,221,221
85351,424,16613,16850,16969,16969
85353,161,10481,10696,10717,10717
85355,65,3912,4059,4075,4075
85363,36,2215,2242,2246,2246
85364,686,19396,20041,20162,20162
85365,479,13543,14008,14092,14092
85367,156,8410,8609,8661,8661
85373,160,8564,8884,8902,8902
85374,438,17663,18229,18266,18266
85375,154,16646,17022,17056,17056
85377,10,214,231,234,234
85378,62,3360,3415,3439,3439
85379,130,14037,14456,14456,14456
85381,144,8099,8420,8437,8437
85382,254,14452,14825,14915,14915
85383,377,16628,17865,17937,17937
85387,57,3470,3566,3570,3570
85388,259,8895,9247,9266,9266
85392,202,10895,11175,11197,11197
85395,510,10621,11301,11335,11335
85396,92,3137,3274,3278,3278
85607,190,5597,5741,5764,5764
85621,58,2344,3207,3240,3240
85626,7,104,110,111,111
85648,14,1663,2243,2254,2254
85658,62,3281,3454,3454,3454
85701,92,1791,1890,1907,1907
85704,341,11267,11702,11761,11761
85705,547,14423,15076,15183,15183
85706,374,12455,12854,12919,12919
85708,7,658,664,666,666
85710,274,16673,17015,17084,17084
85711,256,12991,13409,13476,13476
85712,204,9914,10160,10211,10211
85713,346,13437,13769,13852,13852
85714,85,4848,4947,4972,4972
85715,87,7054,7258,7272,7272
85716,237,10364,10731,10785,10785
85718,422,10429,11342,11421,11421
85719,445,11368,11909,12005,12005
85730,192,12527,12719,12770,12770
85735,2,191,195,196,196
85736,0,14,15,15,15
85737,302,7716,8132,8148,8148
85739,2,71,75,75,75
85741,68,11113,11340,11363,11363
85742,251,9569,10031,10051,10051
85743,57,2116,2202,2204,2204
85745,418,11997,12554,12642,12642
85746,214,12289,12554,12591,12591
85747,233,8006,8323,8339,8339
85748,207,7410,7656,7671,7671
85749,229,7897,8457,8474,8474
85750,307,9434,10191,10232,10232
85755,82,7014,7407,7421,7421
85756,110,7117,7286,7315,7315
85757,55,2182,2262,2268,2268
85901,91,3844,3907,3927,3927
85929,57,1899,1942,1948,1948
86001,337,7960,8356,8432,8432
86004,214,6601,6870,6905,6905
86005,1,53,55,55,55
86011,1,16,17,17,17
86040,26,2419,2602,2607,2607
86301,120,9737,9988,10028,10028
86303,146,4388,4562,4581,4581
86305,78,5043,5194,5215,5215
86314,202,13227,13469,13482,13482
86315,35,1712,1742,1750,1750
86323,46,3490,3547,3551,3551
86325,0,13,13,13,13
86327,58,2081,2143,2147,2147
86329,0,109,109,109,109
86336,252,6669,6985,7013,7013
86351,79,1786,1863,1872,1872
86403,9,4605,8829,8874,8874
86404,151,7216,7524,7532,7532
86406,230,11045,11412,11470,11470
86434,0,1,1,1,1
90001,157,6430,9788,9827,9827
90002,101,5508,8346,8422,8422
90003,23,9828,11628,11674,11674
90004,79,5547,6590,6610,6610
90005,24,1442,1726,1737,1737
90006,32,3763,4483,4501,4501
90007,116,3370,3967,4015,4015
90008,134,5024,6032,6093,6093
90010,1,246,303,305,305
90011,128,8271,12721,12798,12798
90012,5,1276,1593,1599,1599
90013,21,430,547,557,557
90014,9,185,234,238,238
90015,5,1405,1692,1709,1709
90016,130,7658,9266,9285,9285
90017,15,462,556,562,562
90018,83,6965,8241,8290,8290
90019,212,8766,10540,10625,10625
90020,19,1364,1598,1606,1606
90021,73,1302,1598,1623,1623
90022,164,6974,10876,10942,10942
90023,37,4776,7404,7426,7426
90024,51,2907,3604,3633,3633
90025,90,3745,4727,4746,4746
90026,60,7996,9821,9900,9900
90027,66,5281,6598,6618,6618
90028,46,1713,2089,2112,2112
90029,19,3069,3705,3724,3724
90031,52,4860,5777,5800,5800
90032,0,5320,8136,8169,8169
90033,95,4089,6266,6310,6310
90034,35,5684,6946,6967,6967
90035,69,4217,5295,5311,5311
90036,94,4391,5508,5541,5541
90037,58,6970,8332,8365,8365
90038,54,2657,3182,3198,3198
90039,0,5790,7146,7161,7161
90040,50,2149,3288,3308,3308
90041,23,4472,5652,5675,5675
90042,19,6198,9536,9565,9565
90043,119,7954,11824,11943,11943
90044,169,9940,15170,15354,15354
90045,63,6900,10467,10583,10583
90046,14,5469,6809,6850,6850
90047,142,8259,12789,12905,12905
90048,41,3648,4583,4611,4611
90049,49,6455,8177,8210,8210
90056,21,1632,2597,2615,2615
90057,33,1227,1430,1439,1439
90058,34,1380,2097,2112,2112
90059,133,4566,6916,6979,6979
90061,52,3713,5758,5810,5810
90062,79,5499,6562,6589,6589
90063,73,5770,9099,9145,9145
90064,42,5524,6993,7035,7035
90065,37,7565,9225,9271,9271
90066,115,9198,11414,11494,11494
90067,2,167,211,212,212
90068,70,3761,4636,4683,4683
90069,38,2726,3405,3415,3415
90077,21,2216,2913,2928,2928
90094,2,280,349,355,355
90201,0,8512,13118,13171,13171
90210,124,5210,6828,6876,6876
90211,17,1349,1712,1729,1729
90212,29,1648,2057,2076,2076
90220,0,7475,11436,11505,11505
90221,0,6624,10176,10217,10217
90222,121,4276,6655,6709,6709
90230,56,4883,6197,6209,6209
90232,54,3228,4093,4114,4114
90240,19,4039,6437,6457,6457
90241,0,5726,8985,9003,9003
90242,34,5421,8397,8423,8423
90245,41,3336,5110,5125,5125
90247,130,6152,9228,9293,9293
90248,30,2837,4256,4282,4282
90249,0,4599,7080,7137,7137
90250,49,10380,16351,16450,16450
90254,0,3265,5071,5107,5107
90255,20,6446,9838,9887,9887
90260,39,5046,7725,7740,7740
90262,87,6927,10780,10812,10812
90265,42,3771,5876,5935,5935
90266,34,7377,11271,11396,11396
90270,14,2230,3486,3503,3503
90272,0,5024,7608,7693,7693
90274,0,5826,9050,9123,9123
90275,0,8674,13883,13995,13995
90277,34,5430,8355,8405,8405
90278,22,6849,10774,10850,10850
90280,15,9854,15233,15325,15325
90290,5,1051,1609,1626,1626
90291,40,5327,6651,6691,6691
90292,15,1302,1668,1675,1675
90293,0,1220,1830,1848,1848
90301,70,3702,5808,5820,5820
90302,33,3087,4757,4785,4785
90303,54,3546,5330,5352,5352
90304,41,2902,4488,4501,4501
90305,13,2878,4415,4438,4438
90401,21,549,701,708,708
90402,67,2521,3311,3341,3341
90403,56,2413,3084,3106,3106
90404,17,2691,3293,3307,3307
90405,66,4357,5474,5523,5523
90501,137,6234,9757,9806,9806
90502,37,3018,4610,4638,4638
90503,60,6346,9939,10019,10019
90504,36,5872,8935,9025,9025
90505,80,6472,9937,9997,9997
90601,97,5188,8029,8077,8077
90602,19,3178,4833,4857,4857
90603,12,3882,5986,6034,6034
90604,19,5948,9464,9502,9502
90605,87,6126,9586,9663,9663
90606,0,4878,7572,7579,7579
90620,0,2494,12395,12558,12558
90621,0,1106,6499,6552,6552
90623,22,1009,4267,4332,4332
90630,0,2968,13254,13442,13442
90631,0,3915,16634,16785,16785
90638,54,8332,13382,13490,13490
90640,234,8345,12888,13005,13005
90650,0,13930,22106,22217,22217
90660,101,9122,14259,14345,14345
90670,54,3929,6001,6025,6025
90680,6,1071,5919,5997,5997
90701,33,2625,4124,4140,4140
90703,0,9529,14433,14623,14623
90706,169,9762,15251,15359,15359
90710,59,3832,5813,5860,5860
90712,60,6408,9885,9935,9935
90713,9,5859,9204,9241,9241
90715,26,2740,4286,4304,4304
90716,10,1541,2386,2398,2398
90717,62,3542,5624,5652,5652
90720,0,2015,7060,7211,7211
90723,0,6208,9555,9584,9584
90731,86,7596,12243,12304,12304
90732,0,3692,5647,5704,5704
90740,0,1278,6173,6267,6267
90744,0,6266,9767,9816,9816
90745,53,8281,13183,13262,13262
90746,0,5352,8169,8243,8243
90755,0,1796,2768,2788,2788
90802,67,1952,3039,3057,3057
90803,42,5376,8419,8461,8461
90804,46,3725,5752,5775,5775
90805,0,11037,17116,17219,17219
90806,30,4814,7450,7502,7502
90807,108,5269,8267,8284,8284
90808,0,8692,13542,13597,13597
90810,39,5103,7787,7834,7834
90813,100,4443,6638,6692,6692
90814,0,2720,4123,4152,4152
90815,84,7691,11931,11991,11991
91001,9,6018,9401,9448,9448
91006,58,6431,9656,9685,9685
91007,24,5024,7826,7858,7858
91008,0,331,513,517,517
91010,50,4014,6257,6295,6295
91011,30,3869,5963,6048,6048
91016,84,6658,10444,10518,10518
91020,25,1270,1535,1545,1545
91024,6,1937,2976,3000,3000
91030,9,2786,4487,4506,4506
91040,11,3698,5653,5692,5692
91042,0,4093,6256,6306,6306
91101,42,1128,1396,1406,1406
91103,39,3077,4767,4825,4825
91104,37,4714,7307,7381,7381
91105,3,1712,2656,2693,2693
91106,35,2529,3864,3895,3895
91107,0,6093,9481,9490,9490
91108,0,2671,4153,4186,4186
91201,0,3610,4459,4468,4468
91202,25,3387,4083,4099,4099
91203,8,1370,1667,1672,1672
91204,27,1590,1920,1934,1934
91205,58,3437,4140,4161,4161
91206,29,3057,4741,4779,4779
91207,3,2053,2543,2553,2553
91208,12,3097,3932,3940,3940
91214,16,4969,7906,7946,7946
91301,0,4754,7326,7393,7393
91302,70,5041,7702,7788,7788
91303,45,2674,3206,3216,3216
91304,49,6225,9718,9777,9777
91306,125,7300,8897,8933,8933
91307,48,4784,7971,8019,8019
91311,73,6529,10280,10384,10384
91316,77,4202,5124,5150,5150
91320,84,5657,13711,13920,13920
91321,6,4127,6263,6295,6295
91324,24,4958,6097,6109,6109
91325,140,5409,6618,6652,6652
91326,0,6555,10162,10296,10296
91331,36,11402,18009,18063,18063
91335,131,10788,13037,13089,13089
91340,65,6044,7151,7194,7194
91342,0,11540,17637,17690,17690
91343,234,8813,10599,10642,10642
91344,44,9605,14591,14709,14709
91345,81,3751,4498,4525,4525
91350,0,6658,10108,10159,10159
91351,8,5361,8367,8435,8435
91352,10,8791,10469,10490,10490
91354,48,5052,7994,8050,8050
91355,73,5165,8043,8108,8108
91356,61,3840,6053,6108,6108
91360,0,4786,12489,12628,12628
91361,0,3343,7051,7137,7137
91362,0,4811,10899,11121,11121
91364,14,4667,7152,7202,7202
91367,0,5523,8812,8874,8874
91377,16,1700,4045,4107,4107
91381,24,3082,4755,4779,4779
91384,0,21,32,32,32
91387,53,2510,3742,3795,3795
91390,6,1772,2846,2849,2849
91401,150,5532,6803,6837,6837
91402,21,5988,7002,7037,7037
91403,0,3527,4434,4443,4443
91405,84,4929,5913,5967,5967
91406,75,7695,9329,9376,9376
91411,43,2760,3289,3302,3302
91423,51,4421,5660,5672,5672
91436,14,3468,4617,4636,4636
91501,0,2823,3451,3454,3454
91502,15,1242,1520,1528,1528
91504,25,4902,6118,6149,6149
91505,79,7164,8721,8756,8756
91506,91,4485,5690,5724,5724
91601,132,4357,5225,5257,5257
91602,51,2428,3000,3012,3012
91604,64,4598,5748,5771,5771
91605,137,8154,9762,9801,9801
91606,91,5912,6989,7038,7038
91607,61,3573,4342,4369,4369
91701,0,8712,12021,12057,12057
91702,37,8201,12470,12494,12494
91706,124,9843,15461,15507,15507
91708,2,1334,1804,1811,1811
91709,20,14519,19898,20038,20038
91710,64,15367,21048,21154,21154
91711,0,6456,10021,10051,10051
91722,17,5458,8507,8541,8541
91723,34,2793,4282,4304,4304
91724,22,4527,7207,7243,7243
91730,76,11270,15051,15142,15142
91731,27,3453,5326,5342,5342
91732,79,7123,11209,11254,11254
91733,64,5968,9121,9167,9167
91737,35,5069,6989,7060,7060
91739,0,7062,9708,9767,9767
91740,34,4337,6819,6840,6840
91741,45,5686,8975,9038,9038
91744,0,10847,16673,16791,16791
91745,117,9153,14444,14575,14575
91746,51,4713,7289,7333,7333
91748,0,7500,11611,11658,11658
91750,34,7308,11205,11250,11250
91752,9,4359,8710,8754,8754
91754,83,5223,8215,8265,8265
91755,0,3955,6015,6045,6045
91761,182,11207,15100,15160,15160
91762,13,9583,12994,13033,13033
91763,25,5977,8221,8237,8237
91764,0,7656,10315,10325,10325
91765,0,8117,12667,12769,12769
91766,85,9388,14083,14225,14225
91767,83,6619,10327,10358,10358
91768,40,4260,6636,6656,6656
91770,58,9252,14375,14433,14433
91773,81,6567,10098,10128,10128
91775,0,4106,6457,6476,6476
91776,119,5034,7891,7907,7907
91780,0,6707,10363,10415,10415
91784,37,6607,9126,9172,9172
91786,0,9076,12089,12150,12150
91789,26,8573,13037,13169,13169
91790,22,7284,11082,11149,11149
91791,0,5199,8169,8219,8219
91792,42,3865,5997,6021,6021
91801,48,6233,9527,9594,9594
91803,53,4181,6618,6651,6651
91902,451,5464,5720,5720,5720
91910,904,16574,17051,17051,17051
91911,698,16265,16597,16614,16614
91913,780,9719,10124,10134,10134
91914,407,3822,4062,4066,4066
91915,423,6279,6514,6527,6527
91932,219,5229,5342,5347,5347
91935,41,314,334,335,335
91941,675,9565,9922,9942,9942
91942,430,9460,9743,9753,9753
91945,199,7241,7381,7381,7381
91950,420,10544,10770,10792,10792
91977,634,13076,13467,13481,13481
91978,128,2704,2776,2776,2776
92003,115,1964,2052,2052,2052
92007,333,2977,3207,3207,3207
92008,622,7797,8190,8190,8190
92009,1697,10952,12035,12035,12035
92010,392,4500,4718,4727,4727
92011,712,6743,7189,7196,7196
92014,939,5233,5795,5795,5795
92019,638,10492,10828,10839,10839
92020,620,12117,12427,12427,12427
92021,581,10823,11159,11159,11159
92024,2062,15235,16364,16380,16380
92025,846,10683,11106,11150,11150
92026,684,12727,13109,13161,13161
92027,780,13037,13427,13480,13480
92028,464,7616,7860,7860,7860
92029,635,7095,7491,7491,7491
92037,1217,11123,11832,11844,11844
92040,598,11110,11489,11489,11489
92054,373,9364,9555,9555,9555
92056,585,14572,14977,14977,14977
92057,772,13874,14274,14288,14288
92058,193,7039,7147,7161,7161
92059,3,35,36,36,36
92064,1336,13862,14684,14684,14684
92067,333,1637,1839,1841,1841
92069,717,10943,11364,11375,11375
92071,979,14737,15272,15303,15303
92075,425,3625,3898,3902,3902
92078,1111,12387,13066,13079,13079
92081,445,7954,8234,8234,8234
92082,55,907,938,938,938
92083,278,7765,7916,7932,7932
92084,775,12415,12919,12919,12919
92091,213,1289,1411,1415,1415
92101,185,2237,2336,2340,2340
92102,312,8247,8441,8441,8441
92103,555,6894,7211,7211,7211
92104,492,9787,10028,10048,10048
92105,355,11633,11810,11822,11822
92106,772,5852,6308,6321,6321
92107,520,7438,7764,7764,7764
92108,80,1482,1528,1530,1530
92109,764,10450,10897,10908,10908
92110,443,6260,6514,6521,6521
92111,602,11192,11574,11574,11574
92113,276,9030,9177,9187,9187
92114,662,16121,16534,16551,16551
92115,652,11673,12059,12059,12059
92116,400,8078,8336,8344,8344
92117,957,14888,15428,15443,15443
92118,531,5322,5650,5650,5650
92119,512,6722,7017,7017,7017
92120,711,8723,9115,9115,9115
92121,271,2410,2575,2583,2583
92122,677,5889,6247,6272,6272
92123,534,7108,7405,7420,7420
92124,409,6536,6801,6801,6801
92126,1239,16162,16994,16994,16994
92127,1487,11219,12089,12089,12089
92128,988,12907,13502,13502,13502
92129,1496,12679,13618,13618,13618
92130,1931,11640,12753,12791,12791
92131,1247,9111,9873,9893,9893
92139,303,7238,7378,7386,7386
92154,731,14858,15239,15254,15254
92173,1,15,15,15,15
92201,124,8676,17601,17707,17707
