zip,panels_1_years_5000_incentive,panels_2_years_5000_incentive,panels_3_years_5000_incentive,panels_4_years_5000_incentive,panels_5_years_5000_incentive
92101,101,2183,2333,2340,2340
92102,236,8171,8441,8441,8441
92103,303,6800,7204,7211,7211
92104,342,9626,10018,10048,10048
92105,154,11526,11787,11822,11822
92106,386,5707,6308,6321,6321
92107,256,7321,7756,7764,7764
92108,41,1458,1525,1530,1530
92109,360,10286,10886,10908,10908
92110,241,6182,6488,6521,6521
92111,324,11030,11551,11574,11574
92113,166,8966,9159,9187,9187
92114,364,15972,16501,16551,16551
92115,435,11540,12011,12059,12059
92116,108,7994,8336,8344,8344
92117,355,14533,15413,15443,15443
92118,231,5170,5650,5650,5650
92119,175,6631,7017,7017,7017
92120,228,8523,9097,9115,9115
92121,113,2356,2570,2583,2583
92122,452,5726,6228,6272,6272
92123,223,6982,7405,7420,7420
92124,123,6433,6788,6801,6801
92126,577,15907,16994,16994,16994
92127,459,10687,12077,12089,12089
92128,338,12623,13502,13502,13502
92129,612,12230,13604,13618,13618
92130,793,11154,12753,12791,12791
92131,524,8716,9873,9893,9893
92139,104,7179,7378,7386,7386
92154,335,14645,15239,15254,15254
92173,1,14,15,15,15
92201,0,992,17530,17707,17707
92203,34,1130,11014,11193,11193
92210,0,514,2650,2732,2732
92211,15,1592,15221,15468,15468
92220,43,585,10724,10832,10832
92223,0,1186,16764,16933,16950
92231,0,0,1,1,1
92234,0,1336,16285,16515,16515
92236,0,472,7946,7994,7994
92240,0,359,6213,6295,6295
92241,0,1,11,11,11
92243,81,1070,11421,11514,11514
92249,0,1,9,9,9
92251,157,4141,4247,4260,4260
92253,19,2128,18315,18633,18633
