zip,panels_1_years_5250_incentive,panels_2_years_5250_incentive,panels_3_years_5250_incentive,panels_4_years_5250_incentive,panels_5_years_5250_incentive
85282,104,3761,14775,14909,14909
85283,145,3424,11888,12045,12045
85284,22,2566,7075,7234,7234
85286,0,4147,13359,13494,13494
85295,68,4159,13327,13503,13503
85296,15,4365,14515,14647,14647
85297,0,3577,10375,10533,10533
85298,0,4606,12355,12607,12607
85301,52,3248,12837,12954,12954
85302,172,2789,10641,10759,10759
85303,27,1982,8795,8848,8848
85304,0,4847,8700,8726,8726
85305,0,1792,3245,3255,3255
85306,24,4432,8025,8073,8073
85307,0,1568,2914,2917,2917
85308,253,13050,22791,22998,22998
85310,8,4175,7480,7563,7563
85323,0,6383,11543,11566,11566
85326,45,8126,15071,15147,15147
85329,2,87,152,154,154
85331,72,8443,14260,14462,14462
85335,65,5893,10838,10892,10892
85338,0,6859,12324,12361,12361
85339,54,7486,13336,13485,13485
85340,50,5629,9978,10059,10059
85345,288,10863,19034,19226,19226
85350,1,124,220,221,221
85351,204,9554,16833,16969,16969
85353,32,6002,10663,10717,10717
85355,20,2329,4043,4075,4075
85363,18,1224,2233,2246,2246
85364,323,11472,19940,20162,20162
85365,239,7813,13937,14092,14092
85367,95,4634,8592,8661,8661
85373,45,4896,8866,8902,8902
85374,110,10174,18120,18266,18266
85375,0,9075,16970,17056,17056
85377,2,137,229,234,234
85378,24,1885,3405,3439,3439
85379,0,7965,14369,14456,14456
85381,34,4738,8386,8437,8437
85382,134,8286,14796,14915,14915
85383,0,10403,17758,17937,17937
85387,14,1926,3552,3570,3570
85388,120,5263,9210,9266,9266
85392,22,6091,11096,11197,11197
85395,57,6314,11199,11335,11335
85396,7,1842,3235,3278,3278
85607,92,4241,5718,5764,5764
85621,0,377,3184,3240,3240
85626,2,82,109,111,111
85648,0,149,2236,2254,2254
85658,0,2097,3430,3454,3454
85701,36,1100,1876,1907,1907
85704,141,6838,11655,11761,11761
85705,410,8496,15000,15183,15183
85706,258,7362,12829,12919,12919
85708,3,380,663,666,666
85710,68,9782,16930,17084,17084
85711,54,7695,13368,13476,13476
85712,92,5898,10129,10211,10211
85713,138,7818,13713,13852,13852
85714,40,2822,4942,4972,4972
85715,0,4083,7207,7272,7272
85716,129,6212,10666,10785,10785
85718,103,6755,11227,11421,11421
85719,120,6693,11897,12005,12005
85730,89,7133,12681,12770,12770
85735,0,110,195,196,196
85736,0,5,15,15,15
85737,65,4690,8074,8148,8148
85739,1,45,74,75,75
85741,0,6272,11329,11363,11363
85742,50,5633,9951,10051,10051
85743,13,1272,2189,2204,2204
85745,165,6973,12516,12642,12642
85746,101,7033,12478,12591,12591
85747,58,4640,8306,8339,8339
85748,15,4388,7610,7671,7671
85749,51,5157,8397,8474,8474
85750,41,5945,10079,10232,10232
85755,15,4241,7384,7421,7421
85756,59,4096,7271,7315,7315
85757,27,1296,2246,2268,2268
85901,63,2483,3904,3927,3927
85929,21,1228,1932,1948,1948
86001,143,5472,8331,8432,8432
86004,117,4378,6808,6905,6905
86005,0,34,55,55,55
86011,0,11,17,17,17
86040,0,915,2594,2607,2607
86301,60,6548,9988,10028,10028
86303,37,3048,4544,4581,4581
86305,31,3374,5178,5215,5215
86314,54,8620,13442,13482,13482
86315,18,1158,1736,1750,1750
86323,11,2355,3540,3551,3551
86325,0,8,13,13,13
86327,26,1394,2143,2147,2147
86329,0,72,109,109,109
86336,105,4474,6964,7013,7013
86351,32,1209,1855,1872,1872
86403,0,452,8794,8874,8874
86404,0,3578,7509,7532,7532
86406,0,5339,11412,11458,11470
86434,0,0,1,1,1
90001,29,579,9719,9827,9827
90002,42,724,8346,8422,8422
90003,0,2255,11593,11674,11674
90004,20,1268,6517,6610,6610
90005,0,326,1716,1737,1737
90006,0,771,4465,4501,4501
90007,24,918,3931,4015,4015
90008,24,1325,6007,6093,6093
90010,0,73,302,305,305
90011,64,872,12670,12798,12798
90012,0,342,1588,1599,1599
90013,0,163,542,557,557
90014,1,71,232,238,238
90015,0,426,1678,1709,1709
90016,56,1757,9229,9285,9285
90017,6,126,553,562,562
90018,0,1574,8174,8290,8290
90019,128,2221,10444,10625,10625
90020,5,309,1587,1606,1606
90021,19,434,1584,1623,1623
90022,109,798,10854,10942,10942
90023,0,548,7367,7426,7426
90024,11,1005,3549,3633,3633
90025,33,1296,4665,4746,4746
90026,0,2143,9771,9900,9900
90027,0,1582,6532,6618,6618
90028,17,454,2080,2112,2112
90029,0,759,3694,3724,3724
90031,12,1137,5748,5800,5800
90032,0,769,8070,8169,8169
90033,0,574,6253,6310,6310
90034,7,1513,6904,6967,6967
90035,53,1418,5226,5311,5311
90036,28,1360,5453,5541,5541
90037,0,1496,8315,8365,8365
90038,13,634,3166,3198,3198
90039,0,1844,7024,7161,7161
90040,3,304,3265,3308,3308
90041,0,1515,5596,5675,5675
90042,0,1071,9469,9565,9565
90043,0,1756,11668,11943,11943
90044,61,1473,15124,15354,15354
90045,0,2021,10350,10583,10583
90046,0,1490,6747,6850,6850
90047,0,1445,12750,12905,12905
90048,0,1267,4518,4611,4611
90049,0,2715,8013,8210,8210
90056,5,497,2560,2615,2615
90057,7,264,1420,1439,1439
90058,13,194,2089,2112,2112
90059,0,734,6895,6979,6979
90061,0,686,5729,5810,5810
90062,40,1228,6523,6589,6589
90063,27,585,9090,9145,9145
90064,7,2087,6909,7035,7035
90065,0,2123,9123,9271,9271
90066,23,2825,11265,11494,11494
90067,0,66,209,212,212
90068,37,1198,4608,4683,4683
90069,3,884,3351,3415,3415
90077,15,1128,2837,2928,2928
90094,0,125,345,355,355
90201,0,673,13105,13171,13171
90210,76,2609,6683,6876,6876
90211,5,519,1684,1729,1729
90212,2,594,2032,2076,2076
90220,0,1056,11413,11505,11505
90221,0,796,10125,10217,10217
90222,74,550,6622,6709,6709
90230,31,1825,6103,6209,6209
90232,12,1179,4027,4114,4114
90240,0,905,6373,6457,6457
90241,0,702,8949,8994,9003
90242,0,700,8330,8423,8423
90245,26,1076,4971,5125,5125
90247,74,911,9154,9293,9293
90248,9,496,4217,4282,4282
90249,0,763,7023,7137,7137
90250,0,1661,16302,16450,16450
90254,0,1249,4963,5107,5107
90255,0,702,9798,9887,9887
90260,23,495,7678,7740,7740
90262,0,703,10736,10812,10812
90265,0,1630,5763,5935,5935
90266,11,3357,11031,11396,11396
90270,0,224,3479,3503,3503
90272,0,2546,7378,7693,7693
90274,0,2676,8840,9123,9123
90275,0,3520,13646,13995,13995
90277,0,1496,8254,8405,8405
90278,11,2207,10600,10850,10850
90280,0,1134,15202,15325,15325
90290,0,359,1583,1626,1626
90291,0,1938,6564,6691,6691
90292,5,497,1645,1675,1675
90293,0,327,1807,1848,1848
90301,0,559,5785,5820,5820
90302,5,415,4723,4785,4785
90303,27,439,5287,5352,5352
90304,9,306,4452,4501,4501
90305,0,413,4393,4438,4438
90401,7,206,687,708,708
90402,27,1294,3237,3341,3341
90403,9,988,3031,3106,3106
90404,0,831,3250,3307,3307
90405,17,1714,5396,5523,5523
90501,69,1067,9629,9806,9806
90502,5,370,4592,4638,4638
90503,20,1692,9849,10019,10019
90504,0,1120,8862,9025,9025
90505,30,1508,9797,9997,9997
90601,48,871,7988,8077,8077
90602,0,384,4828,4857,4857
90603,0,786,5931,6034,6034
90604,0,1093,9378,9502,9502
90605,68,1179,9528,9663,9663
90606,0,706,7549,7579,7579
90620,0,1191,12282,12558,12558
90621,0,497,6434,6552,6552
90623,0,554,4215,4332,4332
90630,0,1571,13107,13429,13442
90631,0,1546,16483,16785,16785
90638,0,1674,13247,13490,13490
90640,130,1302,12823,13005,13005
90650,0,2111,21995,22217,22217
90660,0,1597,14158,14345,14345
90670,24,541,5965,6025,6025
90680,0,457,5877,5991,5997
90701,0,396,4103,4140,4140
90703,0,2240,14360,14623,14623
90706,15,1461,15205,15359,15359
90710,41,609,5796,5860,5860
90712,40,1222,9766,9935,9935
90713,0,1331,9149,9241,9241
90715,13,383,4248,4304,4304
90716,0,146,2384,2398,2398
90717,0,769,5567,5652,5652
90720,0,1238,6916,7211,7211
90723,0,469,9527,9584,9584
90731,0,1438,12108,12304,12304
90732,0,1020,5590,5704,5704
90740,0,677,6104,6261,6267
90744,0,755,9718,9816,9816
90745,0,1537,13064,13262,13262
90746,0,1247,8111,8243,8243
90755,0,343,2757,2788,2788
90802,12,333,3008,3057,3057
90803,0,1243,8368,8461,8461
90804,0,427,5740,5775,5775
90805,0,1274,17047,17219,17219
90806,0,608,7435,7502,7502
90807,58,1218,8168,8284,8284
90808,0,2221,13379,13583,13597
90810,0,712,7740,7834,7834
90813,54,515,6632,6692,6692
90814,0,453,4094,4152,4152
90815,24,1821,11799,11991,11991
91001,0,1833,9212,9448,9448
91006,29,1637,9511,9685,9685
91007,0,1005,7724,7858,7858
91008,0,113,503,517,517
91010,25,691,6225,6295,6295
91011,0,1901,5836,6048,6048
91016,21,1399,10329,10518,10518
91020,0,359,1519,1545,1545
91024,0,583,2958,3000,3000
91030,0,806,4429,4506,4506
91040,0,750,5596,5692,5692
91042,0,719,6211,6306,6306
91101,20,375,1379,1406,1406
91103,0,836,4733,4825,4825
91104,0,1093,7240,7381,7381
91105,0,698,2610,2693,2693
91106,0,584,3817,3895,3895
91107,0,1642,9329,9490,9490
91108,0,1113,4060,4186,4186
91201,0,925,4450,4468,4468
91202,0,957,4034,4099,4099
91203,0,350,1654,1672,1672
91204,10,367,1918,1934,1934
91205,33,841,4115,4161,4161
91206,0,665,4679,4779,4779
91207,0,715,2512,2553,2553
91208,0,965,3873,3940,3940
91214,0,1484,7819,7946,7946
91301,0,1804,7223,7393,7393
91302,47,2132,7523,7788,7788
91303,39,586,3187,3216,3216
91304,0,1288,9650,9777,9777
91306,71,1954,8826,8933,8933
91307,16,1413,7858,8019,8019
91311,0,1596,10156,10384,10384
91316,21,1164,5088,5150,5150
91320,14,2508,13474,13920,13920
91321,0,800,6200,6295,6295
91324,0,1420,6041,6109,6109
91325,47,1595,6565,6652,6652
91326,0,2034,10039,10296,10296
91331,0,1575,17882,18063,18063
91335,118,2589,12932,13089,13089
91340,22,1401,7130,7194,7194
91342,0,1661,17460,17690,17690
91343,170,2318,10461,10642,10642
91344,0,2309,14430,14709,14709
91345,18,982,4471,4525,4525
91350,0,1553,9997,10159,10159
91351,0,1022,8333,8435,8435
91352,0,2046,10364,10490,10490
91354,32,1515,7889,8050,8050
91355,49,1184,8003,8108,8108
91356,43,1162,5979,6108,6108
91360,0,1818,12325,12628,12628
91361,0,1322,6980,7137,7137
91362,0,2178,10743,11121,11121
91364,0,1440,7044,7202,7202
91367,0,1365,8714,8874,8874
91377,0,821,3959,4107,4107
91381,5,1099,4636,4779,4779
91384,0,5,32,32,32
91387,23,588,3708,3795,3795
91390,0,547,2789,2849,2849
91401,102,1441,6734,6837,6837
91402,0,1231,6974,7037,7037
91403,0,1173,4381,4443,4443
91405,30,1086,5901,5967,5967
91406,19,1832,9282,9376,9376
91411,10,658,3266,3302,3302
91423,28,1648,5569,5672,5672
91436,0,1558,4525,4636,4636
91501,0,790,3437,3454,3454
91502,6,309,1514,1528,1528
91504,0,1560,6057,6149,6149
91505,0,2187,8651,8756,8756
91506,0,1537,5622,5724,5724
91601,68,1110,5194,5257,5257
91602,9,675,2976,3012,3012
91604,17,1652,5685,5771,5771
91605,49,1872,9693,9801,9801
91606,14,1365,6968,7038,7038
91607,22,988,4325,4369,4369
91701,0,2010,11913,12057,12057
91702,0,924,12407,12494,12494
91706,62,1083,15414,15507,15507
91708,0,223,1800,1811,1811
91709,0,3820,19698,20038,20038
91710,0,3052,20963,21154,21154
91711,0,1722,9849,10051,10051
91722,0,777,8430,8541,8541
91723,17,409,4257,4304,4304
91724,7,789,7171,7243,7243
91730,0,2103,14991,15142,15142
91731,5,305,5305,5342,5342
91732,11,926,11175,11254,11254
91733,18,688,9094,9167,9167
91737,0,1377,6933,7060,7060
91739,0,2119,9611,9757,9767
91740,14,677,6785,6840,6840
91741,9,1370,8867,9038,9038
91744,0,1528,16606,16791,16791
91745,0,2201,14269,14575,14575
91746,0,812,7274,7333,7333
91748,0,1444,11541,11658,11658
91750,0,1633,11036,11250,11250
91752,0,832,8675,8754,8754
91754,0,1028,8149,8265,8265
91755,0,575,5996,6045,6045
91761,76,1711,15024,15160,15160
91762,0,1484,12955,13033,13033
91763,0,863,8205,8237,8237
91764,0,879,10274,10325,10325
91765,0,1968,12526,12769,12769
91766,0,1437,14069,14225,14225
91767,0,1015,10254,10358,10358
91768,7,473,6609,6656,6656
91770,14,1140,14303,14433,14433
91773,30,1356,9966,10128,10128
91775,0,945,6353,6476,6476
91776,71,736,7804,7907,7907
91780,0,1469,10186,10415,10415
91784,0,2107,8971,9172,9172
91786,0,1616,12065,12150,12150
91789,0,2100,12866,13169,13169
91790,0,1281,10993,11149,11149
91791,0,1053,8079,8219,8219
91792,0,548,5955,6021,6021
91801,10,893,9489,9594,9594
91803,0,779,6578,6651,6651
91902,154,5389,5709,5720,5720
91910,324,16369,17034,17051,17051
91911,415,16165,16581,16614,16614
91913,395,9567,10114,10134,10134
91914,171,3708,4058,4066,4066
91915,176,6175,6514,6527,6527
91932,118,5203,5336,5347,5347
91935,19,304,334,335,335
91941,358,9376,9922,9942,9942
91942,254,9363,9734,9753,9753
91945,140,7190,7374,7381,7381
91950,280,10501,10759,10792,10792
91977,378,12968,13467,13481,13481
91978,55,2668,2773,2776,2776
92003,33,1929,2050,2052,2052
92007,147,2896,3207,3207,3207
92008,287,7649,8182,8190,8190
92009,854,10603,12023,12035,12035
92010,213,4410,4713,4727,4727
92011,295,6585,7189,7196,7196
92014,406,4989,5795,5795,5795
92019,238,10341,10828,10839,10839
92020,297,11894,12402,12427,12427
92021,313,10778,11147,11159,11159
92024,982,14924,16364,16380,16380
92025,534,10583,11106,11150,11150
92026,302,12556,13109,13161,13161
92027,457,12822,13373,13480,13480
92028,267,7428,7852,7860,7860
92029,269,6960,7491,7491,7491
92037,544,10851,11820,11844,11844
92040,391,10995,11478,11489,11489
92054,210,9230,9555,9555,9555
92056,165,14377,14977,14977,14977
92057,429,13616,14259,14288,14288
92058,115,7018,7147,7161,7161
92059,2,34,36,36,36
92064,529,13553,14655,14684,14684
92067,140,1583,1839,1841,1841
92069,421,10738,11364,11375,11375
92071,383,14630,15272,15303,15303
92075,172,3520,3894,3902,3902
92078,588,12151,13066,13079,13079
92081,272,7880,8234,8234,8234
92082,23,894,938,938,938
92083,127,7686,7908,7932,7932
92084,413,12273,12906,12919,12919
92091,136,1258,1408,1415,1415
92101,117,2188,2333,2340,2340
92102,236,8196,8441,8441,8441
92103,332,6807,7211,7211,7211
92104,342,9676,10018,10048,10048
92105,154,11562,11787,11822,11822
92106,430,5720,6308,6321,6321
92107,295,7329,7756,7764,7764
92108,48,1462,1525,1530,1530
92109,458,10286,10897,10908,10908
92110,306,6188,6488,6521,6521
92111,359,11041,11551,11574,11574
92113,193,8984,9168,9187,9187
92114,447,16038,16501,16551,16551
92115,459,11576,12011,12059,12059
92116,150,8011,8336,8344,8344
92117,417,14579,15413,15443,15443
92118,271,5215,5650,5650,5650
92119,267,6638,7017,7017,7017
92120,255,8532,9106,9115,9115
92121,142,2356,2570,2583,2583
92122,495,5751,6228,6272,6272
92123,275,7012,7405,7420,7420
92124,157,6454,6788,6801,6801
92126,696,15941,16994,16994,16994
92127,641,10735,12077,12089,12089
92128,446,12663,13502,13502,13502
92129,694,12339,13604,13618,13618
92130,934,11192,12753,12791,12791
92131,584,8775,9873,9893,9893
92139,133,7179,7378,7386,7386
92154,366,14690,15239,15254,15254
92173,1,14,15,15,15
92201,0,1027,17530,17707,17707
92203,34,1153,11036,11193,11193
92210,0,533,2653,2732,2732
92211,15,1638,15237,15468,15468
92220,65,607,10735,10832,10832
92223,0,1220,16780,16933,16950
92231,0,0,1,1,1
92234,0,1402,16301,16515,16515
92236,0,608,7946,7994,7994
92240,6,397,6213,6295,6295
92241,0,1,11,11,11
92243,138,1254,11433,11514,11514
92249,0,1,9,9,9
