zip,year,incentive,panels
64125,2,500,0
64126,2,500,0
64127,2,500,0
64128,2,500,0
64129,2,500,0
64130,2,500,0
64131,2,500,0
64132,2,500,0
64133,2,500,0
64134,2,500,0
64136,2,500,0
64137,2,500,0
64138,2,500,0
64139,2,500,0
64145,2,500,0
64146,2,500,0
64147,2,500,0
64149,2,500,0
64150,2,500,0
64151,2,500,0
64152,2,500,0
64153,2,500,0
64154,2,500,0
64155,2,500,0
64156,2,500,0
64157,2,500,6
64158,2,500,3
6416,2,500,0
64161,2,500,0
64163,2,500,0
64164,2,500,0
64165,2,500,0
64167,2,500,0
6418,2,500,0
6424,2,500,0
6437,2,500,0
6441,2,500,0
64421,2,500,0
64436,2,500,0
6444,2,500,0
6450,2,500,0
64501,2,500,0
64503,2,500,0
64504,2,500,0
64505,2,500,0
64506,2,500,0
64507,2,500,0
6451,2,500,17
6455,2,500,0
6456,2,500,0
6457,2,500,0
6460,2,500,23
6461,2,500,9
6468,2,500,4
6470,2,500,0
6471,2,500,0
6472,2,500,0
6473,2,500,0
6477,2,500,8
6478,2,500,0
6479,2,500,20
6480,2,500,0
64801,2,500,200
64804,2,500,0
6481,2,500,0
6483,2,500,4
64834,2,500,0
64835,2,500,1
64836,2,500,0
6484,2,500,0
64840,2,500,0
64841,2,500,0
64855,2,500,1
64870,2,500,42
6489,2,500,0
6492,2,500,110
65039,2,500,0
65043,2,500,0
65053,2,500,0
6510,2,500,0
65101,2,500,0
65109,2,500,0
6511,2,500,22
6512,2,500,17
6513,2,500,0
6514,2,500,12
6515,2,500,0
6516,2,500,0
6517,2,500,0
6518,2,500,0
6519,2,500,0
65201,2,500,0
65202,2,500,0
65203,2,500,0
6524,2,500,0
6525,2,500,0
65255,2,500,0
65611,2,500,0
65616,2,500,20
65619,2,500,3
65631,2,500,0
65672,2,500,0
65679,2,500,0
65714,2,500,9
65721,2,500,0
65738,2,500,0
65739,2,500,0
65742,2,500,0
65753,2,500,0
65757,2,500,0
65781,2,500,1
65802,2,500,0
65803,2,500,0
65804,2,500,0
65806,2,500,0
65807,2,500,0
65809,2,500,0
65810,2,500,0
66012,2,500,0
66013,2,500,0
66024,2,500,0
66025,2,500,0
66030,2,500,0
6604,2,500,0
66044,2,500,0
66046,2,500,0
66047,2,500,0
66049,2,500,0
6605,2,500,0
66050,2,500,0
66052,2,500,0
6606,2,500,0
66061,2,500,0
66062,2,500,0
6607,2,500,0
6608,2,500,0
66083,2,500,0
66085,2,500,0
66086,2,500,0
66090,2,500,0
6610,2,500,15
66101,2,500,0
66102,2,500,0
66103,2,500,0
66104,2,500,0
66105,2,500,0
66106,2,500,0
66109,2,500,0
6611,2,500,0
66111,2,500,0
66112,2,500,0
6612,2,500,0
6614,2,500,0
6615,2,500,0
66202,2,500,0
66203,2,500,0
66204,2,500,0
66205,2,500,0
66206,2,500,0
66207,2,500,0
66208,2,500,0
66209,2,500,0
66210,2,500,0
66211,2,500,0
66212,2,500,0
66213,2,500,0
66214,2,500,0
66215,2,500,0
66216,2,500,0
66217,2,500,0
66218,2,500,0
66219,2,500,0
66220,2,500,0
66221,2,500,0
66223,2,500,0
66224,2,500,0
66226,2,500,0
66227,2,500,0
66402,2,500,0
66409,2,500,0
66429,2,500,0
66502,2,500,0
66503,2,500,0
66542,2,500,0
66546,2,500,0
66603,2,500,0
66604,2,500,0
66605,2,500,0
66606,2,500,0
66607,2,500,0
66608,2,500,0
66609,2,500,0
66610,2,500,0
66611,2,500,0
66612,2,500,0
66614,2,500,0
66615,2,500,0
66616,2,500,0
66617,2,500,0
66618,2,500,0
66619,2,500,0
66739,2,500,0
67002,2,500,0
6702,2,500,0
67026,2,500,0
67030,2,500,0
67037,2,500,0
6704,2,500,11
6705,2,500,0
67052,2,500,0
67055,2,500,0
6706,2,500,0
67060,2,500,5
67067,2,500,0
6708,2,500,76
6710,2,500,0
67101,2,500,0
67110,2,500,0
6712,2,500,0
67120,2,500,0
67147,2,500,0
6716,2,500,9
67202,2,500,0
67203,2,500,0
67204,2,500,0
67205,2,500,0
67206,2,500,0
67207,2,500,0
67208,2,500,0
67209,2,500,0
67210,2,500,0
67211,2,500,0
67212,2,500,0
67213,2,500,0
67214,2,500,0
67215,2,500,0
67216,2,500,0
67217,2,500,0
67218,2,500,0
67219,2,500,0
67220,2,500,0
67223,2,500,0
67226,2,500,0
67227,2,500,0
67228,2,500,0
67230,2,500,0
67232,2,500,0
67235,2,500,0
6762,2,500,0
6770,2,500,15
6779,2,500,13
6782,2,500,0
6786,2,500,0
6787,2,500,0
6795,2,500,0
6798,2,500,0
68005,2,500,0
68007,2,500,0
68010,2,500,0
68022,2,500,0
68028,2,500,0
68030,2,500,0
68046,2,500,0
68059,2,500,0
68064,2,500,0
68069,2,500,0
6807,2,500,6
68102,2,500,0
68104,2,500,0
68105,2,500,0
68106,2,500,0
68107,2,500,0
68108,2,500,0
68110,2,500,0
68111,2,500,0
68112,2,500,0
68113,2,500,0
68114,2,500,0
68116,2,500,0
68117,2,500,0
68118,2,500,0
68122,2,500,0
68123,2,500,0
68124,2,500,0
68127,2,500,0
68128,2,500,0
68130,2,500,0
68131,2,500,0
68132,2,500,0
68133,2,500,0
68134,2,500,0
68135,2,500,0
68136,2,500,0
68137,2,500,0
68138,2,500,0
68142,2,500,0
68144,2,500,0
68147,2,500,0
68152,2,500,0
68154,2,500,0
68157,2,500,0
68164,2,500,0
6820,2,500,0
6824,2,500,51
6825,2,500,0
6830,2,500,0
6831,2,500,0
68317,2,500,0
68336,2,500,0
68339,2,500,0
6840,2,500,0
68430,2,500,0
68462,2,500,0
6850,2,500,0
68502,2,500,0
68503,2,500,0
68504,2,500,0
68505,2,500,0
68506,2,500,0
68507,2,500,0
68508,2,500,0
6851,2,500,0
68510,2,500,0
68512,2,500,0
68514,2,500,0
68516,2,500,0
68517,2,500,0
68520,2,500,0
68521,2,500,0
68522,2,500,0
68523,2,500,0
68524,2,500,0
68526,2,500,0
68527,2,500,0
68528,2,500,0
6853,2,500,0
68531,2,500,0
6854,2,500,0
6855,2,500,0
6870,2,500,0
68731,2,500,0
68776,2,500,0
6878,2,500,3
6880,2,500,26
6890,2,500,0
6897,2,500,0
6901,2,500,0
6902,2,500,0
6903,2,500,0
6905,2,500,8
6906,2,500,8
6907,2,500,7
70001,2,500,0
70002,2,500,0
70003,2,500,208
70005,2,500,0
70006,2,500,11
7001,2,500,3
7002,2,500,0
7003,2,500,0
70031,2,500,1
70032,2,500,4
70037,2,500,0
7004,2,500,0
70043,2,500,0
70047,2,500,0
70049,2,500,0
7005,2,500,0
70053,2,500,152
70056,2,500,0
70057,2,500,3
70058,2,500,0
7006,2,500,0
70062,2,500,0
70065,2,500,0
70068,2,500,0
70070,2,500,14
70072,2,500,140
70075,2,500,12
70079,2,500,0
7008,2,500,0
70084,2,500,12
70085,2,500,18
70087,2,500,0
7009,2,500,27
70092,2,500,0
70094,2,500,109
7010,2,500,6
7011,2,500,56
70112,2,500,42
70113,2,500,59
70114,2,500,57
70115,2,500,0
70116,2,500,106
70117,2,500,0
70118,2,500,109
70119,2,500,0
7012,2,500,18
70121,2,500,0
70122,2,500,300
70123,2,500,0
70124,2,500,31
70125,2,500,122
70126,2,500,148
70127,2,500,210
70128,2,500,0
70129,2,500,5
7013,2,500,0
70130,2,500,12
70131,2,500,0
7014,2,500,0
70148,2,500,0
7016,2,500,0
7017,2,500,7
7018,2,500,34
7020,2,500,3
7021,2,500,0
7022,2,500,26
7023,2,500,0
7024,2,500,0
7026,2,500,0
7027,2,500,0
7028,2,500,7
7029,2,500,14
7030,2,500,22
7031,2,500,15
7032,2,500,7
7033,2,500,0
7034,2,500,0
70343,2,500,0
7035,2,500,0
7036,2,500,0
70360,2,500,104
70363,2,500,0
70364,2,500,0
7039,2,500,0
70395,2,500,0
7040,2,500,0
70401,2,500,0
70403,2,500,0
7041,2,500,0
7042,2,500,21
7043,2,500,0
7044,2,500,31
70446,2,500,0
7045,2,500,0
70454,2,500,84
70455,2,500,0
7046,2,500,0
70462,2,500,0
70466,2,500,9
7047,2,500,77
7050,2,500,72
70501,2,500,287
70503,2,500,61
70506,2,500,156
70507,2,500,0
70508,2,500,0
70517,2,500,5
70518,2,500,31
7052,2,500,0
70520,2,500,0
70525,2,500,1
70529,2,500,34
70535,2,500,101
7054,2,500,0
7055,2,500,31
70555,2,500,23
70560,2,500,19
7057,2,500,10
70570,2,500,218
70577,2,500,20
70578,2,500,0
7058,2,500,0
70582,2,500,2
70583,2,500,51
70584,2,500,0
7059,2,500,0
70592,2,500,59
7060,2,500,65
70601,2,500,0
70605,2,500,0
70607,2,500,0
70611,2,500,0
70615,2,500,0
7062,2,500,17
7063,2,500,4
7064,2,500,0
7065,2,500,6
7066,2,500,12
70663,2,500,107
70665,2,500,0
70668,2,500,0
70669,2,500,15
7067,2,500,0
7068,2,500,0
7069,2,500,0
7070,2,500,11
70706,2,500,0
7071,2,500,10
70710,2,500,0
70711,2,500,0
70714,2,500,107
70719,2,500,7
7072,2,500,0
70726,2,500,80
7073,2,500,2
70734,2,500,0
70737,2,500,93
70739,2,500,22
7074,2,500,0
70744,2,500,0
7075,2,500,11
7076,2,500,0
70764,2,500,0
70767,2,500,0
70769,2,500,71
7077,2,500,0
70770,2,500,2
70774,2,500,6
70777,2,500,1
70778,2,500,0
7078,2,500,0
70785,2,500,42
7079,2,500,5
70791,2,500,0
7080,2,500,25
70801,2,500,0
70802,2,500,157
70805,2,500,75
70806,2,500,0
70807,2,500,195
70808,2,500,206
70809,2,500,0
7081,2,500,0
70810,2,500,55
70811,2,500,27
70812,2,500,51
70814,2,500,31
70815,2,500,53
70816,2,500,167
70817,2,500,0
70818,2,500,0
70819,2,500,0
7082,2,500,0
70820,2,500,113
7083,2,500,26
7086,2,500,10
7087,2,500,41
7088,2,500,0
7090,2,500,0
7092,2,500,0
7093,2,500,64
7094,2,500,17
7095,2,500,20
71006,2,500,0
71009,2,500,1
7102,2,500,33
71024,2,500,0
7103,2,500,12
71037,2,500,19
7104,2,500,0
71047,2,500,0
7105,2,500,6
71051,2,500,0
71055,2,500,0
7106,2,500,98
7107,2,500,31
71073,2,500,0
7108,2,500,33
7109,2,500,0
7110,2,500,0
71101,2,500,61
71103,2,500,27
71104,2,500,64
71105,2,500,21
71106,2,500,75
71107,2,500,0
71108,2,500,144
71109,2,500,97
7111,2,500,23
71110,2,500,0
71111,2,500,211
71112,2,500,86
71115,2,500,10
71118,2,500,0
71119,2,500,0
7112,2,500,29
71129,2,500,0
7114,2,500,2
71201,2,500,0
71202,2,500,167
71203,2,500,125
71225,2,500,1
71280,2,500,0
71291,2,500,0
71292,2,500,18
71301,2,500,223
71302,2,500,65
71303,2,500,0
71360,2,500,35
71405,2,500,5
71423,2,500,0
71485,2,500,0
71601,2,500,213
71602,2,500,0
71603,2,500,0
71837,2,500,0
71854,2,500,239
71901,2,500,0
71913,2,500,0
71956,2,500,0
71964,2,500,1
71968,2,500,0
72002,2,500,26
72007,2,500,9
7201,2,500,0
72011,2,500,0
72012,2,500,10
72015,2,500,40
72019,2,500,6
7202,2,500,59
72022,2,500,0
72023,2,500,0
7203,2,500,22
7204,2,500,0
7205,2,500,5
7206,2,500,66
72065,2,500,0
72068,2,500,0
72076,2,500,0
7208,2,500,15
72081,2,500,0
72082,2,500,2
72086,2,500,0
72103,2,500,0
72113,2,500,0
72114,2,500,0
72116,2,500,41
72117,2,500,0
72118,2,500,6
72120,2,500,0
72135,2,500,0
72142,2,500,5
72143,2,500,24
72167,2,500,0
72176,2,500,0
72201,2,500,8
72202,2,500,26
72204,2,500,45
72205,2,500,0
72206,2,500,78
72207,2,500,20
72209,2,500,77
72210,2,500,21
72211,2,500,0
72212,2,500,4
72223,2,500,11
72227,2,500,19
72364,2,500,0
72376,2,500,0
72401,2,500,373
72404,2,500,56
72411,2,500,0
72416,2,500,11
72417,2,500,0
72701,2,500,315
72703,2,500,37
72704,2,500,25
72712,2,500,64
72718,2,500,0
72719,2,500,19
72730,2,500,4
72745,2,500,12
72753,2,500,0
72756,2,500,13
72758,2,500,26
72762,2,500,23
72764,2,500,99
72774,2,500,0
72801,2,500,0
72802,2,500,0
72834,2,500,11
72837,2,500,0
72847,2,500,1
72858,2,500,2
72901,2,500,79
72903,2,500,41
72904,2,500,70
72908,2,500,0
72916,2,500,10
72921,2,500,0
72923,2,500,5
72941,2,500,0
72956,2,500,181
73003,2,500,0
73007,2,500,0
73008,2,500,0
73012,2,500,0
73013,2,500,0
7302,2,500,13
73020,2,500,0
73025,2,500,0
73026,2,500,0
73034,2,500,0
7304,2,500,48
73049,2,500,0
7305,2,500,38
7306,2,500,84
73064,2,500,0
73065,2,500,0
73068,2,500,0
73069,2,500,0
7307,2,500,18
73071,2,500,0
73072,2,500,62
73078,2,500,0
73084,2,500,0
73093,2,500,0
73099,2,500,0
7310,2,500,1
73102,2,500,0
73103,2,500,0
73104,2,500,1
73105,2,500,49
73106,2,500,23
73107,2,500,0
73108,2,500,0
73109,2,500,0
73110,2,500,0
73111,2,500,0
73112,2,500,46
73114,2,500,0
73115,2,500,0
73116,2,500,23
73117,2,500,6
73118,2,500,0
73119,2,500,0
73120,2,500,39
73121,2,500,0
73122,2,500,18
73127,2,500,0
73128,2,500,15
73129,2,500,0
73130,2,500,0
73131,2,500,0
73132,2,500,0
73134,2,500,0
73135,2,500,0
73139,2,500,0
73141,2,500,0
73142,2,500,0
73145,2,500,0
73149,2,500,0
73150,2,500,0
73151,2,500,2
73159,2,500,0
73160,2,500,0
73162,2,500,10
73165,2,500,0
73169,2,500,0
73170,2,500,101
73173,2,500,0
73179,2,500,0
73501,2,500,0
73505,2,500,0
73507,2,500,0
73701,2,500,0
73703,2,500,0
74008,2,500,0
7401,2,500,17
74011,2,500,0
74012,2,500,0
74014,2,500,0
74015,2,500,0
74017,2,500,0
74019,2,500,21
74021,2,500,0
74023,2,500,0
74033,2,500,0
74036,2,500,0
74037,2,500,26
74041,2,500,0
74050,2,500,0
74053,2,500,0
74055,2,500,0
74063,2,500,0
74066,2,500,0
7407,2,500,23
74070,2,500,0
74073,2,500,0
74074,2,500,173
74075,2,500,0
7410,2,500,0
74103,2,500,0
74104,2,500,0
74105,2,500,0
74106,2,500,0
74107,2,500,0
74108,2,500,0
74110,2,500,0
74112,2,500,0
74114,2,500,0
74115,2,500,0
74116,2,500,0
74119,2,500,0
74120,2,500,0
74126,2,500,0
74127,2,500,0
74128,2,500,17
74129,2,500,0
74130,2,500,0
74131,2,500,0
74132,2,500,0
74133,2,500,0
74134,2,500,0
74135,2,500,0
74136,2,500,0
74137,2,500,0
74145,2,500,0
74146,2,500,0
7417,2,500,3
7423,2,500,0
7424,2,500,17
7430,2,500,18
7432,2,500,8
7436,2,500,0
74363,2,500,0
7440,2,500,0
7442,2,500,0
74429,2,500,0
7444,2,500,0
7446,2,500,0
7450,2,500,29
7452,2,500,21
7458,2,500,14
7463,2,500,8
7470,2,500,0
74730,2,500,0
74731,2,500,0
74733,2,500,0
7481,2,500,11
74901,2,500,0
74902,2,500,0
74946,2,500,0
74948,2,500,1
74954,2,500,0
74959,2,500,0
75001,2,500,2
75002,2,500,106
75006,2,500,11
75007,2,500,0
7501,2,500,60
75010,2,500,0
75013,2,500,57
75019,2,500,63
7502,2,500,0
75020,2,500,23
75021,2,500,0
75022,2,500,0
75023,2,500,159
75024,2,500,9
75025,2,500,0
75028,2,500,0
7503,2,500,46
75032,2,500,0
75033,2,500,0
75034,2,500,250
75035,2,500,37
75038,2,500,3
75039,2,500,0
7504,2,500,0
75040,2,500,0
75041,2,500,0
75042,2,500,9
75043,2,500,0
75044,2,500,12
75048,2,500,40
7505,2,500,5
75050,2,500,32
75051,2,500,0
75052,2,500,0
75054,2,500,0
75056,2,500,137
75057,2,500,5
7506,2,500,0
75060,2,500,57
75061,2,500,0
75062,2,500,0
75063,2,500,22
75065,2,500,11
75067,2,500,107
75068,2,500,30
75069,2,500,31
75070,2,500,158
75074,2,500,93
75075,2,500,22
75076,2,500,0
75077,2,500,0
7508,2,500,29
75080,2,500,172
75081,2,500,110
75082,2,500,0
75087,2,500,0
75088,2,500,0
75089,2,500,0
75090,2,500,125
75092,2,500,40
75093,2,500,41
75094,2,500,7
75098,2,500,0
75104,2,500,108
75115,2,500,0
75116,2,500,46
7512,2,500,22
75125,2,500,0
7513,2,500,0
75134,2,500,0
75137,2,500,0
7514,2,500,15
75141,2,500,0
75146,2,500,47
75149,2,500,83
75150,2,500,118
75159,2,500,5
75172,2,500,5
75180,2,500,0
75181,2,500,38
75182,2,500,0
75201,2,500,0
75202,2,500,0
75203,2,500,25
75204,2,500,27
75205,2,500,19
75206,2,500,43
75207,2,500,13
75208,2,500,0
75209,2,500,0
75210,2,500,19
75211,2,500,34
75212,2,500,52
75214,2,500,15
75215,2,500,36
75216,2,500,268
75217,2,500,0
75218,2,500,21
75219,2,500,4
7522,2,500,13
75220,2,500,54
75223,2,500,32
75224,2,500,105
75225,2,500,60
75226,2,500,0
75227,2,500,174
75228,2,500,242
75229,2,500,18
75230,2,500,0
75231,2,500,30
75232,2,500,106
75233,2,500,0
75234,2,500,0
75235,2,500,37
75236,2,500,46
75237,2,500,33
75238,2,500,0
7524,2,500,23
75240,2,500,34
75241,2,500,155
75243,2,500,33
75244,2,500,0
75246,2,500,9
75247,2,500,37
75248,2,500,18
75249,2,500,0
75251,2,500,1
75252,2,500,0
75253,2,500,52
75254,2,500,10
75287,2,500,106
75459,2,500,0
75501,2,500,0
75503,2,500,0
75569,2,500,1
75601,2,500,0
75602,2,500,0
75603,2,500,0
75604,2,500,0
75605,2,500,0
75640,2,500,0
75644,2,500,0
75645,2,500,2
75647,2,500,4
75650,2,500,8
75652,2,500,0
75662,2,500,0
75684,2,500,0
75693,2,500,0
75701,2,500,33
75702,2,500,56
75703,2,500,121
75704,2,500,0
75705,2,500,1
75706,2,500,0
75707,2,500,0
75708,2,500,18
75709,2,500,6
75751,2,500,108
75752,2,500,4
75755,2,500,0
75757,2,500,0
75758,2,500,0
75762,2,500,0
75771,2,500,0
75789,2,500,0
75791,2,500,3
75792,2,500,2
75901,2,500,6
75904,2,500,0
75941,2,500,0
75949,2,500,2
75961,2,500,13
75964,2,500,23
75965,2,500,0
75969,2,500,0
76001,2,500,0
76002,2,500,40
76005,2,500,0
76006,2,500,0
76008,2,500,0
7601,2,500,0
76010,2,500,48
76011,2,500,3
76012,2,500,44
76013,2,500,6
76014,2,500,7
76015,2,500,23
76016,2,500,0
76017,2,500,0
76018,2,500,0
76021,2,500,0
76022,2,500,27
7603,2,500,0
76034,2,500,0
76036,2,500,1
76039,2,500,21
7604,2,500,0
76040,2,500,30
7605,2,500,6
76051,2,500,85
76052,2,500,0
76053,2,500,48
76054,2,500,16
7606,2,500,3
76060,2,500,26
76063,2,500,17
7607,2,500,7
76071,2,500,2
76078,2,500,0
76092,2,500,16
76102,2,500,20
76103,2,500,13
76104,2,500,109
76105,2,500,12
76106,2,500,163
76107,2,500,10
76108,2,500,58
76109,2,500,150
76110,2,500,140
76111,2,500,0
76112,2,500,0
76114,2,500,84
76115,2,500,162
76116,2,500,34
76117,2,500,105
76118,2,500,21
76119,2,500,138
76120,2,500,0
76123,2,500,51
76126,2,500,7
76127,2,500,0
76131,2,500,35
76132,2,500,43
76133,2,500,125
76134,2,500,78
76135,2,500,10
76137,2,500,111
76140,2,500,15
76148,2,500,0
76155,2,500,0
76164,2,500,103
76177,2,500,27
76179,2,500,19
76180,2,500,9
76182,2,500,21
7620,2,500,2
76205,2,500,0
76208,2,500,19
7621,2,500,10
76210,2,500,48
76226,2,500,0
7624,2,500,0
76240,2,500,0
76244,2,500,22
76248,2,500,81
7626,2,500,0
76262,2,500,78
7627,2,500,0
7628,2,500,0
7630,2,500,0
76301,2,500,22
76302,2,500,42
76305,2,500,20
76306,2,500,0
76308,2,500,36
76309,2,500,67
7631,2,500,33
76310,2,500,0
76311,2,500,0
7632,2,500,0
76354,2,500,0
76367,2,500,3
7640,2,500,0
76401,2,500,11
7641,2,500,0
7642,2,500,10
7643,2,500,6
7644,2,500,33
7645,2,500,0
7646,2,500,0
7647,2,500,0
7648,2,500,0
7649,2,500,9
7650,2,500,8
76501,2,500,21
76502,2,500,0
76504,2,500,95
76513,2,500,76
7652,2,500,0
76522,2,500,32
76539,2,500,0
76541,2,500,134
76542,2,500,14
76543,2,500,117
76544,2,500,0
76548,2,500,44
76549,2,500,0
76559,2,500,24
7656,2,500,0
7657,2,500,0
76574,2,500,0
76579,2,500,7
7660,2,500,0
7661,2,500,5
7662,2,500,25
7663,2,500,32
76630,2,500,0
76633,2,500,0
76640,2,500,13
76643,2,500,21
76655,2,500,14
76657,2,500,34
7666,2,500,27
76691,2,500,0
7670,2,500,17
76701,2,500,35
76704,2,500,130
76705,2,500,113
76706,2,500,88
76707,2,500,114
76708,2,500,18
76710,2,500,0
76711,2,500,16
76712,2,500,38
7675,2,500,0
7676,2,500,2
7677,2,500,2
76901,2,500,86
76903,2,500,211
76904,2,500,0
76905,2,500,6
77002,2,500,19
77003,2,500,0
77004,2,500,127
77005,2,500,0
77006,2,500,5
77007,2,500,33
77008,2,500,53
77009,2,500,64
7701,2,500,5
77010,2,500,0
77011,2,500,37
77012,2,500,23
77013,2,500,0
77014,2,500,64
77015,2,500,30
77016,2,500,139
77017,2,500,0
77018,2,500,9
77019,2,500,0
7702,2,500,0
77020,2,500,56
77021,2,500,25
77022,2,500,32
77023,2,500,212
77024,2,500,0
77025,2,500,53
77026,2,500,35
77027,2,500,6
77028,2,500,88
77029,2,500,13
77030,2,500,0
77031,2,500,11
77032,2,500,66
77033,2,500,143
77034,2,500,34
77035,2,500,8
77036,2,500,0
77037,2,500,0
77038,2,500,0
77039,2,500,0
7704,2,500,0
77040,2,500,34
77041,2,500,0
77042,2,500,99
77043,2,500,0
77044,2,500,185
77045,2,500,0
77046,2,500,1
77047,2,500,69
77048,2,500,23
77049,2,500,0
77050,2,500,6
77051,2,500,25
77053,2,500,64
77054,2,500,27
77055,2,500,26
77056,2,500,0
77057,2,500,0
77058,2,500,31
77059,2,500,0
77060,2,500,104
77061,2,500,15
77062,2,500,17
77063,2,500,36
77064,2,500,25
77065,2,500,8
77066,2,500,9
77067,2,500,0
77068,2,500,0
77069,2,500,0
77070,2,500,0
77071,2,500,0
77072,2,500,0
77073,2,500,11
77074,2,500,26
77075,2,500,48
77076,2,500,23
77077,2,500,0
77078,2,500,4
77079,2,500,0
77080,2,500,0
77081,2,500,0
77082,2,500,0
77083,2,500,151
77084,2,500,188
77085,2,500,0
77086,2,500,128
77087,2,500,0
77088,2,500,169
77089,2,500,0
77090,2,500,0
77091,2,500,61
77092,2,500,0
77093,2,500,14
77094,2,500,9
77095,2,500,79
77096,2,500,42
77098,2,500,0
77099,2,500,0
7711,2,500,0
7712,2,500,22
7716,2,500,0
7717,2,500,0
7718,2,500,0
7719,2,500,0
7720,2,500,0
7721,2,500,0
7722,2,500,0
7723,2,500,0
7724,2,500,19
7726,2,500,0
7727,2,500,0
7728,2,500,0
7730,2,500,0
77301,2,500,34
77302,2,500,0
77303,2,500,0
77304,2,500,50
77306,2,500,0
7731,2,500,0
77316,2,500,0
77318,2,500,0
7732,2,500,0
77327,2,500,0
77328,2,500,0
7733,2,500,0
77336,2,500,0
77338,2,500,0
77339,2,500,0
7734,2,500,0
77345,2,500,0
77346,2,500,51
7735,2,500,0
77354,2,500,23
77355,2,500,11
77356,2,500,0
77357,2,500,7
77358,2,500,0
77362,2,500,0
77363,2,500,0
77365,2,500,0
7737,2,500,0
77372,2,500,9
77373,2,500,0
77375,2,500,0
77377,2,500,21
77378,2,500,8
77379,2,500,0
7738,2,500,6
77380,2,500,20
77381,2,500,0
77382,2,500,10
77384,2,500,0
77385,2,500,0
77386,2,500,0
77388,2,500,143
77389,2,500,0
7739,2,500,0
77396,2,500,121
7740,2,500,0
77401,2,500,0
77406,2,500,9
77407,2,500,187
77429,2,500,48
77433,2,500,64
77441,2,500,11
77447,2,500,0
77449,2,500,0
77450,2,500,82
77459,2,500,0
7746,2,500,0
77469,2,500,0
7747,2,500,0
77471,2,500,58
77477,2,500,9
77478,2,500,0
77479,2,500,0
7748,2,500,0
77489,2,500,0
77493,2,500,0
77494,2,500,0
77498,2,500,15
7750,2,500,0
77502,2,500,29
77503,2,500,0
77504,2,500,27
77505,2,500,0
77506,2,500,25
77507,2,500,0
7751,2,500,0
77510,2,500,0
77511,2,500,0
77515,2,500,46
77517,2,500,15
77518,2,500,46
77520,2,500,0
77521,2,500,149
77523,2,500,0
7753,2,500,0
77530,2,500,31
77531,2,500,14
77532,2,500,45
77534,2,500,0
77536,2,500,91
77539,2,500,58
77541,2,500,0
77545,2,500,0
77546,2,500,121
77547,2,500,8
7755,2,500,0
77550,2,500,332
77551,2,500,130
77554,2,500,38
7756,2,500,0
77562,2,500,0
77563,2,500,46
77564,2,500,0
77565,2,500,0
77566,2,500,0
77568,2,500,99
7757,2,500,0
77571,2,500,0
77573,2,500,0
77578,2,500,13
7758,2,500,0
77581,2,500,0
77583,2,500,18
77584,2,500,0
77586,2,500,0
77587,2,500,0
77590,2,500,0
77591,2,500,61
77598,2,500,0
7760,2,500,0
77611,2,500,0
77619,2,500,13
7762,2,500,0
77625,2,500,6
77627,2,500,0
77630,2,500,39
77632,2,500,0
7764,2,500,2
77640,2,500,102
77642,2,500,25
77651,2,500,0
77656,2,500,30
77657,2,500,0
77662,2,500,0
77701,2,500,49
77702,2,500,0
77703,2,500,0
77705,2,500,0
77706,2,500,110
77707,2,500,66
77708,2,500,12
77713,2,500,4
77801,2,500,82
77802,2,500,82
77803,2,500,47
77807,2,500,44
77808,2,500,9
77840,2,500,0
77845,2,500,0
77901,2,500,0
77904,2,500,0
77905,2,500,7
77968,2,500,0
78006,2,500,0
7801,2,500,0
78015,2,500,0
78023,2,500,0
78026,2,500,0
7803,2,500,0
78040,2,500,310
78041,2,500,147
78043,2,500,180
78045,2,500,140
78046,2,500,167
78064,2,500,37
78070,2,500,5
78073,2,500,0
78101,2,500,0
78108,2,500,0
78109,2,500,42
78112,2,500,0
78123,2,500,26
78124,2,500,0
78130,2,500,46
78132,2,500,0
78133,2,500,53
78148,2,500,33
78152,2,500,0
78154,2,500,66
78155,2,500,65
78201,2,500,200
78202,2,500,62
78203,2,500,67
78204,2,500,54
78205,2,500,0
78207,2,500,233
78208,2,500,34
78209,2,500,12
7821,2,500,0
78210,2,500,0
78211,2,500,187
78212,2,500,140
78213,2,500,0
78214,2,500,28
78215,2,500,9
78216,2,500,114
78217,2,500,18
78218,2,500,40
78219,2,500,0
78220,2,500,24
78221,2,500,100
78222,2,500,0
78223,2,500,76
78224,2,500,25
78225,2,500,0
78226,2,500,29
78227,2,500,26
78228,2,500,174
78229,2,500,0
78230,2,500,0
78231,2,500,9
78232,2,500,34
78233,2,500,77
78234,2,500,1
78235,2,500,5
78236,2,500,4
78237,2,500,0
78238,2,500,72
78239,2,500,32
78240,2,500,13
78242,2,500,33
78244,2,500,30
78245,2,500,62
78247,2,500,0
78248,2,500,9
78249,2,500,133
78250,2,500,0
78251,2,500,0
78252,2,500,0
78253,2,500,0
78254,2,500,0
78255,2,500,3
78256,2,500,21
78257,2,500,5
78258,2,500,39
78259,2,500,25
78260,2,500,0
78261,2,500,26
78263,2,500,0
78264,2,500,0
78266,2,500,21
7828,2,500,0
78336,2,500,144
7834,2,500,0
78358,2,500,1
78359,2,500,3
7836,2,500,3
78362,2,500,0
78370,2,500,11
78373,2,500,0
78374,2,500,70
7838,2,500,0
78380,2,500,0
78382,2,500,125
78387,2,500,12
78390,2,500,41
7840,2,500,0
78401,2,500,38
78402,2,500,0
78404,2,500,29
