zip,panels_1_years_0_incentive,panels_2_years_0_incentive,panels_3_years_0_incentive,panels_4_years_0_incentive,panels_5_years_0_incentive
35808,0,0,0,0,0
35810,0,0,0,0,0
35811,0,0,0,0,0
35816,0,0,0,0,0
35824,0,0,0,0,0
35901,0,0,0,0,0
35903,17,17,17,17,17
35904,9,9,9,9,9
35905,0,0,0,0,0
35906,0,0,0,0,0
35950,0,0,0,0,0
35951,0,0,0,0,0
35954,0,0,0,0,0
35956,0,0,0,0,0
35957,9,9,9,9,9
35976,0,0,0,0,0
35980,0,0,0,0,0
36020,0,0,0,0,0
36022,8,8,8,8,8
36025,6,6,6,6,6
36043,0,0,0,0,0
36054,14,14,14,14,14
36064,0,0,0,0,0
36066,0,0,0,0,0
36067,50,50,50,50,50
36079,0,0,0,0,0
36081,21,21,21,21,21
36092,0,0,0,0,0
36093,0,0,0,0,0
36104,20,20,20,20,20
36105,0,0,0,0,0
36106,0,0,0,0,0
36107,0,0,0,0,0
36108,0,0,0,0,0
36109,0,0,0,0,0
36110,0,0,0,0,0
36111,22,22,22,22,22
36112,0,0,0,0,0
36113,0,0,0,0,0
36115,0,0,0,0,0
36116,0,0,0,0,0
36117,0,0,0,0,0
36201,3,3,3,3,3
36203,28,28,28,28,28
36205,0,0,0,0,0
36206,0,0,0,0,0
36207,15,15,15,15,15
36250,0,0,0,0,0
36260,0,0,0,0,0
36265,0,0,0,0,0
36268,2,2,2,2,2
36277,0,0,0,0,0
36301,0,0,0,0,0
36303,15,15,15,15,15
36305,11,11,11,11,11
36312,0,0,0,0,0
36321,0,0,0,0,0
36322,4,4,4,4,4
36330,0,0,0,0,0
36345,7,7,7,7,7
36350,0,0,0,0,0
36351,0,0,0,0,0
36360,48,48,48,48,48
36362,4,4,4,4,4
36376,0,0,0,0,0
36509,2,2,2,2,2
36511,0,0,0,0,0
36523,0,0,0,0,0
36526,0,0,0,0,0
36527,0,0,0,0,0
36530,0,0,0,0,0
36532,0,0,0,0,0
36535,7,7,7,7,7
36541,9,9,9,9,9
36542,0,0,0,0,0
36544,0,0,0,0,0
36551,3,3,3,3,3
36555,1,1,1,1,1
36561,0,0,0,0,0
36567,21,21,21,21,21
36571,23,23,23,23,23
36572,4,4,4,4,4
36575,0,0,0,0,0
36576,0,0,0,0,0
36580,9,9,9,9,9
36582,92,92,92,92,92
36587,1,1,1,1,1
36602,0,0,0,0,0
36603,11,11,11,11,11
36604,51,51,51,51,51
36605,0,0,0,0,0
36606,0,0,0,0,0
36607,31,31,31,31,31
36608,0,0,0,0,0
36609,18,18,18,18,18
36610,26,26,26,26,26
36611,24,24,24,24,24
36612,0,0,0,0,0
36613,21,21,21,21,21
36617,0,0,0,0,0
36618,0,0,0,0,0
36619,32,32,32,32,32
36693,42,42,42,42,42
36695,126,126,126,126,126
36752,0,0,0,0,0
36801,0,0,0,0,0
36804,6,6,6,6,6
36830,87,87,87,87,87
36832,25,25,25,25,25
36856,0,0,0,0,0
36867,0,0,0,0,0
36869,71,71,71,71,71
36870,0,0,0,0,0
36875,0,0,0,0,0
36877,0,0,0,0,0
36879,0,0,0,0,0
71601,0,185,384,500,6602
71602,0,0,154,375,5986
71603,0,0,453,881,12051
71837,0,0,0,0,6
71854,0,227,573,1015,11435
71901,0,0,115,381,5810
71913,0,0,254,538,9770
71956,0,0,0,0,8
71964,0,1,1,2,117
71968,0,0,0,1,42
72002,7,26,70,237,3577
72007,0,4,59,89,1725
72011,0,0,5,21,377
72012,0,3,73,136,3393
72015,0,20,247,524,9660
72019,0,0,162,341,5397
72022,0,0,65,207,5330
72023,0,0,155,536,11593
72065,0,0,5,13,156
72068,0,0,0,0,15
72076,0,0,420,660,11603
72081,0,0,3,13,332
72082,0,1,4,6,258
72086,0,0,30,94,1452
72103,0,0,75,107,3075
72113,0,0,118,457,6614
72114,0,0,279,475,3750
72116,0,31,171,357,5011
72117,0,0,230,454,5356
72118,0,0,169,333,6111
72120,0,0,189,435,9128
72135,0,0,8,25,256
72142,0,3,30,52,734
72143,0,0,125,298,5811
72167,0,0,0,1,10
72176,0,0,36,117,2041
72201,0,6,34,74,577
72202,0,17,138,299,2727
72204,0,15,255,532,7213
72205,0,0,168,395,5015
72206,0,35,409,783,8305
72207,0,17,94,303,2314
72209,0,58,271,458,6260
72210,0,14,79,154,3466
72211,0,0,123,408,5096
72212,0,4,159,436,3259
72223,0,11,182,647,4974
72227,0,17,145,307,2245
72364,0,0,1,1,26
72376,0,0,0,0,2
72401,0,373,714,1347,15631
72404,0,35,168,393,6786
72411,0,0,0,1,36
72416,0,10,15,29,585
72417,0,0,0,0,63
72701,0,255,731,1369,8137
72703,0,22,322,1035,7221
72704,0,25,325,866,6119
72712,0,64,769,2778,10055
72718,0,0,19,65,357
72719,0,16,123,388,2651
72730,0,3,32,141,1432
72745,10,12,42,215,2434
72753,0,0,0,0,1
72756,0,7,126,331,6443
72758,0,18,368,1278,8394
72762,0,23,504,1699,11351
72764,0,86,431,1294,12081
72774,0,0,0,0,2
72801,0,0,199,387,5352
72802,0,0,33,133,2435
72834,0,11,30,54,1074
72837,0,0,0,1,16
72847,0,0,7,10,186
72858,0,1,8,20,305
72901,0,71,193,364,7031
72903,0,33,266,564,8090
72904,0,58,275,512,6235
72908,0,0,89,233,4847
72916,0,7,138,300,2303
72921,0,0,12,23,349
72923,0,5,30,63,1632
72941,0,0,2,6,114
72956,0,171,320,683,10430
85003,0,180,2149,2218,2227
85004,0,174,1551,1622,1627
85006,0,409,6857,7026,7047
85007,0,293,4750,4867,4877
85008,0,317,10408,10545,10555
85009,0,553,13212,13482,13482
85012,0,218,2126,2221,2228
85013,0,344,5475,5616,5627
85014,0,294,6506,6646,6660
85015,0,413,8059,8216,8240
85016,0,842,9804,10139,10149
85017,0,372,7770,7880,7912
85018,0,1227,11378,11890,11926
85019,0,263,6599,6707,6727
85020,0,502,10230,10439,10449
85021,0,463,9075,9223,9242
85022,0,706,14697,15027,15027
85023,0,366,9711,9879,9889
85024,0,401,7516,7686,7709
85027,0,591,11816,12057,12057
85028,0,658,7847,8123,8123
85029,0,500,11953,12160,12184
85031,0,173,6818,6901,6915
85032,0,937,20386,20802,20823
85033,0,320,12164,12299,12324
85034,0,283,3039,3154,3166
85035,0,154,9526,9603,9622
85037,0,494,12726,13012,13012
85040,0,381,9318,9461,9508
85041,0,608,17486,17861,17897
85042,0,530,12226,12604,12604
85043,0,302,9793,10034,10034
85044,0,655,12109,12562,12574
85045,0,269,2148,2320,2320
85048,0,960,11078,11587,11599
85050,0,1197,10150,10695,10695
85051,0,316,11045,11259,11270
85053,0,351,8848,9001,9010
85054,0,110,1281,1329,1329
85083,6,699,6046,6363,6363
85085,0,363,4004,4163,4167
85118,6,278,6051,6175,6175
85119,0,342,9845,10026,10046
85120,0,469,14007,14163,14206
85132,0,172,3240,3313,3316
85140,0,469,10402,10647,10658
85142,0,1267,19593,20390,20411
85143,0,398,13033,13272,13272
85201,0,282,10249,10395,10405
85202,0,296,9114,9272,9272
85203,0,472,10017,10253,10263
85204,0,369,16509,16760,16794
85205,0,626,16542,16914,16914
85206,0,486,14525,14687,14716
85207,0,1048,18410,19058,19077
85208,0,333,15606,15796,15812
85209,0,681,15890,16165,16230
85210,0,376,8766,8936,8963
85212,0,455,7146,7451,7451
85213,23,653,11039,11486,11486
85215,0,644,8099,8359,8367
85224,0,577,13416,13718,13732
85225,0,710,19862,20288,20288
85226,0,721,12227,12644,12657
85233,0,629,12444,12816,12829
85234,0,1071,15802,16462,16478
85248,0,1280,15500,15980,16012
85249,0,1802,15010,16104,16120
85250,7,540,7006,7298,7298
85251,0,729,10143,10524,10534
85253,0,1622,7617,8361,8378
85254,0,1597,15904,16636,16653
85255,0,2143,16193,17247,17265
85256,0,135,1739,1782,1794
85257,0,570,9242,9498,9518
85258,0,1298,10003,10541,10563
85259,0,1128,8103,8602,8602
85260,0,1065,12293,12781,12794
85262,0,1088,5767,6242,6255
85266,0,1013,6395,6870,6870
85268,0,819,9905,10382,10393
85281,0,769,10554,10782,10847
85282,0,552,14566,14879,14909
85283,0,591,11683,12021,12045
85284,0,802,6757,7227,7234
85286,0,824,12995,13494,13494
85295,0,999,12868,13503,13503
85296,0,879,14046,14632,14647
85297,0,684,10080,10533,10533
85298,0,1186,11888,12607,12607
85301,0,505,12682,12928,12954
85302,0,431,10468,10727,10759
85303,0,204,8724,8839,8848
85304,0,418,8551,8717,8726
85305,0,98,3210,3255,3255
85306,0,274,7936,8073,8073
85307,0,44,2897,2917,2917
85308,0,1218,22355,22975,22998
85310,0,613,7321,7563,7563
85323,0,300,11393,11566,11566
85326,0,424,14996,15132,15147
85329,0,8,151,154,154
85331,0,1645,13726,14462,14462
85335,0,349,10729,10870,10892
85338,0,530,12126,12348,12361
85339,0,743,13161,13485,13485
85340,0,624,9777,10059,10059
85345,0,711,18918,19207,19226
85350,0,9,218,221,221
85351,0,611,16731,16901,16969
85353,0,322,10588,10706,10717
85355,0,199,3973,4075,4075
85363,0,56,2226,2242,2246
85364,0,968,19718,20122,20162
85365,0,802,13768,14050,14092
85367,0,372,8522,8644,8661
85373,0,338,8733,8902,8902
85374,0,731,17882,18266,18266
85375,0,479,16817,17056,17056
85377,0,27,223,233,234
85378,0,131,3394,3429,3439
85379,0,564,14196,14456,14456
85381,0,397,8251,8420,8437
85382,0,702,14616,14855,14915
85383,0,1704,17255,17937,17937
85387,0,125,3520,3570,3570
85388,0,500,9034,9266,9266
85392,0,403,10984,11197,11197
85395,0,1020,10848,11324,11335
85396,0,200,3196,3278,3278
85607,0,300,5614,5747,5764
85621,0,146,3136,3236,3240
85626,0,13,106,110,111
85648,0,59,2216,2250,2254
85658,0,218,3361,3454,3454
85701,0,166,1827,1901,1907
85704,0,658,11467,11749,11761
85705,0,821,14803,15168,15183
85706,0,516,12622,12919,12919
85708,0,12,662,664,666
85710,0,616,16844,17067,17084
85711,0,485,13260,13449,13476
85712,0,429,10027,10190,10211
85713,0,581,13644,13810,13852
85714,0,169,4907,4957,4972
85715,0,378,7120,7265,7272
85716,0,593,10591,10753,10785
85718,0,1346,10897,11399,11421
85719,0,805,11656,11969,12005
85730,0,358,12655,12732,12770
85735,0,6,194,195,196
85736,0,1,15,15,15
85737,0,571,7862,8140,8148
85739,0,5,73,75,75
85741,0,295,11295,11352,11363
85742,0,602,9810,10041,10051
85743,0,110,2151,2202,2204
85745,0,823,12301,12617,12642
85746,0,479,12415,12566,12591
85747,0,433,8139,8331,8339
85748,0,430,7479,7671,7671
85749,0,729,8185,8474,8474
85750,0,931,9843,10232,10232
85755,0,460,7184,7414,7421
85756,0,249,7220,7293,7315
85757,0,114,2218,2266,2268
85901,0,138,3868,3919,3927
85929,0,78,1907,1946,1948
86001,0,658,8171,8424,8432
86004,0,435,6719,6905,6905
86005,0,2,54,55,55
86011,0,2,16,17,17
86040,0,104,2542,2604,2607
86301,0,371,9878,10008,10028
86303,0,325,4457,4562,4581
86305,0,276,5100,5205,5215
86314,0,323,13361,13469,13482
86315,0,70,1728,1747,1750
86323,0,89,3519,3547,3551
86325,0,0,13,13,13
86327,0,92,2104,2147,2147
86329,0,0,109,109,109
86336,7,526,6768,7013,7013
86351,0,133,1818,1872,1872
86403,0,186,8679,8847,8874
86404,0,286,7381,7524,7532
86406,0,586,11217,11435,11470
86434,0,0,1,1,1
90001,0,295,9630,9817,9827
90002,0,371,8211,8388,8422
90003,0,467,11406,11651,11674
90004,0,383,6398,6610,6610
90005,0,94,1692,1728,1737
90006,0,158,4420,4492,4501
90007,0,317,3863,4003,4015
90008,0,336,5891,6062,6093
90010,0,20,294,304,305
90011,0,346,12542,12798,12798
90012,0,91,1551,1594,1599
90013,0,70,526,555,557
90014,0,25,226,236,238
90015,0,145,1636,1704,1709
90016,0,502,8978,9285,9285
90017,0,41,544,560,562
90018,0,456,8083,8282,8290
90019,0,669,10338,10625,10625
90020,0,88,1561,1605,1606
90021,0,180,1538,1619,1623
90022,0,328,10723,10942,10942
90023,0,207,7300,7411,7426
90024,0,417,3411,3633,3633
90025,0,479,4471,4746,4746
90026,0,655,9523,9870,9900
90027,0,470,6320,6611,6618
90028,0,143,2053,2106,2112
90029,0,153,3649,3716,3724
90031,0,284,5655,5800,5800
90032,0,327,7899,8169,8169
90033,0,221,6190,6285,6310
90034,0,439,6723,6960,6967
90035,0,526,5003,5311,5311
90036,0,481,5309,5536,5541
90037,0,318,8232,8349,8365
90038,0,144,3111,3198,3198
90039,0,574,6823,7161,7161
90040,0,132,3215,3301,3308
90041,0,414,5431,5675,5675
90042,0,478,9154,9565,9565
90043,0,776,11465,11907,11943
90044,0,736,14971,15308,15354
90045,0,910,9895,10572,10583
90046,0,554,6542,6850,6850
90047,0,581,12479,12866,12905
90048,0,438,4357,4611,4611
90049,0,1091,7562,8202,8210
90056,0,256,2432,2610,2615
90057,0,71,1403,1434,1439
90058,0,82,2066,2112,2112
90059,0,259,6804,6951,6979
90061,0,320,5618,5787,5810
90062,0,277,6437,6569,6589
90063,0,229,9008,9136,9145
90064,0,668,6620,7035,7035
90065,0,807,8863,9252,9271
90066,0,1079,10920,11472,11494
90067,0,21,198,211,212
90068,0,402,4449,4673,4683
90069,0,338,3238,3412,3415
90077,0,487,2641,2928,2928
90094,0,41,331,354,355
90201,0,185,13012,13171,13171
90210,0,1060,6277,6862,6876
90211,0,190,1625,1727,1729
90212,0,235,1955,2070,2076
90220,0,425,11218,11482,11505
90221,0,255,9993,10197,10217
90222,0,255,6555,6702,6709
90230,0,585,5842,6209,6209
90232,0,420,3875,4110,4114
90240,0,343,6204,6450,6457
90241,0,234,8823,8994,9003
90242,0,261,8203,8423,8423
90245,0,523,4736,5125,5125
90247,0,372,9089,9284,9293
90248,0,154,4145,4273,4282
90249,0,335,6873,7130,7137
90250,0,543,16022,16450,16450
90254,0,455,4651,5102,5107
90255,0,287,9739,9857,9887
90260,0,201,7585,7740,7740
90262,0,292,10617,10780,10812
90265,0,711,5336,5929,5935
90266,0,1462,10209,11385,11396
90270,0,70,3451,3500,3503
90272,0,1139,6754,7685,7693
90274,0,1096,8109,9123,9123
90275,0,1564,12738,13967,13995
90277,0,530,7867,8405,8405
90278,0,946,10122,10850,10850
90280,0,444,15064,15310,15325
90290,0,188,1484,1624,1626
90291,0,742,6263,6684,6691
90292,0,172,1559,1675,1675
90293,0,146,1739,1844,1848
90301,0,169,5669,5814,5820
90302,0,157,4676,4785,4785
90303,0,204,5228,5346,5352
90304,0,140,4411,4492,4501
90305,0,182,4318,4433,4438
90401,0,79,669,708,708
90402,0,562,3026,3341,3341
90403,0,379,2864,3103,3106
90404,0,298,3125,3307,3307
90405,0,630,5164,5512,5523
90501,0,558,9365,9806,9806
90502,0,176,4513,4634,4638
90503,0,530,9569,10009,10019
90504,0,497,8664,9016,9025
90505,0,639,9468,9997,9997
90601,0,428,7770,8069,8077
90602,0,156,4736,4857,4857
90603,0,357,5786,6028,6034
90604,0,466,9093,9502,9502
90605,0,502,9325,9644,9663
90606,0,205,7344,7572,7579
90620,0,263,11919,12533,12558
90621,0,151,6303,6538,6552
90623,0,208,3998,4323,4332
90630,0,309,12650,13416,13442
90631,0,437,16029,16768,16785
90638,0,662,12964,13490,13490
90640,0,638,12601,12992,13005
90650,0,667,21662,22195,22217
90660,0,719,13884,14330,14345
90670,0,228,5845,6025,6025
90680,0,180,5774,5979,5997
90701,0,178,4029,4136,4140
90703,0,864,13935,14609,14623
90706,0,461,15020,15328,15359
90710,0,234,5672,5854,5860
90712,0,517,9518,9935,9935
90713,0,573,8760,9241,9241
90715,0,181,4179,4304,4304
90716,0,50,2367,2396,2398
90717,0,373,5386,5647,5652
90720,0,252,6578,7204,7211
90723,0,230,9441,9575,9584
90731,0,664,11849,12280,12304
90732,0,416,5356,5698,5704
90740,0,232,5916,6261,6267
90744,0,343,9610,9806,9816
90745,0,636,12772,13249,13262
90746,0,520,7855,8219,8243
90755,0,145,2676,2785,2788
90802,0,168,2953,3057,3057
90803,0,490,8047,8453,8461
90804,0,173,5648,5769,5775
90805,0,465,16909,17185,17219
90806,0,188,7352,7487,7502
90807,0,480,7895,8284,8284
90808,0,926,12807,13583,13597
90810,0,297,7630,7818,7834
90813,0,214,6565,6672,6692
90814,0,174,4015,4144,4152
90815,0,755,11452,11979,11991
91001,0,775,8824,9448,9448
91006,0,843,9065,9685,9685
91007,0,377,7512,7858,7858
91008,0,55,475,517,517
91010,0,302,6100,6288,6295
91011,0,829,5376,6048,6048
91016,0,494,10129,10518,10518
91020,0,133,1476,1538,1545
91024,0,240,2790,2997,3000
91030,0,351,4208,4501,4506
91040,0,329,5442,5687,5692
91042,0,328,6085,6293,6306
91101,0,124,1337,1402,1406
91103,0,319,4574,4806,4825
91104,0,443,7056,7366,7381
91105,0,324,2448,2691,2693
91106,0,214,3716,3891,3895
91107,0,797,8845,9481,9490
91108,0,507,3776,4182,4186
91201,0,188,4329,4468,4468
91202,0,258,3940,4087,4099
91203,0,93,1619,1671,1672
91204,0,93,1893,1932,1934
91205,0,237,4053,4153,4161
91206,0,244,4574,4774,4779
91207,0,186,2425,2548,2553
91208,0,339,3751,3940,3940
91214,0,730,7351,7946,7946
91301,0,806,6705,7393,7393
91302,0,996,7010,7788,7788
91303,0,113,3138,3216,3216
91304,0,439,9386,9777,9777
91306,0,482,8656,8924,8933
91307,0,618,7537,8011,8019
91311,0,684,9876,10373,10384
91316,0,391,4954,5140,5150
91320,0,948,12666,13920,13920
91321,0,290,6049,6288,6295
91324,0,416,5864,6103,6109
91325,0,505,6339,6632,6652
91326,0,966,9566,10296,10296
91331,0,597,17556,18045,18063
91335,0,523,12762,13089,13089
91340,0,338,7029,7187,7194
91342,0,672,17160,17690,17690
91343,0,638,10259,10642,10642
91344,0,941,14003,14694,14709
91345,0,299,4371,4502,4525
91350,0,507,9591,10159,10159
91351,0,371,8156,8418,8435
91352,0,640,10123,10480,10490
91354,0,588,7526,8050,8050
91355,0,454,7735,8108,8108
91356,0,483,5710,6108,6108
91360,0,505,11795,12603,12628
91361,0,443,6580,7130,7137
91362,0,711,10210,11088,11121
91364,0,547,6755,7202,7202
91367,0,585,8404,8856,8874
91377,0,296,3721,4103,4107
91381,0,421,4382,4779,4779
91384,0,2,30,32,32
91387,0,246,3624,3791,3795
91390,0,242,2647,2846,2849
91401,0,417,6598,6837,6837
91402,0,260,6910,7030,7037
91403,0,398,4199,4443,4443
91405,0,280,5842,5949,5967
91406,0,498,9132,9348,9376
91411,0,189,3177,3299,3302
91423,0,472,5382,5672,5672
91436,0,663,4233,4636,4636
91501,0,135,3337,3451,3454
91502,0,50,1504,1526,1528
91504,0,467,5854,6143,6149
91505,0,612,8353,8738,8756
91506,0,548,5433,5713,5724
91601,0,374,5088,5246,5257
91602,0,208,2901,3009,3012
91604,0,537,5413,5771,5771
91605,0,480,9507,9791,9801
91606,0,338,6855,7031,7038
91607,0,289,4233,4360,4369
91701,0,626,11576,12057,12057
91702,0,325,12133,12494,12494
91706,0,402,15213,15507,15507
91708,0,71,1764,1809,1811
91709,0,1440,19138,19998,20038
91710,0,869,20603,21154,21154
91711,0,745,9457,10041,10051
91722,0,299,8293,8541,8541
91723,0,172,4188,4295,4304
91724,0,319,7026,7243,7243
91730,0,741,14643,15142,15142
91731,0,102,5267,5342,5342
91732,0,339,10983,11243,11254
91733,0,275,8993,9158,9167
91737,0,522,6714,7053,7060
91739,0,918,9113,9757,9767
91740,0,294,6607,6840,6840
91741,0,649,8587,9038,9038
91744,0,470,16338,16791,16791
91745,0,845,13875,14560,14575
91746,0,256,7077,7325,7333
91748,0,477,11250,11634,11658
91750,0,619,10732,11250,11250
91752,0,403,8404,8745,8754
91754,0,473,7892,8257,8265
91755,0,218,5863,6033,6045
91761,0,515,14857,15160,15160
91762,0,326,12773,13007,13033
91763,0,197,8131,8229,8237
91764,0,259,10139,10325,10325
91765,0,754,12130,12769,12769
91766,0,526,13841,14197,14225
91767,0,394,10037,10348,10358
91768,0,173,6530,6656,6656
91770,0,520,14072,14433,14433
91773,0,617,9653,10128,10128
91775,0,427,6159,6470,6476
91776,0,340,7622,7907,7907
91780,0,635,9925,10405,10415
91784,0,935,8540,9163,9172
91786,0,437,11858,12126,12150
91789,0,951,12469,13156,13169
91790,0,523,10737,11149,11149
91791,0,387,7939,8211,8219
91792,0,235,5852,6009,6021
91801,0,432,9345,9575,9594
91803,0,280,6445,6638,6651
91902,6,776,5623,5720,5720
91910,0,1756,16846,17051,17051
91911,0,1246,16448,16614,16614
91913,0,1397,9962,10134,10134
91914,0,753,3968,4066,4066
91915,20,827,6442,6527,6527
91932,0,422,5294,5347,5347
91935,0,67,325,335,335
91941,0,1281,9803,9942,9942
91942,10,957,9646,9753,9753
91945,0,465,7352,7381,7381
91950,0,851,10695,10792,10792
91977,0,1174,13278,13481,13481
91978,0,244,2756,2776,2776
92003,0,292,2023,2052,2052
92007,0,721,3134,3207,3207
92008,0,1130,8051,8190,8190
92009,36,2973,11698,12035,12035
92010,0,733,4642,4722,4727
92011,0,1423,7045,7196,7196
92014,0,1611,5621,5795,5795
92019,0,1190,10709,10839,10839
92020,25,1103,12291,12427,12427
92021,0,984,11036,11159,11159
92024,0,3436,15906,16380,16380
92025,0,1513,10972,11150,11150
92026,0,1644,13030,13161,13161
92027,0,1384,13319,13480,13480
92028,0,849,7781,7860,7860
92029,7,1204,7371,7491,7491
92037,0,2518,11465,11844,11844
92040,12,1093,11317,11489,11489
92054,0,775,9479,9555,9555
92056,0,1424,14812,14977,14977
92057,14,1486,14088,14288,14288
92058,0,473,7104,7154,7161
92059,0,9,36,36,36
92064,0,2628,14376,14684,14684
92067,0,581,1765,1841,1841
92069,0,1331,11193,11375,11375
92071,0,1622,15073,15303,15303
92075,0,819,3812,3902,3902
92078,13,2051,12831,13079,13079
92081,0,848,8143,8234,8234
92082,0,109,922,938,938
92083,0,563,7876,7932,7932
92084,0,1447,12777,12919,12919
92091,1,350,1363,1415,1415
92101,0,349,2293,2338,2340
92102,51,557,8373,8441,8441
92103,0,873,7052,7211,7211
92104,0,894,9897,10048,10048
92105,0,734,11716,11822,11822
92106,0,1348,6144,6314,6321
92107,0,994,7640,7764,7764
92108,0,150,1508,1530,1530
92109,0,1385,10723,10908,10908
92110,0,821,6416,6521,6521
92111,35,1240,11447,11574,11574
92113,0,672,9113,9187,9187
92114,50,1374,16369,16551,16551
92115,48,1219,11902,12059,12059
92116,0,892,8261,8344,8344
92117,62,1882,15166,15443,15443
92118,0,1038,5497,5650,5650
92119,7,968,6863,7017,7017
92120,64,1367,8951,9115,9115
92121,0,523,2521,2583,2583
92122,63,1029,6103,6272,6272
92123,0,950,7309,7420,7420
92124,0,845,6706,6801,6801
92126,0,2292,16722,16994,16994
92127,0,2744,11799,12089,12089
92128,0,2002,13218,13502,13502
92129,0,2734,13278,13618,13618
92130,0,3518,12420,12791,12791
92131,0,2275,9646,9893,9893
92139,0,532,7297,7386,7386
92154,0,1143,15117,15254,15254
92173,0,2,15,15,15
92201,0,478,17300,17672,17707
92203,0,515,10756,11171,11193
92210,0,235,2497,2730,2732
92211,0,603,14789,15453,15468
92220,0,336,10594,10832,10832
92223,0,441,16509,16933,16950
92231,0,0,1,1,1
92234,0,709,15971,16483,16515
92236,0,176,7890,7986,7994
92240,0,208,6182,6276,6295
92241,0,0,11,11,11
92243,0,426,11260,11502,11514
92249,0,1,9,9,9
92251,13,809,4205,4260,4260
92253,0,709,17793,18595,18633
92260,0,853,14614,15224,15269
92262,0,633,10599,11066,11099
92264,0,463,8870,9213,9250
92270,0,705,9498,10213,10223
92274,0,127,795,801,801
92276,0,33,3251,3284,3287
92277,0,183,4720,4821,4826
92283,0,20,398,410,412
92301,0,187,5766,5830,5842
92307,0,428,10969,11273,11273
92308,0,386,12637,12869,12882
92311,0,369,6655,6806,6833
92313,0,72,3555,3609,3609
92314,0,206,4792,4885,4900
92315,0,70,1442,1486,1486
92316,0,176,8259,8342,8351
92320,0,114,3383,3455,3459
92321,0,45,371,398,399
92324,0,458,13196,13425,13452
92325,0,23,738,748,748
92333,0,24,667,674,674
92335,0,546,19228,19521,19540
92336,0,1455,22438,23424,23424
92337,0,335,9949,10162,10162
