zip,panels_1_years_8000_incentive,panels_2_years_8000_incentive,panels_3_years_8000_incentive,panels_4_years_8000_incentive,panels_5_years_8000_incentive
72202,112,250,2379,2794,2863
72204,180,480,6231,7371,7461
72205,116,368,4515,5136,5251
72206,331,731,7295,8531,8627
72207,45,261,2046,2401,2466
72209,245,426,5615,6377,6415
72210,57,132,3006,3513,3549
72211,54,343,4468,5235,5321
72212,64,404,2816,3386,3524
72223,118,604,4359,5113,5300
72227,104,259,1976,2315,2395
72364,1,1,23,26,27
72376,0,0,2,2,2
72401,601,1217,14138,15972,16118
72404,126,337,6127,6941,7018
72411,0,1,32,36,36
72416,13,27,523,595,598
72417,0,0,56,63,63
72701,612,1003,8078,8324,8460
72703,187,667,7161,7386,7468
72704,223,528,6100,6233,6361
72712,545,1517,9990,10407,10674
72718,11,45,352,368,377
72719,82,230,2646,2692,2728
72730,26,52,1425,1444,1454
72745,35,82,2426,2456,2474
72753,0,0,1,1,1
72756,79,305,6059,6556,6602
72758,236,823,8324,8595,8744
72762,387,832,11245,11573,11714
72764,345,715,12057,12180,12291
72774,0,0,2,2,2
72801,183,343,4932,5441,5502
72802,23,118,2258,2463,2490
72834,23,49,991,1084,1094
72837,0,1,14,16,16
72847,6,10,172,189,190
72858,4,18,285,310,315
72901,171,314,6802,7088,7138
72903,183,448,7915,8173,8280
72904,237,410,6049,6286,6337
72908,59,178,4778,4901,4946
72916,94,261,2240,2349,2402
72921,8,20,341,355,360
72923,13,55,1606,1646,1654
72941,1,5,112,115,116
72956,288,555,10260,10527,10633
85003,120,2118,2216,2227,2227
85004,111,1528,1619,1627,1627
85006,338,6814,7026,7047,7047
85007,225,4696,4858,4877,4877
85008,201,10323,10534,10555,10555
85009,404,13091,13482,13482,13482
85012,152,2083,2219,2228,2228
85013,248,5453,5599,5627,5627
85014,207,6479,6646,6660,6660
85015,264,7976,8216,8240,8240
85016,639,9662,10119,10149,10149
85017,309,7754,7857,7912,7912
85018,870,11163,11843,11926,11926
85019,162,6552,6687,6727,6727
85020,282,10104,10439,10449,10449
85021,361,8955,9214,9242,9242
85022,465,14637,15027,15027,15027
85023,277,9671,9879,9889,9889
85024,286,7493,7686,7709,7709
85027,374,11755,12033,12057,12057
85028,390,7741,8115,8123,8123
85029,390,11904,12147,12184,12184
85031,124,6763,6901,6915,6915
85032,687,20177,20802,20823,20823
85033,136,12127,12275,12324,12324
85034,200,3008,3144,3166,3166
85035,67,9487,9603,9622,9622
85037,364,12687,13012,13012,13012
85040,267,9271,9451,9508,9508
85041,286,17361,17825,17897,17897
85042,353,12175,12604,12604,12604
85043,191,9762,10014,10034,10034
85044,277,11983,12549,12574,12574
85045,146,2097,2320,2320,2320
85048,463,10928,11587,11599,11599
85050,908,9893,10695,10695,10695
85051,192,11022,11259,11270,11270
85053,243,8803,8983,9010,9010
85054,85,1262,1322,1329,1329
85083,483,5912,6363,6363,6363
85085,313,3971,4163,4167,4167
85118,173,6002,6175,6175,6175
85119,211,9795,10026,10046,10046
85120,284,13908,14135,14206,14206
85132,126,3220,3303,3316,3316
85140,171,10317,10647,10658,10658
85142,613,19348,20370,20411,20411
85143,265,12953,13245,13272,13272
85201,198,10207,10384,10405,10405
85202,157,9040,9253,9272,9272
85203,287,9935,10232,10263,10263
85204,151,16441,16760,16794,16794
85205,338,16390,16880,16914,16914
85206,280,14378,14642,14716,14716
85207,629,18143,19039,19077,19077
85208,254,15575,15749,15812,15812
85209,438,15760,16149,16230,16230
85210,233,8739,8927,8963,8963
85212,216,7049,7451,7451,7451
85213,367,10901,11486,11486,11486
85215,435,7982,8350,8367,8367
85224,330,13334,13691,13732,13732
85225,446,19740,20247,20288,20288
85226,392,12075,12644,12657,12657
85233,398,12265,12791,12829,12829
85234,527,15638,16445,16478,16478
85248,800,15292,15932,16012,16012
85249,981,14672,16104,16120,16120
85250,401,6955,7283,7298,7298
85251,539,10059,10503,10534,10534
85253,1087,7374,8361,8378,8378
85254,1231,15688,16636,16653,16653
85255,1071,15865,17247,17265,17265
85256,106,1726,1780,1794,1794
85257,466,9166,9489,9518,9518
85258,865,9834,10510,10563,10563
85259,801,7870,8602,8602,8602
85260,693,12152,12768,12794,12794
85262,819,5567,6242,6255,6255
85266,648,6250,6870,6870,6870
85268,570,9729,10351,10393,10393
85281,563,10478,10760,10847,10847
85282,418,14417,14879,14909,14909
85283,289,11623,12021,12045,12045
85284,491,6598,7227,7234,7234
85286,311,12711,13467,13494,13494
85295,567,12666,13489,13503,13503
85296,498,13856,14632,14647,14647
85297,242,9880,10533,10533,10533
85298,631,11661,12595,12607,12607
85301,336,12605,12902,12954,12954
85302,291,10393,10716,10759,10759
85303,142,8689,8830,8848,8848
85304,270,8473,8717,8726,8726
85305,49,3177,3255,3255,3255
85306,218,7912,8073,8073,8073
85307,15,2888,2917,2917,2917
85308,827,22263,22975,22998,22998
85310,355,7185,7555,7563,7563
85323,173,11324,11555,11566,11566
85326,333,14875,15132,15147,15147
85329,6,151,153,154,154
85331,953,13466,14447,14462,14462
85335,272,10696,10859,10892,10892
85338,345,12052,12348,12361,12361
85339,581,13053,13471,13485,13485
85340,443,9696,10029,10059,10059
85345,577,18822,19207,19226,19226
85350,6,216,220,221,221
85351,509,16714,16867,16969,16969
85353,236,10524,10706,10717,10717
85355,142,3933,4075,4075,4075
85363,45,2220,2242,2246,2246
85364,867,19577,20102,20162,20162
85365,619,13670,14036,14092,14092
85367,217,8488,8618,8661,8661
85373,267,8635,8893,8902,8902
85374,603,17718,18229,18266,18266
85375,273,16765,17039,17056,17056
85377,18,218,232,234,234
85378,103,3381,3422,3439,3439
85379,318,14138,14456,14456,14456
85381,262,8175,8420,8437,8437
85382,388,14512,14840,14915,14915
85383,879,16950,17937,17937,17937
85387,71,3480,3566,3570,3570
85388,380,8951,9257,9266,9266
85392,314,10951,11186,11197,11197
85395,759,10712,11301,11335,11335
85396,150,3163,3274,3278,3278
85607,242,5603,5741,5764,5764
85621,94,3074,3214,3240,3240
85626,10,105,110,111,111
85648,34,2184,2248,2254,2254
85658,145,3312,3454,3454,3454
85701,132,1815,1894,1907,1907
85704,493,11373,11702,11761,11761
85705,669,14681,15168,15183,15183
85706,451,12584,12880,12919,12919
85708,10,660,664,666,666
85710,428,16810,17050,17084,17084
85711,391,13180,13436,13476,13476
85712,286,10006,10190,10211,10211
85713,457,13603,13783,13852,13852
85714,119,4892,4947,4972,4972
85715,218,7091,7258,7272,7272
85716,377,10483,10753,10785,10785
85718,822,10680,11376,11421,11421
85719,601,11584,11921,12005,12005
85730,307,12578,12719,12770,12770
85735,4,192,195,196,196
85736,1,15,15,15,15
85737,457,7805,8132,8148,8148
85739,4,72,75,75,75
85741,182,11227,11340,11363,11363
85742,382,9680,10041,10051,10051
85743,90,2138,2202,2204,2204
85745,595,12136,12604,12642,12642
85746,366,12339,12554,12591,12591
85747,300,8073,8331,8339,8339
85748,307,7456,7656,7671,7671
85749,433,8007,8457,8474,8474
85750,553,9649,10212,10232,10232
85755,267,7080,7414,7421,7421
85756,176,7176,7286,7315,7315
85757,73,2209,2264,2268,2268
85901,114,3864,3911,3927,3927
85929,66,1901,1944,1948,1948
86001,481,8069,8365,8432,8432
86004,297,6656,6884,6905,6905
86005,2,53,55,55,55
86011,1,16,17,17,17
86040,60,2531,2604,2607,2607
86301,241,9797,10008,10028,10028
86303,224,4416,4562,4581,4581
86305,162,5079,5194,5215,5215
86314,269,13280,13469,13482,13482
86315,47,1721,1745,1750,1750
86323,57,3504,3547,3551,3551
86325,0,13,13,13,13
86327,75,2094,2143,2147,2147
86329,0,109,109,109,109
86336,421,6732,6992,7013,7013
86351,92,1799,1868,1872,1872
86403,106,8139,8847,8874,8874
86404,211,7351,7524,7532,7532
86406,425,11171,11424,11470,11470
86434,0,1,1,1,1
90001,196,9375,9807,9827,9827
90002,194,7875,8371,8422,8422
90003,152,11195,11628,11674,11674
90004,165,6293,6603,6610,6610
90005,49,1669,1726,1737,1737
90006,90,4357,4488,4501,4501
90007,168,3787,3979,4015,4015
90008,183,5788,6056,6093,6093
90010,5,287,304,305,305
90011,180,12234,12747,12798,12798
90012,40,1513,1593,1599,1599
90013,36,508,551,557,557
90014,15,217,235,238,238
90015,34,1598,1700,1709,1709
90016,214,8839,9266,9285,9285
90017,22,531,558,562,562
90018,166,7959,8257,8290,8290
90019,255,10136,10582,10625,10625
90020,37,1536,1600,1606,1606
90021,102,1482,1605,1623,1623
90022,186,10483,10876,10942,10942
90023,96,7071,7404,7426,7426
90024,196,3317,3618,3633,3633
90025,247,4381,4732,4746,4746
90026,169,9384,9860,9900,9900
90027,165,6194,6605,6618,6618
90028,78,2004,2097,2112,2112
90029,52,3571,3709,3724,3724
90031,70,5568,5783,5800,5800
90032,74,7563,8160,8169,8169
90033,139,5969,6266,6310,6310
90034,174,6583,6960,6967,6967
90035,260,4854,5311,5311,5311
90036,271,5126,5519,5541,5541
90037,175,8090,8332,8365,8365
90038,74,3063,3185,3198,3198
90039,115,6608,7153,7161,7161
90040,76,3077,3294,3308,3308
90041,108,5266,5669,5675,5675
90042,143,8752,9546,9565,9565
90043,263,10940,11871,11943,11943
90044,276,14327,15262,15354,15354
90045,138,9355,10551,10583,10583
90046,171,6351,6843,6850,6850
90047,219,11898,12866,12905,12905
90048,147,4201,4606,4611,4611
90049,303,7251,8194,8210,8210
90056,60,2301,2602,2615,2615
90057,42,1388,1431,1439,1439
90058,53,1975,2097,2112,2112
90059,189,6524,6923,6979,6979
90061,116,5374,5764,5810,5810
90062,125,6305,6569,6589,6589
90063,101,8706,9127,9145,9145
90064,190,6395,7021,7035,7035
90065,241,8687,9243,9271,9271
90066,333,10587,11460,11494,11494
90067,7,191,211,212,212
90068,126,4294,4664,4683,4683
90069,157,3149,3409,3415,3415
90077,108,2494,2919,2928,2928
90094,5,319,353,355,355
90201,40,12590,13144,13171,13171
90210,379,5933,6835,6876,6876
90211,62,1568,1720,1729,1729
90212,37,1874,2068,2076,2076
90220,138,10724,11448,11505,11505
90221,71,9595,10197,10217,10217
90222,161,6347,6668,6709,6709
90230,181,5699,6203,6209,6209
90232,165,3751,4097,4114,4114
90240,71,5920,6450,6457,6457
90241,45,8445,8994,9003,9003
90242,51,7900,8414,8423,8423
90245,159,4566,5115,5125,5125
90247,158,8838,9247,9293,9293
90248,51,4038,4264,4282,4282
90249,86,6631,7116,7137,7137
90250,66,15397,16384,16450,16450
90254,107,4411,5097,5107,5107
90255,109,9383,9838,9887,9887
90260,70,7376,7732,7740,7740
90262,173,10239,10780,10812,10812
90265,53,4980,5917,5935,5935
90266,194,9672,11385,11396,11396
90270,25,3360,3489,3503,3503
90272,223,6270,7678,7693,7693
90274,100,7415,9114,9123,9123
90275,237,11718,13953,13995,13995
90277,67,7422,8397,8405,8405
90278,163,9491,10839,10850,10850
90280,92,14712,15294,15325,15325
90290,60,1411,1622,1626,1626
90291,294,6089,6677,6691,6691
90292,60,1497,1671,1675,1675
90293,15,1647,1841,1848,1848
90301,87,5442,5808,5820,5820
90302,57,4490,4761,4785,4785
90303,102,5009,5346,5352,5352
90304,86,4267,4492,4501,4501
90305,89,4149,4424,4438,4438
90401,36,644,704,708,708
90402,164,2872,3331,3341,3341
90403,180,2767,3087,3106,3106
90404,79,3058,3297,3307,3307
90405,249,5004,5490,5523,5523
90501,206,9072,9796,9806,9806
90502,83,4374,4624,4638,4638
90503,80,9128,9989,10019,10019
90504,63,8212,8989,9025,9025
90505,110,8958,9977,9997,9997
90601,186,7512,8045,8077,8077
90602,39,4619,4852,4857,4857
90603,133,5502,6022,6034,6034
90604,86,8770,9492,9502,9502
90605,97,9025,9644,9663,9663
90606,0,7109,7572,7579,7579
90620,25,7181,12445,12558,12558
90621,26,3835,6519,6552,6552
90623,52,2608,4293,4332,4332
90630,0,7816,13362,13442,13442
90631,0,10736,16701,16785,16785
90638,176,12289,13450,13490,13490
90640,299,12211,12953,13005,13005
90650,44,20928,22150,22217,22217
90660,173,13381,14302,14345,14345
90670,132,5605,6001,6025,6025
90680,48,3495,5955,5997,5997
90701,50,3889,4128,4140,4140
90703,59,13262,14579,14623,14623
90706,215,14498,15297,15359,15359
90710,76,5520,5842,5860,5860
90712,70,9180,9925,9935,9935
90713,120,8326,9223,9241,9241
90715,47,3994,4299,4304,4304
90716,19,2305,2391,2398,2398
90717,130,5075,5635,5652,5652
90720,0,4282,7118,7211,7211
90723,86,9163,9555,9584,9584
90731,234,11432,12280,12304,12304
90732,85,5105,5692,5704,5704
90740,0,3691,6242,6267,6267
90744,118,9276,9796,9816,9816
90745,238,12123,13236,13262,13262
90746,66,7566,8219,8243,8243
90755,25,2565,2782,2788,2788
90802,89,2855,3039,3057,3057
90803,144,7658,8453,8461,8461
90804,81,5411,5763,5775,5775
90805,69,16479,17167,17219,17219
90806,68,7089,7480,7502,7502
90807,116,7456,8267,8284,8284
90808,177,12098,13583,13597,13597
90810,78,7270,7795,7834,7834
90813,147,6344,6652,6692,6692
90814,29,3832,4135,4152,4152
90815,96,10877,11955,11991,11991
91001,180,8333,9448,9448,9448
91006,271,8591,9666,9685,9685
91007,102,7214,7842,7858,7858
91008,7,450,517,517,517
91010,94,5779,6269,6295,6295
91011,61,4970,6036,6048,6048
91016,126,9782,10476,10518,10518
91020,60,1446,1535,1545,1545
91024,39,2610,2991,3000,3000
91030,117,3974,4501,4506,4506
91040,40,5181,5675,5692,5692
91042,57,5833,6287,6306,6306
91101,69,1299,1400,1406,1406
91103,63,4347,4801,4825,4825
91104,103,6664,7351,7381,7381
91105,35,2308,2688,2693,2693
91106,54,3502,3883,3895,3895
91107,294,8256,9481,9490,9490
91108,38,3487,4173,4186,4186
91201,45,4218,4468,4468,4468
91202,123,3837,4083,4099,4099
91203,35,1576,1669,1672,1672
91204,44,1861,1928,1934,1934
91205,96,3970,4140,4161,4161
91206,57,4349,4755,4779,4779
91207,49,2362,2548,2553,2553
91208,118,3644,3932,3940,3940
91214,167,6962,7946,7946,7946
91301,118,6247,7378,7393,7393
91302,156,6489,7780,7788,7788
91303,52,3106,3212,3216,3216
91304,68,8947,9777,9777,9777
91306,170,8415,8915,8933,8933
91307,80,6975,7995,8019,8019
91311,93,9451,10363,10384,10384
91316,191,4831,5129,5150,5150
91320,111,10088,13878,13920,13920
91321,38,5860,6276,6295,6295
91324,184,5735,6097,6109,6109
91325,206,6226,6625,6652,6652
91326,21,9052,10296,10296,10296
91331,181,17085,18027,18063,18063
91335,235,12579,13076,13089,13089
91340,86,6928,7173,7194,7194
91342,230,16506,17672,17690,17690
91343,425,10153,10610,10642,10642
91344,162,13356,14680,14709,14709
91345,163,4299,4502,4525,4525
91350,41,9104,10159,10159,10159
91351,42,7886,8418,8435,8435
91352,210,10018,10480,10490,10490
91354,48,7107,8042,8050,8050
91355,89,7232,8084,8108,8108
91356,98,5399,6096,6108,6108
91360,0,9471,12552,12628,12628
91361,14,5694,7094,7137,7137
91362,11,8188,11032,11121,11121
91364,14,6345,7180,7202,7202
91367,89,7925,8847,8874,8874
91377,45,3019,4078,4107,4107
91381,96,4096,4774,4779,4779
91384,0,29,32,32,32
91387,61,3488,3768,3795,3795
91390,91,2496,2846,2849,2849
91401,191,6495,6816,6837,6837
91402,70,6805,7009,7037,7037
91403,155,4067,4438,4443,4443
91405,143,5812,5925,5967,5967
91406,216,8991,9339,9376,9376
91411,73,3137,3292,3302,3302
91423,153,5251,5666,5672,5672
91436,269,4038,4622,4636,4636
91501,7,3282,3451,3454,3454
91502,24,1482,1523,1528,1528
91504,172,5738,6143,6149,6149
91505,227,8196,8730,8756,8756
91506,223,5296,5707,5724,5724
91601,189,4978,5236,5257,5257
91602,120,2825,3006,3012,3012
91604,173,5240,5754,5771,5771
91605,274,9350,9791,9801,9801
91606,225,6749,7017,7038,7038
91607,118,4141,4351,4369,4369
91701,72,11299,12045,12057,12057
91702,62,11845,12482,12494,12494
91706,124,14702,15476,15507,15507
91708,11,1751,1808,1811,1811
91709,120,18498,19998,20038,20038
91710,148,20157,21090,21154,21154
91711,141,9054,10041,10051,10051
91722,51,8080,8532,8541,8541
91723,43,4020,4295,4304,4304
91724,29,6700,7243,7243,7243
91730,212,14507,15097,15142,15142
91731,43,5128,5337,5342,5342
91732,102,10712,11220,11254,11254
91733,83,8681,9149,9167,9167
91737,85,6530,7032,7060,7060
91739,98,8829,9757,9767,9767
91740,55,6382,6819,6840,6840
91741,63,8200,9029,9038,9038
91744,67,15700,16724,16791,16791
91745,292,13220,14531,14575,14575
91746,73,6835,7318,7333,7333
91748,70,10912,11634,11658,11658
91750,270,10259,11238,11250,11250
91752,35,7537,8736,8754,8754
91754,191,7519,8257,8265,8265
91755,55,5700,6021,6045,6045
91761,182,14660,15115,15160,15160
91762,52,12642,12994,13033,13033
91763,74,8007,8229,8237,8237
91764,72,9953,10315,10325,10325
91765,77,11593,12769,12769,12769
91766,156,13443,14168,14225,14225
91767,186,9633,10337,10358,10358
91768,60,6356,6643,6656,6656
91770,202,13610,14404,14433,14433
91773,101,9126,10108,10128,10128
91775,130,5835,6470,6476,6476
91776,182,7385,7899,7907,7907
91780,229,9623,10384,10415,10415
91784,266,8238,9163,9172,9172
91786,122,11615,12114,12150,12150
91789,145,11915,13130,13169,13169
91790,56,10303,11149,11149,11149
91791,107,7478,8202,8219,8219
91792,66,5606,6009,6021,6021
91801,86,8951,9537,9594,9594
91803,87,6159,6631,6651,6651
91902,571,5532,5720,5720,5720
91910,1159,16676,17051,17051,17051
91911,781,16265,16614,16614,16614
91913,931,9780,10124,10134,10134
91914,525,3895,4062,4066,4066
91915,541,6332,6527,6527,6527
91932,267,5240,5342,5347,5347
91935,51,318,334,335,335
91941,834,9654,9932,9942,9942
91942,537,9558,9743,9753,9753
91945,288,7263,7381,7381,7381
91950,463,10598,10792,10792,10792
91977,796,13130,13481,13481,13481
91978,164,2720,2776,2776,2776
92003,162,2001,2052,2052,2052
92007,458,3025,3207,3207,3207
92008,819,7903,8190,8190,8190
92009,2166,11229,12035,12035,12035
92010,496,4538,4718,4727,4727
92011,992,6822,7189,7196,7196
92014,1147,5395,5795,5795,5795
92019,768,10568,10839,10839,10839
92020,719,12217,12427,12427,12427
92021,682,10857,11159,11159,11159
92024,2455,15448,16380,16380,16380
92025,1002,10761,11117,11150,11150
92026,947,12819,13135,13161,13161
92027,968,13144,13427,13480,13480
92028,582,7656,7860,7860,7860
92029,800,7222,7491,7491,7491
92037,1631,11229,11844,11844,11844
92040,794,11179,11489,11489,11489
92054,459,9402,9555,9555,9555
92056,915,14647,14977,14977,14977
92057,943,13917,14288,14288,14288
92058,265,7054,7154,7161,7161
92059,3,35,36,36,36
92064,1836,14067,14684,14684,14684
92067,440,1686,1839,1841,1841
92069,1024,11056,11364,11375,11375
92071,1255,14890,15288,15303,15303
92075,566,3691,3898,3902,3902
92078,1333,12609,13066,13079,13079
92081,511,8061,8234,8234,8234
92082,73,910,938,938,938
92083,357,7805,7924,7932,7932
92084,969,12544,12919,12919,12919
92091,254,1316,1414,1415,1415
92101,234,2256,2336,2340,2340
92102,346,8264,8441,8441,8441
92103,699,6959,7211,7211,7211
92104,593,9817,10038,10048,10048
92105,414,11692,11822,11822,11822
92106,974,5992,6308,6321,6321
92107,691,7484,7764,7764,7764
92108,103,1499,1528,1530,1530
92109,1004,10526,10908,10908,10908
92110,534,6306,6521,6521,6521
92111,776,11308,11574,11574,11574
92113,350,9076,9177,9187,9187
92114,861,16203,16551,16551,16551
92115,785,11721,12059,12059,12059
92116,508,8128,8336,8344,8344
92117,1234,15027,15443,15443,15443
92118,689,5390,5650,5650,5650
92119,667,6750,7017,7017,7017
92120,921,8760,9115,9115,9115
92121,366,2444,2578,2583,2583
92122,759,5965,6272,6272,6272
92123,623,7183,7420,7420,7420
92124,566,6604,6801,6801,6801
92126,1494,16315,16994,16994,16994
92127,1995,11472,12089,12089,12089
92128,1366,13055,13502,13502,13502
92129,1932,12910,13618,13618,13618
92130,2533,11934,12778,12791,12791
92131,1613,9329,9873,9893,9893
92139,392,7245,7386,7386,7386
92154,838,14949,15254,15254,15254
92173,1,15,15,15,15
