zip,year,incentive,panels
48073,1,-2000,0
48074,1,-2000,0
48075,1,-2000,0
48076,1,-2000,0
48079,1,-2000,0
48080,1,-2000,0
48081,1,-2000,0
48082,1,-2000,0
48083,1,-2000,0
48084,1,-2000,0
48085,1,-2000,0
48088,1,-2000,0
48089,1,-2000,0
48091,1,-2000,0
48092,1,-2000,0
48093,1,-2000,0
48094,1,-2000,0
48095,1,-2000,0
48096,1,-2000,0
48098,1,-2000,0
48101,1,-2000,0
48103,1,-2000,0
48104,1,-2000,0
48105,1,-2000,0
48108,1,-2000,0
48109,1,-2000,0
48111,1,-2000,0
48114,1,-2000,0
48116,1,-2000,0
48117,1,-2000,0
48120,1,-2000,0
48122,1,-2000,0
48124,1,-2000,0
48125,1,-2000,0
48126,1,-2000,0
48127,1,-2000,0
48128,1,-2000,0
48130,1,-2000,0
48133,1,-2000,0
48134,1,-2000,0
48135,1,-2000,0
48138,1,-2000,0
48139,1,-2000,0
48141,1,-2000,0
48144,1,-2000,0
48146,1,-2000,0
48150,1,-2000,0
48152,1,-2000,0
48154,1,-2000,0
48157,1,-2000,0
48161,1,-2000,0
48162,1,-2000,0
48164,1,-2000,0
48165,1,-2000,0
48166,1,-2000,0
48167,1,-2000,0
48168,1,-2000,0
48169,1,-2000,0
48170,1,-2000,0
48173,1,-2000,0
48174,1,-2000,0
48176,1,-2000,0
48178,1,-2000,0
48179,1,-2000,0
48180,1,-2000,0
48182,1,-2000,0
48183,1,-2000,0
48184,1,-2000,0
48185,1,-2000,0
48186,1,-2000,0
48187,1,-2000,0
48188,1,-2000,0
48189,1,-2000,0
48192,1,-2000,0
48193,1,-2000,0
48195,1,-2000,0
48197,1,-2000,0
48198,1,-2000,0
48201,1,-2000,0
48202,1,-2000,0
48203,1,-2000,0
48204,1,-2000,0
48205,1,-2000,0
48206,1,-2000,0
48207,1,-2000,0
48208,1,-2000,0
48209,1,-2000,0
48210,1,-2000,0
48211,1,-2000,0
48212,1,-2000,0
48213,1,-2000,0
48214,1,-2000,0
48215,1,-2000,0
48216,1,-2000,0
48217,1,-2000,0
48218,1,-2000,0
48219,1,-2000,0
48220,1,-2000,0
48221,1,-2000,0
48223,1,-2000,0
48224,1,-2000,0
48225,1,-2000,0
48226,1,-2000,0
48227,1,-2000,0
48228,1,-2000,0
48229,1,-2000,0
48230,1,-2000,0
48234,1,-2000,0
48235,1,-2000,0
48236,1,-2000,0
48237,1,-2000,0
48238,1,-2000,0
48239,1,-2000,0
48240,1,-2000,0
48301,1,-2000,0
48302,1,-2000,0
48304,1,-2000,0
48306,1,-2000,0
48307,1,-2000,0
48309,1,-2000,0
48310,1,-2000,0
48312,1,-2000,0
48313,1,-2000,0
48314,1,-2000,0
48315,1,-2000,0
48316,1,-2000,0
48317,1,-2000,0
48320,1,-2000,0
48322,1,-2000,0
48323,1,-2000,0
48324,1,-2000,0
48326,1,-2000,0
48327,1,-2000,0
48328,1,-2000,0
48329,1,-2000,0
48331,1,-2000,0
48334,1,-2000,0
48335,1,-2000,0
48336,1,-2000,0
48340,1,-2000,0
48341,1,-2000,0
48342,1,-2000,0
48346,1,-2000,0
48348,1,-2000,0
48350,1,-2000,0
48353,1,-2000,0
48359,1,-2000,0
48360,1,-2000,0
48363,1,-2000,0
48374,1,-2000,0
48375,1,-2000,0
48377,1,-2000,0
48380,1,-2000,0
48381,1,-2000,0
48382,1,-2000,0
48383,1,-2000,0
48386,1,-2000,0
48390,1,-2000,0
48393,1,-2000,0
48415,1,-2000,0
48420,1,-2000,0
48421,1,-2000,0
48423,1,-2000,0
48430,1,-2000,0
48433,1,-2000,0
48436,1,-2000,0
48437,1,-2000,0
48438,1,-2000,0
48439,1,-2000,0
48442,1,-2000,0
48457,1,-2000,0
48458,1,-2000,0
48463,1,-2000,0
48473,1,-2000,0
48502,1,-2000,0
48503,1,-2000,0
48504,1,-2000,0
48505,1,-2000,0
48506,1,-2000,0
48507,1,-2000,0
48509,1,-2000,0
48519,1,-2000,0
48529,1,-2000,0
48532,1,-2000,0
48601,1,-2000,0
48602,1,-2000,0
48603,1,-2000,0
48604,1,-2000,0
48607,1,-2000,0
48609,1,-2000,0
48623,1,-2000,0
48631,1,-2000,0
48638,1,-2000,0
48640,1,-2000,0
48642,1,-2000,0
48706,1,-2000,0
48708,1,-2000,0
48722,1,-2000,0
48724,1,-2000,0
48732,1,-2000,0
48746,1,-2000,0
48808,1,-2000,0
48813,1,-2000,0
48820,1,-2000,0
48821,1,-2000,0
48822,1,-2000,0
48823,1,-2000,0
48827,1,-2000,0
48837,1,-2000,0
48840,1,-2000,0
48842,1,-2000,0
48843,1,-2000,0
48848,1,-2000,0
48854,1,-2000,0
48855,1,-2000,0
48864,1,-2000,0
48876,1,-2000,0
48895,1,-2000,0
48906,1,-2000,0
48910,1,-2000,0
48911,1,-2000,0
48912,1,-2000,0
48915,1,-2000,0
48917,1,-2000,0
48933,1,-2000,0
49001,1,-2000,0
49002,1,-2000,0
49004,1,-2000,0
49006,1,-2000,0
49007,1,-2000,0
49008,1,-2000,0
49009,1,-2000,0
49010,1,-2000,0
49012,1,-2000,0
49014,1,-2000,0
49015,1,-2000,0
49017,1,-2000,0
49024,1,-2000,0
49033,1,-2000,0
49034,1,-2000,0
49037,1,-2000,0
49048,1,-2000,0
49051,1,-2000,0
49053,1,-2000,0
49083,1,-2000,0
49087,1,-2000,0
49088,1,-2000,0
49107,1,-2000,0
49112,1,-2000,0
49117,1,-2000,0
49120,1,-2000,0
49201,1,-2000,0
49202,1,-2000,0
49203,1,-2000,0
49221,1,-2000,0
49228,1,-2000,0
49254,1,-2000,0
49267,1,-2000,0
49270,1,-2000,0
49276,1,-2000,0
49277,1,-2000,0
49286,1,-2000,0
49301,1,-2000,0
49302,1,-2000,0
49306,1,-2000,0
49315,1,-2000,0
49316,1,-2000,0
49321,1,-2000,0
49331,1,-2000,0
49341,1,-2000,0
49345,1,-2000,0
49401,1,-2000,0
49403,1,-2000,0
49404,1,-2000,0
49406,1,-2000,0
49408,1,-2000,0
49415,1,-2000,0
49418,1,-2000,0
49419,1,-2000,0
49423,1,-2000,0
49424,1,-2000,0
49426,1,-2000,0
49428,1,-2000,0
49435,1,-2000,0
49440,1,-2000,0
49441,1,-2000,0
49442,1,-2000,0
49444,1,-2000,0
49445,1,-2000,0
49453,1,-2000,0
49456,1,-2000,0
49457,1,-2000,0
49460,1,-2000,0
49464,1,-2000,0
49503,1,-2000,0
49504,1,-2000,0
49505,1,-2000,0
49506,1,-2000,0
49507,1,-2000,0
49508,1,-2000,0
49509,1,-2000,0
49512,1,-2000,0
49519,1,-2000,0
49525,1,-2000,0
49534,1,-2000,0
49544,1,-2000,0
49546,1,-2000,0
49548,1,-2000,0
49621,1,-2000,0
49637,1,-2000,0
49649,1,-2000,0
49684,1,-2000,0
49685,1,-2000,0
49686,1,-2000,0
49690,1,-2000,0
49696,1,-2000,0
50007,1,-2000,0
50009,1,-2000,0
50010,1,-2000,0
50014,1,-2000,0
50021,1,-2000,0
50023,1,-2000,0
50035,1,-2000,0
50047,1,-2000,0
50061,1,-2000,0
50073,1,-2000,0
50105,1,-2000,0
50109,1,-2000,0
50111,1,-2000,0
50131,1,-2000,0
50134,1,-2000,0
50156,1,-2000,0
50201,1,-2000,0
50211,1,-2000,0
50226,1,-2000,0
50237,1,-2000,0
50248,1,-2000,0
50265,1,-2000,0
50266,1,-2000,0
50309,1,-2000,0
50310,1,-2000,0
50311,1,-2000,0
50312,1,-2000,0
50313,1,-2000,0
50314,1,-2000,0
50315,1,-2000,0
50316,1,-2000,0
50317,1,-2000,0
50320,1,-2000,0
50321,1,-2000,0
50322,1,-2000,0
50323,1,-2000,0
50324,1,-2000,0
50325,1,-2000,0
50327,1,-2000,0
50613,1,-2000,0
50626,1,-2000,0
50634,1,-2000,0
50643,1,-2000,0
50647,1,-2000,0
50648,1,-2000,0
50651,1,-2000,0
50667,1,-2000,0
50701,1,-2000,0
50702,1,-2000,0
50703,1,-2000,0
50707,1,-2000,0
51054,1,-2000,0
51101,1,-2000,0
51103,1,-2000,0
51104,1,-2000,0
51105,1,-2000,0
51106,1,-2000,0
51108,1,-2000,0
51109,1,-2000,0
51111,1,-2000,0
51501,1,-2000,0
51503,1,-2000,0
51510,1,-2000,0
51526,1,-2000,0
52001,1,-2000,0
52002,1,-2000,0
52003,1,-2000,0
52227,1,-2000,0
52228,1,-2000,0
52233,1,-2000,0
52240,1,-2000,0
52241,1,-2000,0
52242,1,-2000,0
52245,1,-2000,0
52246,1,-2000,0
52302,1,-2000,0
52314,1,-2000,0
52317,1,-2000,0
52324,1,-2000,0
52328,1,-2000,0
52333,1,-2000,0
52338,1,-2000,0
52341,1,-2000,0
52401,1,-2000,0
52402,1,-2000,0
52403,1,-2000,11
52404,1,-2000,0
52405,1,-2000,22
52411,1,-2000,0
52722,1,-2000,0
52748,1,-2000,0
52753,1,-2000,0
52801,1,-2000,0
52802,1,-2000,0
52803,1,-2000,0
52804,1,-2000,0
52806,1,-2000,0
52807,1,-2000,0
5401,1,-2000,0
5403,1,-2000,0
5404,1,-2000,0
5408,1,-2000,0
5446,1,-2000,0
5452,1,-2000,0
5482,1,-2000,0
5495,1,-2000,0
55001,1,-2000,0
55003,1,-2000,0
55009,1,-2000,0
55011,1,-2000,0
55014,1,-2000,0
55016,1,-2000,0
55020,1,-2000,0
55024,1,-2000,0
55025,1,-2000,0
55031,1,-2000,0
55033,1,-2000,0
55038,1,-2000,0
55042,1,-2000,0
55043,1,-2000,0
55044,1,-2000,0
55055,1,-2000,0
55068,1,-2000,0
55071,1,-2000,0
55075,1,-2000,0
55076,1,-2000,0
55077,1,-2000,0
55082,1,-2000,0
55085,1,-2000,0
55089,1,-2000,0
55090,1,-2000,0
55092,1,-2000,0
55101,1,-2000,0
55102,1,-2000,0
55103,1,-2000,0
55104,1,-2000,0
55105,1,-2000,0
55106,1,-2000,0
55107,1,-2000,0
55108,1,-2000,0
55109,1,-2000,0
55110,1,-2000,0
55112,1,-2000,0
55113,1,-2000,0
55114,1,-2000,0
55115,1,-2000,0
55116,1,-2000,0
55117,1,-2000,0
55118,1,-2000,0
55119,1,-2000,0
55120,1,-2000,0
55121,1,-2000,0
55122,1,-2000,0
55123,1,-2000,0
55124,1,-2000,0
55125,1,-2000,0
55126,1,-2000,0
55127,1,-2000,0
55128,1,-2000,0
55129,1,-2000,0
55130,1,-2000,0
55150,1,-2000,0
55301,1,-2000,0
55303,1,-2000,0
55304,1,-2000,0
55305,1,-2000,0
55306,1,-2000,0
55309,1,-2000,0
55311,1,-2000,0
55313,1,-2000,0
55315,1,-2000,0
55316,1,-2000,0
55317,1,-2000,0
55318,1,-2000,0
55322,1,-2000,0
55327,1,-2000,0
55330,1,-2000,0
55331,1,-2000,0
55337,1,-2000,0
55340,1,-2000,0
55341,1,-2000,0
55343,1,-2000,0
55344,1,-2000,0
55345,1,-2000,0
55346,1,-2000,0
55347,1,-2000,0
55352,1,-2000,0
55356,1,-2000,0
55357,1,-2000,0
55359,1,-2000,0
55362,1,-2000,0
55364,1,-2000,0
55369,1,-2000,0
55372,1,-2000,0
55373,1,-2000,0
55374,1,-2000,0
55376,1,-2000,0
55378,1,-2000,0
55379,1,-2000,0
55384,1,-2000,0
55386,1,-2000,0
55387,1,-2000,0
55391,1,-2000,0
55401,1,-2000,0
55402,1,-2000,0
55403,1,-2000,0
55404,1,-2000,0
55405,1,-2000,0
55406,1,-2000,0
55407,1,-2000,0
55408,1,-2000,0
55409,1,-2000,0
55410,1,-2000,0
55411,1,-2000,0
55412,1,-2000,0
55413,1,-2000,0
55414,1,-2000,0
55415,1,-2000,0
55416,1,-2000,0
55417,1,-2000,0
55418,1,-2000,0
55419,1,-2000,0
55420,1,-2000,0
55421,1,-2000,0
55422,1,-2000,0
55423,1,-2000,0
55424,1,-2000,0
55425,1,-2000,0
55426,1,-2000,0
55427,1,-2000,0
55428,1,-2000,0
55429,1,-2000,0
55430,1,-2000,0
55431,1,-2000,0
55432,1,-2000,0
55433,1,-2000,0
55434,1,-2000,0
55435,1,-2000,0
55436,1,-2000,0
55437,1,-2000,0
55438,1,-2000,0
55439,1,-2000,0
55441,1,-2000,0
55442,1,-2000,0
55443,1,-2000,0
55444,1,-2000,0
55445,1,-2000,0
55446,1,-2000,0
55447,1,-2000,0
55448,1,-2000,0
55449,1,-2000,0
55454,1,-2000,0
55802,1,-2000,0
55803,1,-2000,0
55804,1,-2000,0
55805,1,-2000,0
55806,1,-2000,0
55807,1,-2000,0
55808,1,-2000,0
55810,1,-2000,0
55811,1,-2000,0
55812,1,-2000,0
55901,1,-2000,0
55902,1,-2000,0
55904,1,-2000,0
55906,1,-2000,0
55920,1,-2000,0
55925,1,-2000,0
55934,1,-2000,0
55947,1,-2000,0
55960,1,-2000,0
56001,1,-2000,0
56003,1,-2000,0
56011,1,-2000,0
56301,1,-2000,0
56303,1,-2000,0
56304,1,-2000,0
56310,1,-2000,0
56320,1,-2000,0
56374,1,-2000,0
56377,1,-2000,0
56379,1,-2000,0
56387,1,-2000,0
56401,1,-2000,0
56425,1,-2000,0
56465,1,-2000,0
56468,1,-2000,0
56529,1,-2000,0
56547,1,-2000,0
56560,1,-2000,0
56580,1,-2000,0
56721,1,-2000,0
57005,1,-2000,0
57049,1,-2000,0
57055,1,-2000,0
57064,1,-2000,0
57103,1,-2000,0
57104,1,-2000,0
57105,1,-2000,0
57106,1,-2000,0
57107,1,-2000,0
57108,1,-2000,0
57110,1,-2000,0
57701,1,-2000,0
57702,1,-2000,0
57703,1,-2000,0
57719,1,-2000,0
57730,1,-2000,0
57744,1,-2000,0
57745,1,-2000,0
57751,1,-2000,0
58042,1,-2000,0
58047,1,-2000,0
58078,1,-2000,0
58102,1,-2000,0
58103,1,-2000,0
58104,1,-2000,0
58201,1,-2000,0
58202,1,-2000,0
58203,1,-2000,0
58501,1,-2000,0
58503,1,-2000,0
58504,1,-2000,0
58554,1,-2000,0
59030,1,-2000,0
59101,1,-2000,0
59102,1,-2000,0
59105,1,-2000,0
59106,1,-2000,0
59401,1,-2000,0
59404,1,-2000,0
59405,1,-2000,0
59411,1,-2000,0
59417,1,-2000,0
59714,1,-2000,0
59715,1,-2000,0
59718,1,-2000,0
59741,1,-2000,0
59801,1,-2000,0
59802,1,-2000,0
59803,1,-2000,0
59804,1,-2000,0
59808,1,-2000,0
59901,1,-2000,0
59912,1,-2000,0
59936,1,-2000,0
59937,1,-2000,0
60002,1,-2000,0
60004,1,-2000,0
60005,1,-2000,0
60007,1,-2000,0
6001,1,-2000,0
60012,1,-2000,0
60014,1,-2000,0
60015,1,-2000,0
60016,1,-2000,0
60018,1,-2000,0
6002,1,-2000,0
60022,1,-2000,0
60025,1,-2000,0
60026,1,-2000,0
60029,1,-2000,0
60030,1,-2000,0
60031,1,-2000,0
60033,1,-2000,0
60034,1,-2000,0
60035,1,-2000,0
60040,1,-2000,0
60041,1,-2000,0
60043,1,-2000,0
60044,1,-2000,0
60045,1,-2000,0
60046,1,-2000,0
60047,1,-2000,0
60048,1,-2000,0
60053,1,-2000,0
60056,1,-2000,0
60060,1,-2000,0
60061,1,-2000,0
60062,1,-2000,0
60064,1,-2000,0
60068,1,-2000,0
60069,1,-2000,0
60070,1,-2000,0
60071,1,-2000,0
60073,1,-2000,0
60076,1,-2000,0
60077,1,-2000,0
60083,1,-2000,0
60084,1,-2000,0
60085,1,-2000,0
60087,1,-2000,0
60088,1,-2000,0
60089,1,-2000,0
60090,1,-2000,0
60091,1,-2000,0
60093,1,-2000,0
60096,1,-2000,0
60097,1,-2000,0
60098,1,-2000,0
60099,1,-2000,0
6010,1,-2000,0
60101,1,-2000,0
60102,1,-2000,0
60103,1,-2000,0
60104,1,-2000,0
60106,1,-2000,0
60107,1,-2000,0
60108,1,-2000,0
60110,1,-2000,0
60118,1,-2000,0
60119,1,-2000,0
60120,1,-2000,0
60123,1,-2000,0
60124,1,-2000,0
60126,1,-2000,0
6013,1,-2000,0
60130,1,-2000,0
60131,1,-2000,0
60133,1,-2000,0
60134,1,-2000,0
60136,1,-2000,0
60137,1,-2000,0
60139,1,-2000,0
60140,1,-2000,0
60141,1,-2000,0
60142,1,-2000,0
60143,1,-2000,0
60148,1,-2000,0
60153,1,-2000,0
60154,1,-2000,0
60155,1,-2000,0
60156,1,-2000,0
60157,1,-2000,0
6016,1,-2000,0
60160,1,-2000,0
60162,1,-2000,0
60163,1,-2000,0
60164,1,-2000,0
60165,1,-2000,0
60169,1,-2000,0
60171,1,-2000,0
60172,1,-2000,0
60173,1,-2000,0
60174,1,-2000,0
60175,1,-2000,0
60176,1,-2000,0
60177,1,-2000,0
60180,1,-2000,0
60181,1,-2000,0
60184,1,-2000,0
60185,1,-2000,0
60187,1,-2000,0
60188,1,-2000,0
60189,1,-2000,0
6019,1,-2000,0
60190,1,-2000,0
60191,1,-2000,0
60193,1,-2000,0
60194,1,-2000,0
60201,1,-2000,0
60202,1,-2000,0
60203,1,-2000,0
6023,1,-2000,0
6026,1,-2000,0
6029,1,-2000,0
60301,1,-2000,0
60302,1,-2000,0
60304,1,-2000,0
60305,1,-2000,0
6032,1,-2000,0
6033,1,-2000,0
6035,1,-2000,0
6037,1,-2000,0
6040,1,-2000,0
60402,1,-2000,0
60403,1,-2000,0
60404,1,-2000,0
60406,1,-2000,0
60409,1,-2000,0
60410,1,-2000,0
60411,1,-2000,0
60415,1,-2000,0
60417,1,-2000,0
60419,1,-2000,0
6042,1,-2000,0
60421,1,-2000,0
60422,1,-2000,0
60423,1,-2000,0
60425,1,-2000,0
60426,1,-2000,0
60428,1,-2000,0
60429,1,-2000,0
6043,1,-2000,0
60430,1,-2000,0
60431,1,-2000,0
60432,1,-2000,0
60433,1,-2000,0
60435,1,-2000,0
60436,1,-2000,0
60438,1,-2000,0
60439,1,-2000,0
60440,1,-2000,0
60441,1,-2000,0
60442,1,-2000,0
60443,1,-2000,0
60445,1,-2000,0
60446,1,-2000,0
60447,1,-2000,0
60448,1,-2000,0
60449,1,-2000,0
60451,1,-2000,0
60452,1,-2000,0
60453,1,-2000,0
60455,1,-2000,0
60456,1,-2000,0
60457,1,-2000,0
60458,1,-2000,0
60459,1,-2000,0
60461,1,-2000,0
60462,1,-2000,0
60463,1,-2000,0
60464,1,-2000,0
60465,1,-2000,0
60466,1,-2000,0
60467,1,-2000,0
60469,1,-2000,0
60471,1,-2000,0
60472,1,-2000,0
60473,1,-2000,0
60475,1,-2000,0
60476,1,-2000,0
60477,1,-2000,0
60478,1,-2000,0
60480,1,-2000,0
60482,1,-2000,0
60484,1,-2000,0
60487,1,-2000,0
60490,1,-2000,0
60491,1,-2000,0
60501,1,-2000,0
60502,1,-2000,0
60503,1,-2000,0
60504,1,-2000,0
60505,1,-2000,0
60506,1,-2000,0
6051,1,-2000,0
60510,1,-2000,0
60512,1,-2000,0
60513,1,-2000,0
60514,1,-2000,0
60515,1,-2000,0
60516,1,-2000,0
60517,1,-2000,0
60519,1,-2000,0
6052,1,-2000,0
60521,1,-2000,0
60523,1,-2000,0
60525,1,-2000,0
60526,1,-2000,0
60527,1,-2000,0
6053,1,-2000,0
60532,1,-2000,0
60534,1,-2000,0
60538,1,-2000,0
60540,1,-2000,0
60542,1,-2000,0
60543,1,-2000,0
60544,1,-2000,0
60546,1,-2000,0
60554,1,-2000,0
60555,1,-2000,0
60558,1,-2000,0
60559,1,-2000,0
60560,1,-2000,0
60561,1,-2000,0
60563,1,-2000,0
60564,1,-2000,0
60565,1,-2000,0
60585,1,-2000,0
60586,1,-2000,0
6060,1,-2000,0
60601,1,-2000,0
60602,1,-2000,0
60603,1,-2000,0
60604,1,-2000,0
60605,1,-2000,0
60606,1,-2000,0
60607,1,-2000,0
60608,1,-2000,0
60609,1,-2000,0
60610,1,-2000,0
60611,1,-2000,0
60612,1,-2000,0
60613,1,-2000,0
60614,1,-2000,0
60615,1,-2000,0
60616,1,-2000,0
60617,1,-2000,0
60618,1,-2000,0
60619,1,-2000,0
6062,1,-2000,0
60620,1,-2000,0
60621,1,-2000,0
60622,1,-2000,0
60623,1,-2000,0
60624,1,-2000,0
60625,1,-2000,0
60626,1,-2000,0
60628,1,-2000,0
60629,1,-2000,0
60630,1,-2000,0
60631,1,-2000,0
60632,1,-2000,0
60633,1,-2000,0
60634,1,-2000,0
60636,1,-2000,0
60637,1,-2000,0
60638,1,-2000,0
60639,1,-2000,0
60640,1,-2000,0
60641,1,-2000,0
60642,1,-2000,0
60643,1,-2000,0
60644,1,-2000,0
60645,1,-2000,0
60646,1,-2000,0
60647,1,-2000,0
60649,1,-2000,0
60651,1,-2000,0
60652,1,-2000,0
60653,1,-2000,0
60654,1,-2000,0
60655,1,-2000,0
60656,1,-2000,0
60657,1,-2000,0
60659,1,-2000,0
6066,1,-2000,0
60660,1,-2000,0
60661,1,-2000,0
6067,1,-2000,0
6070,1,-2000,0
60706,1,-2000,0
60707,1,-2000,0
6071,1,-2000,0
60712,1,-2000,0
60714,1,-2000,0
6073,1,-2000,0
6074,1,-2000,0
6078,1,-2000,0
60803,1,-2000,0
60804,1,-2000,0
60805,1,-2000,0
6081,1,-2000,0
6082,1,-2000,0
60827,1,-2000,0
6084,1,-2000,0
6085,1,-2000,0
6088,1,-2000,0
6089,1,-2000,0
6090,1,-2000,0
60901,1,-2000,0
60910,1,-2000,0
60914,1,-2000,0
60915,1,-2000,0
6092,1,-2000,0
60922,1,-2000,0
6093,1,-2000,0
6095,1,-2000,0
6096,1,-2000,0
60964,1,-2000,0
61008,1,-2000,0
61011,1,-2000,0
61016,1,-2000,0
61025,1,-2000,0
6103,1,-2000,0
6105,1,-2000,0
6106,1,-2000,0
61065,1,-2000,0
6107,1,-2000,0
61072,1,-2000,0
61073,1,-2000,0
6108,1,-2000,0
6109,1,-2000,0
6110,1,-2000,0
61101,1,-2000,0
61102,1,-2000,0
61103,1,-2000,0
61104,1,-2000,0
61107,1,-2000,0
61108,1,-2000,0
61109,1,-2000,0
6111,1,-2000,0
61111,1,-2000,0
61114,1,-2000,0
61115,1,-2000,0
6112,1,-2000,0
6114,1,-2000,0
6117,1,-2000,0
6118,1,-2000,0
6119,1,-2000,0
6120,1,-2000,0
61201,1,-2000,0
61239,1,-2000,0
61240,1,-2000,0
61241,1,-2000,0
61244,1,-2000,0
61256,1,-2000,0
61264,1,-2000,0
61265,1,-2000,0
61273,1,-2000,0
61275,1,-2000,0
61282,1,-2000,0
61284,1,-2000,0
61301,1,-2000,0
61320,1,-2000,0
61341,1,-2000,0
61348,1,-2000,0
61350,1,-2000,0
61354,1,-2000,0
61362,1,-2000,0
61364,1,-2000,0
61373,1,-2000,0
61523,1,-2000,0
61525,1,-2000,0
61526,1,-2000,0
61528,1,-2000,0
61535,1,-2000,0
61536,1,-2000,0
61547,1,-2000,0
61548,1,-2000,0
61550,1,-2000,0
61554,1,-2000,0
61568,1,-2000,0
61571,1,-2000,0
61602,1,-2000,0
61603,1,-2000,0
61604,1,-2000,0
61605,1,-2000,0
61606,1,-2000,0
61607,1,-2000,0
61610,1,-2000,0
61611,1,-2000,0
61614,1,-2000,0
61615,1,-2000,0
61616,1,-2000,0
61701,1,-2000,0
61704,1,-2000,0
61705,1,-2000,0
61725,1,-2000,0
61748,1,-2000,0
61761,1,-2000,0
61772,1,-2000,0
61776,1,-2000,0
61801,1,-2000,0
61802,1,-2000,0
61814,1,-2000,0
61817,1,-2000,0
61820,1,-2000,0
61821,1,-2000,0
61822,1,-2000,0
61832,1,-2000,0
61833,1,-2000,0
61834,1,-2000,0
61841,1,-2000,0
61858,1,-2000,0
61864,1,-2000,0
61874,1,-2000,0
61880,1,-2000,0
61883,1,-2000,0
62025,1,-2000,0
62034,1,-2000,0
62040,1,-2000,0
62059,1,-2000,0
62060,1,-2000,0
62062,1,-2000,0
62090,1,-2000,0
62201,1,-2000,0
62203,1,-2000,0
62204,1,-2000,0
62205,1,-2000,0
62206,1,-2000,0
62207,1,-2000,0
62208,1,-2000,0
62221,1,-2000,0
62223,1,-2000,0
62226,1,-2000,0
62232,1,-2000,0
62234,1,-2000,0
62236,1,-2000,0
62239,1,-2000,0
62240,1,-2000,0
6226,1,-2000,0
62260,1,-2000,0
62269,1,-2000,0
6237,1,-2000,0
6238,1,-2000,0
6241,1,-2000,0
6249,1,-2000,0
6250,1,-2000,0
62521,1,-2000,0
62522,1,-2000,0
62523,1,-2000,0
62526,1,-2000,0
62535,1,-2000,0
6254,1,-2000,0
62544,1,-2000,0
62549,1,-2000,0
6255,1,-2000,0
62554,1,-2000,0
62558,1,-2000,0
6256,1,-2000,0
62561,1,-2000,0
62563,1,-2000,0
6260,1,-2000,0
62625,1,-2000,0
62629,1,-2000,0
6266,1,-2000,0
62670,1,-2000,0
62677,1,-2000,0
6268,1,-2000,0
62684,1,-2000,0
62701,1,-2000,0
62702,1,-2000,0
62703,1,-2000,0
62704,1,-2000,0
62707,1,-2000,0
62711,1,-2000,0
62712,1,-2000,0
6277,1,-2000,0
6280,1,-2000,0
62957,1,-2000,0
62960,1,-2000,0
63005,1,-2000,0
63010,1,-2000,0
63011,1,-2000,0
63017,1,-2000,0
63021,1,-2000,0
63026,1,-2000,0
63031,1,-2000,0
63033,1,-2000,0
63034,1,-2000,0
63038,1,-2000,0
63040,1,-2000,0
63042,1,-2000,0
63043,1,-2000,0
63044,1,-2000,0
63049,1,-2000,0
63052,1,-2000,0
63074,1,-2000,0
63088,1,-2000,0
63101,1,-2000,0
63102,1,-2000,0
63103,1,-2000,0
63104,1,-2000,0
63105,1,-2000,0
63106,1,-2000,0
63107,1,-2000,0
63108,1,-2000,0
63109,1,-2000,0
63110,1,-2000,0
63111,1,-2000,0
63112,1,-2000,0
63113,1,-2000,0
63114,1,-2000,0
63115,1,-2000,0
63116,1,-2000,0
63117,1,-2000,0
63118,1,-2000,0
63119,1,-2000,0
63120,1,-2000,0
63121,1,-2000,0
63122,1,-2000,0
63123,1,-2000,0
63124,1,-2000,0
63125,1,-2000,0
63126,1,-2000,0
63127,1,-2000,0
63128,1,-2000,0
63129,1,-2000,0
63130,1,-2000,0
63131,1,-2000,0
63132,1,-2000,0
63133,1,-2000,0
63134,1,-2000,0
63135,1,-2000,0
63136,1,-2000,0
63137,1,-2000,0
63138,1,-2000,0
63139,1,-2000,0
63140,1,-2000,0
63141,1,-2000,0
63143,1,-2000,0
63144,1,-2000,0
63146,1,-2000,0
63147,1,-2000,0
6320,1,-2000,0
6330,1,-2000,0
63301,1,-2000,0
63303,1,-2000,0
63304,1,-2000,0
6331,1,-2000,0
6334,1,-2000,0
63341,1,-2000,0
6335,1,-2000,0
63366,1,-2000,0
63367,1,-2000,0
63368,1,-2000,0
63376,1,-2000,0
6338,1,-2000,0
63385,1,-2000,0
63386,1,-2000,0
6339,1,-2000,0
6340,1,-2000,0
6351,1,-2000,0
6355,1,-2000,0
6359,1,-2000,0
6360,1,-2000,0
6365,1,-2000,0
6370,1,-2000,0
63701,1,-2000,0
63703,1,-2000,0
6374,1,-2000,0
6375,1,-2000,0
63780,1,-2000,0
6380,1,-2000,0
6382,1,-2000,0
6385,1,-2000,0
6401,1,-2000,0
64012,1,-2000,0
64014,1,-2000,0
64015,1,-2000,0
64016,1,-2000,0
64029,1,-2000,0
6403,1,-2000,0
64030,1,-2000,0
64034,1,-2000,0
6405,1,-2000,0
64050,1,-2000,0
64052,1,-2000,0
64053,1,-2000,0
64054,1,-2000,0
64055,1,-2000,0
64056,1,-2000,0
64057,1,-2000,0
64058,1,-2000,0
64060,1,-2000,0
64063,1,-2000,0
64064,1,-2000,0
64068,1,-2000,0
64079,1,-2000,0
64080,1,-2000,0
64081,1,-2000,0
64082,1,-2000,0
64083,1,-2000,0
