zip,panels_1_years_9500_incentive,panels_2_years_9500_incentive,panels_3_years_9500_incentive,panels_4_years_9500_incentive,panels_5_years_9500_incentive
85259,1171,8146,8602,8602,8602
85260,1116,12332,12781,12794,12794
85262,1113,5798,6249,6255,6255
85266,1109,6416,6870,6870,6870
85268,892,9947,10382,10393,10393
85281,780,10565,10793,10847,10847
85282,582,14581,14879,14909,14909
85283,675,11731,12021,12045,12045
85284,918,6786,7227,7234,7234
85286,892,13008,13494,13494,13494
85295,1080,12949,13503,13503,13503
85296,981,14061,14632,14647,14647
85297,768,10122,10533,10533,10533
85298,1300,11926,12607,12607,12607
85301,556,12682,12928,12954,12954
85302,442,10468,10727,10759,10759
85303,221,8733,8839,8848,8848
85304,427,8551,8717,8726,8726
85305,107,3210,3255,3255,3255
85306,291,7944,8073,8073,8073
85307,50,2897,2917,2917,2917
85308,1378,22378,22975,22998,22998
85310,658,7336,7563,7563,7563
85323,346,11393,11566,11566,11566
85326,454,14996,15132,15147,15147
85329,8,151,154,154,154
85331,1732,13784,14462,14462,14462
85335,403,10740,10870,10892,10892
85338,555,12163,12348,12361,12361
85339,757,13161,13485,13485,13485
85340,675,9797,10059,10059,10059
85345,711,18918,19207,19226,19226
85350,10,218,221,221,221
85351,662,16731,16901,16969,16969
85353,332,10588,10717,10717,10717
85355,236,3977,4075,4075,4075
85363,63,2226,2242,2246,2246
85364,1028,19739,20122,20162,20162
85365,802,13782,14064,14092,14092
85367,390,8531,8644,8661,8661
85373,383,8733,8902,8902,8902
85374,785,17919,18266,18266,18266
85375,547,16834,17056,17056,17056
85377,29,224,233,234,234
85378,134,3394,3429,3439,3439
85379,636,14210,14456,14456,14456
85381,473,8259,8420,8437,8437
85382,761,14631,14855,14915,14915
85383,1794,17273,17937,17937,17937
85387,125,3520,3570,3570,3570
85388,519,9053,9266,9266,9266
85392,459,11007,11197,11197,11197
85395,1111,10927,11324,11335,11335
85396,206,3202,3278,3278,3278
85607,329,5620,5747,5764,5764
85621,149,3139,3236,3240,3240
85626,13,107,110,111,111
85648,61,2216,2250,2254,2254
85658,245,3361,3454,3454,3454
85701,175,1833,1901,1907,1907
85704,681,11467,11749,11761,11761
85705,851,14833,15168,15183,15183
85706,529,12622,12919,12919,12919
85708,14,662,664,666,666
85710,667,16862,17067,17084,17084
85711,526,13274,13449,13476,13476
85712,429,10037,10190,10211,10211
85713,595,13644,13824,13852,13852
85714,189,4907,4957,4972,4972
85715,400,7127,7265,7272,7272
85716,615,10602,10753,10785,10785
85718,1438,10931,11410,11421,11421
85719,877,11693,11969,12005,12005
85730,383,12655,12745,12770,12770
85735,6,194,195,196,196
85736,1,15,15,15,15
85737,587,7871,8148,8148,8148
85739,5,73,75,75,75
85741,318,11306,11352,11363,11363
85742,643,9810,10041,10051,10051
85743,117,2151,2202,2204,2204
85745,899,12326,12617,12642,12642
85746,479,12415,12579,12591,12591
85747,442,8156,8331,8339,8339
85748,445,7495,7671,7671,7671
85749,814,8202,8474,8474,8474
85750,1105,9864,10232,10232,10232
85755,497,7192,7414,7421,7421
85756,271,7227,7308,7315,7315
85757,120,2223,2266,2268,2268
85901,142,3872,3919,3927,3927
85929,78,1913,1946,1948,1948
86001,725,8187,8424,8432,8432
86004,463,6739,6905,6905,6905
86005,3,54,55,55,55
86011,2,16,17,17,17
86040,107,2547,2604,2607,2607
86301,421,9928,10008,10028,10028
86303,348,4457,4567,4581,4581
86305,323,5100,5205,5215,5215
86314,350,13375,13469,13482,13482
86315,70,1728,1749,1750,1750
86323,89,3522,3547,3551,3551
86325,0,13,13,13,13
86327,94,2106,2147,2147,2147
86329,0,109,109,109,109
86336,554,6768,7013,7013,7013
86351,139,1823,1872,1872,1872
86403,239,8697,8856,8874,8874
86404,294,7389,7524,7532,7532
86406,586,11240,11435,11470,11470
86434,0,1,1,1,1
90001,295,9621,9817,9827,9827
90002,337,8211,8388,8422,8422
90003,397,11370,11651,11674,11674
90004,350,6398,6610,6610,6610
90005,90,1688,1728,1737,1737
90006,140,4420,4492,4501,4501
90007,289,3855,4003,4015,4015
90008,324,5879,6062,6093,6093
90010,19,294,304,305,305
90011,333,12542,12798,12798,12798
90012,83,1549,1594,1599,1599
90013,65,525,555,557,557
90014,23,225,236,238,238
90015,132,1629,1704,1709,1709
90016,502,8959,9275,9285,9285
90017,38,542,560,562,562
90018,422,8075,8282,8290,8290
90019,638,10296,10614,10625,10625
90020,79,1561,1605,1606,1606
90021,172,1537,1618,1623,1623
90022,284,10723,10920,10942,10942
90023,185,7293,7411,7426,7426
90024,377,3397,3629,3633,3633
90025,470,4456,4741,4746,4746
90026,605,9513,9870,9900,9900
90027,443,6307,6611,6618,6618
90028,131,2045,2104,2112,2112
90029,138,3642,3716,3724,3724
90031,249,5649,5800,5800,5800
90032,295,7882,8169,8169,8169
90033,202,6190,6278,6310,6310
90034,384,6716,6960,6967,6967
90035,483,4971,5311,5311,5311
90036,459,5298,5536,5541,5541
90037,292,8207,8349,8365,8365
90038,138,3105,3198,3198,3198
90039,509,6809,7161,7161,7161
90040,119,3205,3301,3308,3308
90041,375,5403,5675,5675,5675
90042,450,9135,9565,9565,9565
90043,717,11453,11895,11943,11943
90044,675,14956,15293,15354,15354
90045,804,9842,10572,10583,10583
90046,499,6528,6843,6850,6850
90047,542,12479,12866,12905,12905
90048,401,4330,4606,4611,4611
90049,992,7521,8202,8210,8210
90056,230,2416,2607,2615,2615
90057,68,1403,1434,1439,1439
90058,82,2066,2112,2112,2112
90059,238,6790,6944,6979,6979
90061,290,5612,5775,5810,5810
90062,264,6437,6569,6589,6589
90063,201,8999,9127,9145,9145
90064,604,6585,7035,7035,7035
90065,742,8854,9252,9271,9271
90066,988,10886,11472,11494,11494
90067,20,198,211,212,212
90068,365,4439,4669,4683,4683
90069,304,3228,3412,3415,3415
90077,431,2629,2928,2928,2928
90094,36,329,354,355,355
90201,158,12999,13157,13171,13171
90210,998,6202,6862,6876,6876
90211,176,1615,1726,1729,1729
90212,214,1939,2070,2076,2076
90220,333,11206,11482,11505,11505
90221,235,9993,10197,10217,10217
90222,235,6555,6695,6709,6709
90230,536,5823,6209,6209,6209
90232,350,3858,4106,4114,4114
90240,291,6166,6450,6457,6457
90241,180,8823,8994,9003,9003
90242,219,8178,8423,8423,8423
90245,477,4715,5125,5125,5125
90247,353,9079,9284,9293,9293
90248,124,4128,4273,4282,4282
90249,285,6866,7130,7137,7137
90250,378,15973,16434,16450,16450
90254,420,4636,5102,5107,5107
90255,277,9739,9857,9887,9887
90260,194,7585,7740,7740,7740
90262,271,10596,10780,10812,10812
90265,634,5277,5923,5935,5935
90266,1382,10174,11385,11396,11396
90270,67,3447,3500,3503,3503
90272,992,6678,7678,7693,7693
90274,1005,8018,9123,9123,9123
90275,1383,12654,13967,13995,13995
90277,412,7859,8405,8405,8405
90278,859,10046,10850,10850,10850
90280,429,15049,15310,15325,15325
90290,175,1479,1624,1626,1626
90291,695,6236,6684,6691,6691
90292,164,1556,1673,1675,1675
90293,128,1733,1844,1848,1848
90301,163,5663,5814,5820,5820
90302,157,4666,4785,4785,4785
90303,193,5228,5346,5352,5352
90304,122,4411,4492,4501,4501
90305,178,4318,4433,4438,4438
90401,73,666,708,708,708
90402,492,3006,3337,3341,3341
90403,335,2854,3103,3106,3106
90404,275,3115,3307,3307,3307
90405,603,5131,5512,5523,5523
90501,509,9355,9806,9806,9806
90502,162,4513,4634,4638,4638
90503,420,9539,10009,10019,10019
90504,470,8637,9016,9025,9025
90505,539,9438,9997,9997,9997
90601,387,7770,8069,8077,8077
90602,141,4731,4852,4857,4857
90603,320,5762,6028,6034,6034
90604,399,9065,9502,9502,9502
90605,454,9296,9644,9663,9663
90606,167,7344,7572,7579,7579
90620,113,11881,12533,12558,12558
90621,111,6270,6538,6552,6552
90623,178,3990,4323,4332,4332
90630,175,12596,13416,13442,13442
90631,336,15996,16768,16785,16785
90638,621,12923,13477,13490,13490
90640,560,12575,12992,13005,13005
90650,600,21595,22195,22217,22217
90660,633,13827,14316,14345,14345
90670,222,5833,6025,6025,6025
90680,156,5762,5973,5997,5997
90701,157,4012,4132,4140,4140
90703,703,13891,14609,14623,14623
90706,384,15005,15328,15359,15359
90710,223,5672,5854,5860,5860
90712,487,9498,9935,9935,9935
90713,517,8714,9232,9241,9241
90715,164,4179,4304,4304,4304
90716,50,2367,2396,2398,2398
90717,345,5386,5647,5652,5652
90720,144,6528,7204,7211,7211
90723,191,9431,9575,9584,9584
90731,627,11825,12280,12304,12304
90732,387,5333,5692,5704,5704
90740,201,5916,6261,6267,6267
90744,324,9600,9806,9816,9816
90745,596,12746,13249,13262,13262
90746,496,7847,8219,8243,8243
90755,136,2676,2785,2788,2788
90802,144,2953,3054,3057,3057
90803,431,8039,8453,8461,8461
90804,162,5642,5763,5775,5775
90805,396,16875,17185,17219,17219
90806,180,7337,7487,7502,7502
90807,439,7837,8284,8284,8284
90808,817,12793,13583,13597,13597
90810,258,7615,7818,7834,7834
90813,201,6558,6665,6692,6692
90814,162,4007,4144,4152,4152
90815,683,11428,11967,11991,11991
91001,718,8787,9448,9448,9448
91006,814,9036,9675,9685,9685
91007,345,7481,7858,7858,7858
91008,49,474,517,517,517
91010,264,6087,6282,6295,6295
91011,745,5334,6048,6048,6048
91016,421,10087,10486,10518,10518
91020,121,1471,1536,1545,1545
91024,207,2778,2997,3000,3000
91030,315,4204,4501,4506,4506
91040,301,5442,5687,5692,5692
91042,315,6085,6293,6306,6306
91101,117,1331,1402,1406,1406
91103,270,4569,4806,4825,4825
91104,406,7056,7366,7381,7381
91105,302,2429,2691,2693,2693
91106,187,3704,3887,3895,3895
91107,740,8788,9481,9490,9490
91108,452,3759,4178,4186,4186
91201,170,4321,4468,4468,4468
91202,250,3931,4083,4099,4099
91203,88,1614,1671,1672,1672
91204,91,1891,1928,1934,1934
91205,221,4044,4153,4161,4161
91206,234,4550,4770,4779,4779
91207,166,2418,2548,2553,2553
91208,319,3735,3936,3940,3940
91214,651,7295,7946,7946,7946
91301,680,6676,7386,7393,7393
91302,902,6963,7780,7788,7788
91303,106,3135,3216,3216,3216
91304,390,9347,9777,9777,9777
91306,384,8647,8924,8933,8933
91307,570,7481,8011,8019,8019
91311,611,9845,10373,10384,10384
91316,366,4934,5140,5150,5150
91320,808,12555,13906,13920,13920
91321,227,6049,6288,6295,6295
91324,404,5864,6103,6109,6109
91325,478,6319,6625,6652,6652
91326,843,9525,10296,10296,10296
91331,525,17538,18045,18063,18063
91335,510,12723,13089,13089,13089
91340,302,7015,7187,7194,7194
91342,636,17106,17672,17690,17690
91343,606,10248,10642,10642,10642
91344,838,13929,14694,14709,14709
91345,290,4362,4502,4525,4525
91350,426,9581,10159,10159,10159
91351,312,8139,8418,8435,8435
91352,598,10123,10480,10490,10490
91354,492,7470,8050,8050,8050
91355,422,7686,8108,8108,8108
91356,434,5662,6108,6108,6108
91360,455,11769,12603,12628,12628
91361,371,6530,7130,7137,7137
91362,600,10155,11088,11121,11121
91364,490,6734,7195,7202,7202
91367,523,8360,8847,8874,8874
91377,251,3696,4103,4107,4107
91381,382,4358,4779,4779,4779
91384,1,30,32,32,32
91387,216,3605,3780,3795,3795
91390,234,2638,2846,2849,2849
91401,382,6591,6837,6837,6837
91402,246,6910,7030,7037,7037
91403,367,4182,4443,4443,4443
91405,257,5842,5949,5967,5967
91406,479,9104,9348,9376,9376
91411,172,3173,3299,3302,3302
91423,421,5359,5666,5672,5672
91436,617,4223,4636,4636,4636
91501,121,3330,3451,3454,3454
91502,49,1504,1526,1528,1528
91504,418,5830,6143,6149,6149
91505,542,8301,8738,8756,8756
91506,520,5422,5713,5724,5724
91601,363,5067,5246,5257,5257
91602,196,2898,3009,3012,3012
91604,497,5373,5765,5771,5771
91605,461,9478,9791,9801,9801
91606,317,6848,7031,7038,7038
91607,245,4224,4360,4369,4369
91701,541,11528,12057,12057,12057
91702,287,12120,12494,12494,12494
91706,356,15197,15491,15507,15507
91708,63,1764,1808,1811,1811
91709,1320,19078,19998,20038,20038
91710,763,20603,21154,21154,21154
91711,614,9396,10041,10051,10051
91722,265,8293,8541,8541,8541
91723,159,4179,4295,4304,4304
91724,290,7026,7243,7243,7243
91730,666,14613,15142,15142,15142
91731,102,5262,5342,5342,5342
91732,305,10983,11243,11254,11254
91733,211,8993,9149,9167,9167
91737,466,6707,7053,7060,7060
91739,811,9103,9757,9767,9767
91740,260,6601,6826,6840,6840
91741,559,8515,9038,9038,9038
91744,386,16338,16774,16791,16791
91745,802,13832,14560,14575,14575
91746,234,7069,7325,7333,7333
91748,454,11227,11634,11658,11658
91750,563,10709,11250,11250,11250
91752,324,8351,8745,8754,8754
91754,439,7876,8257,8265,8265
91755,206,5839,6033,6045,6045
91761,500,14842,15160,15160,15160
91762,260,12760,13007,13033,13033
91763,197,8114,8229,8237,8237
91764,238,10118,10325,10325,10325
91765,652,12079,12769,12769,12769
91766,455,13841,14182,14225,14225
91767,363,10016,10348,10358,10358
91768,166,6523,6649,6656,6656
91770,476,14072,14433,14433,14433
91773,587,9622,10128,10128,10128
91775,382,6133,6470,6476,6476
91776,325,7622,7907,7907,7907
91780,604,9905,10394,10415,10415
91784,816,8503,9163,9172,9172
91786,401,11834,12126,12150,12150
91789,845,12443,13156,13169,13169
91790,446,10704,11149,11149,11149
91791,370,7898,8211,8219,8219
91792,193,5852,6009,6021,6021
91801,355,9325,9575,9594,9594
91803,246,6418,6631,6651,6651
91902,719,5612,5720,5720,5720
91910,1483,16829,17051,17051,17051
91911,1080,16415,16614,16614,16614
91913,1245,9942,10134,10134,10134
91914,708,3956,4066,4066,4066
91915,743,6429,6527,6527,6527
91932,353,5294,5347,5347,5347
91935,65,324,335,335,335
91941,1172,9793,9942,9942,9942
91942,840,9636,9753,9753,9753
91945,391,7337,7381,7381,7381
91950,668,10673,10792,10792,10792
91977,1133,13265,13481,13481,13481
91978,222,2754,2776,2776,2776
92003,253,2023,2052,2052,2052
92007,663,3130,3207,3207,3207
92008,1081,8051,8190,8190,8190
92009,2768,11650,12035,12035,12035
92010,657,4618,4722,4727,4727
92011,1337,7016,7196,7196,7196
92014,1512,5592,5795,5795,5795
92019,1093,10698,10839,10839,10839
92020,1041,12278,12427,12427,12427
92021,939,11013,11159,11159,11159
92024,3126,15840,16380,16380,16380
92025,1313,10928,11150,11150,11150
92026,1473,13003,13161,13161,13161
92027,1250,13319,13480,13480,13480
92028,786,7750,7860,7860,7860
92029,1136,7349,7491,7491,7491
92037,2305,11430,11844,11844,11844
92040,1047,11305,11489,11489,11489
92054,641,9479,9555,9555,9555
92056,1319,14797,14977,14977,14977
92057,1314,14074,14288,14288,14288
92058,387,7104,7154,7161,7161
92059,6,35,36,36,36
92064,2452,14332,14684,14684,14684
92067,559,1754,1841,1841,1841
92069,1228,11182,11375,11375,11375
92071,1454,15073,15303,15303,15303
92075,776,3797,3902,3902,3902
92078,1921,12779,13079,13079,13079
92081,749,8110,8234,8234,8234
92082,103,921,938,938,938
92083,516,7876,7932,7932,7932
92084,1279,12764,12919,12919,12919
92091,340,1357,1415,1415,1415
92101,312,2291,2336,2340,2340
92102,464,8373,8441,8441,8441
92103,815,7045,7211,7211,7211
92104,774,9877,10048,10048,10048
92105,604,11716,11822,11822,11822
92106,1303,6112,6314,6321,6321
92107,901,7601,7764,7764,7764
92108,140,1508,1530,1530,1530
92109,1287,10701,10908,10908,10908
92110,697,6390,6521,6521,6521
92111,1031,11435,11574,11574,11574
92113,506,9104,9187,9187,9187
92114,1059,16369,16551,16551,16551
92115,1135,11902,12059,12059,12059
92116,784,8244,8344,8344,8344
92117,1728,15150,15443,15443,15443
92118,999,5492,5650,5650,5650
92119,926,6842,7017,7017,7017
92120,1249,8933,9115,9115,9115
92121,485,2508,2583,2583,2583
92122,985,6090,6272,6272,6272
92123,846,7309,7420,7420,7420
92124,756,6692,6801,6801,6801
92126,2088,16688,16994,16994,16994
92127,2587,11714,12089,12089,12089
92128,1826,13204,13502,13502,13502
