zip,panels_1_years_1500_incentive,panels_2_years_1500_incentive,panels_3_years_1500_incentive,panels_4_years_1500_incentive,panels_5_years_1500_incentive
35808,0,0,0,0,0
35810,0,0,0,0,0
35811,0,0,0,0,0
35816,48,48,48,48,48
35824,0,0,0,0,0
35901,14,14,14,14,14
35903,22,22,22,22,22
35904,20,20,20,20,20
35905,0,0,0,0,0
35906,0,0,0,0,0
35950,8,8,8,8,8
35951,0,0,0,0,0
35954,6,6,6,6,6
35956,0,0,0,0,0
35957,22,22,22,22,22
35976,6,6,6,6,6
35980,0,0,0,0,0
36020,2,2,2,2,2
36022,9,9,9,9,9
36025,10,10,10,10,10
36043,0,0,0,0,0
36054,28,28,28,28,28
36064,0,0,0,0,0
36066,0,0,0,0,0
36067,61,61,61,61,61
36079,0,0,0,0,0
36081,35,35,35,35,35
36092,4,4,4,4,4
36093,5,5,5,5,5
36104,54,54,54,54,54
36105,0,0,0,0,0
36106,0,0,0,0,0
36107,2,2,2,2,2
36108,77,77,77,77,77
36109,31,31,31,31,31
36110,29,29,29,29,29
36111,32,32,32,32,32
36112,0,0,0,0,0
36113,0,0,0,0,0
36115,0,0,0,0,0
36116,0,0,0,0,0
36117,142,142,142,142,142
36201,30,30,30,30,30
36203,47,47,47,47,47
36205,1,1,1,1,1
36206,7,7,7,7,7
36207,37,37,37,37,37
36250,0,0,0,0,0
36260,0,0,0,0,0
36265,0,0,0,0,0
36268,2,2,2,2,2
36277,1,1,1,1,1
36301,56,56,56,56,56
36303,87,87,87,87,87
36305,20,20,20,20,20
36312,0,0,0,0,0
36321,0,0,0,0,0
36322,9,9,9,9,9
36330,38,38,38,38,38
36345,12,12,12,12,12
36350,0,0,0,0,0
36351,0,0,0,0,0
36360,69,69,69,69,69
36362,9,9,9,9,9
36376,0,0,0,0,0
36509,6,6,6,6,6
36511,0,0,0,0,0
36523,1,1,1,1,1
36526,0,0,0,0,0
36527,18,18,18,18,18
36530,0,0,0,0,0
36532,49,49,49,49,49
36535,40,40,40,40,40
36541,9,9,9,9,9
36542,0,0,0,0,0
36544,12,12,12,12,12
36551,7,7,7,7,7
36555,2,2,2,2,2
36561,0,0,0,0,0
36567,24,24,24,24,24
36571,36,36,36,36,36
36572,5,5,5,5,5
36575,0,0,0,0,0
36576,0,0,0,0,0
36580,15,15,15,15,15
36582,123,123,123,123,123
36587,2,2,2,2,2
36602,0,0,0,0,0
36603,54,54,54,54,54
36604,65,65,65,65,65
36605,9,9,9,9,9
36606,24,24,24,24,24
36607,45,45,45,45,45
36608,0,0,0,0,0
36609,53,53,53,53,53
36610,82,82,82,82,82
36611,52,52,52,52,52
36612,6,6,6,6,6
36613,30,30,30,30,30
36617,0,0,0,0,0
36618,10,10,10,10,10
36619,43,43,43,43,43
36693,48,48,48,48,48
36695,154,154,154,154,154
36752,0,0,0,0,0
36801,43,43,43,43,43
36804,15,15,15,15,15
36830,142,142,142,142,142
36832,48,48,48,48,48
36856,0,0,0,0,0
36867,111,111,111,111,111
36869,135,135,135,135,135
36870,0,0,0,0,0
36875,0,0,0,0,0
36877,14,14,14,14,14
36879,0,0,0,0,0
71601,0,261,425,891,6657
71602,0,0,227,811,5992
71603,0,0,591,1421,12164
71837,0,0,0,1,6
71854,0,322,680,1480,11602
71901,0,12,224,545,5901
71913,0,20,295,721,9943
71956,0,0,0,0,8
71964,0,1,1,2,118
71968,0,0,0,1,43
72002,7,30,137,326,3596
72007,0,9,66,160,1735
72011,0,0,11,34,379
72012,0,24,101,285,3424
72015,0,59,356,821,9719
72019,0,6,212,525,5425
72022,0,5,104,403,5374
72023,0,0,250,928,11735
72065,0,1,7,18,158
72068,0,0,0,1,15
72076,0,48,492,1200,11747
72081,0,0,7,24,336
72082,0,2,4,23,262
72086,0,0,42,175,1467
72103,0,9,82,207,3097
72113,0,0,208,643,6717
72114,0,48,315,670,3829
72116,0,47,228,523,5037
72117,0,28,303,611,5445
72118,0,19,201,483,6123
72120,0,0,255,728,9213
72135,0,0,13,34,261
72142,0,8,36,77,740
72143,0,42,161,489,5847
72167,0,0,1,1,11
72176,0,6,61,212,2059
72201,0,13,43,87,584
72202,0,60,181,388,2768
72204,0,90,337,757,7303
72205,0,11,216,495,5078
72206,0,148,531,1236,8426
72207,0,20,157,400,2344
72209,0,129,316,607,6318
72210,0,36,93,246,3495
72211,0,0,204,638,5182
72212,0,7,244,602,3305
72223,0,16,342,808,5027
72227,0,29,191,399,2281
72364,0,0,1,2,26
72376,0,0,0,0,2
72401,49,438,877,2045,15794
72404,0,63,232,674,6864
72411,0,0,0,2,36
72416,1,11,19,56,590
72417,0,0,0,3,63
72701,9,366,782,4166,8197
72703,0,67,405,3547,7251
72704,0,45,388,2948,6138
72712,0,107,994,6176,10193
72718,0,0,30,185,363
72719,0,27,164,1399,2662
72730,0,9,42,676,1440
72745,10,12,47,1179,2441
72753,0,0,0,0,1
72756,0,20,205,801,6490
72758,0,44,481,4228,8508
72762,0,129,609,6466,11398
72764,0,148,542,5609,12094
72774,0,0,0,0,2
72801,0,28,249,642,5380
72802,0,0,65,258,2450
72834,0,15,38,105,1078
72837,0,0,0,1,16
72847,0,2,7,20,187
72858,0,3,11,34,307
72901,0,93,229,1558,7052
72903,0,41,315,1834,8114
72904,0,109,358,1479,6279
72908,0,0,109,1139,4862
72916,0,22,184,687,2320
72921,0,0,14,79,353
72923,0,5,36,312,1636
72941,0,0,3,24,114
72956,0,181,416,2199,10473
85003,0,218,2162,2220,2227
85004,0,205,1560,1625,1627
85006,0,444,6885,7047,7047
85007,0,337,4775,4872,4877
85008,0,391,10450,10555,10555
85009,13,593,13280,13482,13482
85012,0,274,2152,2224,2228
85013,0,411,5509,5622,5627
85014,0,394,6520,6653,6660
85015,0,454,8141,8224,8240
85016,0,953,9845,10139,10149
85017,0,427,7770,7896,7912
85018,0,1442,11497,11890,11926
85019,0,296,6606,6707,6727
85020,0,679,10261,10439,10449
85021,0,500,9103,9223,9242
85022,0,871,14757,15027,15027
85023,0,436,9721,9889,9889
85024,0,525,7570,7702,7709
85027,0,628,11852,12057,12057
85028,0,820,7912,8123,8123
85029,0,597,11977,12172,12184
85031,0,187,6832,6908,6915
85032,0,1124,20469,20802,20823
85033,0,456,12164,12299,12324
85034,0,305,3065,3157,3166
85035,0,231,9545,9603,9622
85037,26,585,12843,13012,13012
85040,0,504,9318,9499,9508
85041,0,751,17521,17879,17897
85042,0,669,12302,12604,12604
85043,0,402,9823,10034,10034
85044,0,818,12247,12562,12574
85045,0,341,2176,2320,2320
85048,0,1237,11159,11587,11599
85050,0,1528,10257,10695,10695
85051,0,383,11090,11259,11270
85053,0,387,8884,9001,9010
85054,5,117,1294,1329,1329
85083,13,845,6141,6363,6363
85085,0,392,4034,4163,4167
85118,12,309,6076,6175,6175
85119,0,462,9875,10036,10046
85120,0,540,14021,14163,14206
85132,0,189,3253,3313,3316
85140,0,565,10445,10647,10658
85142,0,1614,19716,20390,20411
85143,0,504,13086,13272,13272
85201,0,365,10270,10395,10405
85202,0,352,9133,9272,9272
85203,0,503,10027,10253,10263
85204,0,453,16559,16794,16794
85205,0,710,16576,16914,16914
85206,0,530,14569,14687,14716
85207,0,1429,18467,19058,19077
85208,0,412,15606,15796,15812
85209,0,811,15922,16182,16230
85210,0,439,8802,8936,8963
85212,0,604,7242,7451,7451
85213,34,883,11096,11486,11486
85215,25,720,8124,8367,8367
85224,0,618,13471,13718,13732
85225,0,852,19943,20288,20288
85226,0,911,12315,12644,12657
85233,0,770,12508,12816,12829
85234,0,1351,15885,16462,16478
85248,0,1456,15580,15996,16012
85249,0,2156,15171,16120,16120
85250,36,642,7072,7298,7298
85251,0,877,10249,10534,10534
85253,0,1956,7818,8378,8378
85254,0,1963,16020,16653,16653
85255,0,2731,16487,17247,17265
85256,0,158,1758,1782,1794
85257,0,675,9270,9498,9518
85258,0,1562,10119,10563,10563
85259,0,1326,8232,8602,8602
85260,0,1258,12383,12781,12794
85262,0,1251,5880,6249,6255
85266,0,1261,6491,6870,6870
85268,0,954,10050,10382,10393
85281,0,824,10587,10803,10847
85282,0,731,14655,14879,14909
85283,0,772,11756,12021,12045
85284,0,1012,6837,7227,7234
85286,0,1108,13103,13494,13494
85295,0,1215,12990,13503,13503
85296,0,1113,14134,14632,14647
85297,0,1000,10133,10533,10533
85298,0,1464,12052,12607,12607
85301,0,608,12695,12928,12954
85302,0,506,10512,10727,10759
85303,0,257,8760,8839,8848
85304,0,462,8595,8717,8726
85305,0,127,3226,3255,3255
85306,0,315,7952,8073,8073
85307,0,61,2899,2917,2917
85308,0,1539,22470,22975,22998
85310,0,756,7359,7563,7563
85323,0,416,11428,11566,11566
85326,0,484,15011,15132,15147
85329,0,9,151,154,154
85331,0,1920,13856,14462,14462
85335,0,447,10761,10881,10892
85338,0,604,12188,12361,12361
85339,0,838,13201,13485,13485
85340,0,735,9837,10059,10059
85345,19,769,18957,19226,19226
85350,0,11,218,221,221
85351,0,730,16731,16918,16969
85353,0,375,10599,10717,10717
85355,0,273,3998,4075,4075
85363,0,70,2226,2242,2246
85364,0,1129,19799,20122,20162
85365,0,831,13811,14078,14092
85367,0,433,8540,8644,8661
85373,0,418,8768,8902,8902
85374,0,986,17937,18266,18266
85375,0,615,16885,17056,17056
85377,0,33,225,233,234
85378,0,155,3394,3432,3439
85379,0,665,14239,14456,14456
85381,0,557,8293,8428,8437
85382,0,911,14661,14870,14915
85383,0,2027,17291,17937,17937
85387,0,143,3541,3570,3570
85388,0,547,9081,9266,9266
85392,0,537,11018,11197,11197
85395,0,1202,10972,11335,11335
85396,0,242,3202,3278,3278
85607,0,369,5660,5747,5764
85621,0,175,3152,3236,3240
85626,0,15,107,111,111
85648,0,68,2221,2250,2254
85658,0,269,3378,3454,3454
85701,0,181,1848,1901,1907
85704,12,764,11491,11761,11761
85705,0,927,14879,15168,15183
85706,0,567,12661,12919,12919
85708,0,15,662,664,666
85710,0,718,16879,17067,17084
85711,0,593,13301,13449,13476
85712,0,470,10047,10190,10211
85713,0,650,13672,13824,13852
85714,0,199,4912,4957,4972
85715,0,436,7134,7265,7272
85716,0,647,10602,10763,10785
85718,0,1575,10976,11421,11421
85719,0,937,11717,11969,12005
85730,0,409,12668,12770,12770
85735,0,6,194,196,196
85736,0,1,15,15,15
85737,0,644,7911,8148,8148
85739,0,6,74,75,75
85741,0,318,11306,11352,11363
85742,0,753,9850,10041,10051
85743,0,134,2153,2202,2204
85745,0,962,12364,12617,12642
85746,0,529,12428,12579,12591
85747,8,483,8206,8331,8339
85748,0,499,7510,7671,7671
85749,8,916,8236,8474,8474
85750,0,1279,9884,10232,10232
85755,0,608,7251,7414,7421
85756,0,293,7249,7315,7315
85757,0,132,2225,2266,2268
85901,4,153,3880,3927,3927
85929,0,86,1919,1948,1948
86001,34,784,8196,8432,8432
86004,0,532,6746,6905,6905
86005,0,3,54,55,55
86011,0,2,17,17,17
86040,0,120,2563,2604,2607
86301,0,451,9958,10018,10028
86303,0,375,4480,4567,4581
86305,0,391,5116,5215,5215
86314,0,391,13388,13482,13482
86315,0,72,1731,1750,1750
86323,0,99,3526,3547,3551
86325,0,0,13,13,13
86327,0,99,2111,2147,2147
86329,0,0,109,109,109
86336,35,596,6803,7013,7013
86351,2,150,1827,1872,1872
86403,0,283,8705,8865,8874
86404,0,316,7404,7524,7532
86406,0,597,11309,11435,11470
86434,0,0,1,1,1
90001,0,353,9660,9827,9827
90002,0,421,8262,8397,8422
90003,0,619,11464,11674,11674
90004,0,442,6438,6610,6610
90005,0,108,1702,1732,1737
90006,0,194,4438,4497,4501
90007,0,377,3867,4007,4015
90008,0,440,5934,6093,6093
90010,0,25,296,305,305
90011,0,423,12580,12798,12798
90012,0,107,1559,1594,1599
90013,0,77,532,556,557
90014,0,29,227,237,238
90015,0,183,1653,1706,1709
90016,0,595,9024,9285,9285
90017,0,48,547,562,562
90018,0,513,8092,8290,8290
90019,0,818,10370,10625,10625
90020,0,100,1566,1605,1606
90021,0,203,1555,1623,1623
90022,0,383,10767,10942,10942
90023,0,230,7323,7411,7426
90024,0,457,3458,3633,3633
90025,0,536,4528,4746,4746
90026,0,853,9603,9870,9900
90027,0,602,6400,6618,6618
90028,0,167,2057,2108,2112
90029,0,186,3657,3716,3724
90031,0,336,5696,5800,5800
90032,0,426,7939,8169,8169
90033,0,252,6190,6291,6310
90034,0,509,6786,6960,6967
90035,0,600,5051,5311,5311
90036,0,586,5320,5536,5541
90037,0,376,8248,8349,8365
90038,0,195,3121,3198,3198
90039,0,753,6881,7161,7161
90040,0,175,3225,3308,3308
90041,0,533,5465,5675,5675
90042,0,603,9240,9565,9565
90043,0,979,11561,11931,11943
90044,0,890,15032,15339,15354
90045,0,1164,10012,10572,10583
90046,0,656,6604,6850,6850
90047,0,748,12518,12866,12905
90048,0,608,4399,4611,4611
90049,0,1321,7661,8210,8210
90056,0,322,2463,2610,2615
90057,0,78,1405,1437,1439
90058,0,101,2072,2112,2112
90059,0,385,6839,6958,6979
90061,0,424,5636,5798,5810
90062,0,416,6457,6589,6589
90063,0,274,9026,9145,9145
90064,0,928,6719,7035,7035
90065,0,992,8919,9252,9271
90066,0,1344,11047,11483,11494
90067,0,27,201,212,212
90068,0,524,4500,4683,4683
90069,0,416,3255,3415,3415
90077,0,627,2688,2928,2928
90094,0,57,334,355,355
90201,0,290,13039,13171,13171
90210,0,1322,6374,6876,6876
90211,0,228,1644,1727,1729
90212,0,287,1984,2074,2076
90220,0,505,11241,11482,11505
90221,0,367,10023,10207,10217
90222,0,315,6581,6709,6709
90230,0,791,5885,6209,6209
90232,0,482,3912,4114,4114
90240,0,465,6269,6450,6457
90241,0,324,8859,8994,9003
90242,0,363,8246,8423,8423
90245,0,605,4797,5125,5125
90247,0,418,9126,9284,9293
90248,0,231,4158,4282,4282
90249,0,435,6945,7137,7137
90250,0,724,16088,16450,16450
90254,0,660,4759,5107,5107
90255,0,366,9758,9867,9887
90260,0,232,7616,7740,7740
90262,0,336,10693,10801,10812
90265,0,978,5467,5929,5935
90266,0,1884,10391,11385,11396
90270,0,109,3461,3500,3503
90272,0,1500,6947,7693,7693
90274,0,1479,8319,9123,9123
90275,0,1997,13017,13981,13995
90277,0,748,7993,8405,8405
90278,0,1218,10263,10850,10850
90280,0,475,15095,15310,15325
90290,0,234,1512,1626,1626
90291,0,922,6323,6684,6691
90292,0,224,1593,1675,1675
90293,0,194,1761,1846,1848
90301,0,227,5680,5814,5820
90302,0,210,4704,4785,4785
90303,0,284,5234,5352,5352
90304,0,171,4425,4501,4501
90305,0,231,4331,4433,4438
90401,0,94,675,708,708
90402,0,682,3066,3341,3341
90403,0,466,2910,3103,3106
90404,0,391,3161,3307,3307
90405,0,741,5236,5518,5523
90501,0,734,9453,9806,9806
90502,0,204,4546,4634,4638
90503,0,771,9659,10019,10019
90504,0,723,8727,9016,9025
90505,0,909,9558,9997,9997
90601,0,508,7827,8077,8077
90602,0,190,4750,4857,4857
90603,0,466,5828,6028,6034
90604,0,627,9150,9502,9502
90605,0,638,9412,9663,9663
90606,0,303,7405,7572,7579
90620,0,564,12044,12546,12558
90621,0,229,6349,6538,6552
90623,0,303,4037,4328,4332
90630,0,658,12798,13429,13442
90631,0,756,16096,16768,16785
90638,0,864,13031,13490,13490
90640,0,781,12667,13005,13005
90650,0,933,21817,22217,22217
90660,0,892,13971,14345,14345
90670,0,270,5875,6025,6025
90680,0,277,5786,5991,5997
90701,0,206,4058,4136,4140
90703,0,1361,14023,14609,14623
90706,0,630,15067,15359,15359
90710,0,311,5708,5860,5860
90712,0,626,9587,9935,9935
90713,0,749,8834,9241,9241
90715,0,220,4187,4304,4304
90716,0,60,2372,2396,2398
90717,0,458,5454,5647,5652
90720,0,554,6672,7204,7211
90723,0,239,9469,9575,9584
90731,0,885,11923,12292,12304
90732,0,570,5419,5698,5704
90740,0,345,5941,6261,6267
90744,0,392,9629,9806,9816
90745,0,874,12852,13249,13262
90746,0,686,7954,8219,8243
90755,0,170,2693,2785,2788
90802,0,186,2965,3057,3057
90803,0,617,8149,8453,8461
90804,0,231,5665,5769,5775
90805,0,603,16961,17202,17219
90806,0,263,7382,7495,7502
90807,0,580,7961,8284,8284
90808,0,1281,12943,13583,13597
90810,0,423,7693,7826,7834
90813,0,241,6592,6692,6692
90814,0,253,4040,4144,4152
90815,0,1066,11500,11991,11991
91001,0,1077,8919,9448,9448
91006,0,1007,9152,9685,9685
91007,0,510,7607,7858,7858
91008,0,73,483,517,517
91010,0,371,6131,6295,6295
91011,0,1102,5485,6048,6048
91016,0,726,10202,10518,10518
91020,0,162,1493,1538,1545
91024,0,312,2847,3000,3000
91030,0,455,4280,4506,4506
91040,0,432,5482,5687,5692
91042,0,385,6129,6300,6306
91101,0,148,1344,1406,1406
91103,0,440,4632,4811,4825
91104,0,547,7122,7366,7381
91105,0,421,2510,2693,2693
91106,0,327,3743,3891,3895
91107,0,977,8959,9481,9490
91108,0,687,3859,4182,4186
91201,0,250,4361,4468,4468
91202,0,348,3981,4091,4099
91203,0,117,1632,1671,1672
91204,0,100,1897,1934,1934
91205,0,279,4061,4161,4161
91206,0,340,4631,4779,4779
91207,0,255,2459,2550,2553
91208,0,414,3775,3940,3940
91214,0,849,7486,7946,7946
91301,0,1072,6853,7393,7393
91302,0,1377,7111,7788,7788
91303,0,171,3148,3216,3216
91304,0,585,9435,9777,9777
91306,0,598,8710,8924,8933
91307,0,771,7618,8019,8019
91311,0,881,10000,10384,10384
91316,0,489,4959,5145,5150
91320,0,1352,12875,13920,13920
91321,0,454,6093,6288,6295
91324,0,471,5925,6103,6109
91325,0,618,6379,6652,6652
91326,0,1274,9761,10296,10296
91331,0,778,17665,18045,18063
91335,0,706,12814,13089,13089
91340,0,395,7050,7194,7194
91342,0,848,17213,17690,17690
91343,43,776,10301,10642,10642
91344,0,1280,14077,14709,14709
91345,0,348,4407,4507,4525
91350,0,710,9723,10159,10159
91351,0,464,8232,8418,8435
91352,0,755,10175,10480,10490
91354,0,846,7607,8050,8050
91355,0,600,7849,8108,8108
91356,0,642,5784,6108,6108
91360,0,922,11959,12603,12628
91361,0,714,6665,7137,7137
91362,0,1211,10355,11088,11121
91364,0,778,6835,7202,7202
91367,0,807,8493,8865,8874
91377,0,468,3770,4107,4107
91381,0,593,4478,4779,4779
91384,0,3,31,32,32
91387,0,307,3639,3795,3795
91390,0,305,2695,2849,2849
91401,0,519,6639,6837,6837
91402,0,331,6917,7030,7037
91403,0,487,4244,4443,4443
91405,0,328,5842,5949,5967
91406,0,639,9179,9348,9376
91411,0,245,3200,3302,3302
91423,0,659,5427,5672,5672
91436,0,807,4302,4636,4636
91501,0,200,3372,3454,3454
91502,0,64,1507,1528,1528
91504,0,639,5903,6143,6149
91505,0,778,8397,8738,8756
91506,0,663,5479,5724,5724
91601,0,389,5109,5257,5257
91602,0,244,2922,3009,3012
91604,0,751,5448,5771,5771
91605,0,608,9556,9791,9801
91606,0,401,6890,7031,7038
91607,0,332,4246,4364,4369
91701,0,866,11684,12057,12057
91702,0,449,12257,12494,12494
91706,0,526,15275,15507,15507
91708,0,78,1771,1811,1811
91709,0,1800,19278,19998,20038
91710,0,1145,20645,21154,21154
91711,0,947,9608,10051,10051
91722,0,401,8336,8541,8541
91723,0,215,4209,4300,4304
91724,0,362,7062,7243,7243
91730,0,953,14734,15142,15142
91731,0,123,5278,5342,5342
91732,0,452,10995,11254,11254
91733,0,303,9039,9167,9167
91737,0,671,6813,7060,7060
91739,0,1250,9240,9757,9767
91740,0,383,6642,6840,6840
91741,0,829,8669,9038,9038
91744,0,604,16422,16791,16791
91745,0,1181,14007,14560,14575
91746,0,381,7142,7325,7333
91748,0,641,11320,11634,11658
91750,0,912,10811,11250,11250
91752,0,473,8509,8754,8754
91754,0,622,7967,8265,8265
91755,0,297,5912,6039,6045
91761,0,621,14903,15160,15160
91762,0,534,12812,13007,13033
91763,0,255,8139,8229,8237
91764,0,310,10191,10325,10325
91765,0,1163,12207,12769,12769
91766,0,669,13898,14197,14225
91767,0,508,10109,10358,10358
91768,0,226,6556,6656,6656
91770,0,563,14202,14433,14433
91773,0,809,9723,10128,10128
91775,0,550,6204,6470,6476
91776,8,396,7693,7907,7907
91780,0,854,9998,10405,10415
91784,0,1164,8641,9172,9172
91786,0,535,11931,12126,12150
91789,0,1215,12535,13169,13169
91790,0,702,10826,11149,11149
91791,0,543,8013,8211,8219
91792,0,313,5883,6009,6021
91801,0,547,9402,9585,9594
91803,0,373,6512,6638,6651
91902,17,2084,5646,5720,5720
91910,0,5507,16863,17051,17051
91911,33,5433,16514,16614,16614
91913,0,3584,10043,10134,10134
91914,4,1636,4017,4066,4066
91915,39,2267,6449,6527,6527
91932,11,1743,5315,5347,5347
91935,0,132,330,335,335
91941,0,3585,9833,9942,9942
91942,39,3290,9665,9753,9753
91945,0,2315,7359,7381,7381
91950,43,3511,10727,10792,10792
91977,0,4467,13359,13481,13481
91978,0,943,2759,2776,2776
92003,0,758,2033,2052,2052
92007,0,1314,3156,3207,3207
92008,0,3030,8100,8190,8190
92009,60,5019,11842,12035,12035
92010,0,1725,4680,4727,4727
92011,0,2868,7081,7196,7196
92014,0,2625,5720,5795,5795
92019,32,3645,10752,10839,10839
92020,62,4225,12353,12427,12427
92021,56,3600,11092,11159,11159
92024,0,6595,16086,16380,16380
92025,78,3895,11017,11150,11150
92026,0,4707,13056,13161,13161
92027,54,4449,13359,13480,13480
92028,0,2743,7813,7860,7860
92029,7,2856,7431,7491,7491
92037,12,4752,11655,11844,11844
92040,23,3738,11363,11489,11489
92054,0,3042,9498,9555,9555
92056,15,5142,14857,14977,14977
92057,29,5058,14174,14288,14288
92058,0,2220,7125,7161,7161
92059,0,20,36,36,36
92064,0,5785,14464,14684,14684
92067,0,877,1800,1841,1841
92069,0,4027,11261,11375,11375
92071,0,5310,15135,15303,15303
92075,0,1615,3855,3902,3902
92078,39,4821,12935,13079,13079
92081,0,2800,8176,8234,8234
92082,1,330,926,938,938
92083,0,2697,7884,7932,7932
92084,0,4315,12829,12919,12919
92091,20,601,1381,1415,1415
92101,0,875,2307,2340,2340
92102,59,2608,8416,8441,8441
92103,22,2610,7132,7211,7211
92104,40,3487,9988,10048,10048
92105,0,3751,11751,11822,11822
92106,0,2676,6213,6321,6321
92107,0,2741,7679,7764,7764
92108,0,520,1512,1530,1530
92109,0,3851,10788,10908,10908
92110,39,2443,6442,6521,6521
92111,58,3847,11493,11574,11574
92113,0,2890,9113,9187,9187
92114,99,5611,16402,16551,16551
92115,109,4189,11938,12059,12059
92116,0,2843,8286,8344,8344
92117,62,5523,15243,15443,15443
92118,17,2263,5565,5650,5650
92119,7,2673,6926,7017,7017
92120,73,3482,8987,9115,9115
92121,10,1047,2544,2583,2583
92122,113,2427,6165,6272,6272
92123,0,2701,7324,7420,7420
92124,7,2338,6733,6801,6801
92126,0,6231,16858,16994,16994
92127,0,5041,11896,12089,12089
92128,0,5222,13340,13502,13502
92129,0,5591,13441,13618,13618
92130,0,5641,12535,12791,12791
92131,10,4214,9735,9893,9893
92139,15,2462,7319,7386,7386
92154,46,4816,15132,15254,15254
92173,0,5,15,15,15
92201,0,620,17424,17672,17707
92203,0,694,10846,11171,11193
92210,0,331,2552,2732,2732
92211,0,865,14881,15453,15468
92220,0,455,10615,10832,10832
92223,0,678,16594,16933,16950
92231,0,0,1,1,1
92234,0,891,16070,16483,16515
92236,0,208,7898,7994,7994
92240,0,283,6194,6289,6295
92241,0,0,11,11,11
92243,0,506,11283,11514,11514
92249,0,1,9,9,9
92251,21,2451,4230,4260,4260
92253,0,1195,17961,18633,18633
92260,0,1097,14675,15239,15269
92262,0,767,10721,11099,11099
92264,0,630,8944,9213,9250
92270,0,1032,9641,10223,10223
92274,0,454,797,801,801
92276,0,43,3254,3284,3287
92277,0,212,4739,4821,4826
92283,0,22,400,412,412
92301,0,199,5766,5830,5842
92307,0,507,10992,11273,11273
92308,0,540,12676,12869,12882
92311,0,410,6676,6833,6833
92313,0,101,3565,3609,3609
92314,0,250,4797,4890,4900
92315,0,92,1445,1486,1486
92316,0,276,8267,8351,8351
92320,0,124,3397,3455,3459
92321,0,54,376,398,399
92324,0,552,13209,13452,13452
