zip,panels_1_years_2500_incentive,panels_2_years_2500_incentive,panels_3_years_2500_incentive,panels_4_years_2500_incentive,panels_5_years_2500_incentive
35808,0,0,0,0,0
35810,0,0,0,0,0
35811,0,0,0,0,0
35816,104,104,104,104,104
35824,0,0,0,0,0
35901,22,22,22,22,22
35903,25,25,25,25,25
35904,27,27,27,27,27
35905,0,0,0,0,0
35906,0,0,0,0,0
35950,21,21,21,21,21
35951,7,7,7,7,7
35954,17,17,17,17,17
35956,1,1,1,1,1
35957,26,26,26,26,26
35976,11,11,11,11,11
35980,0,0,0,0,0
36020,5,5,5,5,5
36022,9,9,9,9,9
36025,13,13,13,13,13
36043,0,0,0,0,0
36054,28,28,28,28,28
36064,0,0,0,0,0
36066,6,6,6,6,6
36067,83,83,83,83,83
36079,0,0,0,0,0
36081,48,48,48,48,48
36092,9,9,9,9,9
36093,7,7,7,7,7
36104,77,77,77,77,77
36105,11,11,11,11,11
36106,0,0,0,0,0
36107,26,26,26,26,26
36108,141,141,141,141,141
36109,69,69,69,69,69
36110,50,50,50,50,50
36111,50,50,50,50,50
36112,0,0,0,0,0
36113,0,0,0,0,0
36115,0,0,0,0,0
36116,55,55,55,55,55
36117,173,173,173,173,173
36201,51,51,51,51,51
36203,51,51,51,51,51
36205,3,3,3,3,3
36206,14,14,14,14,14
36207,43,43,43,43,43
36250,0,0,0,0,0
36260,0,0,0,0,0
36265,17,17,17,17,17
36268,2,2,2,2,2
36277,1,1,1,1,1
36301,96,96,96,96,96
36303,95,95,95,95,95
36305,32,32,32,32,32
36312,0,0,0,0,0
36321,0,0,0,0,0
36322,10,10,10,10,10
36330,84,84,84,84,84
36345,18,18,18,18,18
36350,2,2,2,2,2
36351,0,0,0,0,0
36360,77,77,77,77,77
36362,10,10,10,10,10
36376,0,0,0,0,0
36509,11,11,11,11,11
36511,0,0,0,0,0
36523,2,2,2,2,2
36526,0,0,0,0,0
36527,32,32,32,32,32
36530,1,1,1,1,1
36532,79,79,79,79,79
36535,67,67,67,67,67
36541,9,9,9,9,9
36542,0,0,0,0,0
36544,25,25,25,25,25
36551,7,7,7,7,7
36555,3,3,3,3,3
36561,7,7,7,7,7
36567,24,24,24,24,24
36571,54,54,54,54,54
36572,5,5,5,5,5
36575,0,0,0,0,0
36576,4,4,4,4,4
36580,18,18,18,18,18
36582,131,131,131,131,131
36587,4,4,4,4,4
36602,2,2,2,2,2
36603,71,71,71,71,71
36604,73,73,73,73,73
36605,55,55,55,55,55
36606,30,30,30,30,30
36607,56,56,56,56,56
36608,50,50,50,50,50
36609,94,94,94,94,94
36610,123,123,123,123,123
36611,67,67,67,67,67
36612,19,19,19,19,19
36613,47,47,47,47,47
36617,0,0,0,0,0
36618,36,36,36,36,36
36619,48,48,48,48,48
36693,60,60,60,60,60
36695,196,196,196,196,196
36752,0,0,0,0,0
36801,43,43,43,43,43
36804,24,24,24,24,24
36830,164,164,164,164,164
36832,67,67,67,67,67
36856,0,0,0,0,0
36867,153,153,153,153,153
36869,149,149,149,149,149
36870,31,31,31,31,31
36875,0,0,0,0,0
36877,14,14,14,14,14
36879,0,0,0,0,0
71601,21,302,439,2475,6678
71602,0,43,252,2182,6023
71603,0,126,704,4503,12227
71837,0,0,0,2,6
71854,0,406,764,4285,11685
71901,0,48,278,1483,5925
71913,0,61,386,2387,9963
71956,0,0,0,2,8
71964,0,1,2,22,118
71968,0,0,1,8,43
72002,11,37,167,1127,3611
72007,0,12,78,590,1742
72011,0,0,15,117,380
72012,0,28,111,1110,3428
72015,0,89,366,2956,9739
72019,0,17,251,1743,5442
72022,0,16,120,1477,5385
72023,0,0,321,3761,11771
72065,0,2,9,49,158
72068,0,0,0,4,15
72076,0,132,540,3432,11771
72081,0,1,9,100,337
72082,0,3,5,78,262
72086,0,0,53,491,1476
72103,0,16,85,799,3097
72113,0,0,263,1965,6731
72114,0,96,343,1288,3837
72116,0,57,264,1548,5042
72117,0,73,331,1619,5490
72118,0,25,245,1656,6142
72120,0,19,312,2753,9241
72135,0,0,16,85,262
72142,0,12,40,251,740
72143,0,66,197,1784,5853
72167,0,0,1,4,11
72176,0,17,82,685,2066
72201,0,15,53,193,586
72202,0,83,204,929,2773
72204,0,120,412,2099,7311
72205,0,37,284,1437,5109
72206,0,218,627,2707,8461
72207,2,25,199,803,2362
72209,0,200,342,1775,6351
72210,0,43,111,914,3502
72211,0,0,247,1652,5208
72212,0,14,305,1218,3340
72223,0,21,492,1802,5049
72227,0,51,218,818,2298
72364,0,0,1,7,26
72376,0,0,0,1,2
72401,179,487,1006,5357,15875
72404,0,63,246,2155,6885
72411,0,0,0,10,36
72416,2,12,23,194,591
72417,0,0,0,19,63
72701,68,434,884,6624,8239
72703,0,90,457,5886,7296
72704,0,115,427,4833,6176
72712,11,107,1218,8804,10322
72718,0,2,34,283,365
72719,0,33,186,2134,2670
72730,0,15,45,1129,1440
72745,12,20,62,1976,2449
72753,0,0,0,1,1
72756,0,40,232,2649,6516
72758,0,44,621,6766,8517
72762,0,246,668,9910,11468
72764,0,173,604,9751,12131
72774,0,0,0,1,2
72801,0,83,299,1893,5413
72802,0,8,80,844,2458
72834,0,16,41,374,1081
72837,0,0,0,5,16
72847,0,5,8,68,188
72858,0,3,13,109,308
72901,29,143,264,3915,7074
72903,0,58,357,4655,8131
72904,0,160,384,3533,6286
72908,0,10,129,2594,4892
72916,0,27,220,1343,2332
72921,0,0,16,192,353
72923,0,8,48,899,1639
72941,0,0,4,64,114
72956,43,235,438,5754,10495
85003,0,249,2174,2220,2227
85004,0,218,1565,1625,1627
85006,0,500,6892,7047,7047
85007,0,362,4794,4872,4877
85008,0,433,10481,10555,10555
85009,81,620,13307,13482,13482
85012,0,299,2168,2224,2228
85013,0,451,5526,5622,5627
85014,0,447,6533,6660,6660
85015,0,512,8158,8224,8240
85016,0,1014,9886,10149,10149
85017,0,443,7777,7904,7912
85018,0,1680,11521,11926,11926
85019,0,330,6626,6714,6727
85020,0,794,10313,10439,10449
85021,9,546,9121,9242,9242
85022,0,901,14817,15027,15027
85023,0,505,9760,9889,9889
85024,0,602,7578,7702,7709
85027,0,664,11888,12057,12057
85028,0,918,7944,8123,8123
85029,0,646,11989,12172,12184
85031,0,207,6846,6908,6915
85032,0,1187,20615,20823,20823
85033,0,481,12201,12312,12324
85034,0,343,3078,3160,3166
85035,0,241,9555,9612,9622
85037,52,611,12869,13012,13012
85040,0,581,9337,9499,9508
85041,0,858,17629,17879,17897
85042,0,719,12352,12604,12604
85043,0,473,9873,10034,10034
85044,0,957,12285,12562,12574
85045,0,378,2199,2320,2320
85048,0,1376,11217,11587,11599
85050,0,1667,10310,10695,10695
85051,0,406,11135,11270,11270
85053,0,486,8902,9010,9010
85054,9,137,1301,1329,1329
85083,19,928,6154,6363,6363
85085,0,417,4059,4163,4167
85118,12,340,6101,6175,6175
85119,0,472,9895,10046,10046
85120,0,540,14064,14178,14206
85132,0,205,3263,3313,3316
85140,0,639,10466,10647,10658
85142,0,1839,19879,20411,20411
85143,13,531,13113,13272,13272
85201,0,407,10301,10395,10405
85202,0,379,9151,9272,9272
85203,0,564,10058,10263,10263
85204,0,587,16592,16794,16794
85205,0,846,16643,16914,16914
85206,0,603,14598,14687,14716
85207,0,1658,18562,19077,19077
85208,0,459,15606,15796,15812
85209,0,924,15938,16198,16230
85210,0,475,8811,8945,8963
85212,0,671,7257,7451,7451
85213,46,974,11165,11486,11486
85215,33,761,8141,8367,8367
85224,0,659,13471,13732,13732
85225,0,933,20004,20288,20288
85226,0,1139,12341,12644,12657
85233,0,962,12547,12829,12829
85234,0,1582,16033,16462,16478
85248,0,1616,15660,16012,16012
85249,0,2574,15316,16120,16120
85250,51,730,7116,7298,7298
85251,0,1025,10302,10534,10534
85253,0,2174,7901,8378,8378
85254,0,2146,16137,16653,16653
85255,35,3128,16660,17247,17265
85256,0,173,1762,1789,1794
85257,0,770,9337,9518,9518
85258,0,1720,10151,10563,10563
85259,0,1498,8275,8602,8602
85260,13,1399,12460,12794,12794
85262,13,1407,5911,6255,6255
85266,0,1392,6519,6870,6870
85268,0,1079,10133,10382,10393
85281,0,899,10608,10847,10847
85282,0,806,14685,14879,14909
85283,12,808,11792,12045,12045
85284,0,1142,6909,7234,7234
85286,0,1351,13143,13494,13494
85295,14,1323,13098,13503,13503
85296,0,1274,14237,14632,14647
85297,0,1221,10185,10533,10533
85298,0,1590,12178,12607,12607
85301,0,712,12695,12928,12954
85302,0,603,10587,10748,10759
85303,0,274,8768,8839,8848
85304,0,506,8630,8717,8726
85305,0,146,3229,3255,3255
85306,0,347,7968,8073,8073
85307,0,70,2905,2917,2917
85308,46,1815,22516,22998,22998
85310,0,824,7366,7563,7563
85323,0,508,11485,11566,11566
85326,0,514,15056,15147,15147
85329,0,9,152,154,154
85331,14,2179,13928,14462,14462
85335,0,490,10761,10892,10892
85338,0,703,12188,12361,12361
85339,0,892,13201,13485,13485
85340,0,795,9878,10059,10059
85345,135,827,18976,19226,19226
85350,0,11,218,221,221
85351,0,798,16765,16952,16969
85353,0,439,10621,10717,10717
85355,0,318,4014,4075,4075
85363,0,74,2226,2244,2246
85364,0,1250,19839,20142,20162
85365,0,887,13811,14092,14092
85367,0,450,8540,8661,8661
85373,0,481,8777,8902,8902
85374,18,1169,18010,18266,18266
85375,0,701,16885,17056,17056
85377,0,38,226,233,234
85378,0,172,3398,3432,3439
85379,0,723,14268,14456,14456
85381,0,600,8318,8437,8437
85382,0,1015,14721,14900,14915
85383,0,2278,17453,17937,17937
85387,0,153,3545,3570,3570
85388,9,584,9118,9266,9266
85392,0,593,11040,11197,11197
85395,0,1338,11040,11335,11335
85396,0,262,3212,3278,3278
85607,0,490,5678,5758,5764
85621,0,195,3155,3240,3240
85626,0,17,108,111,111
85648,0,77,2227,2250,2254
85658,0,325,3395,3454,3454
85701,0,195,1850,1905,1907
85704,47,893,11538,11761,11761
85705,15,1079,14894,15168,15183
85706,0,632,12712,12919,12919
85708,0,16,662,664,666
85710,0,770,16879,17067,17084
85711,0,728,13301,13463,13476
85712,0,501,10078,10201,10211
85713,0,761,13672,13852,13852
85714,0,239,4912,4967,4972
85715,0,501,7149,7272,7272
85716,0,658,10612,10785,10785
85718,23,1803,11011,11421,11421
85719,0,1009,11741,11969,12005
85730,0,460,12681,12770,12770
85735,0,7,195,196,196
85736,0,1,15,15,15
85737,24,693,7944,8148,8148
85739,0,6,74,75,75
85741,0,352,11306,11352,11363
85742,0,843,9880,10041,10051
85743,0,145,2167,2202,2204
85745,0,1076,12364,12630,12642
85746,0,555,12453,12579,12591
85747,8,533,8231,8339,8339
85748,0,537,7525,7671,7671
85749,8,1026,8295,8474,8474
85750,10,1484,9935,10232,10232
85755,0,719,7295,7414,7421
85756,0,322,7256,7315,7315
85757,0,139,2228,2266,2268
85901,16,177,3880,3927,3927
85929,8,113,1921,1948,1948
86001,101,826,8230,8432,8432
86004,14,559,6767,6905,6905
86005,0,3,54,55,55
86011,0,2,17,17,17
86040,0,141,2565,2607,2607
86301,0,531,9968,10028,10028
86303,0,439,4498,4567,4581
86305,16,464,5137,5215,5215
86314,0,512,13388,13482,13482
86315,5,81,1735,1750,1750
86323,0,103,3526,3547,3551
86325,0,0,13,13,13
86327,0,120,2117,2147,2147
86329,0,0,109,109,109
86336,35,659,6838,7013,7013
86351,13,159,1833,1872,1872
86403,0,328,8723,8865,8874
86404,0,362,7434,7532,7532
86406,0,620,11355,11447,11470
86434,0,0,1,1,1
90001,0,393,9670,9827,9827
90002,0,455,8287,8422,8422
90003,0,678,11499,11674,11674
90004,0,495,6464,6610,6610
90005,0,118,1706,1733,1737
90006,0,216,4447,4501,4501
90007,0,409,3883,4015,4015
90008,0,513,5965,6093,6093
90010,0,29,298,305,305
90011,0,462,12606,12798,12798
90012,0,118,1565,1596,1599
90013,0,83,535,557,557
90014,0,33,228,238,238
90015,0,202,1654,1706,1709
90016,0,688,9062,9285,9285
90017,0,53,549,562,562
90018,0,571,8133,8290,8290
90019,21,892,10370,10625,10625
90020,0,111,1574,1606,1606
90021,0,222,1561,1623,1623
90022,11,459,10789,10942,10942
90023,0,252,7323,7411,7426
90024,0,501,3469,3633,3633
90025,5,584,4561,4746,4746
90026,0,942,9652,9890,9900
90027,0,682,6433,6618,6618
90028,0,177,2061,2112,2112
90029,0,227,3675,3716,3724
90031,0,365,5696,5800,5800
90032,0,499,7956,8169,8169
90033,0,309,6215,6297,6310
90034,0,551,6814,6967,6967
90035,5,648,5125,5311,5311
90036,0,658,5370,5541,5541
90037,0,426,8265,8349,8365
90038,0,211,3131,3198,3198
90039,0,897,6902,7161,7161
90040,0,188,3232,3308,3308
90041,0,613,5505,5675,5675
90042,0,679,9326,9565,9565
90043,0,1075,11585,11931,11943
90044,0,982,15063,15354,15354
90045,0,1376,10096,10572,10583
90046,0,738,6638,6850,6850
90047,0,839,12634,12866,12905
90048,0,672,4431,4611,4611
90049,0,1501,7767,8210,8210
90056,0,371,2482,2612,2615
90057,0,86,1411,1439,1439
90058,0,103,2078,2112,2112
90059,0,455,6860,6958,6979
90061,0,476,5653,5810,5810
90062,0,456,6463,6589,6589
90063,0,302,9035,9145,9145
90064,0,1089,6747,7035,7035
90065,0,1103,8965,9262,9271
90066,0,1458,11070,11494,11494
90067,0,31,203,212,212
90068,0,613,4519,4683,4683
90069,0,454,3286,3415,3415
90077,0,701,2726,2928,2928
90094,0,65,338,355,355
90201,0,356,13039,13171,13171
90210,0,1494,6442,6876,6876
90211,0,265,1656,1727,1729
90212,0,332,2005,2076,2076
90220,0,597,11287,11482,11505
90221,0,480,10064,10207,10217
90222,0,362,6588,6709,6709
90230,0,847,5923,6209,6209
90232,0,577,3945,4114,4114
90240,0,524,6288,6457,6457
90241,0,405,8895,8994,9003
90242,0,438,8271,8423,8423
90245,0,697,4853,5125,5125
90247,0,502,9126,9293,9293
90248,0,286,4179,4282,4282
90249,0,513,6973,7137,7137
90250,0,872,16203,16450,16450
90254,0,773,4825,5107,5107
90255,0,395,9788,9877,9887
90260,0,286,7632,7740,7740
90262,0,390,10704,10812,10812
90265,0,1156,5520,5929,5935
90266,0,2158,10540,11396,11396
90270,0,119,3465,3503,3503
90272,0,1723,7047,7693,7693
90274,0,1836,8566,9123,9123
90275,0,2305,13157,13995,13995
90277,0,908,8060,8405,8405
90278,0,1457,10350,10850,10850
90280,0,567,15156,15310,15325
90290,0,263,1530,1626,1626
90291,0,1029,6383,6691,6691
90292,0,258,1608,1675,1675
90293,0,231,1769,1846,1848
90301,0,250,5715,5820,5820
90302,0,239,4714,4785,4785
90303,0,311,5239,5352,5352
90304,0,203,4434,4501,4501
90305,0,240,4349,4438,4438
90401,0,105,678,708,708
90402,0,772,3090,3341,3341
90403,0,534,2948,3106,3106
90404,0,424,3184,3307,3307
90405,0,851,5269,5523,5523
90501,10,842,9502,9806,9806
90502,0,231,4550,4638,4638
90503,0,941,9689,10019,10019
90504,0,813,8763,9016,9025
90505,0,1039,9617,9997,9997
90601,0,589,7867,8077,8077
90602,0,214,4775,4857,4857
90603,0,514,5859,6034,6034
90604,0,779,9198,9502,9502
90605,0,715,9431,9663,9663
90606,0,410,7443,7572,7579
90620,0,752,12094,12546,12558
90621,0,301,6388,6545,6552
90623,0,377,4089,4328,4332
90630,0,833,12852,13429,13442
90631,0,907,16180,16768,16785
90638,0,1067,13099,13490,13490
90640,0,820,12693,13005,13005
90650,0,1111,21817,22217,22217
90660,0,993,14028,14345,14345
90670,0,318,5899,6025,6025
90680,0,337,5804,5991,5997
90701,0,223,4066,4136,4140
90703,0,1596,14082,14609,14623
90706,0,769,15113,15359,15359
90710,0,381,5731,5860,5860
90712,0,785,9617,9935,9935
90713,0,859,8936,9241,9241
90715,0,246,4205,4304,4304
90716,0,69,2377,2398,2398
90717,0,526,5477,5652,5652
90720,0,784,6744,7211,7211
90723,0,268,9479,9584,9584
90731,0,983,11960,12292,12304
90732,0,678,5453,5698,5704
90740,0,389,5991,6261,6267
90744,0,441,9649,9806,9816
90745,0,1060,12931,13262,13262
90746,0,776,7987,8227,8243
90755,0,206,2713,2785,2788
90802,0,202,2972,3057,3057
90803,0,702,8216,8453,8461
90804,0,260,5677,5775,5775
90805,0,723,16995,17219,17219
90806,0,353,7405,7495,7502
90807,0,779,8027,8284,8284
90808,0,1526,13065,13583,13597
90810,0,446,7701,7826,7834
90813,0,288,6598,6692,6692
90814,0,282,4048,4148,4152
90815,0,1186,11632,11991,11991
91001,0,1238,9013,9448,9448
91006,0,1162,9220,9685,9685
91007,0,620,7622,7858,7858
91008,0,82,489,517,517
91010,0,427,6156,6295,6295
91011,0,1259,5606,6048,6048
91016,0,862,10223,10518,10518
91020,0,179,1501,1544,1545
91024,0,369,2886,3000,3000
91030,0,522,4325,4506,4506
91040,0,494,5505,5687,5692
91042,0,448,6155,6306,6306
91101,0,162,1351,1406,1406
91103,0,517,4661,4820,4825
91104,0,672,7137,7366,7381
91105,0,483,2545,2693,2693
91106,0,389,3763,3891,3895
91107,0,1110,9053,9490,9490
91108,0,804,3931,4182,4186
91201,0,286,4405,4468,4468
91202,0,397,3997,4091,4099
91203,0,132,1637,1672,1672
91204,0,110,1901,1934,1934
91205,0,300,4090,4161,4161
91206,0,402,4645,4779,4779
91207,0,304,2487,2553,2553
91208,0,469,3790,3940,3940
91214,0,1008,7613,7946,7946
91301,0,1264,6949,7393,7393
91302,0,1572,7181,7788,7788
91303,0,184,3151,3216,3216
91304,0,732,9503,9777,9777
91306,0,669,8737,8933,8933
91307,0,875,7690,8019,8019
91311,0,1067,10042,10384,10384
91316,0,541,4985,5150,5150
91320,0,1784,13070,13920,13920
91321,0,548,6118,6288,6295
91324,0,533,5956,6103,6109
91325,0,698,6459,6652,6652
91326,0,1449,9843,10296,10296
91331,0,887,17755,18063,18063
91335,26,771,12841,13089,13089
91340,0,446,7079,7194,7194
91342,0,990,17319,17690,17690
91343,53,850,10333,10642,10642
91344,0,1412,14179,14709,14709
91345,0,380,4416,4516,4525
91350,0,913,9794,10159,10159
91351,0,523,8257,8426,8435
91352,0,829,10238,10490,10490
91354,0,1015,7687,8050,8050
91355,16,762,7881,8108,8108
91356,0,776,5833,6108,6108
91360,0,1174,12072,12603,12628
91361,0,886,6723,7137,7137
91362,0,1522,10477,11099,11121
91364,0,922,6864,7202,7202
91367,0,913,8555,8874,8874
91377,0,571,3811,4107,4107
91381,0,736,4530,4779,4779
91384,0,3,31,32,32
91387,0,409,3658,3795,3795
91390,0,356,2715,2849,2849
91401,27,553,6666,6837,6837
91402,0,366,6938,7030,7037
91403,0,558,4283,4443,4443
91405,0,388,5860,5967,5967
91406,0,676,9198,9376,9376
91411,0,285,3216,3302,3302
91423,0,693,5467,5672,5672
91436,0,923,4381,4636,4636
91501,0,238,3389,3454,3454
91502,0,67,1511,1528,1528
91504,0,682,5959,6149,6149
91505,0,918,8485,8756,8756
91506,0,720,5507,5724,5724
91601,0,437,5115,5257,5257
91602,0,262,2934,3012,3012
91604,0,867,5517,5771,5771
91605,0,657,9615,9801,9801
91606,0,429,6897,7031,7038
91607,0,363,4251,4364,4369
91701,0,975,11744,12057,12057
91702,0,574,12282,12494,12494
91706,15,619,15352,15507,15507
91708,0,98,1780,1811,1811
91709,0,2040,19358,19998,20038
91710,0,1251,20708,21154,21154
91711,0,1068,9668,10051,10051
91722,0,461,8345,8541,8541
91723,0,241,4227,4304,4304
91724,0,406,7091,7243,7243
91730,0,1059,14779,15142,15142
91731,0,166,5278,5342,5342
91732,0,531,11040,11254,11254
91733,0,348,9057,9167,9167
91737,0,762,6834,7060,7060
91739,0,1377,9347,9757,9767
91740,0,438,6690,6840,6840
91741,0,937,8714,9038,9038
91744,0,823,16506,16791,16791
91745,0,1428,14094,14575,14575
91746,0,454,7179,7333,7333
91748,0,734,11413,11634,11658
91750,0,991,10889,11250,11250
91752,0,560,8544,8754,8754
91754,0,688,8050,8265,8265
91755,0,357,5924,6039,6045
91761,0,712,14933,15160,15160
91762,0,599,12864,13020,13033
91763,0,304,8147,8237,8237
91764,0,362,10232,10325,10325
91765,0,1304,12271,12769,12769
91766,0,754,13969,14197,14225
91767,0,580,10161,10358,10358
91768,0,240,6563,6656,6656
91770,0,649,14245,14433,14433
91773,0,870,9754,10128,10128
91775,0,628,6249,6476,6476
91776,16,475,7741,7907,7907
91780,0,979,10050,10405,10415
91784,0,1338,8687,9172,9172
91786,0,656,12016,12126,12150
91789,0,1427,12628,13169,13169
91790,0,824,10860,11149,11149
91791,0,633,8021,8211,8219
91792,0,331,5913,6015,6021
91801,0,653,9422,9585,9594
91803,0,433,6531,6645,6651
91902,17,3568,5675,5720,5720
91910,85,10520,16932,17051,17051
91911,50,9952,16564,16614,16614
91913,0,6135,10084,10134,10134
91914,4,2532,4050,4066,4066
91915,46,3974,6462,6527,6527
91932,21,3299,5336,5347,5347
91935,1,209,332,335,335
91941,0,6148,9882,9942,9942
91942,68,5926,9685,9753,9753
91945,0,4491,7374,7381,7381
91950,108,6505,10727,10792,10792
91977,27,8393,13467,13481,13481
91978,0,1708,2765,2776,2776
92003,0,1286,2038,2052,2052
92007,0,1951,3178,3207,3207
92008,0,5102,8149,8190,8190
92009,96,7341,11927,12035,12035
92010,14,2874,4684,4727,4727
92011,0,4500,7117,7196,7196
92014,0,3604,5754,5795,5795
92019,43,6717,10774,10839,10839
92020,99,7347,12365,12427,12427
92021,67,6865,11114,11159,11159
92024,49,10080,16249,16380,16380
92025,122,6977,11061,11150,11150
92026,0,7994,13095,13161,13161
92027,134,8494,13359,13480,13480
92028,0,4802,7836,7860,7860
92029,7,4598,7469,7491,7491
92037,83,7458,11737,11844,11844
92040,35,7257,11420,11489,11489
92054,29,5710,9508,9555,9555
92056,60,9100,14947,14977,14977
92057,86,8959,14245,14288,14288
92058,0,4325,7140,7161,7161
92059,0,29,36,36,36
92064,0,9104,14522,14684,14684
92067,0,1173,1810,1841,1841
92069,34,7030,11295,11375,11375
92071,46,9534,15181,15303,15303
92075,0,2419,3867,3902,3902
92078,65,7905,12988,13079,13079
92081,0,5031,8185,8234,8234
92082,2,589,933,938,938
92083,0,4958,7900,7932,7932
92084,26,7687,12880,12919,12919
92091,30,882,1387,1415,1415
92101,0,1461,2317,2340,2340
92102,59,5174,8424,8441,8441
92103,50,4492,7161,7211,7211
92104,40,6129,10008,10048,10048
92105,36,7231,11751,11822,11822
92106,0,3878,6251,6321,6321
92107,0,4829,7725,7764,7764
92108,6,931,1521,1530,1530
92109,0,6588,10864,10908,10908
92110,72,4000,6468,6521,6521
92111,81,7067,11505,11574,11574
92113,0,5569,9122,9187,9187
92114,132,10096,16468,16551,16551
92115,121,7484,11950,12059,12059
92116,17,4943,8311,8344,8344
92117,123,9565,15289,15443,15443
92118,28,3494,5593,5650,5650
92119,7,4301,6968,7017,7017
92120,82,5606,9033,9115,9115
92121,15,1611,2557,2583,2583
92122,138,3845,6216,6272,6272
92123,37,4548,7353,7420,7420
92124,20,4259,6760,6801,6801
92126,0,10356,16943,16994,16994
92127,0,7362,11980,12089,12089
92128,0,8172,13421,13502,13502
92129,14,8271,13536,13618,13618
92130,38,7879,12625,12791,12791
92131,20,6005,9853,9893,9893
92139,37,4539,7349,7386,7386
92154,61,9585,15163,15254,15254
92173,0,9,15,15,15
92201,0,691,17459,17689,17707
92203,0,862,10902,11193,11193
92210,0,366,2582,2732,2732
92211,0,1097,15005,15468,15468
92220,0,487,10659,10832,10832
92223,0,814,16628,16933,16950
92231,0,0,1,1,1
92234,0,1006,16120,16483,16515
92236,0,208,7914,7994,7994
92240,0,302,6194,6289,6295
92241,0,0,11,11,11
92243,0,621,11318,11514,11514
92249,0,1,9,9,9
92251,43,3592,4239,4260,4260
92253,0,1587,18166,18633,18633
92260,0,1234,14782,15239,15269
92262,0,833,10766,11099,11099
92264,0,731,8972,9231,9250
92270,0,1205,9723,10223,10223
92274,5,669,797,801,801
92276,0,53,3271,3287,3287
92277,0,227,4758,4821,4826
92283,0,26,401,412,412
92301,0,222,5766,5830,5842
92307,0,563,11048,11273,11273
92308,0,630,12740,12869,12882
92311,0,451,6690,6833,6833
92313,0,108,3576,3609,3609
92314,0,270,4802,4900,4900
92315,0,98,1449,1486,1486
