zip,panels_1_years_5500_incentive,panels_2_years_5500_incentive,panels_3_years_5500_incentive,panels_4_years_5500_incentive,panels_5_years_5500_incentive
35490,2,2,2,2,2
35601,95,95,95,95,95
35603,27,27,27,27,27
35611,112,112,112,112,112
35613,0,0,0,0,0
35614,8,8,8,8,8
35616,1,1,1,1,1
35630,257,257,257,257,257
35633,13,13,13,13,13
35634,3,3,3,3,3
35645,1,1,1,1,1
35660,98,98,98,98,98
35661,93,93,93,93,93
35671,2,2,2,2,2
35673,6,6,6,6,6
35674,23,23,23,23,23
35741,0,0,0,0,0
35748,3,3,3,3,3
35749,55,55,55,55,55
35750,1,1,1,1,1
35754,1,1,1,1,1
35756,12,12,12,12,12
35757,59,59,59,59,59
35758,231,231,231,231,231
35759,26,26,26,26,26
35761,19,19,19,19,19
35763,6,6,6,6,6
35773,3,3,3,3,3
35775,1,1,1,1,1
35801,87,87,87,87,87
35802,34,34,34,34,34
35803,70,70,70,70,70
35805,196,196,196,196,196
35806,104,104,104,104,104
35808,10,10,10,10,10
35810,127,127,127,127,127
35811,99,99,99,99,99
35816,199,199,199,199,199
35824,35,35,35,35,35
35901,91,91,91,91,91
35903,47,47,47,47,47
35904,48,48,48,48,48
35905,1,1,1,1,1
35906,1,1,1,1,1
35950,50,50,50,50,50
35951,21,21,21,21,21
35954,42,42,42,42,42
35956,3,3,3,3,3
35957,57,57,57,57,57
35976,26,26,26,26,26
35980,1,1,1,1,1
36020,16,16,16,16,16
36022,23,23,23,23,23
36025,16,16,16,16,16
36043,3,3,3,3,3
36054,61,61,61,61,61
36064,2,2,2,2,2
36066,163,163,163,163,163
36067,154,154,154,154,154
36079,6,6,6,6,6
36081,94,94,94,94,94
36092,18,18,18,18,18
36093,40,40,40,40,40
36104,171,171,171,171,171
36105,68,68,68,68,68
36106,111,111,111,111,111
36107,69,69,69,69,69
36108,429,429,429,429,429
36109,290,290,290,290,290
36110,96,96,96,96,96
36111,104,104,104,104,104
36112,0,0,0,0,0
36113,1,1,1,1,1
36115,0,0,0,0,0
36116,377,377,377,377,377
36117,315,315,315,315,315
36201,128,128,128,128,128
36203,103,103,103,103,103
36205,10,10,10,10,10
36206,49,49,49,49,49
36207,101,101,101,101,101
36250,0,0,0,0,0
36260,1,1,1,1,1
36265,63,63,63,63,63
36268,3,3,3,3,3
36277,4,4,4,4,4
36301,287,287,287,287,287
36303,241,241,241,241,241
36305,69,69,69,69,69
36312,0,0,0,0,0
36321,0,0,0,0,0
36322,21,21,21,21,21
36330,146,146,146,146,146
36345,38,38,38,38,38
36350,7,7,7,7,7
36351,0,0,0,0,0
36360,123,123,123,123,123
36362,21,21,21,21,21
36376,0,0,0,0,0
36509,20,20,20,20,20
36511,0,0,0,0,0
36523,6,6,6,6,6
36526,47,47,47,47,47
36527,121,121,121,121,121
36530,1,1,1,1,1
36532,394,394,394,394,394
36535,227,227,227,227,227
36541,26,26,26,26,26
36542,18,18,18,18,18
36544,51,51,51,51,51
36551,55,55,55,55,55
36555,6,6,6,6,6
36561,70,70,70,70,70
36567,33,33,33,33,33
36571,95,95,95,95,95
36572,27,27,27,27,27
36575,124,124,124,124,124
36576,19,19,19,19,19
36580,33,33,33,33,33
36582,208,208,208,208,208
36587,9,9,9,9,9
36602,20,20,20,20,20
36603,169,169,169,169,169
36604,145,145,145,145,145
36605,305,305,305,305,305
36606,110,110,110,110,110
36607,140,140,140,140,140
36608,311,311,311,311,311
36609,246,246,246,246,246
36610,226,226,226,226,226
36611,107,107,107,107,107
36612,52,52,52,52,52
36613,89,89,89,89,89
36617,90,90,90,90,90
36618,125,125,125,125,125
36619,75,75,75,75,75
36693,163,163,163,163,163
36695,349,349,349,349,349
36752,0,0,0,0,0
36801,85,85,85,85,85
36804,42,42,42,42,42
36830,360,360,360,360,360
36832,129,129,129,129,129
36856,1,1,1,1,1
36867,355,355,355,355,355
36869,262,262,262,262,262
36870,152,152,152,152,152
36875,2,2,2,2,2
36877,59,59,59,59,59
36879,1,1,1,1,1
71601,213,391,576,6657,6781
71602,0,184,393,5986,6072
71603,0,528,969,12114,12378
71837,0,0,0,6,6
71854,239,597,1074,11530,11769
71901,0,151,436,5858,5973
71913,0,264,569,9882,10034
71956,0,0,0,8,8
71964,1,1,2,118,118
71968,0,0,1,42,43
72002,26,100,256,3585,3674
72007,9,60,96,1734,1753
72011,0,7,23,378,384
72012,10,84,143,3410,3442
72015,40,277,534,9699,9798
72019,6,196,358,5408,5514
72022,0,71,207,5346,5401
72023,0,190,547,11640,11831
72065,0,6,13,157,160
72068,0,0,0,15,15
72076,0,444,732,11663,11843
72081,0,4,15,333,339
72082,2,4,11,261,262
72086,0,36,112,1463,1494
72103,0,78,113,3091,3110
72113,0,159,470,6676,6780
72114,0,283,515,3802,3897
72116,41,186,388,5022,5110
72117,0,241,476,5400,5529
72118,6,169,345,6117,6174
72120,0,199,445,9175,9383
72135,0,11,27,259,265
72142,5,32,53,736,750
72143,24,137,346,5841,5900
72167,0,0,1,10,11
72176,0,46,124,2049,2080
72201,8,36,76,582,596
72202,26,158,319,2748,2817
72204,45,285,577,7281,7386
72205,0,174,416,5052,5178
72206,78,435,836,8383,8557
72207,20,119,316,2322,2431
72209,77,297,510,6312,6389
72210,25,82,175,3488,3524
72211,0,161,434,5139,5278
72212,4,195,471,3269,3436
72223,11,241,695,4995,5172
72227,19,172,324,2264,2334
72364,0,1,2,26,27
72376,0,0,0,2,2
72401,373,747,1445,15761,16005
72404,56,197,435,6821,6955
72411,0,0,1,36,36
72416,11,17,32,587,595
72417,0,0,1,63,63
72701,315,748,1973,8163,8375
72703,37,360,1665,7236,7408
72704,25,363,1401,6138,6271
72712,64,823,3793,10097,10514
72718,0,23,97,359,372
72719,19,142,656,2656,2700
72730,6,38,302,1435,1448
72745,12,45,473,2436,2466
72753,0,0,0,1,1
72756,13,159,358,6463,6556
72758,26,403,2004,8438,8665
72762,23,551,3233,11363,11655
72764,99,481,2379,12081,12205
72774,0,0,0,2,2
72801,0,221,415,5358,5469
72802,0,43,138,2445,2470
72834,11,31,55,1074,1086
72837,0,0,1,16,16
72847,1,7,11,187,189
72858,2,9,21,305,311
72901,79,200,500,7031,7095
72903,41,299,705,8098,8214
72904,77,301,614,6241,6299
72908,0,99,327,4857,4916
72916,10,155,343,2308,2363
72921,0,13,31,349,356
72923,5,32,96,1634,1646
72941,0,3,8,114,115
72956,181,363,843,10452,10591
85003,4,1463,2200,2225,2227
85004,24,1027,1598,1627,1627
85006,99,4665,6969,7047,7047
85007,112,3181,4838,4877,4877
85008,53,6963,10513,10555,10555
85009,256,8453,13388,13482,13482
85012,25,1470,2203,2228,2228
85013,68,3650,5565,5627,5627
85014,53,4377,6626,6660,6660
85015,0,5392,8199,8240,8240
85016,91,6509,10078,10149,10149
85017,142,5254,7809,7912,7912
85018,143,7732,11759,11926,11926
85019,0,2424,6673,6727,6727
85020,31,6761,10397,10449,10449
85021,102,6004,9158,9242,9242
85022,45,9698,14937,15027,15027
85023,59,6484,9810,9889,9889
85024,39,5024,7648,7709,7709
85027,48,7688,11985,12057,12057
85028,16,5256,8042,8123,8123
85029,158,7920,12099,12184,12184
85031,55,2344,6880,6915,6915
85032,62,13202,20761,20823,20823
85033,0,4239,12250,12324,12324
85034,92,2083,3125,3166,3166
85035,19,3137,9593,9622,9622
85037,156,8358,12960,13012,13012
85040,67,3465,9356,9508,9508
85041,143,6544,17807,17897,17897
85042,38,4782,12478,12604,12604
85043,80,3318,9953,10034,10034
85044,76,4959,12511,12574,12574
85045,14,1016,2278,2320,2320
85048,35,4602,11402,11599,11599
85050,21,6902,10545,10695,10695
85051,0,3978,11225,11270,11270
85053,99,5908,8938,9010,9010
85054,32,834,1313,1329,1329
85083,32,4081,6255,6363,6363
85085,29,2659,4142,4167,4167
85118,37,4042,6156,6175,6175
85119,40,3526,9996,10046,10046
85120,0,5185,14121,14206,14206
85132,46,2177,3293,3316,3316
85140,0,4242,10573,10658,10658
85142,102,8050,20145,20411,20411
85143,66,4831,13179,13272,13272
85201,0,3482,10332,10405,10405
85202,37,3220,9216,9272,9272
85203,82,3592,10171,10263,10263
85204,0,5671,16693,16794,16794
85205,17,6055,16813,16914,16914
85206,29,5239,14613,14716,14716
85207,95,7299,18810,19077,19077
85208,127,5466,15749,15812,15812
85209,146,5756,16084,16230,16230
85210,72,3092,8873,8963,8963
85212,0,2846,7384,7451,7451
85213,69,4402,11348,11486,11486
85215,84,5464,8292,8367,8367
85224,96,4902,13636,13732,13732
85225,101,7486,20126,20288,20288
85226,38,4848,12480,12657,12657
85233,103,4747,12688,12829,12829
85234,0,6344,16264,16478,16478
85248,160,10557,15820,16012,16012
85249,16,7079,15831,16120,16120
85250,102,4758,7203,7298,7298
85251,180,6741,10460,10534,10534
85253,0,5485,8202,8378,8378
85254,166,10863,16503,16653,16653
85255,121,11095,17075,17265,17265
85256,36,1178,1771,1794,1794
85257,86,6085,9460,9518,9518
85258,169,6964,10352,10563,10563
85259,0,5520,8456,8602,8602
85260,103,8033,12665,12794,12794
85262,88,3909,6142,6255,6255
85266,0,4293,6733,6870,6870
85268,104,4045,10237,10393,10393
85281,303,7054,10673,10847,10847
85282,119,5089,14790,14909,14909
85283,169,4389,11912,12045,12045
85284,29,3079,7090,7234,7234
85286,14,5201,13359,13494,13494
85295,68,5374,13354,13503,13503
85296,15,5507,14544,14647,14647
85297,0,4356,10375,10533,10533
85298,13,5288,12393,12607,12607
85301,65,4426,12837,12954,12954
85302,183,3608,10641,10759,10759
85303,27,2946,8804,8848,8848
85304,9,5570,8700,8726,8726
85305,0,2046,3249,3255,3255
85306,40,5126,8041,8073,8073
85307,0,1818,2914,2917,2917
85308,253,14796,22791,22998,22998
85310,8,4855,7480,7563,7563
85323,0,7503,11543,11566,11566
85326,45,9639,15071,15147,15147
85329,3,100,152,154,154
85331,72,9511,14303,14462,14462
85335,65,6851,10838,10892,10892
85338,0,7994,12324,12361,12361
85339,95,8715,13350,13485,13485
85340,50,6354,9978,10059,10059
85345,308,12555,19053,19226,19226
85350,1,143,220,221,221
85351,204,11200,16833,16969,16969
85353,32,6998,10663,10717,10717
85355,24,2626,4043,4075,4075
85363,20,1415,2233,2246,2246
85364,423,13347,19981,20162,20162
85365,239,9123,13937,14092,14092
85367,113,5612,8592,8661,8661
85373,45,5608,8875,8902,8902
85374,128,11891,18138,18266,18266
85375,0,11006,16987,17056,17056
85377,3,152,230,234,234
85378,31,2211,3408,3439,3439
85379,0,9223,14384,14456,14456
85381,34,5413,8386,8437,8437
85382,149,9645,14811,14915,14915
85383,18,11444,17776,17937,17937
85387,18,2321,3555,3570,3570
85388,120,5893,9220,9266,9266
85392,34,7222,11107,11197,11197
85395,68,7220,11222,11335,11335
85396,7,2110,3242,3278,3278
85607,92,4754,5718,5764,5764
85621,16,519,3184,3240,3240
85626,3,90,110,111,111
85648,0,253,2239,2254,2254
85658,0,2321,3437,3454,3454
85701,40,1245,1878,1907,1907
85704,141,7790,11679,11761,11761
85705,410,10015,15016,15183,15183
85706,297,8741,12829,12919,12919
85708,5,452,664,666,666
85710,68,11406,16930,17084,17084
85711,121,9015,13382,13476,13476
85712,112,6838,10139,10211,10211
85713,166,9175,13713,13852,13852
85714,50,3265,4942,4972,4972
85715,0,4751,7214,7272,7272
85716,129,7053,10666,10785,10785
85718,103,7451,11239,11421,11421
85719,156,7967,11909,12005,12005
85730,115,8258,12694,12770,12770
85735,1,128,195,196,196
85736,0,7,15,15,15
85737,82,5383,8074,8148,8148
85739,1,52,74,75,75
85741,0,7352,11329,11363,11363
85742,70,6456,9951,10051,10051
85743,13,1446,2193,2204,2204
85745,190,8340,12516,12642,12642
85746,113,8356,12503,12591,12591
85747,58,5357,8314,8339,8339
85748,31,5055,7617,7671,7671
85749,51,5827,8406,8474,8474
85750,41,6722,10089,10232,10232
85755,15,4893,7399,7421,7421
85756,59,4777,7271,7315,7315
85757,30,1491,2246,2268,2268
85901,63,2900,3904,3927,3927
85929,25,1402,1934,1948,1948
86001,160,6147,8339,8432,8432
86004,117,5013,6808,6905,6905
86005,1,38,55,55,55
86011,0,12,17,17,17
86040,0,1160,2597,2607,2607
86301,70,7471,9988,10028,10028
86303,50,3405,4558,4581,4581
86305,31,3849,5178,5215,5215
86314,67,9954,13442,13482,13482
86315,19,1314,1736,1750,1750
86323,21,2699,3543,3551,3551
86325,0,10,13,13,13
86327,28,1581,2143,2147,2147
86329,0,85,109,109,109
86336,140,5119,6964,7013,7013
86351,41,1367,1859,1872,1872
86403,0,540,8803,8874,8874
86404,0,4150,7517,7532,7532
86406,11,6395,11412,11458,11470
86434,0,1,1,1,1
90001,59,726,9748,9827,9827
90002,51,1002,8346,8422,8422
90003,0,3073,11593,11674,11674
90004,40,1737,6537,6610,6610
90005,0,477,1718,1737,1737
90006,0,1068,4465,4501,4501
90007,44,1154,3935,4015,4015
90008,55,1709,6007,6093,6093
90010,0,92,302,305,305
90011,64,1231,12670,12798,12798
90012,0,456,1591,1599,1599
90013,3,204,543,557,557
90014,1,84,233,238,238
90015,0,542,1680,1709,1709
90016,56,2444,9229,9285,9285
90017,7,164,554,562,562
90018,0,2253,8174,8290,8290
90019,138,2986,10444,10625,10625
90020,5,450,1589,1606,1606
90021,29,520,1585,1623,1623
90022,120,1093,10854,10942,10942
90023,0,733,7367,7426,7426
90024,18,1223,3556,3633,3633
90025,38,1557,4675,4746,4746
90026,0,2827,9781,9900,9900
90027,0,2058,6539,6618,6618
90028,19,639,2083,2112,2112
90029,0,967,3694,3724,3724
90031,12,1520,5754,5800,5800
90032,0,1007,8070,8169,8169
90033,13,770,6253,6310,6310
90034,21,2022,6911,6967,6967
90035,53,1731,5242,5311,5311
90036,44,1725,5458,5541,5541
90037,0,2106,8315,8365,8365
90038,16,883,3166,3198,3198
90039,0,2339,7024,7161,7161
90040,13,413,3271,3308,3308
90041,0,1912,5601,5675,5675
90042,0,1282,9488,9565,9565
90043,12,2114,11692,11943,11943
90044,92,1948,15124,15354,15354
90045,0,2381,10382,10583,10583
90046,0,1982,6761,6850,6850
90047,0,1910,12763,12905,12905
90048,0,1575,4542,4611,4611
90049,8,3150,8038,8210,8210
90056,5,565,2563,2615,2615
90057,9,383,1421,1439,1439
90058,15,251,2089,2112,2112
90059,0,860,6902,6979,6979
90061,0,779,5729,5810,5810
90062,46,1743,6523,6589,6589
90063,37,869,9090,9145,9145
90064,7,2467,6916,7035,7035
90065,0,2707,9123,9271,9271
90066,34,3675,11299,11494,11494
90067,0,78,209,212,212
90068,42,1539,4617,4683,4683
90069,3,1065,3351,3415,3415
90077,15,1249,2858,2928,2928
90094,0,144,346,355,355
90201,0,1056,13105,13171,13171
90210,76,2912,6690,6876,6876
90211,7,631,1684,1729,1729
90212,12,723,2034,2076,2076
90220,0,1286,11413,11505,11505
90221,0,1072,10125,10217,10217
90222,87,697,6628,6709,6709
90230,37,2248,6103,6209,6209
90232,12,1459,4040,4114,4114
90240,0,1086,6379,6457,6457
90241,0,873,8949,8994,9003
90242,0,868,8338,8423,8423
90245,31,1204,4992,5125,5125
90247,93,1069,9154,9293,9293
90248,9,551,4222,4282,4282
90249,0,963,7030,7137,7137
90250,0,2221,16302,16450,16450
90254,0,1387,4989,5107,5107
90255,0,929,9798,9887,9887
90260,23,728,7686,7740,7740
90262,0,1050,10747,10812,10812
90265,0,1814,5781,5935,5935
90266,11,3608,11042,11396,11396
90270,0,358,3482,3503,3503
90272,0,2708,7408,7693,7693
90274,0,2950,8849,9123,9123
90275,0,3911,13702,13995,13995
90277,0,1731,8262,8405,8405
90278,11,2544,10611,10850,10850
90280,0,1517,15202,15325,15325
90290,0,396,1588,1626,1626
90291,0,2386,6564,6691,6691
90292,5,596,1648,1675,1675
90293,0,375,1809,1848,1848
90301,6,669,5791,5820,5820
90302,5,477,4723,4785,4785
90303,32,557,5287,5352,5352
90304,14,401,4461,4501,4501
90305,0,546,4398,4438,4438
90401,9,249,687,708,708
90402,33,1478,3240,3341,3341
90403,19,1168,3047,3106,3106
90404,0,1066,3257,3307,3307
90405,28,2018,5413,5523,5523
90501,69,1429,9659,9806,9806
90502,9,523,4592,4638,4638
90503,20,1982,9849,10019,10019
90504,0,1373,8862,9025,9025
90505,30,1828,9817,9997,9997
90601,48,1186,7988,8077,8077
90602,0,501,4828,4857,4857
90603,0,937,5943,6034,6034
90604,0,1406,9397,9502,9502
90605,77,1430,9528,9663,9663
90606,0,888,7557,7579,7579
90620,0,1253,12295,12558,12558
90621,0,511,6434,6552,6552
90623,0,563,4224,4332,4332
90630,0,1652,13147,13429,13442
90631,0,1613,16500,16785,16785
90638,0,2134,13274,13490,13490
90640,169,1588,12823,13005,13005
90650,0,2888,22017,22217,22217
90660,0,1986,14187,14345,14345
90670,48,727,5965,6025,6025
90680,0,493,5877,5997,5997
90701,4,466,4103,4140,4140
90703,0,2752,14375,14623,14623
90706,46,1799,15220,15359,15359
90710,47,738,5796,5860,5860
90712,50,1609,9796,9935,9935
90713,0,1663,9149,9241,9241
90715,13,534,4252,4304,4304
90716,0,208,2386,2398,2398
90717,0,973,5573,5652,5652
90720,0,1267,6931,7211,7211
90723,0,756,9546,9584,9584
90731,0,1807,12144,12304,12304
90732,0,1140,5590,5704,5704
90740,0,702,6117,6261,6267
90744,0,1010,9728,9816,9816
90745,0,1921,13090,13262,13262
90746,0,1437,8128,8243,8243
90755,0,429,2757,2788,2788
90802,15,446,3014,3057,3057
90803,0,1522,8377,8461,8461
90804,12,612,5740,5775,5775
90805,0,1791,17047,17219,17219
90806,0,864,7435,7502,7502
90807,58,1566,8176,8284,8284
90808,0,2698,13379,13583,13597
90810,0,939,7748,7834,7834
90813,54,743,6638,6692,6692
90814,0,585,4106,4152,4152
90815,24,2228,11811,11991,11991
91001,0,2050,9231,9448,9448
91006,29,1840,9540,9685,9685
91007,0,1209,7724,7858,7858
91008,0,120,503,517,517
91010,25,848,6232,6295,6295
91011,0,2058,5860,6048,6048
91016,32,1757,10350,10518,10518
91020,3,461,1519,1545,1545
91024,0,655,2958,3000,3000
91030,0,932,4433,4506,4506
91040,0,988,5613,5692,5692
91042,0,940,6218,6306,6306
91101,21,461,1381,1406,1406
91103,0,1058,4733,4825,4825
91104,0,1337,7255,7381,7381
91105,0,776,2621,2693,2693
91106,8,693,3825,3895,3895
91107,0,1907,9357,9490,9490
91108,0,1222,4073,4186,4186
91201,0,1247,4450,4468,4468
91202,0,1268,4042,4099,4099
91203,0,482,1656,1672,1672
91204,12,511,1920,1934,1934
91205,37,1136,4119,4161,4161
91206,0,785,4688,4779,4779
91207,0,876,2517,2553,2553
91208,0,1284,3885,3940,3940
91214,0,1730,7843,7946,7946
91301,0,2077,7223,7393,7393
91302,54,2334,7554,7788,7788
91303,39,876,3190,3216,3216
91304,0,1561,9659,9777,9777
91306,71,2615,8862,8933,8933
91307,16,1662,7866,8019,8019
91311,0,1907,10166,10384,10384
91316,31,1550,5088,5150,5150
91320,28,2606,13530,13920,13920
91321,0,970,6206,6295,6295
91324,6,1818,6054,6109,6109
91325,53,2040,6579,6652,6652
91326,0,2384,10049,10296,10296
91331,0,2262,17918,18063,18063
91335,118,3701,12945,13089,13089
91340,22,1897,7130,7194,7194
91342,0,2297,17478,17690,17690
91343,170,3094,10482,10642,10642
91344,0,2839,14459,14709,14709
91345,27,1317,4471,4525,4525
91350,0,1817,10017,10159,10159
91351,0,1174,8342,8435,8435
91352,0,2759,10396,10490,10490
91354,40,1813,7905,8050,8050
91355,49,1459,8003,8108,8108
91356,43,1321,5998,6108,6108
91360,0,1869,12350,12628,12628
91361,0,1372,6987,7137,7137
91362,0,2244,10777,11121,11121
91364,0,1613,7051,7202,7202
91367,0,1702,8741,8874,8874
91377,0,854,3980,4107,4107
91381,14,1247,4645,4779,4779
91384,0,6,32,32,32
91387,23,682,3715,3795,3795
91390,0,655,2801,2849,2849
91401,109,1981,6748,6837,6837
91402,0,1752,6974,7037,7037
91403,0,1527,4390,4443,4443
91405,48,1557,5901,5967,5967
91406,47,2546,9282,9376,9376
91411,20,907,3269,3302,3302
91423,34,1961,5575,5672,5672
91436,0,1822,4529,4636,4636
91501,0,1039,3444,3454,3454
91502,9,428,1516,1528,1528
91504,0,1923,6075,6149,6149
91505,0,2773,8668,8756,8756
91506,0,1931,5627,5724,5724
91601,79,1410,5194,5257,5257
91602,18,883,2979,3012,3012
91604,23,2010,5690,5771,5771
91605,78,2578,9713,9801,9801
91606,14,1886,6968,7038,7038
91607,22,1338,4325,4369,4369
91701,0,2744,11925,12057,12057
91702,0,1198,12407,12494,12494
91706,93,1517,15430,15507,15507
91708,0,315,1800,1811,1811
91709,0,4680,19698,20038,20038
91710,0,3964,20984,21154,21154
91711,0,2004,9880,10051,10051
91722,0,1093,8439,8541,8541
91723,17,491,4261,4304,4304
91724,14,985,7178,7243,7243
91730,0,2723,15006,15142,15142
91731,5,444,5305,5342,5342
91732,11,1219,11175,11254,11254
91733,37,972,9103,9167,9167
91737,0,1716,6933,7060,7060
91739,0,2598,9630,9757,9767
91740,21,882,6792,6840,6840
91741,18,1640,8885,9038,9038
91744,0,1948,16640,16791,16791
91745,0,2784,14298,14575,14575
91746,0,988,7274,7333,7333
91748,0,1735,11553,11658,11658
91750,0,1971,11047,11250,11250
91752,0,867,8675,8754,8754
91754,17,1310,8166,8265,8265
91755,0,703,5996,6045,6045
91761,91,2711,15054,15160,15160
91762,0,2044,12955,13033,13033
91763,0,1241,8205,8237,8237
91764,0,1500,10294,10325,10325
91765,0,2250,12539,12769,12769
91766,0,1906,14069,14225,14225
91767,0,1295,10265,10358,10358
91768,7,686,6623,6656,6656
91770,14,1645,14318,14433,14433
91773,40,1659,9986,10128,10128
91775,0,1185,6353,6476,6476
91776,79,1021,7828,7907,7907
91780,0,1854,10186,10415,10415
91784,9,2474,8980,9172,9172
91786,0,2272,12065,12150,12150
91789,0,2589,12905,13169,13169
91790,0,1548,10993,11149,11149
91791,0,1316,8112,8219,8219
91792,0,741,5961,6021,6021
91801,29,1143,9489,9594,9594
91803,0,985,6578,6651,6651
91902,217,5401,5709,5720,5720
91910,392,16420,17034,17051,17051
91911,432,16165,16597,16614,16614
91913,456,9587,10114,10134,10134
91914,191,3732,4058,4066,4066
91915,228,6201,6514,6527,6527
91932,134,5203,5336,5347,5347
91935,22,304,334,335,335
91941,407,9396,9922,9942,9942
91942,273,9372,9734,9753,9753
91945,140,7190,7381,7381,7381
91950,302,10512,10770,10792,10792
91977,405,12968,13467,13481,13481
91978,69,2673,2773,2776,2776
92003,49,1931,2052,2052,2052
92007,170,2906,3207,3207,3207
92008,360,7658,8182,8190,8190
92009,951,10663,12023,12035,12035
92010,241,4439,4713,4727,4727
92011,352,6650,7189,7196,7196
92014,458,5018,5795,5795,5795
92019,281,10363,10828,10839,10839
92020,335,11944,12402,12427,12427
92021,347,10801,11147,11159,11159
92024,1080,14973,16364,16380,16380
92025,579,10594,11106,11150,11150
92026,329,12569,13109,13161,13161
92027,511,12862,13373,13480,13480
92028,291,7483,7852,7860,7860
92029,277,6968,7491,7491,7491
92037,638,10863,11820,11844,11844
92040,426,11018,11478,11489,11489
92054,258,9259,9555,9555,9555
92056,210,14377,14977,14977,14977
92057,486,13631,14274,14288,14288
92058,115,7018,7147,7161,7161
92059,2,34,36,36,36
92064,631,13656,14655,14684,14684
92067,166,1591,1839,1841,1841
92069,466,10738,11364,11375,11375
92071,474,14645,15272,15303,15303
92075,219,3535,3894,3902,3902
92078,706,12191,13066,13079,13079
92081,296,7896,8234,8234,8234
92082,31,897,938,938,938
92083,143,7702,7908,7932,7932
92084,452,12299,12919,12919,12919
92091,143,1263,1408,1415,1415
92101,124,2195,2333,2340,2340
92102,245,8213,8441,8441,8441
92103,346,6807,7211,7211,7211
92104,352,9696,10018,10048,10048
92105,201,11562,11810,11822,11822
92106,487,5732,6308,6321,6321
92107,303,7353,7756,7764,7764
92108,54,1467,1527,1530,1530
92109,524,10286,10897,10908,10908
92110,319,6208,6494,6521,6521
92111,394,11088,11551,11574,11574
92113,203,8984,9168,9187,9187
92114,480,16071,16501,16551,16551
92115,471,11588,12011,12059,12059
92116,175,8019,8336,8344,8344
92117,494,14641,15413,15443,15443
92118,322,5238,5650,5650,5650
92119,288,6659,7017,7017,7017
92120,310,8559,9106,9115,9115
92121,165,2364,2570,2583,2583
92122,508,5770,6241,6272,6272
92123,312,7027,7405,7420,7420
92124,191,6467,6788,6801,6801
92126,764,15975,16994,16994,16994
92127,750,10808,12077,12089,12089
92128,528,12704,13502,13502,13502
92129,816,12434,13604,13618,13618
92130,1049,11307,12753,12791,12791
92131,623,8825,9873,9893,9893
92139,155,7193,7378,7386,7386
92154,457,14736,15239,15254,15254
92173,1,15,15,15,15
92201,0,1116,17548,17707,17707
92203,45,1186,11059,11193,11193
92210,0,563,2661,2732,2732
92211,15,1684,15252,15468,15468
92220,87,726,10745,10832,10832
92223,0,1288,16797,16933,16950
92231,0,0,1,1,1
92234,33,1584,16318,16515,16515
92236,0,976,7946,7994,7994
92240,13,478,6213,6295,6295
92241,0,1,11,11,11
