zip,panels_1_years_3000_incentive,panels_2_years_3000_incentive,panels_3_years_3000_incentive,panels_4_years_3000_incentive,panels_5_years_3000_incentive
35808,0,0,0,0,0
35810,0,0,0,0,0
35811,0,0,0,0,0
35816,112,112,112,112,112
35824,0,0,0,0,0
35901,36,36,36,36,36
35903,25,25,25,25,25
35904,29,29,29,29,29
35905,0,0,0,0,0
35906,0,0,0,0,0
35950,21,21,21,21,21
35951,9,9,9,9,9
35954,25,25,25,25,25
35956,1,1,1,1,1
35957,33,33,33,33,33
35976,11,11,11,11,11
35980,0,0,0,0,0
36020,7,7,7,7,7
36022,10,10,10,10,10
36025,13,13,13,13,13
36043,1,1,1,1,1
36054,37,37,37,37,37
36064,0,0,0,0,0
36066,12,12,12,12,12
36067,94,94,94,94,94
36079,0,0,0,0,0
36081,56,56,56,56,56
36092,9,9,9,9,9
36093,7,7,7,7,7
36104,94,94,94,94,94
36105,16,16,16,16,16
36106,0,0,0,0,0
36107,33,33,33,33,33
36108,190,190,190,190,190
36109,99,99,99,99,99
36110,59,59,59,59,59
36111,61,61,61,61,61
36112,0,0,0,0,0
36113,0,0,0,0,0
36115,0,0,0,0,0
36116,89,89,89,89,89
36117,189,189,189,189,189
36201,71,71,71,71,71
36203,54,54,54,54,54
36205,3,3,3,3,3
36206,19,19,19,19,19
36207,46,46,46,46,46
36250,0,0,0,0,0
36260,0,0,0,0,0
36265,23,23,23,23,23
36268,2,2,2,2,2
36277,2,2,2,2,2
36301,128,128,128,128,128
36303,109,109,109,109,109
36305,37,37,37,37,37
36312,0,0,0,0,0
36321,0,0,0,0,0
36322,11,11,11,11,11
36330,92,92,92,92,92
36345,18,18,18,18,18
36350,4,4,4,4,4
36351,0,0,0,0,0
36360,83,83,83,83,83
36362,11,11,11,11,11
36376,0,0,0,0,0
36509,13,13,13,13,13
36511,0,0,0,0,0
36523,2,2,2,2,2
36526,0,0,0,0,0
36527,36,36,36,36,36
36530,1,1,1,1,1
36532,108,108,108,108,108
36535,100,100,100,100,100
36541,9,9,9,9,9
36542,0,0,0,0,0
36544,28,28,28,28,28
36551,10,10,10,10,10
36555,3,3,3,3,3
36561,10,10,10,10,10
36567,24,24,24,24,24
36571,59,59,59,59,59
36572,6,6,6,6,6
36575,6,6,6,6,6
36576,4,4,4,4,4
36580,20,20,20,20,20
36582,131,131,131,131,131
36587,4,4,4,4,4
36602,4,4,4,4,4
36603,84,84,84,84,84
36604,73,73,73,73,73
36605,92,92,92,92,92
36606,37,37,37,37,37
36607,64,64,64,64,64
36608,120,120,120,120,120
36609,123,123,123,123,123
36610,144,144,144,144,144
36611,70,70,70,70,70
36612,27,27,27,27,27
36613,47,47,47,47,47
36617,14,14,14,14,14
36618,57,57,57,57,57
36619,53,53,53,53,53
36693,60,60,60,60,60
36695,237,237,237,237,237
36752,0,0,0,0,0
36801,47,47,47,47,47
36804,29,29,29,29,29
36830,191,191,191,191,191
36832,74,74,74,74,74
36856,0,0,0,0,0
36867,174,174,174,174,174
36869,170,170,170,170,170
36870,47,47,47,47,47
36875,0,0,0,0,0
36877,17,17,17,17,17
36879,0,0,0,0,0
71601,62,309,446,3593,6678
71602,0,49,283,3251,6035
71603,0,151,780,6717,12265
71837,0,0,0,3,6
71854,0,466,788,6314,11697
71901,0,67,284,2554,5931
71913,0,91,437,4133,9973
71956,0,0,0,3,8
71964,0,1,2,44,118
71968,0,0,1,16,43
72002,19,37,178,1716,3629
72007,0,21,85,896,1742
72011,0,0,17,181,381
72012,0,31,118,1681,3431
72015,0,109,405,4647,9768
72019,0,28,279,2715,5464
72022,0,16,136,2502,5385
72023,0,0,345,5772,11771
72065,0,3,9,79,158
72068,0,0,0,7,15
72076,0,132,552,5508,11783
72081,0,2,9,164,337
72082,0,3,5,126,262
72086,0,5,60,771,1479
72103,0,19,91,1395,3104
72113,0,14,277,3162,6759
72114,0,148,355,1851,3837
72116,0,72,285,2412,5053
72117,0,112,347,2695,5496
72118,0,50,251,2817,6142
72120,0,57,341,4351,9251
72135,0,0,17,129,263
72142,0,13,43,372,742
72143,0,84,209,2882,5865
72167,0,0,1,5,11
72176,0,21,86,1048,2068
72201,0,17,57,292,589
72202,0,89,210,1355,2779
72204,0,127,427,3517,7311
72205,0,42,305,2347,5125
72206,0,261,662,4039,8505
72207,5,30,219,1139,2367
72209,0,219,355,2995,6357
72210,0,46,118,1589,3509
72211,0,0,268,2484,5225
72212,0,14,354,1750,3351
72223,0,27,529,2546,5075
72227,0,63,218,1154,2308
72364,0,0,1,12,26
72376,0,0,0,1,2
72401,195,519,1071,8002,15875
72404,0,63,281,3446,6899
72411,0,0,0,17,36
72416,3,12,25,292,592
72417,0,0,0,29,63
72701,102,510,927,7415,8248
72703,0,97,502,6636,7318
72704,6,153,446,5673,6176
72712,32,192,1293,9659,10343
72718,0,5,37,323,366
72719,0,36,202,2405,2681
72730,0,17,45,1285,1440
72745,12,25,67,2251,2449
72753,0,0,0,1,1
72756,0,40,245,3821,6523
72758,0,96,656,7720,8534
72762,0,293,726,10835,11480
72764,0,234,604,11416,12143
72774,0,0,0,1,2
72801,0,111,315,2878,5424
72802,0,10,95,1302,2460
72834,1,18,42,579,1082
72837,0,0,0,8,16
72847,0,5,9,100,188
72858,0,3,15,166,309
72901,36,150,272,5173,7074
72903,0,91,390,6115,8139
72904,0,179,390,4558,6286
72908,0,10,144,3471,4892
72916,0,46,235,1691,2337
72921,0,1,16,249,354
72923,0,10,50,1203,1639
72941,0,0,5,83,114
72956,64,246,459,7463,10505
85003,0,269,2178,2223,2227
85004,0,229,1575,1625,1627
85006,0,536,6899,7047,7047
85007,0,411,4799,4872,4877
85008,0,454,10481,10555,10555
85009,121,634,13307,13482,13482
85012,0,314,2175,2224,2228
85013,0,496,5532,5622,5627
85014,13,480,6553,6660,6660
85015,0,578,8158,8224,8240
85016,20,1034,9916,10149,10149
85017,0,483,7785,7912,7912
85018,0,1739,11580,11926,11926
85019,0,350,6640,6721,6727
85020,0,846,10334,10439,10449
85021,9,611,9121,9242,9242
85022,0,946,14832,15027,15027
85023,0,574,9770,9889,9889
85024,0,625,7594,7702,7709
85027,0,724,11900,12057,12057
85028,0,991,7969,8123,8123
85029,12,707,11989,12184,12184
85031,0,214,6853,6908,6915
85032,0,1333,20615,20823,20823
85033,0,518,12213,12312,12324
85034,0,356,3087,3163,3166
85035,0,289,9555,9612,9622
85037,65,637,12882,13012,13012
85040,0,600,9337,9499,9508
85041,0,965,17629,17897,17897
85042,0,782,12377,12604,12604
85043,10,483,9883,10034,10034
85044,0,1020,12310,12574,12574
85045,5,390,2206,2320,2320
85048,0,1411,11240,11587,11599
85050,0,1763,10353,10695,10695
85051,0,417,11146,11270,11270
85053,0,513,8911,9010,9010
85054,13,142,1301,1329,1329
85083,19,992,6166,6363,6363
85085,0,446,4079,4163,4167
85118,19,358,6107,6175,6175
85119,0,472,9905,10046,10046
85120,0,582,14064,14192,14206
85132,0,212,3273,3316,3316
85140,0,693,10487,10647,10658
85142,0,2002,19920,20411,20411
85143,40,571,13113,13272,13272
85201,0,427,10311,10395,10405
85202,0,398,9160,9272,9272
85203,0,575,10068,10263,10263
85204,0,671,16592,16794,16794
85205,0,863,16677,16914,16914
85206,0,618,14613,14701,14716
85207,0,1772,18601,19077,19077
85208,0,491,15606,15812,15812
85209,16,957,15955,16214,16230
85210,0,484,8820,8945,8963
85212,0,708,7272,7451,7451
85213,57,997,11188,11486,11486
85215,42,761,8158,8367,8367
85224,0,700,13526,13732,13732
85225,0,994,20045,20288,20288
85226,0,1228,12353,12644,12657
85233,26,1013,12560,12829,12829
85234,0,1648,16115,16462,16478
85248,32,1792,15660,16012,16012
85249,0,2751,15396,16120,16120
85250,73,788,7123,7298,7298
85251,0,1057,10344,10534,10534
85253,0,2232,7951,8378,8378
85254,0,2279,16154,16653,16653
85255,69,3405,16746,17265,17265
85256,0,194,1764,1793,1794
85257,0,799,9337,9518,9518
85258,0,1783,10183,10563,10563
85259,0,1584,8310,8602,8602
85260,26,1463,12498,12794,12794
85262,19,1532,5955,6255,6255
85266,0,1495,6546,6870,6870
85268,0,1110,10133,10393,10393
85281,54,975,10619,10847,10847
85282,0,851,14685,14879,14909
85283,12,856,11792,12045,12045
85284,0,1178,6916,7234,7234
85286,0,1378,13170,13494,13494
85295,27,1391,13125,13503,13503
85296,0,1318,14266,14647,14647
85297,0,1305,10196,10533,10533
85298,0,1691,12191,12607,12607
85301,0,738,12721,12941,12954
85302,0,635,10598,10759,10759
85303,0,292,8768,8839,8848
85304,0,532,8647,8717,8726
85305,0,159,3236,3255,3255
85306,0,379,7976,8073,8073
85307,0,93,2908,2917,2917
85308,69,1907,22607,22998,22998
85310,0,915,7397,7563,7563
85323,0,554,11497,11566,11566
85326,0,514,15071,15147,15147
85329,1,10,152,154,154
85331,29,2309,13971,14462,14462
85335,0,512,10783,10892,10892
85338,0,715,12200,12361,12361
85339,14,959,13242,13485,13485
85340,0,846,9908,10059,10059
85345,135,865,18976,19226,19226
85350,0,13,218,221,221
85351,34,848,16782,16969,16969
85353,0,525,10631,10717,10717
85355,0,334,4014,4075,4075
85363,0,83,2226,2244,2246
85364,0,1351,19880,20142,20162
85365,0,929,13839,14092,14092
85367,26,537,8557,8661,8661
85373,0,499,8813,8902,8902
85374,55,1260,18047,18266,18266
85375,0,786,16902,17056,17056
85377,0,40,226,233,234
85378,0,182,3405,3436,3439
85379,0,853,14297,14456,14456
85381,0,642,8318,8437,8437
85382,15,1135,14721,14900,14915
85383,0,2386,17524,17937,17937
85387,0,160,3548,3570,3570
85388,19,612,9127,9266,9266
85392,0,638,11051,11197,11197
85395,11,1372,11074,11335,11335
85396,0,275,3215,3278,3278
85607,0,664,5683,5764,5764
85621,0,198,3162,3240,3240
85626,0,20,108,111,111
85648,0,79,2230,2252,2254
85658,0,345,3399,3454,3454
85701,0,217,1859,1905,1907
85704,70,928,11573,11761,11761
85705,46,1201,14909,15183,15183
85706,0,670,12764,12919,12919
85708,0,18,662,665,666
85710,0,889,16879,17067,17084
85711,0,862,13341,13463,13476
85712,31,552,10088,10211,10211
85713,0,858,13672,13852,13852
85714,0,259,4922,4967,4972
85715,0,530,7149,7272,7272
85716,22,766,10623,10785,10785
85718,46,1917,11056,11421,11421
85719,0,1057,11777,11969,12005
85730,13,537,12681,12770,12770
85735,0,7,195,196,196
85736,0,1,15,15,15
85737,24,791,7968,8148,8148
85739,0,7,74,75,75
85741,0,420,11306,11352,11363
85742,10,884,9910,10041,10051
85743,0,150,2175,2204,2204
85745,0,1253,12389,12630,12642
85746,0,605,12465,12579,12591
85747,8,575,8239,8339,8339
85748,0,545,7548,7671,7671
85749,17,1103,8312,8474,8474
85750,20,1525,9976,10232,10232
85755,0,771,7318,7414,7421
85756,0,329,7256,7315,7315
85757,2,143,2232,2266,2268
85901,24,189,3880,3927,3927
85929,8,127,1925,1948,1948
86001,118,936,8263,8432,8432
86004,28,601,6774,6905,6905
86005,0,4,54,55,55
86011,0,3,17,17,17
86040,0,146,2571,2607,2607
86301,0,572,9978,10028,10028
86303,0,471,4503,4571,4581
86305,16,475,5152,5215,5215
86314,0,660,13402,13482,13482
86315,7,86,1735,1750,1750
86323,0,117,3526,3547,3551
86325,0,1,13,13,13
86327,0,146,2126,2147,2147
86329,0,0,109,109,109
86336,63,743,6866,7013,7013
86351,17,172,1833,1872,1872
86403,0,363,8741,8865,8874
86404,0,377,7449,7532,7532
86406,0,654,11366,11447,11470
86434,0,0,1,1,1
90001,0,432,9680,9827,9827
90002,0,480,8287,8422,8422
90003,0,713,11511,11674,11674
90004,0,522,6484,6610,6610
90005,0,125,1709,1735,1737
90006,0,230,4452,4501,4501
90007,0,429,3907,4015,4015
90008,0,562,5977,6093,6093
90010,0,32,299,305,305
90011,0,513,12619,12798,12798
90012,0,122,1572,1596,1599
90013,0,86,535,557,557
90014,0,35,229,238,238
90015,0,212,1663,1706,1709
90016,0,706,9080,9285,9285
90017,0,56,551,562,562
90018,0,605,8133,8290,8290
90019,74,956,10370,10625,10625
90020,0,119,1576,1606,1606
90021,0,235,1564,1623,1623
90022,44,481,10822,10942,10942
90023,0,274,7337,7411,7426
90024,0,533,3480,3633,3633
90025,5,622,4594,4746,4746
90026,0,992,9692,9900,9900
90027,0,735,6439,6618,6618
90028,0,179,2064,2112,2112
90029,0,231,3679,3724,3724
90031,0,377,5707,5800,5800
90032,0,532,7980,8169,8169
90033,0,316,6222,6297,6310
90034,0,593,6821,6967,6967
90035,16,664,5130,5311,5311
90036,0,664,5386,5541,5541
90037,0,443,8273,8349,8365
90038,0,224,3137,3198,3198
90039,0,947,6902,7161,7161
90040,0,201,3245,3308,3308
90041,0,664,5522,5675,5675
90042,0,727,9374,9565,9565
90043,0,1170,11585,11931,11943
90044,0,1104,15063,15354,15354
90045,0,1450,10128,10572,10583
90046,0,772,6651,6850,6850
90047,0,929,12647,12879,12905
90048,0,714,4445,4611,4611
90049,0,1550,7833,8210,8210
90056,0,392,2497,2615,2615
90057,0,92,1411,1439,1439
90058,0,110,2083,2112,2112
90059,0,483,6867,6965,6979
90061,0,505,5682,5810,5810
90062,0,475,6477,6589,6589
90063,0,302,9054,9145,9145
90064,0,1124,6747,7035,7035
90065,0,1113,8993,9271,9271
90066,0,1585,11127,11494,11494
90067,0,33,205,212,212
90068,0,669,4542,4683,4683
90069,0,485,3299,3415,3415
90077,0,750,2740,2928,2928
90094,0,69,340,355,355
90201,0,383,13039,13171,13171
90210,0,1590,6491,6876,6876
90211,0,289,1660,1729,1729
90212,0,353,2012,2076,2076
90220,0,643,11310,11482,11505
90221,0,510,10085,10217,10217
90222,0,382,6595,6709,6709
90230,0,891,5954,6209,6209
90232,0,614,3965,4114,4114
90240,0,549,6295,6457,6457
90241,0,423,8904,8994,9003
90242,0,455,8279,8423,8423
90245,5,738,4864,5125,5125
90247,0,520,9135,9293,9293
90248,0,325,4196,4282,4282
90249,0,528,6973,7137,7137
90250,0,938,16203,16450,16450
90254,0,890,4846,5107,5107
90255,0,425,9788,9887,9887
90260,0,325,7632,7740,7740
90262,0,411,10715,10812,10812
90265,0,1233,5573,5935,5935
90266,0,2307,10631,11396,11396
90270,0,126,3465,3503,3503
90272,0,1900,7085,7693,7693
90274,0,2009,8602,9123,9123
90275,0,2514,13255,13995,13995
90277,0,992,8086,8405,8405
90278,0,1576,10383,10850,10850
90280,0,628,15156,15310,15325
90290,0,279,1540,1626,1626
90291,0,1116,6430,6691,6691
90292,0,276,1611,1675,1675
90293,0,251,1776,1846,1848
90301,0,274,5721,5820,5820
90302,0,253,4714,4785,4785
90303,0,327,5245,5352,5352
90304,0,207,4447,4501,4501
90305,0,249,4358,4438,4438
90401,0,110,682,708,708
90402,3,843,3127,3341,3341
90403,0,559,2966,3106,3106
90404,0,430,3201,3307,3307
90405,0,929,5308,5523,5523
90501,29,891,9532,9806,9806
90502,0,241,4555,4638,4638
90503,0,1021,9719,10019,10019
90504,0,894,8799,9016,9025
90505,0,1099,9627,9997,9997
90601,0,605,7883,8077,8077
90602,0,234,4779,4857,4857
90603,0,562,5865,6034,6034
90604,0,836,9207,9502,9502
90605,0,744,9431,9663,9663
90606,0,455,7473,7572,7579
90620,0,865,12132,12546,12558
90621,0,334,6401,6545,6552
90623,0,420,4107,4328,4332
90630,0,953,12905,13429,13442
90631,0,1059,16264,16768,16785
90638,0,1175,13126,13490,13490
90640,0,924,12706,13005,13005
90650,0,1266,21884,22217,22217
90660,0,1050,14043,14345,14345
90670,0,324,5929,6025,6025
90680,0,373,5817,5991,5997
90701,0,256,4074,4140,4140
90703,0,1669,14126,14623,14623
90706,0,830,15113,15359,15359
90710,0,410,5737,5860,5860
90712,0,835,9667,9935,9935
90713,0,915,8973,9241,9241
90715,0,258,4209,4304,4304
90716,0,77,2377,2398,2398
90717,0,560,5488,5652,5652
90720,0,871,6780,7211,7211
90723,0,287,9498,9584,9584
90731,0,996,11972,12292,12304
90732,0,735,5481,5698,5704
90740,0,420,6010,6261,6267
90744,0,461,9669,9816,9816
90745,0,1126,12944,13262,13262
90746,0,834,8012,8227,8243
90755,0,228,2718,2788,2788
90802,0,223,2981,3057,3057
90803,0,744,8225,8453,8461
90804,0,271,5688,5775,5775
90805,0,775,16995,17219,17219
90806,0,360,7405,7502,7502
90807,0,828,8052,8284,8284
90808,0,1662,13120,13583,13597
90810,0,470,7701,7834,7834
90813,0,308,6598,6692,6692
90814,0,316,4052,4152,4152
90815,0,1270,11656,11991,11991
91001,0,1313,9032,9448,9448
91006,0,1249,9249,9685,9685
91007,0,706,7630,7858,7858
91008,0,86,493,517,517
91010,0,452,6163,6295,6295
91011,0,1374,5642,6048,6048
91016,0,915,10245,10518,10518
91020,0,192,1504,1544,1545
91024,0,396,2895,3000,3000
91030,0,563,4334,4506,4506
91040,0,528,5528,5692,5692
91042,0,492,6167,6306,6306
91101,0,169,1357,1406,1406
91103,0,541,4680,4820,4825
91104,0,709,7144,7373,7381
91105,0,499,2556,2693,2693
91106,0,401,3770,3891,3895
91107,0,1224,9129,9490,9490
91108,0,871,3952,4182,4186
91201,0,317,4414,4468,4468
91202,0,417,4009,4091,4099
91203,0,139,1637,1672,1672
91204,0,120,1903,1934,1934
91205,0,308,4090,4161,4161
91206,0,445,4650,4779,4779
91207,0,309,2494,2553,2553
91208,0,500,3810,3940,3940
91214,0,1080,7628,7946,7946
91301,0,1353,6994,7393,7393
91302,0,1626,7235,7788,7788
91303,3,193,3161,3216,3216
91304,0,781,9513,9777,9777
91306,0,723,8772,8933,8933
91307,0,971,7730,8019,8019
91311,0,1140,10062,10384,10384
91316,0,577,5001,5150,5150
91320,0,1895,13112,13920,13920
91321,0,586,6125,6288,6295
91324,0,575,5968,6103,6109
91325,0,744,6499,6652,6652
91326,0,1531,9864,10296,10296
91331,0,941,17773,18063,18063
91335,26,824,12893,13089,13089
91340,0,474,7079,7194,7194
91342,0,1060,17319,17690,17690
91343,64,904,10365,10642,10642
91344,0,1530,14179,14709,14709
91345,0,394,4421,4525,4525
91350,0,1076,9855,10159,10159
91351,0,583,8274,8426,8435
91352,0,850,10259,10490,10490
91354,8,1104,7720,8050,8050
91355,16,827,7913,8108,8108
91356,6,838,5876,6108,6108
91360,0,1313,12123,12615,12628
91361,0,950,6787,7137,7137
91362,0,1633,10499,11099,11121
91364,0,994,6878,7202,7202
91367,0,1028,8581,8874,8874
91377,0,616,3844,4107,4107
91381,0,765,4545,4779,4779
91384,0,3,31,32,32
91387,0,440,3677,3795,3795
91390,0,387,2732,2849,2849
91401,41,574,6680,6837,6837
91402,0,394,6946,7030,7037
91403,0,597,4297,4443,4443
91405,0,388,5872,5967,5967
91406,0,695,9216,9376,9376
91411,0,298,3226,3302,3302
91423,6,744,5490,5672,5672
91436,0,964,4400,4636,4636
91501,0,262,3396,3454,3454
91502,0,67,1513,1528,1528
91504,0,725,5965,6149,6149
91505,0,1015,8511,8756,8756
91506,0,743,5530,5724,5724
91601,0,468,5125,5257,5257
91602,0,280,2943,3012,3012
91604,0,936,5540,5771,5771
91605,0,666,9625,9801,9801
91606,0,450,6918,7038,7038
91607,0,385,4255,4369,4369
91701,0,1023,11780,12057,12057
91702,0,612,12307,12494,12494
91706,46,619,15368,15507,15507
91708,0,103,1780,1811,1811
91709,0,2240,19398,19998,20038
91710,0,1399,20751,21154,21154
91711,0,1168,9698,10051,10051
91722,0,521,8353,8541,8541
91723,0,258,4231,4304,4304
91724,0,442,7120,7243,7243
91730,0,1104,14840,15142,15142
91731,0,171,5289,5342,5342
91732,0,564,11062,11254,11254
91733,0,348,9057,9167,9167
91737,0,798,6869,7060,7060
91739,0,1475,9406,9757,9767
91740,0,438,6710,6840,6840
91741,0,1009,8768,9038,9038
91744,0,924,16556,16791,16791
91745,0,1560,14094,14575,14575
91746,0,483,7186,7333,7333
91748,0,815,11448,11634,11658
91750,0,1059,10901,11250,11250
91752,0,613,8561,8754,8754
91754,0,713,8074,8265,8265
91755,0,406,5942,6039,6045
91761,0,742,14948,15160,15160
91762,0,677,12877,13020,13033
91763,0,312,8147,8237,8237
91764,0,362,10232,10325,10325
91765,0,1393,12335,12769,12769
91766,0,839,13997,14211,14225
91767,0,632,10172,10358,10358
91768,0,273,6576,6656,6656
91770,0,678,14245,14433,14433
91773,0,971,9794,10128,10128
91775,0,686,6275,6476,6476
91776,32,475,7757,7907,7907
91780,0,1062,10061,10405,10415
91784,0,1393,8732,9172,9172
91786,0,729,12028,12138,12150
91789,0,1506,12694,13169,13169
91790,0,869,10860,11149,11149
91791,0,683,8030,8211,8219
91792,0,361,5913,6015,6021
91801,0,672,9431,9594,9594
91803,0,479,6538,6645,6651
91902,17,4185,5692,5720,5720
91910,102,12720,16949,17051,17051
91911,66,12510,16564,16614,16614
91913,0,7441,10114,10134,10134
91914,4,2898,4050,4066,4066
91915,46,4742,6481,6527,6527
91932,21,4042,5336,5347,5347
91935,1,246,333,335,335
91941,0,7310,9902,9942,9942
91942,68,7283,9704,9753,9753
91945,7,5472,7374,7381,7381
91950,108,8207,10738,10792,10792
91977,67,10188,13467,13481,13481
91978,0,2074,2765,2776,2776
92003,2,1508,2042,2052,2052
92007,0,2297,3182,3207,3207
92008,16,6093,8157,8190,8190
92009,96,8509,11999,12035,12035
92010,24,3455,4703,4727,4727
92011,0,5277,7146,7196,7196
92014,0,4074,5766,5795,5795
92019,54,8091,10785,10839,10839
92020,124,9181,12365,12427,12427
92021,89,8520,11114,11159,11159
92024,65,11569,16266,16380,16380
92025,134,8391,11083,11150,11150
92026,0,9848,13095,13161,13161
92027,161,10120,13359,13480,13480
92028,0,5871,7844,7860,7860
92029,15,5472,7476,7491,7491
92037,83,8652,11773,11844,11844
92040,46,8775,11455,11489,11489
92054,29,7279,9536,9555,9555
92056,75,11184,14947,14977,14977
92057,114,10587,14259,14288,14288
92058,7,5478,7140,7161,7161
92059,0,32,36,36,36
92064,0,10734,14611,14684,14684
92067,0,1296,1819,1841,1841
92069,80,8497,11341,11375,11375
92071,92,11416,15226,15303,15303
92075,0,2802,3879,3902,3902
92078,78,9394,13014,13079,13079
92081,16,6085,8218,8234,8234
92082,3,694,935,938,938
92083,0,5925,7900,7932,7932
92084,39,9754,12893,12919,12919
92091,37,1010,1397,1415,1415
92101,2,1710,2326,2340,2340
92102,68,6516,8424,8441,8441
92103,72,5336,7182,7211,7211
92104,60,7506,10008,10048,10048
92105,95,9053,11751,11822,11822
92106,0,4530,6270,6321,6321
92107,16,5815,7748,7764,7764
92108,8,1139,1522,1530,1530
92109,0,8028,10886,10908,10908
92110,91,4768,6481,6521,6521
92111,93,8574,11516,11574,11574
92113,28,7069,9141,9187,9187
92114,149,12347,16485,16551,16551
92115,145,9089,11950,12059,12059
92116,25,6310,8319,8344,8344
92117,123,11463,15351,15443,15443
92118,28,4114,5610,5650,5650
92119,7,5150,6982,7017,7017
92120,100,6654,9079,9115,9115
92121,18,1892,2560,2583,2583
92122,182,4528,6222,6272,6272
92123,59,5491,7390,7420,7420
92124,34,5077,6767,6801,6801
92126,17,12427,16960,16994,16994
92127,0,8474,12016,12089,12089
92128,0,9876,13434,13502,13502
92129,41,9795,13577,13618,13618
92130,51,9018,12638,12791,12791
92131,20,7064,9863,9893,9893
92139,37,5582,7363,7386,7386
92154,76,11612,15193,15254,15254
92173,0,11,15,15,15
92201,0,744,17477,17689,17707
92203,0,918,10947,11193,11193
92210,0,394,2596,2732,2732
92211,0,1236,15020,15468,15468
92220,0,498,10659,10832,10832
92223,0,898,16662,16933,16950
92231,0,0,1,1,1
92234,0,1023,16120,16499,16515
92236,0,224,7922,7994,7994
92240,0,308,6194,6295,6295
92241,0,0,11,11,11
92243,0,644,11375,11514,11514
92249,0,1,9,9,9
92251,64,3894,4239,4260,4260
92253,0,1680,18185,18633,18633
92260,0,1280,14828,15254,15269
92262,0,867,10788,11099,11099
92264,0,768,8981,9240,9250
92270,0,1338,9764,10223,10223
92274,6,735,797,801,801
92276,0,53,3271,3287,3287
92277,0,241,4758,4826,4826
92283,0,28,402,412,412
92301,0,234,5778,5830,5842
92307,0,631,11082,11273,11273
92308,0,630,12740,12869,12882
92311,0,465,6690,6833,6833
92313,0,116,3583,3609,3609
