zip,panels_1_years_4000_incentive,panels_2_years_4000_incentive,panels_3_years_4000_incentive,panels_4_years_4000_incentive,panels_5_years_4000_incentive
35808,2,2,2,2,2
35810,23,23,23,23,23
35811,25,25,25,25,25
35816,144,144,144,144,144
35824,13,13,13,13,13
35901,64,64,64,64,64
35903,39,39,39,39,39
35904,36,36,36,36,36
35905,0,0,0,0,0
35906,0,0,0,0,0
35950,29,29,29,29,29
35951,12,12,12,12,12
35954,32,32,32,32,32
35956,2,2,2,2,2
35957,40,40,40,40,40
35976,17,17,17,17,17
35980,0,0,0,0,0
36020,10,10,10,10,10
36022,13,13,13,13,13
36025,14,14,14,14,14
36043,2,2,2,2,2
36054,42,42,42,42,42
36064,1,1,1,1,1
36066,72,72,72,72,72
36067,105,105,105,105,105
36079,0,0,0,0,0
36081,65,65,65,65,65
36092,15,15,15,15,15
36093,17,17,17,17,17
36104,131,131,131,131,131
36105,41,41,41,41,41
36106,23,23,23,23,23
36107,52,52,52,52,52
36108,295,295,295,295,295
36109,160,160,160,160,160
36110,67,67,67,67,67
36111,65,65,65,65,65
36112,0,0,0,0,0
36113,0,0,0,0,0
36115,0,0,0,0,0
36116,188,188,188,188,188
36117,189,189,189,189,189
36201,101,101,101,101,101
36203,63,63,63,63,63
36205,7,7,7,7,7
36206,30,30,30,30,30
36207,74,74,74,74,74
36250,0,0,0,0,0
36260,0,0,0,0,0
36265,38,38,38,38,38
36268,2,2,2,2,2
36277,3,3,3,3,3
36301,200,200,200,200,200
36303,131,131,131,131,131
36305,46,46,46,46,46
36312,0,0,0,0,0
36321,0,0,0,0,0
36322,15,15,15,15,15
36330,100,100,100,100,100
36345,22,22,22,22,22
36350,5,5,5,5,5
36351,0,0,0,0,0
36360,101,101,101,101,101
36362,16,16,16,16,16
36376,0,0,0,0,0
36509,16,16,16,16,16
36511,0,0,0,0,0
36523,3,3,3,3,3
36526,0,0,0,0,0
36527,39,39,39,39,39
36530,1,1,1,1,1
36532,187,187,187,187,187
36535,147,147,147,147,147
36541,9,9,9,9,9
36542,9,9,9,9,9
36544,41,41,41,41,41
36551,21,21,21,21,21
36555,4,4,4,4,4
36561,17,17,17,17,17
36567,27,27,27,27,27
36571,63,63,63,63,63
36572,7,7,7,7,7
36575,19,19,19,19,19
36576,12,12,12,12,12
36580,24,24,24,24,24
36582,154,154,154,154,154
36587,6,6,6,6,6
36602,11,11,11,11,11
36603,117,117,117,117,117
36604,105,105,105,105,105
36605,148,148,148,148,148
36606,61,61,61,61,61
36607,92,92,92,92,92
36608,160,160,160,160,160
36609,146,146,146,146,146
36610,185,185,185,185,185
36611,80,80,80,80,80
36612,45,45,45,45,45
36613,63,63,63,63,63
36617,43,43,43,43,43
36618,57,57,57,57,57
36619,59,59,59,59,59
36693,72,72,72,72,72
36695,321,321,321,321,321
36752,0,0,0,0,0
36801,52,52,52,52,52
36804,34,34,34,34,34
36830,229,229,229,229,229
36832,94,94,94,94,94
36856,0,0,0,0,0
36867,244,244,244,244,244
36869,191,191,191,191,191
36870,63,63,63,63,63
36875,0,0,0,0,0
36877,17,17,17,17,17
36879,0,0,0,0,0
71601,130,357,480,5752,6726
71602,0,61,326,5212,6048
71603,0,327,855,10742,12315
71837,0,0,0,5,6
71854,24,513,955,10062,11733
71901,0,91,333,4563,5949
71913,0,132,467,7688,9983
71956,0,0,0,6,8
71964,0,1,2,92,118
71968,0,0,1,33,43
72002,26,44,200,2929,3655
72007,0,46,89,1460,1742
72011,0,1,20,312,382
72012,0,52,129,2909,3435
72015,0,218,484,8127,9778
72019,0,84,307,4347,5470
72022,0,38,174,4453,5390
72023,0,36,452,9962,11795
72065,0,4,11,132,159
72068,0,0,0,13,15
72076,0,252,600,9479,11819
72081,0,2,11,290,338
72082,0,3,6,220,262
72086,0,11,76,1250,1485
72103,0,34,97,2542,3107
72113,0,35,353,5645,6766
72114,0,203,407,3147,3869
72116,0,119,337,4090,5068
72117,0,168,398,4426,5507
72118,0,100,270,4982,6155
72120,0,85,397,7397,9298
72135,0,2,21,212,263
72142,0,20,46,610,748
72143,0,107,257,5071,5888
72167,0,0,1,8,11
72176,0,27,101,1760,2072
72201,0,19,64,483,591
72202,0,106,239,2258,2794
72204,0,165,472,5983,7363
72205,0,89,358,4210,5130
72206,0,322,723,6938,8522
72207,12,32,259,1919,2399
72209,0,245,413,5370,6370
72210,0,57,129,2852,3513
72211,0,27,338,4189,5235
72212,0,53,400,2649,3379
72223,0,91,594,4113,5113
72227,0,99,254,1880,2315
72364,0,0,1,22,26
72376,0,0,0,2,2
72401,260,584,1169,13489,15972
72404,28,84,323,5818,6934
72411,0,0,0,31,36
72416,7,13,27,493,594
72417,0,0,0,53,63
72701,196,587,986,8035,8316
72703,0,165,667,7146,7378
72704,19,204,509,6093,6227
72712,43,470,1475,9980,10407
72718,0,11,44,351,368
72719,8,66,230,2637,2692
72730,0,26,51,1421,1441
72745,12,35,79,2419,2456
72753,0,0,0,1,1
72756,0,66,285,5827,6549
72758,9,219,797,8298,8595
72762,0,363,832,11245,11562
72764,37,321,678,12032,12180
72774,0,0,0,2,2
72801,0,183,338,4727,5441
72802,0,23,113,2143,2463
72834,5,23,48,940,1084
72837,0,0,1,14,16
72847,0,6,10,163,188
72858,0,4,17,272,310
72901,50,164,314,6738,7088
72903,25,174,431,7824,8173
72904,32,218,403,6017,6286
72908,0,54,178,4689,4897
72916,0,92,249,2211,2344
72921,0,6,20,335,355
72923,0,13,55,1574,1646
72941,0,1,5,111,115
72956,128,267,544,10132,10516
85003,0,432,2194,2223,2227
85004,0,399,1590,1627,1627
85006,49,1036,6934,7047,7047
85007,0,792,4819,4877,4877
85008,32,1257,10481,10555,10555
85009,148,1712,13320,13482,13482
85012,7,475,2190,2228,2228
85013,17,828,5543,5627,5627
85014,20,994,6580,6660,6660
85015,0,1189,8191,8232,8240
85016,61,1876,9967,10149,10149
85017,32,1163,7785,7912,7912
85018,0,2538,11652,11926,11926
85019,0,384,6653,6727,6727
85020,0,1808,10334,10449,10449
85021,28,1277,9149,9242,9242
85022,0,2042,14862,15027,15027
85023,30,1227,9770,9889,9889
85024,0,1320,7624,7709,7709
85027,0,1678,11936,12057,12057
85028,0,1649,7993,8123,8123
85029,61,1779,12038,12184,12184
85031,7,263,6874,6915,6915
85032,0,2874,20636,20823,20823
85033,0,616,12225,12312,12324
85034,41,648,3103,3166,3166
85035,0,346,9574,9612,9622
85037,91,1690,12908,13012,13012
85040,0,695,9337,9508,9508
85041,0,1198,17718,17897,17897
85042,0,984,12440,12604,12604
85043,40,523,9923,10034,10034
85044,13,1095,12373,12574,12574
85045,7,418,2236,2320,2320
85048,0,1550,11310,11599,11599
85050,11,2671,10374,10695,10695
85051,0,530,11202,11270,11270
85053,54,1196,8938,9010,9010
85054,16,244,1305,1329,1329
85083,19,1646,6204,6363,6363
85085,0,758,4088,4167,4167
85118,19,896,6113,6175,6175
85119,0,553,9935,10046,10046
85120,0,810,14064,14192,14206
85132,17,457,3280,3316,3316
85140,0,810,10509,10647,10658
85142,41,2207,20002,20411,20411
85143,53,571,13139,13272,13272
85201,0,490,10322,10395,10405
85202,19,481,9197,9272,9272
85203,31,626,10119,10263,10263
85204,0,889,16676,16794,16794
85205,0,998,16728,16914,16914
85206,0,662,14613,14716,14716
85207,0,1963,18715,19077,19077
85208,63,602,15654,15812,15812
85209,65,989,16019,16230,16230
85210,0,583,8855,8954,8963
85212,0,760,7309,7451,7451
85213,57,1078,11280,11486,11486
85215,50,1422,8233,8367,8367
85224,41,783,13567,13732,13732
85225,0,1217,20045,20288,20288
85226,13,1342,12366,12657,12657
85233,51,1206,12598,12829,12829
85234,0,1829,16132,16478,16478
85248,32,3055,15724,16012,16012
85249,0,2944,15541,16120,16120
85250,88,1372,7137,7298,7298
85251,21,1965,10408,10534,10534
85253,0,2809,8027,8378,8378
85254,17,3344,16253,16653,16653
85255,104,4718,16867,17265,17265
85256,2,322,1767,1793,1794
85257,10,1569,9422,9518,9518
85258,53,2606,10299,10563,10563
85259,0,2256,8361,8602,8602
85260,90,2656,12588,12794,12794
85262,38,2008,6017,6255,6255
85266,0,2060,6629,6870,6870
85268,62,1245,10216,10393,10393
85281,184,1734,10630,10847,10847
85282,0,940,14730,14894,14909
85283,121,965,11840,12045,12045
85284,0,1265,6945,7234,7234
85286,0,1540,13278,13494,13494
85295,54,1458,13246,13503,13503
85296,0,1450,14354,14647,14647
85297,0,1431,10322,10533,10533
85298,0,1931,12241,12607,12607
85301,0,893,12773,12941,12954
85302,75,743,10619,10759,10759
85303,0,354,8768,8839,8848
85304,0,1316,8682,8726,8726
85305,0,462,3242,3255,3255
85306,0,1138,7984,8073,8073
85307,0,388,2908,2917,2917
85308,161,4021,22630,22998,22998
85310,0,1679,7442,7563,7563
85323,0,1489,11520,11566,11566
85326,0,1786,15071,15147,15147
85329,2,23,152,154,154
85331,43,3219,14072,14462,14462
85335,22,1460,10805,10892,10892
85338,0,1826,12250,12361,12361
85339,41,2094,13282,13485,13485
85340,20,1782,9938,10059,10059
85345,269,2384,19015,19226,19226
85350,0,33,219,221,221
85351,119,1782,16816,16969,16969
85353,0,1404,10642,10717,10717
85355,8,749,4018,4075,4075
85363,2,291,2229,2246,2246
85364,161,2601,19920,20162,20162
85365,84,2041,13895,14092,14092
85367,69,1299,8574,8661,8661
85373,0,1184,8849,8902,8902
85374,73,2703,18047,18266,18266
85375,0,2119,16919,17056,17056
85377,2,58,228,234,234
85378,7,506,3405,3439,3439
85379,0,2226,14326,14456,14456
85381,8,1351,8352,8437,8437
85382,60,2568,14781,14915,14915
85383,0,3892,17668,17937,17937
85387,0,474,3548,3570,3570
85388,46,1427,9164,9266,9266
85392,0,1422,11063,11197,11197
85395,34,2210,11131,11335,11335
85396,3,579,3225,3278,3278
85607,35,1696,5701,5764,5764
85621,0,204,3168,3240,3240
85626,0,39,109,111,111
85648,0,86,2232,2254,2254
85658,0,829,3413,3454,3454
85701,10,381,1873,1907,1907
85704,70,1786,11596,11761,11761
85705,274,2219,14924,15183,15183
85706,103,1728,12790,12919,12919
85708,0,53,662,666,666
85710,0,2172,16896,17084,17084
85711,0,2008,13355,13476,13476
85712,61,1308,10119,10211,10211
85713,69,2062,13672,13852,13852
85714,0,752,4942,4972,4972
85715,0,1206,7178,7272,7272
85716,75,1618,10656,10785,10785
85718,57,2898,11148,11421,11421
85719,0,2127,11849,11993,12005
85730,51,1764,12681,12770,12770
85735,0,23,195,196,196
85736,0,1,15,15,15
85737,41,1493,8009,8148,8148
85739,0,15,74,75,75
85741,0,1432,11318,11352,11363
85742,30,2018,9921,10051,10051
85743,9,322,2182,2204,2204
85745,0,2215,12453,12642,12642
85746,38,1727,12478,12591,12591
85747,42,1375,8273,8339,8339
85748,0,1197,7556,7671,7671
85749,34,2036,8346,8474,8474
85750,31,2486,9997,10232,10232
85755,0,1535,7355,7421,7421
85756,7,951,7256,7315,7315
85757,7,327,2239,2268,2268
85901,31,716,3892,3927,3927
85929,12,328,1927,1948,1948
86001,135,1872,8280,8432,8432
86004,76,1402,6788,6905,6905
86005,0,11,55,55,55
86011,0,5,17,17,17
86040,0,227,2578,2607,2607
86301,20,2146,9978,10028,10028
86303,0,1117,4521,4571,4581
86305,26,1262,5173,5215,5215
86314,0,2775,13402,13482,13482
86315,9,337,1736,1750,1750
86323,0,621,3536,3551,3551
86325,0,3,13,13,13
86327,0,513,2132,2147,2147
86329,0,17,109,109,109
86336,84,1683,6908,7013,7013
86351,19,436,1844,1872,1872
86403,0,390,8759,8865,8874
86404,0,670,7449,7532,7532
86406,0,1148,11378,11447,11470
86434,0,0,1,1,1
90001,0,442,9709,9827,9827
90002,0,514,8313,8422,8422
90003,0,771,11534,11674,11674
90004,0,594,6504,6610,6610
90005,0,149,1711,1737,1737
90006,0,261,4452,4501,4501
90007,0,461,3915,4015,4015
90008,0,635,5983,6093,6093
90010,0,38,300,305,305
90011,0,564,12657,12798,12798
90012,0,157,1583,1596,1599
90013,0,100,538,557,557
90014,0,40,231,238,238
90015,0,239,1668,1707,1709
90016,46,781,9164,9285,9285
90017,0,65,552,562,562
90018,0,679,8158,8290,8290
90019,96,1094,10381,10625,10625
90020,0,133,1577,1606,1606
90021,0,256,1574,1623,1623
90022,55,568,10822,10942,10942
90023,0,318,7352,7426,7426
90024,0,588,3502,3633,3633
90025,14,712,4642,4746,4746
90026,0,1071,9732,9900,9900
90027,0,854,6492,6618,6618
90028,0,207,2076,2112,2112
90029,0,272,3687,3724,3724
90031,0,423,5707,5800,5800
90032,0,598,8029,8169,8169
90033,0,360,6228,6310,6310
90034,0,670,6897,6967,6967
90035,32,813,5146,5311,5311
90036,0,735,5430,5541,5541
90037,0,510,8290,8357,8365
90038,0,269,3150,3198,3198
90039,0,1091,6945,7161,7161
90040,0,218,3248,3308,3308
90041,0,760,5544,5675,5675
90042,0,813,9412,9565,9565
90043,0,1314,11644,11943,11943
90044,0,1166,15063,15354,15354
90045,0,1640,10181,10572,10583
90046,0,868,6699,6850,6850
90047,0,1019,12673,12905,12905
90048,0,788,4459,4611,4611
90049,0,1788,7915,8210,8210
90056,0,431,2523,2615,2615
90057,0,107,1413,1439,1439
90058,0,114,2083,2112,2112
90059,0,497,6881,6979,6979
90061,0,546,5705,5810,5810
90062,20,515,6496,6589,6589
90063,0,338,9063,9145,9145
90064,0,1258,6824,7035,7035
90065,0,1224,9048,9271,9271
90066,0,1757,11184,11494,11494
90067,0,38,207,212,212
90068,9,739,4575,4683,4683
90069,0,539,3310,3415,3415
90077,0,821,2787,2928,2928
90094,0,81,342,355,355
90201,0,515,13065,13171,13171
90210,28,1714,6573,6876,6876
90211,0,315,1667,1729,1729
90212,0,378,2024,2076,2076
90220,0,735,11367,11493,11505
90221,0,551,10105,10217,10217
90222,27,395,6615,6709,6709
90230,6,965,6041,6209,6209
90232,0,709,4002,4114,4114
90240,0,653,6327,6457,6457
90241,0,504,8940,8994,9003
90242,0,497,8305,8423,8423
90245,5,835,4905,5125,5125
90247,0,558,9144,9293,9293
90248,0,372,4213,4282,4282
90249,0,627,6995,7137,7137
90250,0,1168,16302,16450,16450
90254,0,1039,4912,5107,5107
90255,0,455,9798,9887,9887
90260,8,364,7639,7740,7740
90262,0,465,10726,10812,10812
90265,0,1376,5674,5935,5935
90266,0,2706,10825,11396,11396
90270,0,137,3475,3503,3503
90272,0,2139,7239,7693,7693
90274,0,2265,8721,9123,9123
90275,0,2933,13464,13995,13995
90277,0,1185,8170,8405,8405
90278,0,1761,10491,10850,10850
90280,0,674,15187,15310,15325
90290,0,312,1564,1626,1626
90291,0,1216,6450,6691,6691
90292,3,310,1624,1675,1675
90293,0,281,1787,1846,1848
90301,0,308,5744,5820,5820
90302,0,301,4723,4785,4785
90303,11,348,5255,5352,5352
90304,0,216,4452,4501,4501
90305,0,280,4371,4438,4438
90401,1,129,685,708,708
90402,23,926,3180,3341,3341
90403,0,624,2994,3106,3106
90404,0,477,3231,3307,3307
90405,0,1017,5341,5523,5523
90501,39,979,9551,9806,9806
90502,0,273,4564,4638,4638
90503,0,1161,9759,10019,10019
90504,0,985,8826,9025,9025
90505,0,1218,9727,9997,9997
90601,0,654,7924,8077,8077
90602,0,268,4799,4857,4857
90603,0,623,5889,6034,6034
90604,0,903,9293,9502,9502
90605,0,841,9460,9663,9663
90606,0,493,7504,7572,7579
90620,0,1053,12182,12558,12558
90621,0,399,6421,6552,6552
90623,0,485,4150,4332,4332
90630,0,1182,13013,13429,13442
90631,0,1260,16382,16785,16785
90638,0,1391,13207,13490,13490
90640,13,989,12797,13005,13005
90650,0,1400,21950,22217,22217
90660,0,1165,14071,14345,14345
90670,0,366,5953,6025,6025
90680,0,415,5847,5991,5997
90701,0,289,4078,4140,4140
90703,0,1947,14199,14623,14623
90706,0,999,15143,15359,15359
90710,12,445,5760,5860,5860
90712,0,964,9706,9935,9935
90713,0,1044,9084,9241,9241
90715,4,284,4230,4304,4304
90716,0,86,2377,2398,2398
90717,0,588,5534,5652,5652
90720,0,1036,6830,7211,7211
90723,0,325,9508,9584,9584
90731,0,1069,12034,12304,12304
90732,0,826,5567,5698,5704
90740,0,539,6035,6261,6267
90744,0,500,9698,9816,9816
90745,0,1232,12971,13262,13262
90746,0,966,8087,8235,8243
90755,0,253,2735,2788,2788
90802,0,250,2996,3057,3057
90803,0,888,8267,8461,8461
90804,0,306,5700,5775,5775
90805,0,895,17012,17219,17219
90806,0,443,7420,7502,7502
90807,33,911,8085,8284,8284
90808,0,1866,13243,13583,13597
90810,0,509,7724,7834,7834
90813,27,341,6618,6692,6692
90814,0,357,4073,4152,4152
90815,0,1437,11739,11991,11991
91001,0,1502,9098,9448,9448
91006,10,1385,9385,9685,9685
91007,0,761,7677,7858,7858
91008,0,100,497,517,517
91010,19,490,6207,6295,6295
91011,0,1568,5751,6048,6048
91016,0,1031,10318,10518,10518
91020,0,207,1508,1545,1545
91024,0,447,2925,3000,3000
91030,0,626,4384,4506,4506
91040,0,614,5550,5692,5692
91042,0,555,6192,6306,6306
91101,0,191,1365,1406,1406
91103,0,604,4695,4825,4825
91104,0,835,7203,7381,7381
91105,0,574,2575,2693,2693
91106,0,459,3790,3895,3895
91107,0,1424,9243,9490,9490
91108,0,992,3981,4186,4186
91201,0,393,4432,4468,4468
91202,0,487,4021,4099,4099
91203,0,169,1644,1672,1672
91204,4,139,1913,1934,1934
91205,21,337,4099,4161,4161
91206,0,536,4664,4779,4779
91207,0,360,2504,2553,2553
91208,0,556,3842,3940,3940
91214,0,1222,7676,7946,7946
91301,0,1530,7112,7393,7393
91302,8,1789,7368,7788,7788
91303,19,203,3177,3216,3216
91304,0,907,9591,9777,9777
91306,0,803,8799,8933,8933
91307,0,1108,7770,8019,8019
91311,0,1244,10125,10384,10384
91316,0,644,5021,5150,5150
91320,0,2160,13293,13920,13920
91321,0,649,6150,6295,6295
91324,0,661,6005,6109,6109
91325,0,837,6525,6652,6652
91326,0,1665,9946,10296,10296
91331,0,1050,17773,18063,18063
91335,52,968,12919,13089,13089
91340,0,546,7094,7194,7194
91342,0,1237,17372,17690,17690
91343,106,1021,10397,10642,10642
91344,0,1765,14253,14709,14709
91345,0,430,4444,4525,4525
91350,0,1248,9946,10159,10159
91351,0,675,8291,8435,8435
91352,0,965,10291,10490,10490
91354,32,1225,7808,8050,8050
91355,24,932,7970,8108,8108
91356,24,935,5937,6108,6108
91360,0,1515,12173,12615,12628
91361,0,1093,6873,7137,7137
91362,0,1911,10610,11110,11121
91364,0,1167,6957,7202,7202
91367,0,1135,8643,8874,8874
91377,0,715,3873,4107,4107
91381,0,898,4588,4779,4779
91384,0,4,31,32,32
91387,0,500,3689,3795,3795
91390,0,447,2755,2849,2849
91401,75,615,6707,6837,6837
91402,0,436,6960,7030,7037
91403,0,664,4350,4443,4443
91405,0,448,5889,5967,5967
91406,0,752,9226,9376,9376
91411,0,324,3243,3302,3302
91423,11,835,5524,5672,5672
91436,0,1048,4460,4636,4636
91501,0,342,3416,3454,3454
91502,2,99,1514,1528,1528
91504,0,786,6008,6149,6149
91505,0,1093,8581,8756,8756
91506,0,863,5576,5724,5724
91601,26,489,5157,5257,5257
91602,0,316,2961,3012,3012
91604,0,1046,5609,5771,5771
91605,0,706,9654,9801,9801
91606,0,521,6925,7038,7038
91607,0,446,4277,4369,4369
91701,0,1119,11853,12057,12057
91702,0,674,12345,12494,12494
91706,46,681,15383,15507,15507
91708,0,114,1786,1811,1811
91709,0,2620,19578,20018,20038
91710,0,1526,20836,21154,21154
91711,0,1400,9749,10051,10051
91722,0,598,8387,8541,8541
91723,0,301,4248,4304,4304
91724,0,500,7142,7243,7243
91730,0,1240,14885,15142,15142
91731,0,182,5299,5342,5342
91732,0,632,11107,11254,11254
91733,0,413,9075,9167,9167
91737,0,890,6884,7060,7060
91739,0,1582,9454,9757,9767
91740,0,513,6744,6840,6840
91741,9,1144,8840,9038,9038
91744,0,1091,16606,16791,16791
91745,0,1749,14167,14575,14575
91746,0,563,7252,7333,7333
91748,0,943,11471,11634,11658
91750,0,1205,10957,11250,11250
91752,0,665,8605,8754,8754
91754,0,754,8091,8265,8265
91755,0,442,5966,6045,6045
91761,0,863,14994,15160,15160
91762,0,807,12916,13033,13033
91763,0,329,8172,8237,8237
91764,0,466,10263,10325,10325
91765,0,1521,12411,12769,12769
91766,0,982,14054,14211,14225
91767,0,663,10213,10358,10358
91768,0,333,6589,6656,6656
91770,0,823,14245,14433,14433
91773,0,1103,9875,10128,10128
91775,0,797,6308,6476,6476
91776,63,538,7765,7907,7907
91780,0,1187,10113,10415,10415
91784,0,1576,8861,9172,9172
91786,0,851,12041,12138,12150
91789,0,1757,12800,13169,13169
91790,0,1014,10915,11149,11149
91791,0,773,8054,8211,8219
91792,0,421,5931,6021,6021
91801,0,682,9441,9594,9594
91803,0,519,6558,6651,6651
91902,23,5178,5709,5720,5720
91910,153,15789,17000,17051,17051
91911,150,15650,16581,16614,16614
91913,111,9203,10114,10134,10134
91914,16,3529,4058,4066,4066
91915,46,5941,6507,6527,6527
91932,70,5037,5336,5347,5347
91935,8,292,334,335,335
91941,60,9038,9922,9942,9942
91942,117,9138,9724,9753,9753
91945,59,7005,7374,7381,7381
91950,162,10156,10748,10792,10792
91977,202,12617,13467,13481,13481
91978,19,2559,2773,2776,2776
92003,14,1877,2044,2052,2052
92007,0,2807,3204,3207,3207
92008,25,7338,8174,8190,8190
92009,445,10218,12011,12035,12035
92010,104,4273,4713,4727,4727
92011,0,6312,7189,7196,7196
92014,0,4787,5795,5795,5795
92019,76,9919,10806,10839,10839
92020,149,11597,12390,12427,12427
92021,190,10342,11136,11159,11159
92024,360,14335,16331,16380,16380
92025,167,10171,11106,11150,11150
92026,118,12280,13109,13161,13161
92027,242,12419,13373,13480,13480
92028,31,7160,7844,7860,7860
92029,30,6661,7491,7491,7491
92037,106,10413,11808,11844,11844
92040,184,10673,11455,11489,11489
92054,86,8972,9536,9555,9555
92056,105,13913,14977,14977,14977
92057,143,13088,14259,14288,14288
92058,86,6853,7140,7161,7161
92059,1,34,36,36,36
92064,29,12937,14640,14684,14684
92067,0,1504,1839,1841,1841
92069,239,10442,11364,11375,11375
92071,168,14171,15257,15303,15303
92075,16,3375,3890,3902,3902
92078,131,11655,13066,13079,13079
92081,58,7551,8226,8234,8234
92082,4,854,938,938,938
92083,56,7480,7900,7932,7932
92084,194,11847,12893,12919,12919
92091,71,1200,1404,1415,1415
92101,38,2125,2333,2340,2340
92102,143,7943,8433,8441,8441
92103,115,6555,7197,7211,7211
92104,211,9345,10008,10048,10048
92105,130,11219,11775,11822,11822
92106,108,5498,6308,6321,6321
92107,70,7081,7748,7764,7764
92108,20,1413,1525,1530,1530
92109,131,10003,10886,10908,10908
92110,104,5941,6488,6521,6521
92111,151,10752,11540,11574,11574
92113,101,8726,9141,9187,9187
92114,199,15624,16501,16551,16551
92115,217,11190,11999,12059,12059
92116,42,7819,8328,8344,8344
92117,170,14024,15382,15443,15443
92118,107,5023,5650,5650,5650
92119,35,6435,7010,7017,7017
92120,109,8158,9097,9115,9115
92121,49,2282,2570,2583,2583
92122,301,5538,6222,6272,6272
92123,126,6782,7398,7420,7420
92124,55,6297,6788,6801,6801
92126,187,15381,16994,16994,16994
92127,48,10409,12077,12089,12089
92128,27,12108,13488,13502,13502
92129,272,11822,13590,13618,13618
92130,269,10680,12753,12791,12791
92131,99,8360,9873,9893,9893
92139,44,6912,7371,7386,7386
92154,122,14157,15239,15254,15254
92173,0,14,15,15,15
92201,0,850,17512,17707,17707
92203,0,1052,10969,11193,11193
92210,0,459,2623,2732,2732
92211,0,1360,15113,15468,15468
92220,0,509,10680,10832,10832
92223,0,1017,16713,16933,16950
92231,0,0,1,1,1
92234,0,1155,16202,16515,16515
92236,0,264,7938,7994,7994
92240,0,321,6213,6295,6295
92241,0,1,11,11,11
92243,0,656,11398,11514,11514
92249,0,1,9,9,9
92251,123,4107,4239,4260,4260
92253,0,1942,18241,18633,18633
92260,0,1432,14858,15269,15269
92262,0,1044,10832,11099,11099
92264,0,898,9028,9240,9250
92270,0,1532,9856,10223,10223
92274,10,783,797,801,801
92276,0,62,3277,3287,3287
92277,0,261,4773,4826,4826
