zip,state_code,target_prop,group_id,group_incentive,pred_panels
35210,AL,9.6e-05,1,8000,166.98501498501497
35211,AL,0.000234,1,8000,388.4904904904905
35212,AL,0.000173,1,8000,266.4975024975025
35213,AL,8.75e-05,1,8000,226.11523046092185
35214,AL,0.0002675,1,8000,264.32099999999997
35215,AL,0.000244,1,8000,366.976
35216,AL,5.35e-05,0,500,275.87787787787784
35217,AL,0.000129,1,8000,233.35329341317365
35218,AL,0.000221,1,8000,130.26
35221,AL,0.0004,1,8000,60.0
35222,AL,0.0001175,1,8000,54.88111888111888
35223,AL,0.0001335,1,8000,269.589
35224,AL,0.0001775,1,8000,67.6923076923077
35226,AL,0.0001,1,8000,88.91891891891892
35228,AL,0.00033,1,8000,103.76976976976978
35233,AL,8.2e-05,1,8000,69.66133866133866
35234,AL,0.0002235,1,8000,145.05494505494505
35235,AL,0.0001935,1,8000,202.191
35242,AL,9.9e-05,0,500,583.564
35243,AL,5.7e-05,1,8000,212.92000000000002
35244,AL,0.000128,1,8000,97.988
35401,AL,8.6e-05,0,500,895.0958083832335
35404,AL,7.45e-05,0,500,326.802
35405,AL,0.000195,1,8000,334.9219219219219
35406,AL,8.2e-05,1,8000,133.40800000000002
35444,AL,5.5e-06,1,8000,0.26452905811623245
35452,AL,8.5e-06,1,8000,0.17034068136272545
35453,AL,7.3e-05,1,8000,54.27172827172827
35456,AL,2.5e-05,1,8000,14.98
35463,AL,1.8e-05,1,8000,1.08
35473,AL,4.8e-05,1,8000,150.87712287712287
35474,AL,0.000184,1,8000,6.803999999999999
35475,AL,5.25e-05,1,8000,48.888888888888886
35476,AL,0.000198,1,8000,102.01801801801803
35490,AL,7e-05,1,8000,2.148
35601,AL,0.0001495,1,8000,199.17764471057885
35603,AL,0.0001685,1,8000,146.3736263736264
35611,AL,0.0001075,1,8000,134.89178356713427
35613,AL,0.000177,1,8000,71.77499999999999
35614,AL,7.15e-05,1,8000,12.26126126126126
35616,AL,1.3e-05,1,8000,0.5205205205205206
35630,AL,9.25e-05,1,8000,370.2805611222445
35633,AL,6.6e-05,1,8000,45.449999999999996
35634,AL,9.4e-05,1,8000,12.155
35645,AL,0.0001165,1,8000,0.72
35660,AL,9.45e-05,1,8000,148.3843843843844
35661,AL,0.000151,1,8000,54.8948948948949
35671,AL,0.0004675,0,500,0.0
35673,AL,9.85e-05,1,8000,8.571428571428571
35674,AL,9.4e-05,1,8000,86.85314685314685
35741,AL,0.000115,0,500,0.0
35748,AL,0.000155,1,8000,3.1648351648351647
35749,AL,0.0004925,1,8000,55.041916167664674
35750,AL,3.25e-05,1,8000,0.65
35754,AL,5.4e-05,1,8000,1.728
35756,AL,0.0006875,1,8000,89.07185628742515
35757,AL,0.000458,0,500,0.0
35758,AL,0.000277,1,8000,46.236000000000004
35759,AL,0.000334,1,8000,35.019980019980025
35761,AL,0.000102,1,8000,32.4004004004004
35763,AL,0.0002955,0,500,0.0
35773,AL,0.0001305,1,8000,8.316367265469061
35775,AL,3.2e-05,1,8000,1.025025025025025
35801,AL,0.0001625,1,8000,29.0748502994012
35802,AL,9.45e-05,1,8000,41.292
35803,AL,0.0001135,1,8000,210.168
35805,AL,0.000105,1,8000,372.08791208791206
35806,AL,0.000249,1,8000,131.879
35808,AL,0.000322,1,8000,14.715
35810,AL,0.000441,1,8000,242.1621621621622
35811,AL,0.000236,1,8000,260.3033033033033
35816,AL,0.000442,1,8000,191.472
35824,AL,0.0008265,1,8000,72.13513513513514
35901,AL,5.05e-05,1,8000,102.45299999999999
35903,AL,0.000222,1,8000,22.265734265734267
35904,AL,3e-05,1,8000,39.331331331331334
35905,AL,1.5e-05,1,8000,0.15
35906,AL,4.25e-05,1,8000,0.9340659340659342
35950,AL,0.0001095,1,8000,58.55944055944056
35951,AL,8.25e-05,1,8000,18.03003003003003
35954,AL,9.2e-05,1,8000,44.80880880880881
35956,AL,6.5e-05,1,8000,3.511976047904192
35957,AL,9.05e-05,1,8000,88.4084084084084
35976,AL,0.00011,1,8000,40.62137862137862
35980,AL,3.35e-05,1,8000,2.0832497492477433
36020,AL,7.3e-05,1,8000,17.479041916167663
36022,AL,5.9e-05,1,8000,16.432
36025,AL,0.000112,1,8000,24.125
36043,AL,6.15e-05,1,8000,5.90990990990991
36054,AL,5.4e-05,1,8000,46.6966966966967
36064,AL,5.7e-05,1,8000,3.648
36066,AL,8.15e-05,1,8000,120.5
36067,AL,6.95e-05,1,8000,115.93093093093094
36079,AL,0.000105,1,8000,14.98196392785571
36081,AL,0.000111,1,8000,75.09599999999999
36092,AL,0.0001165,1,8000,39.5964035964036
36093,AL,0.0001505,1,8000,4.96996996996997
36104,AL,0.0003115,1,8000,191.31231231231232
36105,AL,0.000495,1,8000,124.568
36106,AL,0.000225,1,8000,129.76223776223776
36107,AL,7.5e-05,1,8000,102.11422845691384
36108,AL,0.0004695,1,8000,491.81818181818187
36109,AL,0.0001215,1,8000,236.74699999999999
36110,AL,0.000434,1,8000,133.7222777222777
36111,AL,0.000244,1,8000,147.354
36112,AL,5.3e-05,0,500,0.0
36113,AL,8.55e-05,1,8000,1.3666333666333665
36115,AL,8.3e-05,1,8000,0.332
36116,AL,0.000589,1,8000,365.50800000000004
36117,AL,0.0003555,1,8000,472.125748502994
36201,AL,0.0002695,1,8000,104.0909090909091
36203,AL,5.4e-05,1,8000,81.63173652694611
36205,AL,7.6e-05,1,8000,9.585585585585585
36206,AL,8.7e-05,1,8000,49.11888111888112
36207,AL,0.0002515,1,8000,79.74374374374375
36250,AL,5e-07,0,500,0.0
36260,AL,7e-06,1,8000,0.462
36265,AL,3.45e-05,1,8000,70.707
36268,AL,4.15e-05,1,8000,3.086913086913087
36277,AL,3.35e-05,1,8000,4.18
36301,AL,0.0001075,1,8000,255.74374374374375
36303,AL,0.000184,1,8000,269.46053946053945
36305,AL,9.6e-05,1,8000,94.677
36312,AL,5e-07,1,8000,0.01898101898101898
36321,AL,8e-06,1,8000,0.22355289421157684
36322,AL,9.55e-05,1,8000,22.01801801801802
36330,AL,0.0001105,1,8000,252.78
36345,AL,0.000115,1,8000,27.092907092907094
36350,AL,0.0001015,1,8000,11.146292585170341
36351,AL,9e-06,1,8000,0.39599999999999996
36360,AL,7.8e-05,1,8000,133.26673326673327
36362,AL,0.0001025,1,8000,17.505
36376,AL,5e-07,1,8000,0.04995004995004995
36509,AL,5.4e-05,1,8000,25.701999999999998
36511,AL,1.3e-05,1,8000,0.494
36523,AL,4.65e-05,1,8000,7.6850000000000005
36526,AL,0.0001295,1,8000,149.824
36527,AL,0.0001985,1,8000,110.74974974974975
36530,AL,2.85e-05,1,8000,1.5405405405405406
36532,AL,9.85e-05,1,8000,414.03003003003005
36535,AL,7.75e-05,1,8000,193.03396603396604
36541,AL,9.2e-05,1,8000,23.23
36542,AL,7.25e-05,1,8000,43.70629370629371
36544,AL,4.9e-05,1,8000,63.88376753507014
36551,AL,0.0001155,1,8000,20.55
36555,AL,5.75e-05,1,8000,6.032967032967033
36561,AL,0.0001175,1,8000,118.864
36567,AL,6.4e-05,1,8000,27.036036036036037
36571,AL,6.55e-05,1,8000,113.08691308691309
36572,AL,7.4e-05,1,8000,30.683683683683686
36575,AL,6.15e-05,1,8000,130.77177177177177
36576,AL,6.9e-05,1,8000,21.197
36580,AL,5.65e-05,1,8000,25.346
36582,AL,7.9e-05,1,8000,184.8168168168168
36587,AL,2.35e-05,1,8000,6.4
36602,AL,0.000121,1,8000,32.16216216216216
36603,AL,0.0006085,1,8000,226.23523523523525
36604,AL,0.00018,1,8000,115.78065802592222
36605,AL,0.0003095,1,8000,332.9009009009009
36606,AL,0.0002845,1,8000,237.7087087087087
36607,AL,0.000327,1,8000,142.68768768768768
36608,AL,0.00011,1,8000,320.992992992993
36609,AL,0.0001175,1,8000,274.67532467532465
36610,AL,0.0009675,1,8000,251.75524475524475
36611,AL,0.000144,1,8000,137.16216216216216
36612,AL,0.0006855,1,8000,100.13
36613,AL,0.0001515,1,8000,67.91574724172517
36617,AL,0.000794,1,8000,152.352
36618,AL,0.0002595,1,8000,150.44655344655345
36619,AL,4.85e-05,1,8000,96.32432432432432
36693,AL,0.000102,1,8000,186.93
36695,AL,8.5e-05,0,500,376.3832335329341
36752,AL,4e-06,1,8000,0.216
36801,AL,0.000126,1,8000,184.275
36804,AL,9.65e-05,1,8000,44.976
36830,AL,4.85e-05,0,500,476.10030090270817
36832,AL,4.15e-05,1,8000,119.79
36856,AL,0.000136,1,8000,2.448
36867,AL,6.5e-05,0,500,376.164
36869,AL,0.000149,1,8000,297.7837837837838
36870,AL,6.2e-05,1,8000,261.92614770459085
36875,AL,5.5e-05,1,8000,2.1521521521521523
36877,AL,5.5e-05,1,8000,55.93186372745491
36879,AL,1.75e-05,1,8000,0.315
71601,AR,0.000418,0,500,3287.5924075924077
71602,AR,9.3e-05,0,500,129.1951951951952
71603,AR,0.000206,0,500,540.8969999999999
71837,AR,3e-06,1,8000,2.684684684684685
71854,AR,5.6e-05,0,500,430.1261261261261
71901,AR,2.4e-05,0,500,175.85971943887776
71913,AR,2.25e-05,0,500,162.65865865865865
71956,AR,4e-06,1,8000,2.512
71964,AR,1.5e-05,1,8000,33.00699300699301
71968,AR,1.35e-05,1,8000,12.642
72002,AR,6.65e-05,0,500,59.252747252747255
72007,AR,3.1e-05,0,500,26.669999999999998
72011,AR,3.45e-05,0,500,154.822
72012,AR,2.45e-05,0,500,41.8018018018018
72015,AR,3.55e-05,0,500,197.3453093812375
72019,AR,3.7e-05,0,500,128.2445109780439
72022,AR,5.9e-05,0,500,49.00099900099901
72023,AR,3.35e-05,0,500,297.25274725274727
72065,AR,2.55e-05,1,8000,65.2
72068,AR,7.5e-06,1,8000,6.233766233766234
72076,AR,6.65e-05,0,500,287.1146560319043
72081,AR,1.65e-05,0,500,141.87174348697397
72082,AR,2.15e-05,0,500,108.98597194388778
72086,AR,3.1e-05,0,500,37.812812812812815
72103,AR,3.95e-05,0,500,40.754999999999995
72113,AR,7.2e-05,0,500,83.09909909909909
72114,AR,0.000169,0,500,1656.1117764471057
72116,AR,3.4e-05,0,500,175.84215784215786
72117,AR,0.00023,0,500,2173.576
72118,AR,6.3e-05,0,500,169.90772316950853
72120,AR,5.7e-05,0,500,113.62162162162161
72135,AR,2.7e-05,1,8000,106.78921078921078
72142,AR,6.75e-05,0,500,312.8071928071928
72143,AR,3.05e-05,0,500,143.184
72167,AR,5.5e-06,1,8000,4.736263736263736
72176,AR,3.1e-05,0,500,54.36127744510978
72201,AR,5.6e-05,0,500,244.12787212787214
72202,AR,0.000111,0,500,114.96503496503496
72204,AR,0.0001725,0,500,337.07292707292703
72205,AR,5e-05,0,500,115.53293413173652
72206,AR,0.000117,0,500,347.8521478521479
72207,AR,3.95e-05,0,500,39.776
72209,AR,0.0001625,0,500,186.979020979021
72210,AR,9.3e-05,0,500,71.47147147147147
72211,AR,6.7e-05,0,500,53.693693693693696
72212,AR,7.1e-05,0,500,123.97000000000001
72223,AR,8.95e-05,0,500,182.19639278557113
72227,AR,5e-05,0,500,101.6996996996997
72364,AR,1.35e-05,1,8000,10.114885114885116
72376,AR,1e-06,1,8000,0.7927927927927928
72401,AR,4.35e-05,0,500,599.984015984016
72404,AR,4.7e-05,0,500,98.0558882235529
72411,AR,1.8e-05,1,8000,15.192
72416,AR,2.85e-05,0,500,252.94705294705295
72417,AR,3.15e-05,1,8000,24.873379860418744
72701,AR,3.95e-05,0,500,644.938123752495
72703,AR,4.2e-05,0,500,344.908
72704,AR,8.25e-05,0,500,191.01
72712,AR,0.0001265,0,500,736.5284715284715
72718,AR,0.0001885,1,8000,309.07207207207205
72719,AR,0.0001705,0,500,101.121
72730,AR,6.3e-05,0,500,23.312
72745,AR,7.8e-05,0,500,34.6986986986987
72753,AR,5e-07,1,8000,0.8571428571428571
72756,AR,5.75e-05,0,500,105.84615384615384
72758,AR,8.8e-05,0,500,376.002997002997
72762,AR,6.25e-05,0,500,491.98800000000006
72764,AR,5.4e-05,0,500,407.2312312312312
72774,AR,1e-06,1,8000,1.262
72801,AR,1.9e-05,0,500,204.59040959040956
72802,AR,3.6e-05,0,500,30.066066066066067
72834,AR,3.05e-05,0,500,26.354354354354353
72837,AR,8e-06,1,8000,7.136
72847,AR,1.75e-05,0,500,88.72627372627372
72858,AR,3.65e-05,1,8000,141.252
72901,AR,5.05e-05,0,500,171.3086913086913
72903,AR,5.7e-05,0,500,165.94
72904,AR,2.5e-05,0,500,281.9259259259259
72908,AR,6e-05,0,500,108.922
72916,AR,7.15e-05,0,500,115.99600399600399
72921,AR,4.15e-05,0,500,234.88488488488488
72923,AR,3.45e-05,0,500,8.295
72941,AR,5.15e-05,1,8000,72.268
72956,AR,2.65e-05,0,500,224.42042042042044
85003,AZ,0.0001815,0,500,218.246
85004,AZ,0.0002175,0,500,1542.396
85006,AZ,0.000176,0,500,401.67900000000003
85007,AZ,0.000189,0,500,308.49799599198394
85008,AZ,0.000241,0,500,412.4864864864865
85009,AZ,0.000165,0,500,485.352
85012,AZ,0.000196,0,500,256.22
85013,AZ,0.0001875,0,500,383.42742742742746
85014,AZ,0.000191,0,500,361.064128256513
85015,AZ,0.0002175,0,500,521.2334669338677
85016,AZ,0.0002795,0,500,820.4385614385614
85017,AZ,0.000222,0,500,403.512
85018,AZ,0.0002715,0,500,1452.0559440559439
85019,AZ,0.000201,0,500,269.6296296296296
85020,AZ,0.000261,0,500,710.532
85021,AZ,0.000207,0,500,518.5745745745746
85022,AZ,0.000244,0,500,854.8291708291708
85023,AZ,0.0002265,0,500,445.90090090090087
85024,AZ,0.000378,0,500,478.93293293293294
85027,AZ,0.000229,0,500,507.4054054054054
85028,AZ,0.000413,0,500,755.439
85029,AZ,0.0001675,0,500,536.096
85031,AZ,0.0002155,0,500,172.875
85032,AZ,0.0002495,0,500,999.504
85033,AZ,0.0002165,0,500,394.368
85034,AZ,0.00021,0,500,324.92678034102306
85035,AZ,0.0002365,0,500,230.928
85037,AZ,0.000442,0,500,545.4125874125874
85040,AZ,0.0003655,0,500,466.84884884884883
85041,AZ,0.000371,0,500,714.4455544455544
85042,AZ,0.000469,0,500,631.4814814814815
85043,AZ,0.0003095,0,500,463.41082164328657
85044,AZ,0.000446,0,500,919.7707707707708
85045,AZ,0.00116,1,8000,2101.92
85048,AZ,0.0006945,0,500,1164.4705882352941
85050,AZ,0.0010085,0,500,10000.907092907093
85051,AZ,0.0002235,0,500,360.64
85053,AZ,0.0001855,0,500,439.72854291417167
85054,AZ,0.000409,1,8000,1266.4491017964071
85083,AZ,0.000792,0,500,5918.805194805195
85085,AZ,0.0004835,0,500,3941.982
85118,AZ,0.0004075,0,500,358.8568568568569
85119,AZ,0.0002825,0,500,361.65599999999995
85120,AZ,0.000206,0,500,454.592
85132,AZ,0.0001395,0,500,191.96203796203795
85140,AZ,0.0003785,0,500,500.926
85142,AZ,0.000885,0,500,1533.8588588588589
85143,AZ,0.0003995,0,500,411.432
85201,AZ,0.000234,0,500,355.1943887775551
85202,AZ,0.000232,0,500,341.6776447105788
85203,AZ,0.000268,0,500,482.361
85204,AZ,0.0002705,0,500,586.6083916083917
85205,AZ,0.000294,0,500,828.7860000000001
85206,AZ,0.0002615,0,500,470.91200000000003
85207,AZ,0.000507,0,500,1466.0
85208,AZ,0.0002595,0,500,444.52104208416836
85209,AZ,0.0003365,0,500,761.2967032967033
85210,AZ,0.0002355,0,500,394.37199999999996
85212,AZ,0.0009155,0,500,7070.999
85213,AZ,0.0005185,0,500,743.6077844311377
85215,AZ,0.0003765,0,500,644.259
85224,AZ,0.000404,0,500,563.0120000000001
85225,AZ,0.0003635,0,500,892.6719999999999
85226,AZ,0.000526,0,500,923.9609999999999
85233,AZ,0.000565,0,500,795.398
85234,AZ,0.000623,0,500,1351.1960000000001
85248,AZ,0.000373,0,500,1566.041958041958
85249,AZ,0.0015905,0,500,14691.1377245509
85250,AZ,0.0003335,0,500,583.84
85251,AZ,0.000316,0,500,847.8234704112336
85253,AZ,0.0015975,0,500,7409.748502994012
85254,AZ,0.0005335,0,500,1628.6993006993007
85255,AZ,0.001108,0,500,2975.47947947948
85256,AZ,0.000175,0,500,1722.3326653306613
85257,AZ,0.0003315,0,500,674.3936063936064
85258,AZ,0.000392,0,500,1496.8871128871128
85259,AZ,0.0012295,0,500,7947.289289289289
85260,AZ,0.0004605,0,500,1364.2848545636912
85262,AZ,0.002587,1,8000,5616.99
85266,AZ,0.0013295,0,500,6303.502507522568
85268,AZ,0.0004915,0,500,828.1037924151697
85281,AZ,0.0001885,0,500,736.1118881118881
85282,AZ,0.0002955,0,500,642.3743743743744
85283,AZ,0.00032,0,500,675.8678678678679
85284,AZ,0.0012795,0,500,6721.615384615385
85286,AZ,0.0008265,0,500,1216.936936936937
85295,AZ,0.000702,0,500,1026.228
85296,AZ,0.000727,0,500,1142.466
85297,AZ,0.001115,0,500,9912.333666333667
85298,AZ,0.001342,0,500,11710.45045045045
85301,AZ,0.000191,0,500,581.7632367632367
85302,AZ,0.0002415,0,500,539.039039039039
85303,AZ,0.000332,0,500,212.352
85304,AZ,0.0002945,0,500,522.4975024975025
85305,AZ,0.000507,0,500,3190.2737262737264
85306,AZ,0.000217,0,500,330.993
85307,AZ,0.000413,0,500,2881.9780219780223
85308,AZ,0.0003285,0,500,1606.6433566433568
85310,AZ,0.0005315,0,500,703.359
85323,AZ,0.000452,0,500,506.87824351297405
85326,AZ,0.0005195,0,500,513.974025974026
85329,AZ,7.7e-05,1,8000,150.766
85331,AZ,0.0006855,0,500,2059.7994011976048
85335,AZ,0.000373,0,500,381.22
85338,AZ,0.000638,0,500,750.9940119760479
85339,AZ,0.0006,0,500,961.2745490981964
85340,AZ,0.00085,0,500,786.1681681681682
85345,AZ,0.000263,0,500,730.588
85350,AZ,0.0001105,1,8000,215.917
85351,AZ,0.0001275,0,500,729.6669999999999
85353,AZ,0.000474,0,500,332.227
85355,AZ,0.0011355,1,8000,3940.8581418581416
85363,AZ,0.000222,0,500,2217.3872255489023
85364,AZ,0.0001785,0,500,1028.262
85365,AZ,0.0002975,0,500,829.7722277722278
85367,AZ,0.000231,0,500,381.084
85373,AZ,0.0001795,0,500,454.00199999999995
85374,AZ,0.000327,0,500,858.502
85375,AZ,0.000214,0,500,633.5971943887776
85377,AZ,0.000117,1,8000,217.83783783783784
85378,AZ,0.000373,0,500,3373.659
85379,AZ,0.000495,0,500,636.064
85381,AZ,0.000414,0,500,524.1141141141142
85382,AZ,0.000272,0,500,1016.2562562562564
85383,AZ,0.000795,0,500,2026.881
85387,AZ,0.000518,0,500,3484.063936063936
85388,AZ,0.0007495,0,500,546.694
85392,AZ,0.000416,0,500,436.683
85395,AZ,0.0009375,0,500,1110.8300000000002
85396,AZ,0.001047,1,8000,3140.421157684631
85607,AZ,0.0003335,0,500,311.89189189189193
85621,AZ,0.000268,0,500,146.36272545090182
85626,AZ,5.55e-05,1,8000,105.44999999999999
85648,AZ,0.0004405,0,500,2213.7294589178355
85658,AZ,0.0005665,0,500,3312.386
85701,AZ,0.000121,0,500,154.467
85704,AZ,0.0002635,0,500,821.6083916083917
85705,AZ,0.0001645,0,500,958.4324324324324
85706,AZ,0.0001885,0,500,604.7614770459081
85708,AZ,5e-07,0,500,7.972027972027972
85710,AZ,0.0002175,0,500,427.95295295295296
85711,AZ,0.000204,0,500,512.088
85712,AZ,0.0001875,0,500,491.0990990990991
85713,AZ,0.000209,0,500,677.3846153846154
85714,AZ,0.000191,0,500,214.22522522522524
85715,AZ,0.000319,0,500,355.6293706293706
85716,AZ,0.000182,0,500,625.5300000000001
85718,AZ,0.000555,0,500,1470.4195804195804
85719,AZ,0.0001495,0,500,914.2062062062063
85730,AZ,0.00026,0,500,409.46546546546546
85735,AZ,9.8e-05,1,8000,193.44944944944945
85736,AZ,7.5e-06,1,8000,14.504999999999999
85737,AZ,0.0004595,0,500,612.3123123123123
85739,AZ,3.75e-05,1,8000,72.15284715284714
85741,AZ,0.000262,0,500,363.616
85742,AZ,0.000458,0,500,672.074925074925
85743,AZ,0.0006025,1,8000,2140.084
85745,AZ,0.0002065,0,500,836.066066066066
85746,AZ,0.0002765,0,500,529.8978978978979
85747,AZ,0.000355,0,500,441.1018981018981
85748,AZ,0.0004505,0,500,398.892
85749,AZ,0.000505,0,500,950.934934934935
85750,AZ,0.00045,0,500,1371.0880000000002
85755,AZ,0.0005045,0,500,644.3736263736264
85756,AZ,0.0002655,0,500,234.08
85757,AZ,0.0004565,0,500,2216.061122244489
85901,AZ,0.000217,0,500,122.22945891783567
85929,AZ,0.0002015,0,500,1907.0570570570571
86001,AZ,5.4e-05,0,500,649.264
86004,AZ,5.65e-05,0,500,435.015
86005,AZ,2.75e-05,1,8000,53.57
86011,AZ,8.5e-06,1,8000,16.048
86040,AZ,0.000324,0,500,2534.004
86301,AZ,0.0003195,0,500,481.344
86303,AZ,0.000223,0,500,374.8571428571429
86305,AZ,0.000393,0,500,370.265
86314,AZ,0.0003025,0,500,444.03296703296706
86315,AZ,0.000537,1,8000,1720.6072144288578
86323,AZ,0.0002965,0,500,99.21678321678321
86325,AZ,6.5e-06,1,8000,12.804804804804805
86327,AZ,0.0002765,0,500,2100.0
86329,AZ,5.45e-05,1,8000,109.0
86336,AZ,0.0002375,0,500,540.001
86351,AZ,0.0003125,0,500,1810.224
86403,AZ,0.0001455,0,500,220.95808383233532
86404,AZ,0.000169,0,500,323.876
86406,AZ,0.0001785,0,500,701.042042042042
86434,AZ,5e-07,1,8000,0.9700897308075773
90001,CA,2.9e-05,0,500,304.022977022977
90002,CA,3.8e-05,0,500,311.614
90003,CA,3.2e-05,0,500,643.3733733733734
90004,CA,2.2e-05,0,500,343.012987012987
90005,CA,1.9e-05,0,500,90.12987012987014
90006,CA,1.95e-05,0,500,135.3153153153153
90007,CA,1.7e-05,0,500,291.9271457085828
90008,CA,0.0002195,0,500,385.38577154308615
90010,CA,2.95e-05,0,500,276.33
90011,CA,2.15e-05,0,500,372.64128256513027
90012,CA,2.8e-05,0,500,95.94
90013,CA,2.1e-05,0,500,69.26126126126127
90014,CA,1.25e-05,0,500,25.96796796796797
90015,CA,2.7e-05,0,500,160.646
90016,CA,6.8e-05,0,500,493.07507507507506
90017,CA,1.55e-05,0,500,45.64864864864865
90018,CA,6.3e-05,0,500,413.6863136863137
90019,CA,4.7e-05,0,500,648.125
90020,CA,1.65e-05,0,500,77.26126126126125
90021,CA,2.3e-05,0,500,170.03496503496504
90022,CA,2.85e-05,0,500,316.6823176823177
90023,CA,2.15e-05,0,500,273.1286141575274
90024,CA,2.35e-05,0,500,387.91508491508495
90025,CA,5.75e-05,0,500,389.172
90026,CA,3.5e-05,0,500,596.3927855711422
90027,CA,3.35e-05,0,500,509.586
90028,CA,2.45e-05,0,500,132.7972027972028
90029,CA,2.4e-05,0,500,178.38161838161838
90031,CA,2.55e-05,0,500,174.0
90032,CA,3.3e-05,0,500,385.46593186372746
90033,CA,1.65e-05,0,500,239.78
90034,CA,6.05e-05,0,500,390.9349349349349
90035,CA,7.15e-05,0,500,477.99
90036,CA,4.75e-05,0,500,463.5928143712575
90037,CA,3.45e-05,0,500,384.037962037962
90038,CA,2.65e-05,0,500,115.35135135135135
90039,CA,6.5e-05,0,500,618.2865731462927
90040,CA,2.7e-05,0,500,125.18762475049901
90041,CA,6e-05,0,500,408.59999999999997
90042,CA,4.05e-05,0,500,554.77
90043,CA,0.000246,0,500,740.466
90044,CA,5.75e-05,0,500,551.6523476523477
90045,CA,7.7e-05,0,500,888.9720000000001
90046,CA,2.6e-05,0,500,436.63073852295406
90047,CA,0.000204,0,500,529.105
90048,CA,4.85e-05,0,500,455.5384615384615
90049,CA,9.5e-05,0,500,975.0629370629371
90056,CA,0.000464,0,500,1987.4
90057,CA,1.95e-05,0,500,66.30630630630631
90058,CA,2.45e-05,0,500,86.42357642357642
90059,CA,4.5e-05,0,500,315.3156312625251
90061,CA,5.8e-05,0,500,371.84000000000003
90062,CA,6.95e-05,0,500,284.4549098196393
90063,CA,3.05e-05,0,500,274.34999999999997
90064,CA,7.1e-05,0,500,807.4125874125874
90065,CA,3.95e-05,0,500,639.6990000000001
90066,CA,4.25e-05,0,500,1066.852147852148
90067,CA,7.15e-05,1,8000,182.07807807807808
90068,CA,3.25e-05,0,500,453.3126873126873
90069,CA,3.6e-05,0,500,310.1818181818182
90077,CA,0.000277,0,500,2399.9579579579577
90094,CA,3.5e-05,0,500,299.5928143712575
90201,CA,2.15e-05,0,500,317.3627254509018
90210,CA,0.0001135,0,500,978.3643643643643
90211,CA,6.55e-05,0,500,178.087
90212,CA,4.45e-05,0,500,228.8088088088088
