zip,state_code,target_prop,group_id,group_incentive,pred_panels
99501,AK,0.0,0,-2000,45.91217564870259
99502,AK,0.0,0,-2000,55.63
99503,AK,0.0,0,-2000,28.716716716716718
99504,AK,0.0,0,-2000,0.0
99506,AK,0.0,0,-2000,0.0
99507,AK,0.0,0,-2000,0.0
99508,AK,0.0,0,-2000,36.43556443556444
99515,AK,0.0,0,-2000,26.85814185814186
99516,AK,5e-07,0,-2000,0.0
99517,AK,0.0,0,-2000,0.0
99518,AK,0.0,0,-2000,0.0
99701,AK,0.0,0,-2000,12.624
99703,AK,0.0,0,-2000,0.0
99709,AK,0.0,0,-2000,28.021
99712,AK,0.0,0,-2000,0.0
35004,AL,2.85e-05,7,8000,1.728
35005,AL,0.0001135,7,8000,35.294294294294296
35007,AL,6.75e-05,7,8000,134.14700000000002
35014,AL,3.2e-05,7,8000,0.8345035105315948
35020,AL,0.000192,7,8000,404.96000000000004
35022,AL,0.0002795,7,8000,249.92592592592592
35023,AL,6.5e-05,7,8000,58.0989010989011
35040,AL,0.0001245,7,8000,37.13872255489022
35043,AL,4e-06,7,8000,0.17635270541082165
35044,AL,5e-07,7,8000,0.03496503496503497
35051,AL,5e-07,7,8000,0.043
35055,AL,7.85e-05,7,8000,161.8948948948949
35057,AL,0.000113,7,8000,4.2434869739478955
35058,AL,8.7e-05,7,8000,13.526473526473527
35061,AL,0.00037,7,8000,8.139999999999999
35064,AL,0.000516,7,8000,92.898
35068,AL,0.0001285,7,8000,21.680999999999997
35071,AL,3.65e-05,5,5000,74.33933933933933
35072,AL,4.5e-06,7,8000,0.135
35073,AL,1.95e-05,7,8000,1.1321321321321323
35077,AL,7.95e-05,7,8000,9.584999999999999
35080,AL,0.0001015,7,8000,78.81362725450902
35094,AL,3.9e-05,7,8000,38.7
35096,AL,7.45e-05,7,8000,1.9369999999999998
35111,AL,9e-05,7,8000,20.585
35114,AL,8.6e-05,7,8000,68.88223552894212
35115,AL,2.6e-05,7,8000,22.10678642714571
35116,AL,1.7e-05,7,8000,2.4624624624624625
35117,AL,3.85e-05,7,8000,51.78378378378379
35118,AL,3.35e-05,7,8000,11.443113772455089
35124,AL,8.05e-05,6,6500,81.65765765765765
35126,AL,6.3e-05,7,8000,19.696696696696698
35127,AL,0.0002625,7,8000,60.67597208374876
35147,AL,4.25e-05,7,8000,16.394394394394396
35150,AL,6.2e-05,7,8000,112.3936063936064
35151,AL,4.55e-05,7,8000,5.225548902195609
35160,AL,0.0001,7,8000,96.95195195195194
35173,AL,9.5e-05,7,8000,167.128
35176,AL,8e-06,7,8000,1.0100200400801602
35179,AL,8.4e-05,7,8000,2.2560000000000002
35184,AL,3.5e-06,7,8000,0.25225225225225223
35188,AL,1.6e-05,7,8000,0.06393606393606394
35203,AL,0.0001405,7,8000,34.54545454545455
35204,AL,0.000353,7,8000,155.8741258741259
35205,AL,4e-05,6,6500,56.02002002002003
35206,AL,0.0001735,7,8000,264.7352647352647
35207,AL,0.000281,7,8000,170.3243512974052
35208,AL,0.0003795,7,8000,174.85199999999998
35209,AL,8.5e-05,7,8000,128.844
35210,AL,9.6e-05,7,8000,166.98501498501497
35211,AL,0.000234,7,8000,388.4904904904905
35212,AL,0.000173,7,8000,266.4975024975025
35213,AL,8.75e-05,7,8000,226.11523046092185
35214,AL,0.0002675,7,8000,264.32099999999997
35215,AL,0.000244,7,8000,366.976
35216,AL,5.35e-05,6,6500,107.65965965965965
35217,AL,0.000129,7,8000,233.35329341317365
35218,AL,0.000221,7,8000,130.26
35221,AL,0.0004,7,8000,60.0
35222,AL,0.0001175,7,8000,54.88111888111888
35223,AL,0.0001335,7,8000,269.589
35224,AL,0.0001775,7,8000,67.6923076923077
35226,AL,0.0001,7,8000,88.91891891891892
35228,AL,0.00033,7,8000,103.76976976976978
35233,AL,8.2e-05,7,8000,69.66133866133866
35234,AL,0.0002235,7,8000,145.05494505494505
35235,AL,0.0001935,7,8000,202.191
35242,AL,9.9e-05,6,6500,15.772
35243,AL,5.7e-05,6,6500,79.845
35244,AL,0.000128,7,8000,97.988
35401,AL,8.6e-05,3,2000,219.38622754491018
35404,AL,7.45e-05,5,5000,210.84
35405,AL,0.000195,7,8000,334.9219219219219
35406,AL,8.2e-05,7,8000,133.40800000000002
35444,AL,5.5e-06,7,8000,0.26452905811623245
35452,AL,8.5e-06,7,8000,0.17034068136272545
35453,AL,7.3e-05,7,8000,54.27172827172827
35456,AL,2.5e-05,7,8000,14.98
35463,AL,1.8e-05,7,8000,1.08
35473,AL,4.8e-05,6,6500,150.87712287712287
35474,AL,0.000184,7,8000,6.803999999999999
35475,AL,5.25e-05,7,8000,48.888888888888886
35476,AL,0.000198,7,8000,102.01801801801803
35490,AL,7e-05,7,8000,2.148
35601,AL,0.0001495,7,8000,199.17764471057885
35603,AL,0.0001685,7,8000,146.3736263736264
35611,AL,0.0001075,7,8000,134.89178356713427
35613,AL,0.000177,7,8000,71.77499999999999
35614,AL,7.15e-05,7,8000,12.26126126126126
35616,AL,1.3e-05,7,8000,0.5205205205205206
35630,AL,9.25e-05,6,6500,174.85470941883767
35633,AL,6.6e-05,7,8000,45.449999999999996
35634,AL,9.4e-05,7,8000,12.155
35645,AL,0.0001165,7,8000,0.72
35660,AL,9.45e-05,7,8000,148.3843843843844
35661,AL,0.000151,7,8000,54.8948948948949
35671,AL,0.0004675,0,-2000,0.0
35673,AL,9.85e-05,7,8000,8.571428571428571
35674,AL,9.4e-05,7,8000,86.85314685314685
35741,AL,0.000115,0,-2000,0.0
35748,AL,0.000155,7,8000,3.1648351648351647
35749,AL,0.0004925,7,8000,55.041916167664674
35750,AL,3.25e-05,7,8000,0.65
35754,AL,5.4e-05,7,8000,1.728
35756,AL,0.0006875,7,8000,89.07185628742515
35757,AL,0.000458,0,-2000,0.0
35758,AL,0.000277,7,8000,46.236000000000004
35759,AL,0.000334,7,8000,35.019980019980025
35761,AL,0.000102,7,8000,32.4004004004004
35763,AL,0.0002955,0,-2000,0.0
35773,AL,0.0001305,7,8000,8.316367265469061
35775,AL,3.2e-05,7,8000,1.025025025025025
35801,AL,0.0001625,7,8000,29.0748502994012
35802,AL,9.45e-05,6,6500,41.292
35803,AL,0.0001135,7,8000,210.168
35805,AL,0.000105,6,6500,202.95704295704297
35806,AL,0.000249,7,8000,131.879
35808,AL,0.000322,7,8000,14.715
35810,AL,0.000441,7,8000,242.1621621621622
35811,AL,0.000236,7,8000,260.3033033033033
35816,AL,0.000442,7,8000,191.472
35824,AL,0.0008265,7,8000,72.13513513513514
35901,AL,5.05e-05,7,8000,102.45299999999999
35903,AL,0.000222,7,8000,22.265734265734267
35904,AL,3e-05,7,8000,39.331331331331334
35905,AL,1.5e-05,7,8000,0.15
35906,AL,4.25e-05,7,8000,0.9340659340659342
35950,AL,0.0001095,7,8000,58.55944055944056
35951,AL,8.25e-05,7,8000,18.03003003003003
35954,AL,9.2e-05,7,8000,44.80880880880881
35956,AL,6.5e-05,7,8000,3.511976047904192
35957,AL,9.05e-05,7,8000,88.4084084084084
35976,AL,0.00011,7,8000,40.62137862137862
35980,AL,3.35e-05,7,8000,2.0832497492477433
36020,AL,7.3e-05,7,8000,17.479041916167663
36022,AL,5.9e-05,7,8000,16.432
36025,AL,0.000112,7,8000,24.125
36043,AL,6.15e-05,7,8000,5.90990990990991
36054,AL,5.4e-05,7,8000,46.6966966966967
36064,AL,5.7e-05,7,8000,3.648
36066,AL,8.15e-05,7,8000,120.5
36067,AL,6.95e-05,7,8000,115.93093093093094
36079,AL,0.000105,7,8000,14.98196392785571
36081,AL,0.000111,7,8000,75.09599999999999
36092,AL,0.0001165,7,8000,39.5964035964036
36093,AL,0.0001505,7,8000,4.96996996996997
36104,AL,0.0003115,7,8000,191.31231231231232
36105,AL,0.000495,7,8000,124.568
36106,AL,0.000225,7,8000,129.76223776223776
36107,AL,7.5e-05,7,8000,102.11422845691384
36108,AL,0.0004695,7,8000,491.81818181818187
36109,AL,0.0001215,7,8000,236.74699999999999
36110,AL,0.000434,7,8000,133.7222777222777
36111,AL,0.000244,7,8000,147.354
36112,AL,5.3e-05,0,-2000,0.0
36113,AL,8.55e-05,7,8000,1.3666333666333665
36115,AL,8.3e-05,7,8000,0.332
36116,AL,0.000589,7,8000,365.50800000000004
36117,AL,0.0003555,7,8000,472.125748502994
36201,AL,0.0002695,7,8000,104.0909090909091
36203,AL,5.4e-05,7,8000,81.63173652694611
36205,AL,7.6e-05,7,8000,9.585585585585585
36206,AL,8.7e-05,7,8000,49.11888111888112
36207,AL,0.0002515,7,8000,79.74374374374375
36250,AL,5e-07,0,-2000,0.0
36260,AL,7e-06,7,8000,0.462
36265,AL,3.45e-05,7,8000,70.707
36268,AL,4.15e-05,7,8000,3.086913086913087
36277,AL,3.35e-05,7,8000,4.18
36301,AL,0.0001075,7,8000,255.74374374374375
36303,AL,0.000184,7,8000,269.46053946053945
36305,AL,9.6e-05,7,8000,94.677
36312,AL,5e-07,7,8000,0.01898101898101898
36321,AL,8e-06,7,8000,0.22355289421157684
36322,AL,9.55e-05,7,8000,22.01801801801802
36330,AL,0.0001105,6,6500,252.78
36345,AL,0.000115,7,8000,27.092907092907094
36350,AL,0.0001015,7,8000,11.146292585170341
36351,AL,9e-06,7,8000,0.39599999999999996
36360,AL,7.8e-05,7,8000,133.26673326673327
36362,AL,0.0001025,7,8000,17.505
36376,AL,5e-07,7,8000,0.04995004995004995
36509,AL,5.4e-05,7,8000,25.701999999999998
36511,AL,1.3e-05,7,8000,0.494
36523,AL,4.65e-05,7,8000,7.6850000000000005
36526,AL,0.0001295,7,8000,149.824
36527,AL,0.0001985,7,8000,110.74974974974975
36530,AL,2.85e-05,7,8000,1.5405405405405406
36532,AL,9.85e-05,6,6500,138.01001001001
36535,AL,7.75e-05,5,5000,153.0959040959041
36541,AL,9.2e-05,7,8000,23.23
36542,AL,7.25e-05,7,8000,43.70629370629371
36544,AL,4.9e-05,7,8000,63.88376753507014
36551,AL,0.0001155,7,8000,20.55
36555,AL,5.75e-05,7,8000,6.032967032967033
36561,AL,0.0001175,7,8000,118.864
36567,AL,6.4e-05,7,8000,27.036036036036037
36571,AL,6.55e-05,7,8000,113.08691308691309
36572,AL,7.4e-05,7,8000,30.683683683683686
36575,AL,6.15e-05,7,8000,130.77177177177177
36576,AL,6.9e-05,7,8000,21.197
36580,AL,5.65e-05,7,8000,25.346
36582,AL,7.9e-05,7,8000,184.8168168168168
36587,AL,2.35e-05,7,8000,6.4
36602,AL,0.000121,7,8000,32.16216216216216
36603,AL,0.0006085,7,8000,226.23523523523525
36604,AL,0.00018,7,8000,115.78065802592222
36605,AL,0.0003095,7,8000,332.9009009009009
36606,AL,0.0002845,7,8000,237.7087087087087
36607,AL,0.000327,7,8000,142.68768768768768
36608,AL,0.00011,5,5000,230.71371371371373
36609,AL,0.0001175,6,6500,274.67532467532465
36610,AL,0.0009675,7,8000,251.75524475524475
36611,AL,0.000144,7,8000,137.16216216216216
36612,AL,0.0006855,7,8000,100.13
36613,AL,0.0001515,7,8000,67.91574724172517
36617,AL,0.000794,7,8000,152.352
36618,AL,0.0002595,7,8000,150.44655344655345
36619,AL,4.85e-05,7,8000,96.32432432432432
36693,AL,0.000102,7,8000,186.93
36695,AL,8.5e-05,2,500,195.16167664670658
36752,AL,4e-06,7,8000,0.216
36801,AL,0.000126,7,8000,184.275
36804,AL,9.65e-05,7,8000,44.976
36830,AL,4.85e-05,4,3500,120.39317953861585
36832,AL,4.15e-05,6,6500,83.49000000000001
36856,AL,0.000136,7,8000,2.448
36867,AL,6.5e-05,4,3500,160.218
36869,AL,0.000149,7,8000,297.7837837837838
36870,AL,6.2e-05,5,5000,99.53193612774452
36875,AL,5.5e-05,7,8000,2.1521521521521523
36877,AL,5.5e-05,7,8000,55.93186372745491
36879,AL,1.75e-05,7,8000,0.315
71601,AR,0.000418,6,6500,541.0829170829171
71602,AR,9.3e-05,3,2000,190.71671671671672
71603,AR,0.000206,0,-2000,440.26500000000004
71837,AR,3e-06,7,8000,2.684684684684685
71854,AR,5.6e-05,0,-2000,203.11511511511515
71901,AR,2.4e-05,0,-2000,97.0260521042084
71913,AR,2.25e-05,0,-2000,81.32932932932933
71956,AR,4e-06,7,8000,2.512
71964,AR,1.5e-05,7,8000,33.00699300699301
71968,AR,1.35e-05,7,8000,12.642
72002,AR,6.65e-05,4,3500,137.02197802197801
72007,AR,3.1e-05,4,3500,65.786
72011,AR,3.45e-05,6,6500,18.672
72012,AR,2.45e-05,2,500,38.31831831831832
72015,AR,3.55e-05,0,-2000,138.14171656686625
72019,AR,3.7e-05,0,-2000,83.6377245508982
72022,AR,5.9e-05,3,2000,163.33666333666335
72023,AR,3.35e-05,0,-2000,95.12087912087912
72065,AR,2.55e-05,7,8000,65.2
72068,AR,7.5e-06,7,8000,6.233766233766234
72076,AR,6.65e-05,0,-2000,155.52043868394816
72081,AR,1.65e-05,6,6500,16.106212424849698
72082,AR,2.15e-05,6,6500,7.406813627254509
72086,AR,3.1e-05,3,2000,68.06306306306305
72103,AR,3.95e-05,5,5000,65.83500000000001
72113,AR,7.2e-05,3,2000,117.72372372372374
72114,AR,0.000169,2,500,350.3313373253493
72116,AR,3.4e-05,1,-1000,67.23376623376623
72117,AR,0.00023,5,5000,464.966
72118,AR,6.3e-05,1,-1000,144.73620862587762
72120,AR,5.7e-05,2,500,104.15315315315316
72135,AR,2.7e-05,6,6500,26.357642357642355
72142,AR,6.75e-05,6,6500,56.18381618381618
72143,AR,3.05e-05,0,-2000,119.32000000000001
72167,AR,5.5e-06,7,8000,4.736263736263736
72176,AR,3.1e-05,2,500,73.17864271457086
72201,AR,5.6e-05,6,6500,68.08591408591408
72202,AR,0.000111,4,3500,229.93006993006992
72204,AR,0.0001725,2,500,352.05394605394605
72205,AR,5e-05,1,-1000,99.77844311377247
72206,AR,0.000117,1,-1000,269.5854145854146
72207,AR,3.95e-05,3,2000,109.384
72209,AR,0.0001625,4,3500,335.2727272727273
72210,AR,9.3e-05,5,5000,192.972972972973
72211,AR,6.7e-05,3,2000,118.12612612612612
72212,AR,7.1e-05,2,500,201.894
72223,AR,8.95e-05,2,500,241.1422845691383
72227,AR,5e-05,2,500,118.64964964964965
72364,AR,1.35e-05,7,8000,10.114885114885116
72376,AR,1e-06,7,8000,0.7927927927927928
72401,AR,4.35e-05,0,-2000,243.23676323676324
72404,AR,4.7e-05,2,500,70.03992015968063
72411,AR,1.8e-05,7,8000,15.192
72416,AR,2.85e-05,6,6500,26.973026973026972
72417,AR,3.15e-05,7,8000,24.873379860418744
72701,AR,3.95e-05,0,-2000,347.9271457085828
72703,AR,4.2e-05,0,-2000,164.956
72704,AR,8.25e-05,2,500,140.07399999999998
72712,AR,0.0001265,0,-2000,224.16083916083917
72718,AR,0.0001885,7,8000,309.07207207207205
72719,AR,0.0001705,5,5000,204.975
72730,AR,6.3e-05,5,5000,53.909
72745,AR,7.8e-05,5,5000,71.87587587587588
72753,AR,5e-07,7,8000,0.8571428571428571
72756,AR,5.75e-05,2,500,152.15384615384616
72758,AR,8.8e-05,1,-1000,192.3736263736264
72762,AR,6.25e-05,0,-2000,128.85399999999998
72764,AR,5.4e-05,0,-2000,234.4664664664665
72774,AR,1e-06,7,8000,1.262
72801,AR,1.9e-05,0,-2000,127.17782217782218
72802,AR,3.6e-05,3,2000,75.16516516516516
72834,AR,3.05e-05,6,6500,43.92392392392392
72837,AR,8e-06,7,8000,7.136
72847,AR,1.75e-05,6,6500,10.494505494505495
72858,AR,3.65e-05,6,6500,18.328
72901,AR,5.05e-05,0,-2000,107.06793206793208
72903,AR,5.7e-05,1,-1000,132.752
72904,AR,2.5e-05,0,-2000,160.1851851851852
72908,AR,6e-05,2,500,128.726
72916,AR,7.15e-05,3,2000,140.16183816183818
72921,AR,4.15e-05,6,6500,24.21121121121121
72923,AR,3.45e-05,6,6500,72.996
72941,AR,5.15e-05,7,8000,72.268
72956,AR,2.65e-05,0,-2000,32.06006006006006
85003,AZ,0.0001815,4,3500,371.90900000000005
85004,AZ,0.0002175,4,3500,304.249
85006,AZ,0.000176,0,-2000,373.491
85007,AZ,0.000189,3,2000,332.9819639278557
85008,AZ,0.000241,3,2000,412.4864864864865
85009,AZ,0.000165,0,-2000,377.496
85012,AZ,0.000196,4,3500,394.356
85013,AZ,0.0001875,2,500,439.81381381381385
85014,AZ,0.000191,2,500,387.80961923847696
85015,AZ,0.0002175,0,-2000,496.41282565130257
85016,AZ,0.0002795,0,-2000,627.99000999001
85017,AZ,0.000222,2,500,427.248
85018,AZ,0.0002715,0,-2000,1035.4825174825176
85019,AZ,0.000201,4,3500,337.03703703703707
85020,AZ,0.000261,0,-2000,553.797
85021,AZ,0.000207,0,-2000,481.53353353353356
85022,AZ,0.000244,0,-2000,599.8801198801199
85023,AZ,0.0002265,2,500,535.0810810810812
85024,AZ,0.000378,3,2000,803.3713713713713
85027,AZ,0.000229,1,-1000,507.4054054054054
85028,AZ,0.000413,2,500,877.284
85029,AZ,0.0001675,0,-2000,389.88800000000003
85031,AZ,0.0002155,4,3500,262.77
85032,AZ,0.0002495,0,-2000,541.398
85033,AZ,0.0002165,2,500,443.664
85034,AZ,0.00021,3,2000,535.1735205616851
85035,AZ,0.0002365,4,3500,317.526
85037,AZ,0.000442,3,2000,1064.8531468531469
85040,AZ,0.0003655,4,3500,695.5095095095096
85041,AZ,0.000371,2,500,875.1958041958042
85042,AZ,0.000469,3,2000,934.5925925925925
85043,AZ,0.0003095,4,3500,513.7815631262525
85044,AZ,0.000446,1,-1000,970.1691691691691
85045,AZ,0.00116,7,8000,2101.92
85048,AZ,0.0006945,3,2000,1568.0
85050,AZ,0.0010085,3,2000,2027.932067932068
85051,AZ,0.0002235,3,2000,507.15
85053,AZ,0.0001855,0,-2000,430.7544910179641
85054,AZ,0.000409,5,5000,1220.131736526946
85083,AZ,0.000792,4,3500,1232.025974025974
85085,AZ,0.0004835,4,3500,629.217
85118,AZ,0.0004075,4,3500,686.7777777777777
85119,AZ,0.0002825,4,3500,532.438
85120,AZ,0.000206,1,-1000,426.18
85132,AZ,0.0001395,3,2000,327.65934065934067
85140,AZ,0.0003785,4,3500,692.77
85142,AZ,0.000885,2,500,1820.1791791791793
85143,AZ,0.0003995,4,3500,504.336
85201,AZ,0.000234,3,2000,470.1102204408818
85202,AZ,0.000232,3,2000,470.9610778443114
85203,AZ,0.000268,2,500,543.939
85204,AZ,0.0002705,2,500,620.1288711288711
85205,AZ,0.000294,0,-2000,642.732
85206,AZ,0.0002615,2,500,500.34400000000005
85207,AZ,0.000507,0,-2000,1161.3766233766232
85208,AZ,0.0002595,2,500,587.4028056112224
85209,AZ,0.0003365,1,-1000,745.098901098901
85210,AZ,0.0002355,3,2000,475.039
85212,AZ,0.0009155,5,5000,1110.1989999999998
85213,AZ,0.0005185,3,2000,1006.7305389221557
85215,AZ,0.0003765,2,500,702.8280000000001
85224,AZ,0.000404,4,3500,700.332
85225,AZ,0.0003635,1,-1000,791.232
85226,AZ,0.000526,2,500,987.246
85233,AZ,0.000565,3,2000,1077.636
85234,AZ,0.000623,1,-1000,1235.85
85248,AZ,0.000373,0,-2000,1006.7412587412589
85249,AZ,0.0015905,4,3500,2986.395209580838
85250,AZ,0.0003335,2,500,620.33
85251,AZ,0.000316,0,-2000,635.8676028084252
85253,AZ,0.0015975,4,3500,3729.907185628743
85254,AZ,0.0005335,0,-2000,1080.25974025974
85255,AZ,0.001108,0,-2000,2404.6026026026025
85256,AZ,0.000175,4,3500,243.21643286573146
85257,AZ,0.0003315,1,-1000,750.3816183816184
85258,AZ,0.000392,0,-2000,1117.3946053946054
85259,AZ,0.0012295,4,3500,1801.5005005005005
85260,AZ,0.0004605,0,-2000,926.6840521564695
85262,AZ,0.002587,6,6500,5616.99
85266,AZ,0.0013295,4,3500,2847.6349047141425
85268,AZ,0.0004915,2,500,983.3732534930139
85281,AZ,0.0001885,0,-2000,617.034965034965
85282,AZ,0.0002955,1,-1000,612.4964964964964
85283,AZ,0.00032,1,-1000,651.7297297297298
85284,AZ,0.0012795,5,5000,1545.032967032967
85286,AZ,0.0008265,4,3500,1595.5395395395396
85295,AZ,0.000702,3,2000,1431.318
85296,AZ,0.000727,3,2000,1464.7
85297,AZ,0.001115,4,3500,2081.2747252747254
85298,AZ,0.001342,4,3500,2551.7917917917916
85301,AZ,0.000191,0,-2000,439.5544455544456
85302,AZ,0.0002415,1,-1000,528.2582582582583
85303,AZ,0.000332,4,3500,681.2959999999999
85304,AZ,0.0002945,2,500,583.4555444555444
85305,AZ,0.000507,4,3500,1137.062937062937
85306,AZ,0.000217,3,2000,339.06600000000003
85307,AZ,0.000413,4,3500,914.081918081918
85308,AZ,0.0003285,0,-2000,1101.6983016983017
85310,AZ,0.0005315,3,2000,1164.702
85323,AZ,0.000452,4,3500,956.1566866267465
85326,AZ,0.0005195,4,3500,1103.5324675324675
85329,AZ,7.7e-05,6,6500,150.766
85331,AZ,0.0006855,0,-2000,1570.056886227545
85335,AZ,0.000373,4,3500,827.792
85338,AZ,0.000638,4,3500,1095.7125748502995
85339,AZ,0.0006,3,2000,1326.8296593186374
85340,AZ,0.00085,4,3500,1249.805805805806
85345,AZ,0.000263,0,-2000,576.78
85350,AZ,0.0001105,6,6500,215.917
85351,AZ,0.0001275,0,-2000,526.039
85353,AZ,0.000474,4,3500,750.19
85355,AZ,0.0011355,5,5000,1443.7612387612387
85363,AZ,0.000222,4,3500,722.7205588822355
85364,AZ,0.0001785,0,-2000,846.8040000000001
85365,AZ,0.0002975,0,-2000,618.8131868131869
85367,AZ,0.000231,3,2000,407.067
85373,AZ,0.0001795,0,-2000,391.688
85374,AZ,0.000327,0,-2000,694.108
85375,AZ,0.000214,0,-2000,462.3547094188377
85377,AZ,0.000117,6,6500,217.83783783783784
85378,AZ,0.000373,4,3500,1138.309
85379,AZ,0.000495,3,2000,1214.304
85381,AZ,0.000414,4,3500,870.7057057057057
85382,AZ,0.000272,0,-2000,762.1921921921922
85383,AZ,0.000795,0,-2000,1524.6450000000002
85387,AZ,0.000518,4,3500,1204.1038961038962
85388,AZ,0.0007495,4,3500,1037.792
85392,AZ,0.000416,4,3500,862.169
85395,AZ,0.0009375,4,3500,1722.9199999999998
85396,AZ,0.001047,5,5000,3039.2225548902197
85607,AZ,0.0003335,3,2000,398.5285285285285
85621,AZ,0.000268,5,5000,256.94789579158316
85626,AZ,5.55e-05,6,6500,105.44999999999999
85648,AZ,0.0004405,6,6500,1292.4739478957915
85658,AZ,0.0005665,4,3500,1440.318
85701,AZ,0.000121,3,2000,274.608
85704,AZ,0.0002635,0,-2000,586.8631368631369
85705,AZ,0.0001645,0,-2000,730.2342342342342
85706,AZ,0.0001885,0,-2000,476.0888223552894
85708,AZ,5e-07,0,-2000,7.307692307692308
85710,AZ,0.0002175,2,500,393.71671671671675
85711,AZ,0.000204,1,-1000,458.184
85712,AZ,0.0001875,0,-2000,388.7867867867868
85713,AZ,0.000209,0,-2000,525.3186813186813
85714,AZ,0.000191,3,2000,443.3963963963964
85715,AZ,0.000319,3,2000,820.1248751248751
85716,AZ,0.000182,0,-2000,409.83
85718,AZ,0.000555,0,-2000,1105.6643356643356
85719,AZ,0.0001495,0,-2000,733.7707707707707
85730,AZ,0.00026,3,2000,447.8528528528529
85735,AZ,9.8e-05,6,6500,193.44944944944945
85736,AZ,7.5e-06,6,6500,14.504999999999999
85737,AZ,0.0004595,3,2000,1069.5055055055054
85739,AZ,3.75e-05,6,6500,72.15284715284714
85741,AZ,0.000262,3,2000,386.34200000000004
85742,AZ,0.000458,3,2000,792.4465534465535
85743,AZ,0.0006025,5,5000,760.38
85745,AZ,0.0002065,0,-2000,646.0510510510511
85746,AZ,0.0002765,2,500,555.1311311311312
85747,AZ,0.000355,3,2000,890.5264735264735
85748,AZ,0.0004505,4,3500,828.468
85749,AZ,0.000505,2,500,1027.3493493493495
85750,AZ,0.00045,0,-2000,992.504
85755,AZ,0.0005045,4,3500,1022.1098901098901
85756,AZ,0.0002655,4,3500,636.405
85757,AZ,0.0004565,5,5000,767.5360721442886
85901,AZ,0.000217,4,3500,417.9458917835671
85929,AZ,0.0002015,4,3500,218.61861861861863
86001,AZ,5.4e-05,0,-2000,404.736
86004,AZ,5.65e-05,0,-2000,296.91499999999996
86005,AZ,2.75e-05,6,6500,53.57
86011,AZ,8.5e-06,6,6500,16.048
86040,AZ,0.000324,5,5000,430.15500000000003
86301,AZ,0.0003195,3,2000,561.568
86303,AZ,0.000223,3,2000,397.7142857142857
86305,AZ,0.000393,4,3500,829.1850000000001
86314,AZ,0.0003025,3,2000,497.85514485514483
86315,AZ,0.000537,5,5000,748.7014028056112
86323,AZ,0.0002965,4,3500,325.998001998002
86325,AZ,6.5e-06,6,6500,12.804804804804805
86327,AZ,0.0002765,4,3500,276.4285714285714
86329,AZ,5.45e-05,6,6500,109.0
86336,AZ,0.0002375,1,-1000,511.94899999999996
86351,AZ,0.0003125,4,3500,849.888
86403,AZ,0.0001455,3,2000,344.6946107784431
86404,AZ,0.000169,2,500,346.472
86406,AZ,0.0001785,0,-2000,459.6996996996997
86434,AZ,5e-07,6,6500,0.9700897308075773
90001,CA,2.9e-05,0,-2000,166.72227772227774
90002,CA,3.8e-05,0,-2000,160.018
90003,CA,3.2e-05,0,-2000,503.00100100100104
90004,CA,2.2e-05,0,-2000,197.8921078921079
90005,CA,1.9e-05,0,-2000,51.998001998002
90006,CA,1.95e-05,0,-2000,58.63663663663664
90007,CA,1.7e-05,0,-2000,195.95109780439122
90008,CA,0.0002195,2,500,428.2064128256513
90010,CA,2.95e-05,5,5000,37.82
90011,CA,2.15e-05,0,-2000,128.49699398797594
90012,CA,2.8e-05,0,-2000,62.361
90013,CA,2.1e-05,0,-2000,53.06306306306306
90014,CA,1.25e-05,2,500,29.541541541541545
90015,CA,2.7e-05,0,-2000,109.376
90016,CA,6.8e-05,0,-2000,260.4924924924925
90017,CA,1.55e-05,0,-2000,33.250250250250254
90018,CA,6.3e-05,0,-2000,248.21178821178822
90019,CA,4.7e-05,0,-2000,382.49999999999994
90020,CA,1.65e-05,0,-2000,43.45945945945946
90021,CA,2.3e-05,0,-2000,116.5954045954046
90022,CA,2.85e-05,0,-2000,87.36063936063935
90023,CA,2.15e-05,0,-2000,177.16450648055834
90024,CA,2.35e-05,0,-2000,206.64635364635365
90025,CA,5.75e-05,0,-2000,180.34799999999998
90026,CA,3.5e-05,0,-2000,347.89579158316633
90027,CA,3.35e-05,0,-2000,244.86599999999999
90028,CA,2.45e-05,0,-2000,86.42357642357642
90029,CA,2.4e-05,0,-2000,107.77222777222778
90031,CA,2.55e-05,0,-2000,58.0
90032,CA,3.3e-05,0,-2000,221.437875751503
90033,CA,1.65e-05,0,-2000,170.37
90034,CA,6.05e-05,0,-2000,216.4104104104104
90035,CA,7.15e-05,0,-2000,185.88500000000002
90036,CA,4.75e-05,0,-2000,259.39121756487026
90037,CA,3.45e-05,0,-2000,250.45954045954048
90038,CA,2.65e-05,0,-2000,54.471471471471475
90039,CA,6.5e-05,0,-2000,309.1432865731463
90040,CA,2.7e-05,1,-1000,46.12175648702595
90041,CA,6e-05,0,-2000,102.14999999999999
90042,CA,4.05e-05,0,-2000,267.82
90043,CA,0.000246,1,-1000,501.60600000000005
90044,CA,5.75e-05,0,-2000,337.1208791208791
90045,CA,7.7e-05,0,-2000,243.409
90046,CA,2.6e-05,0,-2000,238.78243512974052
90047,CA,0.000204,1,-1000,477.48499999999996
90048,CA,4.85e-05,0,-2000,211.66433566433565
90049,CA,9.5e-05,0,-2000,303.17082917082917
90056,CA,0.000464,6,6500,755.7349999999999
90057,CA,1.95e-05,0,-2000,49.00900900900901
