,carbon_offset_metric_tons_per_panel,yearly_sunlight_kwh_kw_threshold_avg,black_prop,Median_income,Carbon Offset,Energy Potential,Racial Equity,Income Equity
832,0.2857142857142857,1.4285714285714284,0.0,0.0,5389.952143740364,42645809.00000001,0.38072115646157534,0.37042285429174804
896,0.2857142857142857,1.714285714285714,0.0,0.0,5389.952143740364,42645809.00000001,0.39143761357244333,0.38891084022897826
960,0.2857142857142857,1.9999999999999996,0.0,0.0,5389.952143740364,42645809.00000001,0.40309553064463644,0.41854190193962815
1024,0.5714285714285714,0.0,0.0,0.0,8140.912970714747,32558846.48289572,0.4141142175842236,0.456107947959685
1025,0.5714285714285714,0.0,0.0,-0.2857142857142857,8014.633029802558,32644613.27949027,0.4143863355070434,0.45580767484539697
1088,0.5714285714285714,0.2857142857142857,0.0,0.0,7819.563777571079,39244500.0,0.3779737480105321,0.4149430248862631
1152,0.5714285714285714,0.5714285714285714,0.0,0.0,7819.563777571079,39244500.0,0.35235895674007933,0.38377371378206915
1216,0.5714285714285714,0.8571428571428571,0.0,0.0,7819.563777571079,39244500.0,0.3318639322457917,0.35810937800833087
1222,0.5714285714285714,0.8571428571428571,0.0,-1.714285714285714,6857.253420417295,40399654.24999999,0.3341478381297973,0.35700499875232183
1280,0.5714285714285714,1.1428571428571428,0.0,0.0,7819.563777571079,39244500.0,0.3188971713778781,0.3376804897377892
1285,0.5714285714285714,1.1428571428571428,0.0,-1.4285714285714284,5906.4639592855265,41797435.05,0.32248869663683055,0.3367980700786233
1286,0.5714285714285714,1.1428571428571428,0.0,-1.714285714285714,5906.4639592855265,41797435.05,0.32357457147083,0.3366607271207418
1287,0.5714285714285714,1.1428571428571428,0.0,-1.9999999999999996,5906.4639592855265,41797435.05,0.32465956100484483,0.33652349613142984
1292,0.5714285714285714,1.1428571428571428,0.2857142857142857,-1.1428571428571428,7486.089045282014,39558889.5,0.3248115649249106,0.33583872598574827
1293,0.5714285714285714,1.1428571428571428,0.2857142857142857,-1.4285714285714284,7117.982395342099,40060099.65,0.3250587264537903,0.33570373378552776
1344,0.5714285714285714,1.4285714285714284,0.0,0.0,7291.102740602284,39999810.00000001,0.3128153918088803,0.3217216236706515
1345,0.5714285714285714,1.4285714285714284,0.0,-0.2857142857142857,5900.485968458084,41856012.8,0.3140745038053592,0.3215569528391369
1346,0.5714285714285714,1.4285714285714284,0.0,-0.5714285714285714,5906.4639592855265,41797435.05,0.3151401404522931,0.3214322993702803
1347,0.5714285714285714,1.4285714285714284,0.0,-0.8571428571428571,5510.220548285487,42333830.099999994,0.31630243157249893,0.3213092257602508
1348,0.5714285714285714,1.4285714285714284,0.0,-1.1428571428571428,5510.220548285487,42333830.099999994,0.3174813201713873,0.3211862463617625
1349,0.5714285714285714,1.4285714285714284,0.0,-1.4285714285714284,5510.220548285487,42333830.099999994,0.3186593066498311,0.3210633610666793
1350,0.5714285714285714,1.4285714285714284,0.0,-1.714285714285714,5510.220548285487,42333830.099999994,0.3198363920429288,0.3209405697670291
1351,0.5714285714285714,1.4285714285714284,0.0,-1.9999999999999996,5510.220548285487,42333830.099999994,0.32101257738419475,0.32081787235501014
1353,0.5714285714285714,1.4285714285714284,0.2857142857142857,-0.2857142857142857,7487.761983234234,39558889.5,0.32099307303155733,0.3205394141054161
1354,0.5714285714285714,1.4285714285714284,0.2857142857142857,-0.5714285714285714,7486.089045282014,39558889.5,0.32117790214979025,0.32040709122889566
1358,0.5714285714285714,1.4285714285714284,0.2857142857142857,-1.714285714285714,6360.633606296145,41074921.449999996,0.3243629215511281,0.31982674361048136
1408,0.5714285714285714,1.714285714285714,0.0,0.0,5393.371104719775,42642919.00000001,0.3150504740105804,0.31481176363774854
1412,0.5714285714285714,1.714285714285714,0.0,-1.1428571428571428,5510.220548285487,42333830.099999994,0.32012770939214175,0.3143613108312353
1413,0.5714285714285714,1.714285714285714,0.0,-1.4285714285714284,5510.220548285487,42333830.099999994,0.32139736155490284,0.31424028219947964
1414,0.5714285714285714,1.714285714285714,0.0,-1.714285714285714,5510.220548285487,42333830.099999994,0.32266603642518277,0.31411934672354214
1415,0.5714285714285714,1.714285714285714,0.0,-1.9999999999999996,5510.220548285487,42333830.099999994,0.32393373513092794,0.31399850429591103
1416,0.5714285714285714,1.714285714285714,0.2857142857142857,0.0,6105.9525287454235,41539079.25000001,0.32396123179796654,0.31388464274861017
1417,0.5714285714285714,1.714285714285714,0.2857142857142857,-0.2857142857142857,6097.505738425807,41570260.65,0.32448506869975513,0.3137624926926277
1418,0.5714285714285714,1.714285714285714,0.2857142857142857,-0.5714285714285714,5497.9085498442255,42361722.849999994,0.32561790073308416,0.31364479998515704
1419,0.5714285714285714,1.714285714285714,0.2857142857142857,-0.8571428571428571,5497.9085498442255,42361722.849999994,0.326816218610011,0.31352685122505597
1420,0.5714285714285714,1.714285714285714,0.2857142857142857,-1.1428571428571428,5510.220548285487,42333830.099999994,0.32800824912971316,0.31340962088575375
1421,0.5714285714285714,1.714285714285714,0.2857142857142857,-1.4285714285714284,5510.220548285487,42333830.099999994,0.32919739645789337,0.3132924781805142
1422,0.5714285714285714,1.714285714285714,0.2857142857142857,-1.714285714285714,5510.220548285487,42333830.099999994,0.3303856551495101,0.3131754230111081
1423,0.5714285714285714,1.714285714285714,0.2857142857142857,-1.9999999999999996,5510.220548285487,42333830.099999994,0.33150233557645215,0.31306136014777564
1428,0.5714285714285714,1.714285714285714,0.5714285714285714,-1.1428571428571428,6412.492515997311,40706235.65,0.33163074829194006,0.3152376869481115
1472,0.5714285714285714,1.9999999999999996,0.0,0.0,5393.371104719775,42642919.00000001,0.32372832634723614,0.3186415908920426
1479,0.5714285714285714,1.9999999999999996,0.0,-1.9999999999999996,5510.220548285487,42333830.099999994,0.33191638906755494,0.31791871783819703
1486,0.5714285714285714,1.9999999999999996,0.2857142857142857,-1.714285714285714,5510.220548285487,42333830.099999994,0.3384797955863652,0.3172321623657972
1487,0.5714285714285714,1.9999999999999996,0.2857142857142857,-1.9999999999999996,5510.220548285487,42333830.099999994,0.3396880324478919,0.31711528564722635
1536,0.8571428571428571,0.0,0.0,0.0,8140.912970714747,32558846.48289572,0.3348315511913751,0.33248559331610883
1600,0.8571428571428571,0.2857142857142857,0.0,0.0,7821.2521922867545,39231673.5,0.314962873885795,0.312025005144837
1664,0.8571428571428571,0.5714285714285714,0.0,0.0,7819.563777571079,39244500.0,0.29898449499686697,0.2949390430777912
1728,0.8571428571428571,0.8571428571428571,0.0,0.0,7819.563777571079,39244500.0,0.28521655757910813,0.2799977320918299
1792,0.8571428571428571,1.1428571428571428,0.0,0.0,7819.563777571079,39244500.0,0.27406841317937647,0.2678152146512143
1856,0.8571428571428571,1.4285714285714284,0.0,0.0,7819.563777571079,39244500.0,0.26518577127429643,0.25708314361357565
1871,0.8571428571428571,1.4285714285714284,0.2857142857142857,-1.9999999999999996,7486.089045282014,39558889.5,0.26679250193545,0.25597188903753576
1920,0.8571428571428571,1.714285714285714,0.0,0.0,7819.563777571079,39244500.0,0.25897636911074895,0.24829639003981452
1924,0.8571428571428571,1.714285714285714,0.0,-1.1428571428571428,7026.925363143504,40198258.650000006,0.259677510309531,0.2479676133946771
1933,0.8571428571428571,1.714285714285714,0.2857142857142857,-1.4285714285714284,7486.089045282014,39558889.5,0.26215392355444456,0.2473336933678132
1934,0.8571428571428571,1.714285714285714,0.2857142857142857,-1.714285714285714,7117.982395342099,40060099.65,0.2623241920669055,0.24727148901767038
1984,0.8571428571428571,1.9999999999999996,0.0,0.0,7819.563777571079,39244500.0,0.2561796961598459,0.2415619638625488
1985,0.8571428571428571,1.9999999999999996,0.0,-0.2857142857142857,7607.801756799475,39488909.85,0.25624990965072425,0.24148281903325897
1986,0.8571428571428571,1.9999999999999996,0.0,-0.5714285714285714,6832.579191946403,40548955.05,0.2568311358131312,0.24139901800324637
1987,0.8571428571428571,1.9999999999999996,0.0,-0.8571428571428571,6274.738789561582,41302177.449999996,0.25751772778026827,0.2413275569645552
1988,0.8571428571428571,1.9999999999999996,0.0,-1.1428571428571428,5906.4639592855265,41797435.05,0.25818214333661604,0.2412679486308953
1989,0.8571428571428571,1.9999999999999996,0.0,-1.4285714285714284,5906.4639592855265,41797435.05,0.25885557177491236,0.24120836973669157
1990,0.8571428571428571,1.9999999999999996,0.0,-1.714285714285714,5906.4639592855265,41797435.05,0.259528667691721,0.24114882026013995
1991,0.8571428571428571,1.9999999999999996,0.0,-1.9999999999999996,5860.424347906895,41858907.05,0.2602530871645652,0.24108863677734083
1995,0.8571428571428571,1.9999999999999996,0.2857142857142857,-0.8571428571428571,7486.089045282014,39558889.5,0.2603796097837554,0.24087410773837892
1996,0.8571428571428571,1.9999999999999996,0.2857142857142857,-1.1428571428571428,7117.982395342099,40060099.65,0.26054921661901753,0.24081927635318245
2001,0.8571428571428571,1.9999999999999996,0.5714285714285714,-0.2857142857142857,7637.524504662072,39355379.099999994,0.2620741025218116,0.24059063565196137
2004,0.8571428571428571,1.9999999999999996,0.5714285714285714,-1.1428571428571428,7486.089045282014,39558889.5,0.26207725465785736,0.24039552050822866
2005,0.8571428571428571,1.9999999999999996,0.5714285714285714,-1.4285714285714284,7486.089045282014,39558889.5,0.26221119576916796,0.24032932045531363
2006,0.8571428571428571,1.9999999999999996,0.5714285714285714,-1.714285714285714,7486.089045282014,39558889.5,0.26234506312958983,0.24026315685266608
2048,1.1428571428571428,0.0,0.0,0.0,8140.912970714747,32558846.48289572,0.2571434850815284,0.24000346836978115
2050,1.1428571428571428,0.0,0.0,-0.5714285714285714,8014.633029802558,32644613.27949027,0.25753735225893104,0.23991981541372698
2112,1.1428571428571428,0.2857142857142857,0.0,0.0,7821.2521922867545,39231673.5,0.24580676478680963,0.22882618376155595
2176,1.1428571428571428,0.5714285714285714,0.0,0.0,7819.563777571079,39244500.0,0.23604566011514483,0.21894542050850907
2240,1.1428571428571428,0.8571428571428571,0.0,0.0,7819.563777571079,39244500.0,0.22723411617572364,0.2100408774939151
2304,1.1428571428571428,1.1428571428571428,0.0,0.0,7819.563777571079,39244500.0,0.21993107971154902,0.2026214884021904
2368,1.1428571428571428,1.4285714285714284,0.0,0.0,7819.563777571079,39244500.0,0.2134820424684778,0.19584004766066165
2369,1.1428571428571428,1.4285714285714284,0.0,-0.2857142857142857,7786.881884021867,39244500.0,0.21345161131504642,0.195786019548305
